DATE,ALKEY FP Equity_DX_SI_QTY,ALKEY FP Equity_DX_SHORT_INTEREST_VALUE,ALKEY FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALKEY FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALKEY FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALKEY FP Equity_DX_SI_MV,ALKEY FP Equity_DX_DSS,ALKEY FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALKEY FP Equity_DX_SUPPLY_SI_QTY,ALKEY FP Equity_DX_BROKER_SI_QTY,ALKEY FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALKEY FP Equity_DX_BROKER_SI_MV_NEW_x,ALKEY FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALKEY FP Equity_DX_BROKER_SI_MV_INC_x,ALKEY FP Equity_DX_BROKER_SI_QTY_ADD,ALKEY FP Equity_DX_BROKER_SI_QTY_NEW,ALKEY FP Equity_DX_SUPPLY_SI_MV_DEC,ALKEY FP Equity_DX_BROKER_SI_QTY_INC,ALKEY FP Equity_DX_SUPPLY_SI_QTY_DEC,ALKEY FP Equity_DX_BROKER_SI_MV_NEW_y,ALKEY FP Equity_DX_BROKER_SI_MV_INC_y,ALKEY FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALKEY FP Equity_DX_BROKER_SI_MV_ADD,ALKEY FP Equity_DX_SUPPLY_SI_QTY_ADD,ALKEY FP Equity_DX_BROKER_SI_QTY_DEC,ALKEY FP Equity_DX_SUPPLY_SI_MV,ALKEY FP Equity_DX_BROKER_SI_MV_DEC,ALKEY FP Equity_DX_BROKER_SI_MV_RMV,ALKEY FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALKEY FP Equity_DX_UTILIZATION_QUANTITY,ALKEY FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALKEY FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALKEY FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALKEY FP Equity_DX_ACTIVE_UTILIZATION_MV,ALKEY FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALKEY FP Equity_DX_BROKER_SI_CON_RATIO,ALKEY FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALKEY FP Equity_DX_DEMAND_SUPPLY_RATIO,ALKEY FP Equity_PX_LAST
2022-12-29,5252.0,24684.4,0.09,2.04,0.03,0.02,0.0,18800.0,1252.0,4000.0,5884.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,22.66,0.0,0.0,0.0,100.0,38.75,0.4715,56.48,0.9504,4.7
2022-12-30,5252.0,24474.32,0.09,2.01,0.03,0.02,0.0,18640.0,1252.0,4000.0,5834.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,22.66,0.0,0.0,0.0,100.0,38.71,0.4717,56.53,0.9504,4.66
2023-01-02,5252.0,24631.88,0.09,2.08,0.03,0.02,0.0,18760.0,1252.0,4000.0,5871.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,22.66,0.0,0.0,0.0,100.0,38.66,0.4721,56.6,0.9504,4.69
2023-01-03,5252.0,24369.28,0.09,2.06,0.03,0.03,0.0,18560.0,1252.0,4000.0,5809.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,22.66,0.0,0.0,0.0,100.0,38.33,0.4735,56.96,0.9504,4.64
2023-01-04,5252.0,24211.72,0.09,2.07,0.03,0.02,0.0,18440.0,1252.0,4000.0,5771.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,22.66,0.0,0.0,0.0,100.0,38.74,0.4716,56.5,0.9504,4.61
2023-01-05,5252.0,24106.68,0.09,2.12,0.03,0.02,0.0,18360.0,1252.0,4000.0,5746.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,22.66,0.0,0.0,0.0,100.0,38.49,0.4728,56.77,0.9504,4.59
2023-01-06,5252.0,24001.64,0.09,2.1,0.03,0.02,0.0,18280.0,1252.0,4000.0,5721.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,22.66,0.0,0.0,0.0,100.0,38.9,0.4708,56.32,0.9504,4.57
2023-01-09,5252.0,23896.6,0.09,2.12,0.03,0.02,0.0,18200.0,1252.0,4000.0,5696.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,22.66,0.0,0.0,0.0,100.0,38.84,0.4711,56.38,0.9504,4.55
2023-01-10,5252.0,23686.52,0.09,2.16,0.03,0.02,0.0,18040.0,1252.0,4000.0,5646.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,22.66,0.0,0.0,0.0,100.0,38.64,0.472,56.61,0.9504,4.51
2023-01-11,5252.0,23686.52,0.09,2.17,0.03,0.02,0.0,18040.0,1252.0,4000.0,5646.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,22.66,0.0,0.0,0.0,100.0,38.71,0.4717,56.54,0.9504,4.51
2023-01-12,5252.0,23528.96,0.09,2.24,0.03,0.02,0.0,17920.0,1252.0,4000.0,5608.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,22.66,0.0,0.0,0.0,100.0,38.82,0.4712,56.41,0.9504,4.48
2023-01-13,5252.0,23896.6,0.09,2.28,0.03,0.02,0.0,18200.0,1252.0,4000.0,5696.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,22.66,0.0,0.0,0.0,100.0,38.64,0.472,56.61,0.9504,4.55
2023-01-16,5252.0,23318.88,0.09,2.27,0.03,0.02,0.0,17760.0,1252.0,4000.0,5558.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,22.66,0.0,0.0,0.0,100.0,38.45,0.4726,56.79,0.9504,4.44
2023-01-17,5252.0,24001.64,0.09,2.23,0.03,0.02,0.0,18280.0,1252.0,4000.0,5721.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,22.66,0.0,0.0,0.0,100.0,38.6,0.4722,56.66,0.9504,4.57
2023-01-18,5252.0,23528.96,0.09,2.25,0.03,0.02,0.0,17920.0,1252.0,4000.0,5608.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,22.66,0.0,0.0,0.0,100.0,38.68,0.4719,56.57,0.9504,4.48
2023-01-19,5252.0,23161.32,0.09,2.31,0.03,0.02,0.0,17640.0,1252.0,4000.0,5521.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,22.66,0.0,0.0,0.0,100.0,38.74,0.4715,56.49,0.9504,4.41
2023-01-20,5252.0,23528.96,0.09,2.38,0.03,0.02,0.0,17920.0,1252.0,4000.0,5608.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,22.66,0.0,0.0,0.0,100.0,38.71,0.4717,56.53,0.9504,4.48
2023-01-23,5000.0,22150.0,0.09,2.61,0.03,0.02,0.0,17720.0,1000.0,4000.0,4430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.1,0.0,0.0,0.0,100.0,40.63,0.5176,59.37,0.9048,4.43
2023-01-24,5000.0,23800.0,0.09,2.42,0.03,0.02,0.0,19040.0,1000.0,4000.0,4760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.1,0.0,0.0,0.0,100.0,40.66,0.5174,59.34,0.9048,4.76
2023-01-25,5000.0,22800.0,0.09,2.09,0.03,0.02,0.0,18240.0,1000.0,4000.0,4560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.96,0.0,0.0,0.0,100.0,40.66,0.5174,59.34,0.948,4.56
2023-01-26,5000.0,23200.0,0.09,2.12,0.03,0.02,0.0,18560.0,1000.0,4000.0,4640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.96,0.0,0.0,0.0,100.0,40.55,0.5179,59.45,0.948,4.64
2023-01-27,5000.0,22350.0,0.09,2.19,0.03,0.02,0.0,17880.0,1000.0,4000.0,4470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.96,0.0,0.0,0.0,100.0,40.57,0.5178,59.43,0.948,4.47
2023-01-30,5000.0,22900.0,0.09,1.93,0.03,0.02,0.0,18320.0,1000.0,4000.0,4580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.96,0.0,0.0,0.0,100.0,40.56,0.5178,59.44,0.948,4.58
2023-01-31,5000.0,22950.0,0.09,1.92,0.03,0.02,0.0,18360.0,1000.0,4000.0,4590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.96,0.0,0.0,0.0,100.0,40.63,0.5175,59.37,0.948,4.59
2023-02-01,5000.0,23200.0,0.09,1.94,0.03,0.02,0.0,18560.0,1000.0,4000.0,4640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.96,0.0,0.0,0.0,100.0,40.88,0.5166,59.12,0.948,4.64
2023-02-02,5000.0,23350.0,0.09,1.94,0.03,0.02,0.0,18680.0,1000.0,4000.0,4670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.96,0.0,0.0,0.0,100.0,40.45,0.5182,59.55,0.948,4.67
2023-02-03,5000.0,23000.0,0.09,1.99,0.03,0.02,0.0,18400.0,1000.0,4000.0,4600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.96,0.0,0.0,0.0,100.0,40.35,0.5186,59.65,0.948,4.6
2023-02-06,5000.0,23100.0,0.09,2.02,0.03,0.02,0.0,18480.0,1000.0,4000.0,4620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.96,0.0,0.0,0.0,100.0,40.41,0.5184,59.59,0.948,4.62
2023-02-07,5000.0,23200.0,0.09,1.95,0.03,0.02,0.0,18560.0,1000.0,4000.0,4640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.96,0.0,0.0,0.0,100.0,40.59,0.5177,59.41,0.948,4.64
2023-02-08,5000.0,22900.0,0.09,1.94,0.03,0.02,0.0,18320.0,1000.0,4000.0,4580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.96,0.0,0.0,0.0,100.0,40.59,0.5177,59.41,0.948,4.58
2023-02-09,5000.0,23100.0,0.09,1.99,0.03,0.02,0.0,18480.0,1000.0,4000.0,4620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.96,0.0,0.0,0.0,100.0,40.58,0.5177,59.42,0.948,4.62
2023-02-10,5000.0,23200.0,0.09,2.01,0.03,0.02,0.0,18560.0,1000.0,4000.0,4640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.96,0.0,0.0,0.0,100.0,40.46,0.5182,59.54,0.948,4.64
2023-02-13,5000.0,23350.0,0.09,2.01,0.03,0.02,0.0,18680.0,1000.0,4000.0,4670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.96,0.0,0.0,0.0,100.0,40.7,0.5173,59.3,0.948,4.67
2023-02-14,5000.0,23000.0,0.09,2.06,0.03,0.02,0.0,18400.0,1000.0,4000.0,4600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.96,0.0,0.0,0.0,100.0,40.64,0.5175,59.36,0.948,4.6
2023-02-15,5000.0,22950.0,0.09,2.06,0.03,0.02,0.0,18360.0,1000.0,4000.0,4590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.96,0.0,0.0,0.0,100.0,40.48,0.5181,59.52,0.948,4.59
2023-02-16,5000.0,23450.0,0.09,2.07,0.03,0.02,0.0,18760.0,1000.0,4000.0,4690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.96,0.0,0.0,0.0,100.0,40.59,0.5177,59.41,0.948,4.69
2023-02-17,5000.0,23250.0,0.09,2.0,0.03,0.02,0.0,18600.0,1000.0,4000.0,4650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.96,0.0,0.0,0.0,100.0,40.61,0.5176,59.39,0.948,4.65
2023-02-20,5000.0,23000.0,0.09,2.05,0.03,0.02,0.0,18400.0,1000.0,4000.0,4600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.96,0.0,0.0,0.0,100.0,40.69,0.5173,59.31,0.948,4.6
2023-02-21,5000.0,23150.0,0.09,2.07,0.03,0.02,0.0,18520.0,1000.0,4000.0,4630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.96,0.0,0.0,0.0,100.0,40.49,0.5181,59.51,0.948,4.63
2023-02-22,5000.0,23100.0,0.09,2.08,0.03,0.02,0.0,18480.0,1000.0,4000.0,4620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.96,0.0,0.0,0.0,100.0,40.49,0.5181,59.51,0.948,4.62
2023-02-23,5000.0,23050.0,0.09,2.05,0.03,0.02,0.0,18440.0,1000.0,4000.0,4610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,30.08,0.0,0.0,0.0,100.0,40.58,0.5177,59.42,1.5042,4.61
2023-02-24,5000.0,23100.0,0.09,2.12,0.03,0.02,0.0,18480.0,1000.0,4000.0,4620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,30.08,0.0,0.0,0.0,100.0,40.48,0.5181,59.52,1.5042,4.62
2023-02-27,5000.0,23200.0,0.09,2.13,0.03,0.02,0.0,18560.0,1000.0,4000.0,4640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,30.08,0.0,0.0,0.0,100.0,40.73,0.5172,59.27,1.5042,4.64
2023-02-28,7256.0,33740.4,0.12,2.99,0.04,0.03,0.0,28160.4,3056.0,6056.0,14210.4,0.0,200.0,0.0,2056.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.01,1856.0,0.0,0.01,0.0,0.0,100.0,56.8,0.0,0.0,0.0,100.0,30.88,0.3428,41.11,1.3487,4.65
2023-03-01,7256.0,33595.28,0.12,2.92,0.04,0.03,0.0,28039.28,3056.0,6056.0,14149.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,86.72,0.0,0.0,0.0,100.0,30.9,0.3423,40.92,2.059,4.63
2023-03-02,7256.0,33740.4,0.12,2.91,0.04,0.03,0.0,28160.4,3056.0,6056.0,14210.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,86.72,0.0,0.0,0.0,100.0,30.89,0.3429,41.15,2.059,4.65
2023-03-03,7256.0,34466.0,0.12,2.92,0.04,0.03,0.0,28766.0,3056.0,6056.0,14516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,86.72,0.0,0.0,0.0,100.0,31.35,0.3421,40.72,2.059,4.75
2023-03-06,7256.0,34466.0,0.12,2.71,0.04,0.03,0.0,28766.0,3056.0,6056.0,14516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,86.72,0.0,0.0,0.0,100.0,30.92,0.3425,40.98,2.059,4.75
2023-03-07,7256.0,34103.2,0.12,2.91,0.04,0.03,0.0,28463.2,3056.0,6056.0,14363.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,86.72,0.0,0.0,0.0,100.0,30.53,0.3436,41.47,2.059,4.7
2023-03-08,7256.0,34103.2,0.12,3.29,0.04,0.03,0.0,28463.2,3056.0,6056.0,14363.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,86.72,0.0,0.0,0.0,100.0,30.87,0.3427,41.08,2.059,4.7
2023-03-09,7256.0,34030.64,0.12,3.16,0.04,0.03,0.0,28402.64,3056.0,6056.0,14332.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,86.72,0.0,0.0,0.0,100.0,30.88,0.3425,41.0,2.059,4.69
2023-03-10,7256.0,34103.2,0.12,3.17,0.04,0.03,0.0,28463.2,3056.0,6056.0,14363.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,86.72,0.0,0.0,0.0,100.0,31.0,0.3423,40.88,2.059,4.7
2023-03-13,7256.0,33087.36,0.12,3.71,0.04,0.03,0.0,27615.36,3056.0,6056.0,13935.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,86.72,0.0,0.0,0.0,100.0,30.4,0.3428,41.21,2.059,4.56
2023-03-14,5256.0,23441.76,0.09,2.73,0.03,0.02,0.0,22549.76,2056.0,5056.0,9169.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.01,0.0,0.0,100.0,81.46,0.0,0.0,0.0,100.0,42.43,0.5115,57.57,2.0824,4.46
2023-03-15,5256.0,22075.2,0.09,2.6,0.03,0.02,0.0,21235.2,2056.0,5056.0,8635.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,81.46,0.0,0.0,0.0,100.0,41.22,0.5154,58.78,2.0824,4.2
2023-03-16,5256.0,22180.32,0.09,2.37,0.03,0.02,0.0,21336.32,2056.0,5056.0,8676.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,81.46,0.0,0.0,0.0,100.0,43.09,0.5096,56.91,2.0824,4.22
2023-03-17,5256.0,21970.08,0.09,2.27,0.03,0.02,0.0,21134.08,2056.0,5056.0,8594.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,81.46,0.0,0.0,0.0,100.0,42.83,0.5103,57.17,2.0824,4.18
2023-03-20,5256.0,21970.08,0.09,2.34,0.03,0.02,0.0,21134.08,2056.0,5056.0,8594.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,81.46,0.0,0.0,0.0,100.0,43.02,0.5098,56.98,2.0824,4.18
2023-03-21,5256.0,21812.4,0.09,2.35,0.03,0.02,0.0,20982.4,2056.0,5056.0,8532.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,81.46,0.0,0.0,0.0,100.0,42.86,0.5102,57.14,2.0824,4.15
2023-03-22,5256.0,22127.76,0.09,1.46,0.03,0.02,0.0,21285.76,2056.0,5056.0,8655.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,95.49,0.0,0.0,0.0,100.0,43.45,0.5086,56.55,2.4412,4.21
2023-03-23,5256.0,22075.2,0.09,1.43,0.03,0.02,0.0,21235.2,2056.0,5056.0,8635.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,81.46,0.0,0.0,0.0,100.0,42.76,0.5105,57.24,2.0824,4.2
2023-03-24,5256.0,21602.16,0.09,1.43,0.03,0.02,0.0,20780.16,2056.0,5056.0,8450.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,81.46,0.0,0.0,0.0,100.0,42.26,0.512,57.74,2.0824,4.11
2023-03-27,5256.0,21549.6,0.09,1.3,0.03,0.02,0.0,20729.6,2056.0,5056.0,8429.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,81.46,0.0,0.0,0.0,100.0,42.95,0.5099,57.05,2.0824,4.1
2023-03-28,5256.0,21497.04,0.09,1.29,0.03,0.02,0.0,20679.04,2056.0,5056.0,8409.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,81.46,0.0,0.0,0.0,100.0,42.98,0.5099,57.02,2.0824,4.09
2023-03-29,5256.0,21654.72,0.09,1.25,0.03,0.02,0.0,20830.72,2056.0,5056.0,8470.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,81.46,0.0,0.0,0.0,100.0,43.09,0.5095,56.91,2.0824,4.12
2023-03-30,5256.0,22916.16,0.09,1.15,0.03,0.02,0.0,22044.16,2056.0,5056.0,8964.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,81.46,0.0,0.0,0.0,100.0,44.33,0.5064,55.67,2.0824,4.36
2023-03-31,5256.0,23021.28,0.09,1.07,0.03,0.02,0.0,22145.28,2056.0,5056.0,9005.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,81.46,0.0,0.0,0.0,100.0,42.89,0.5101,57.11,2.0824,4.38
2023-04-03,5256.0,23021.28,0.09,1.07,0.03,0.02,0.0,22145.28,2056.0,5056.0,9005.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,81.46,0.0,0.0,0.0,100.0,43.03,0.5097,56.97,2.0824,4.38
2023-04-04,5256.0,22705.92,0.09,1.08,0.03,0.02,0.0,21841.92,2056.0,5056.0,8881.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,81.46,0.0,0.0,0.0,100.0,42.74,0.5105,57.26,2.0824,4.32
2023-04-05,5256.0,22705.92,0.09,1.07,0.03,0.02,0.0,21841.92,2056.0,5056.0,8881.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,53.77,0.0,0.0,0.0,100.0,42.81,0.5103,57.19,1.3745,4.32
2023-04-06,5256.0,23021.28,0.09,1.09,0.03,0.02,0.0,22145.28,2056.0,5056.0,9005.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,53.77,0.0,0.0,0.0,100.0,43.26,0.5091,56.74,1.3745,4.38
2023-04-07,5256.0,23021.28,0.09,1.09,0.03,0.02,0.0,22145.28,2056.0,5056.0,9005.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,53.77,0.0,0.0,0.0,100.0,42.85,0.5102,57.15,1.3745,0.0
2023-04-10,5256.0,23021.28,0.09,1.09,0.03,0.02,0.0,22145.28,2056.0,5056.0,9005.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,53.77,0.0,0.0,0.0,100.0,42.78,0.5104,57.22,1.3745,0.0
2023-04-11,5256.0,23021.28,0.09,1.09,0.03,0.02,0.0,22145.28,2056.0,5056.0,9005.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,53.77,0.0,0.0,0.0,100.0,43.05,0.5097,56.95,1.3745,4.38
