DATE,VIL FP Equity_DX_SI_QTY,VIL FP Equity_DX_SHORT_INTEREST_VALUE,VIL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VIL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VIL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VIL FP Equity_DX_SI_MV,VIL FP Equity_DX_DSS,VIL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VIL FP Equity_DX_SUPPLY_SI_QTY,VIL FP Equity_DX_BROKER_SI_QTY,VIL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VIL FP Equity_DX_BROKER_SI_MV_NEW_x,VIL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VIL FP Equity_DX_SUPPLY_SI_QTY_INC_x,VIL FP Equity_DX_BROKER_SI_MV_INC_x,VIL FP Equity_DX_SUPPLY_SI_MV_NEW,VIL FP Equity_DX_BROKER_SI_QTY_ADD,VIL FP Equity_DX_BROKER_SI_QTY_NEW,VIL FP Equity_DX_SUPPLY_SI_MV_DEC,VIL FP Equity_DX_BROKER_SI_QTY_INC,VIL FP Equity_DX_SUPPLY_SI_QTY_DEC,VIL FP Equity_DX_BROKER_SI_MV_NEW_y,VIL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VIL FP Equity_DX_BROKER_SI_MV_INC_y,VIL FP Equity_DX_SUPPLY_SI_QTY_INC_y,VIL FP Equity_DX_BROKER_SI_MV_ADD,VIL FP Equity_DX_SUPPLY_SI_QTY_ADD,VIL FP Equity_DX_BROKER_SI_QTY_DEC,VIL FP Equity_DX_SUPPLY_SI_MV,VIL FP Equity_DX_BROKER_SI_MV_DEC,VIL FP Equity_DX_SUPPLY_SI_MV_RMV,VIL FP Equity_DX_BROKER_SI_MV_RMV,VIL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VIL FP Equity_DX_UTILIZATION_QUANTITY,VIL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VIL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VIL FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VIL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VIL FP Equity_DX_ACTIVE_UTILIZATION_MV,VIL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VIL FP Equity_DX_BROKER_SI_CON_RATIO,VIL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VIL FP Equity_DX_DEMAND_SUPPLY_RATIO,VIL FP Equity_PX_LAST
2018-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531649.0,2870904.6,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531649.0,2881537.58,0.0,2.86,0.0,0.0,0.0,0.0,0.0,5.42
2018-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531649.0,2870904.6,0.0,2.88,0.0,0.0,0.0,0.0,0.0,5.4
2018-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531649.0,2860271.62,0.0,2.87,0.0,0.0,0.0,0.0,0.0,5.38
2018-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531649.0,2913436.52,0.0,2.88,0.0,0.0,0.0,0.0,0.0,5.48
2018-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532363.0,2896054.72,0.0,2.91,0.0,0.0,0.0,0.0,0.0,5.44
2018-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532363.0,2896054.72,0.0,2.89,0.0,0.0,0.0,0.0,0.0,5.44
2018-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532363.0,2853465.68,0.0,2.88,0.0,0.0,0.0,0.0,0.0,5.36
2018-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532363.0,2853465.68,0.0,2.86,0.0,0.0,0.0,0.0,0.0,5.36
2018-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534358.0,2832097.4,0.0,2.85,0.0,0.0,0.0,0.0,0.0,5.3
2018-08-17,6301.0,33899.38,0.03,0.07,0.01,0.03,0.0,33899.38,6301.0,6301.0,33899.38,0.0,0.0,0.0,0.0,0.0,6301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,6301.0,0.0,0.03,0.0,0.0,0.0,1.18,1.18,528057.0,2840946.66,0.0,2.82,1.16,0.0,1.0,100.0,0.0118,5.38
2018-08-20,6301.0,34025.4,0.03,0.07,0.01,0.03,0.0,34025.4,6301.0,6301.0,34025.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,1.18,1.18,528057.0,2851507.8,0.0,2.84,1.18,0.0,1.0,100.0,0.0118,5.4
2018-08-21,7301.0,39571.42,0.03,0.08,0.01,0.04,0.0,34151.42,7301.0,6301.0,39571.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.04,0.0,0.0,0.0,100.0,1.37,0.0,0.0,0.0,0.0,100.0,13.79,0.7623,86.21,0.0137,5.42
2018-08-22,7301.0,38695.3,0.03,0.08,0.01,0.04,0.0,33395.3,7301.0,6301.0,38695.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,1.37,0.0,0.0,0.0,0.0,100.0,13.7,0.7635,86.3,0.0137,5.3
2018-08-23,6301.0,34151.42,0.03,0.07,0.01,0.03,0.0,34151.42,6301.0,6301.0,34151.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,1.17,1.17,530185.0,2873602.7,0.0,2.84,1.17,13.8,1.0,100.0,0.0117,5.42
2018-08-24,6301.0,34151.42,0.03,0.07,0.01,0.03,0.0,34151.42,6301.0,6301.0,34151.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,1.17,1.17,530185.0,2873602.7,0.0,2.87,1.17,0.0,1.0,100.0,0.0117,5.42
2018-08-27,6301.0,34025.4,0.03,0.07,0.01,0.03,0.0,34025.4,6301.0,6301.0,34025.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,1.17,1.17,530185.0,2862999.0,0.0,2.86,1.17,0.0,1.0,100.0,0.0117,5.4
2018-08-28,6301.0,34025.4,0.03,0.07,0.01,0.03,0.0,34025.4,6301.0,6301.0,34025.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,1.17,1.17,530185.0,2862999.0,0.0,2.86,1.17,0.0,1.0,100.0,0.0117,5.4
2018-08-29,6301.0,34025.4,0.03,0.07,0.01,0.03,0.0,34025.4,6301.0,6301.0,34025.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,1.17,1.17,530185.0,2862999.0,0.0,2.86,1.17,0.0,1.0,100.0,0.0117,5.4
2018-08-30,25296.0,136092.48,0.11,0.29,0.03,0.14,0.0,33899.38,25296.0,6301.0,136092.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18995.0,0.0,0.14,0.0,0.0,0.0,4.72,4.72,511190.0,2750202.2,0.0,2.76,4.73,24.9,0.626,75.1,0.0472,5.38
2018-08-31,25296.0,136598.4,0.11,0.29,0.03,0.14,0.0,34025.4,25296.0,6301.0,136598.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,4.72,4.72,511190.0,2760426.0,0.0,2.75,4.72,25.07,0.6243,74.93,0.0472,5.4
2018-09-03,25296.0,138116.16,0.11,0.29,0.03,0.14,0.0,34403.46,25296.0,6301.0,138116.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,4.72,4.72,511190.0,2791097.4,0.0,2.75,4.73,24.99,0.6251,75.01,0.0472,5.46
2018-09-04,25296.0,134068.8,0.11,0.29,0.03,0.14,0.0,33395.3,25296.0,6301.0,134068.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,4.72,4.72,511190.0,2709307.0,0.0,2.77,4.75,25.12,0.6238,74.88,0.0472,5.3
2018-09-05,25296.0,134574.72,0.11,0.29,0.03,0.13,0.0,33521.32,25296.0,6301.0,134574.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,4.72,4.72,511190.0,2719530.8,0.0,2.71,4.7,24.87,0.6263,75.13,0.0472,5.32
2018-09-06,25296.0,136598.4,0.11,7.95,0.03,0.13,0.0,34025.4,25296.0,6301.0,136598.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,4.72,4.72,511190.0,2760426.0,0.0,2.74,4.68,24.8,0.627,75.2,0.0472,5.4
2018-09-07,25296.0,134574.72,0.11,7.94,0.03,0.14,0.0,33521.32,25296.0,6301.0,134574.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,4.72,4.72,511190.0,2719530.8,0.0,2.74,4.75,25.09,0.6241,74.91,0.0472,5.32
2018-09-10,25296.0,134574.72,0.11,8.87,0.03,0.13,0.0,33521.32,25296.0,6301.0,134574.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,4.72,4.72,511190.0,2719530.8,0.0,2.66,4.82,25.0,0.625,75.0,0.0472,0.0
2018-09-11,6301.0,32891.22,0.03,2.23,0.01,0.03,0.0,32891.22,6301.0,6301.0,32891.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,18995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,1.17,1.17,530185.0,2767565.7,0.0,2.79,1.17,0.0,1.0,100.0,0.0117,5.22
2018-09-12,6301.0,32135.1,0.03,3.31,0.01,0.03,0.0,32135.1,6301.0,6301.0,32135.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,1.17,1.17,530185.0,2703943.5,0.0,2.74,1.18,0.0,1.0,100.0,0.0117,5.1
2018-09-13,262.0,1320.48,0.0,0.13,0.0,0.0,0.0,1320.48,262.0,262.0,1320.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,6039.0,0.0,0.0,0.0,0.0,0.0,0.0,6039.0,0.0,0.03,0.0,0.0,0.05,0.05,536224.0,2702568.96,0.0,2.72,0.05,0.0,1.0,100.0,0.0005,5.04
2018-09-14,262.0,1346.68,0.0,0.12,0.0,0.0,0.0,1346.68,262.0,262.0,1346.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,536224.0,2756191.36,0.0,2.73,0.05,0.0,1.0,100.0,0.0005,5.14
2018-09-17,262.0,1362.4,0.0,0.12,0.0,0.0,0.0,1362.4,262.0,262.0,1362.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,536224.0,2788364.8,0.0,2.75,0.05,0.0,1.0,100.0,0.0005,5.2
2018-09-18,262.0,1330.96,0.0,0.12,0.0,0.0,0.0,1330.96,262.0,262.0,1330.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,536224.0,2724017.92,0.0,2.76,0.05,0.0,1.0,100.0,0.0005,5.08
2018-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,536486.0,2789727.2,0.0,2.75,0.0,0.0,0.0,0.0,0.0,5.2
2018-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536486.0,2789727.2,0.0,2.79,0.0,0.0,0.0,0.0,0.0,5.2
2018-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536486.0,2746808.32,0.0,2.78,0.0,0.0,0.0,0.0,0.0,5.12
2018-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536486.0,2778997.48,0.0,2.76,0.0,0.0,0.0,0.0,0.0,5.18
2018-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536486.0,2778997.48,0.0,2.77,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534578.0,2704964.68,0.0,2.75,0.0,0.0,0.0,0.0,0.0,5.06
2018-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534578.0,2704964.68,0.0,2.71,0.0,0.0,0.0,0.0,0.0,5.06
2018-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534578.0,2635469.54,0.0,2.69,0.0,0.0,0.0,0.0,0.0,4.93
2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534578.0,2704964.68,0.0,2.66,0.0,0.0,0.0,0.0,0.0,5.06
2018-10-02,20879.0,106065.32,0.09,6.78,0.03,0.11,0.0,0.0,20879.0,0.0,106065.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20879.0,0.0,0.11,0.0,0.0,0.0,3.91,3.91,513699.0,2609590.92,0.0,2.6,3.9,0.0,1.0,100.0,0.0391,5.08
2018-10-03,20879.0,103977.42,0.09,6.82,0.03,0.11,0.0,0.0,20879.0,0.0,103977.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,3.91,3.91,513699.0,2558221.02,0.0,2.59,3.94,0.0,1.0,100.0,0.0391,4.98
2018-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,20879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534578.0,2667544.22,0.0,2.67,0.0,0.0,0.0,0.0,0.0,4.99
2018-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534578.0,2683581.56,0.0,2.67,0.0,0.0,0.0,0.0,0.0,5.02
2018-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534578.0,2624777.98,0.0,2.66,0.0,0.0,0.0,0.0,0.0,4.91
2018-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534578.0,2565974.4,0.0,2.61,0.0,0.0,0.0,0.0,0.0,4.8
2018-10-10,21299.0,103087.16,0.09,6.91,0.03,0.1,0.0,0.0,21299.0,0.0,103087.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21299.0,0.0,0.1,0.0,0.0,0.0,3.98,3.98,513279.0,2484270.36,0.0,2.48,3.96,0.0,1.0,100.0,0.0398,4.84
2018-10-11,21299.0,102661.18,0.09,5.94,0.03,0.1,0.0,0.0,21299.0,0.0,102661.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,3.98,3.98,513279.0,2474004.78,0.0,2.49,3.98,0.0,1.0,100.0,0.0398,4.82
2018-10-12,21299.0,100318.29,0.09,6.04,0.03,0.1,0.0,0.0,21299.0,0.0,100318.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,3.98,3.98,513279.0,2417544.09,0.0,2.46,4.0,0.0,1.0,100.0,0.0398,4.71
2018-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,21299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534578.0,2496479.26,0.0,2.52,0.0,0.0,0.0,0.0,0.0,4.67
2018-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534578.0,2512516.6,0.0,2.52,0.0,0.0,0.0,0.0,0.0,4.7
2018-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534578.0,2469750.36,0.0,2.52,0.0,0.0,0.0,0.0,0.0,4.62
2018-10-18,22041.0,103372.29,0.09,4.6,0.03,0.1,0.0,0.0,22041.0,0.0,103372.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22041.0,0.0,0.1,0.0,0.0,0.0,4.12,4.12,512537.0,2403798.53,0.0,2.39,4.09,0.0,1.0,100.0,0.0412,4.69
2018-10-19,22041.0,101829.42,0.09,4.33,0.03,0.1,0.0,0.0,22041.0,0.0,101829.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,4.12,4.12,512537.0,2367920.94,0.0,2.39,4.15,0.0,1.0,100.0,0.0412,4.62
2018-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,22041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534578.0,2432329.9,0.0,2.47,0.0,0.0,0.0,0.0,0.0,4.55
2018-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534578.0,2389563.66,0.0,2.43,0.0,0.0,0.0,0.0,0.0,4.47
2018-10-24,22999.0,102115.56,0.1,4.22,0.03,0.1,0.0,0.0,22999.0,0.0,102115.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22999.0,0.0,0.1,0.0,0.0,0.0,4.3,4.3,511579.0,2271410.76,0.0,2.28,4.31,0.0,1.0,100.0,0.043,4.44
2018-10-25,22999.0,100735.62,0.1,3.95,0.03,0.1,0.0,0.0,22999.0,0.0,100735.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,4.3,4.3,511579.0,2240716.02,0.0,2.27,4.3,0.0,1.0,100.0,0.043,4.38
2018-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,22999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534578.0,2373526.32,0.0,2.36,0.0,0.0,0.0,0.0,0.0,4.44
2018-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534578.0,2373526.32,0.0,2.38,0.0,0.0,0.0,0.0,0.0,4.44
2018-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534578.0,2453713.02,0.0,2.38,0.0,0.0,0.0,0.0,0.0,4.59
2018-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534578.0,2512516.6,0.0,2.48,0.0,0.0,0.0,0.0,0.0,4.7
2018-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534578.0,2459058.8,0.0,2.49,0.0,0.0,0.0,0.0,0.0,4.6
2018-11-02,41469.0,200295.27,0.18,6.22,0.05,0.19,0.0,0.0,41469.0,0.0,200295.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41469.0,0.0,0.19,0.0,0.0,0.0,7.76,7.76,493109.0,2381716.47,0.0,2.31,7.62,0.0,1.0,100.0,0.0776,4.83
2018-11-05,41469.0,199051.2,0.18,6.07,0.05,0.2,0.0,0.0,41469.0,0.0,199051.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,7.76,7.76,493109.0,2366923.2,0.0,2.37,7.78,0.0,1.0,100.0,0.0776,4.8
