DATE,FNAC FP Equity_DX_SI_QTY,FNAC FP Equity_DX_SHORT_INTEREST_VALUE,FNAC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,FNAC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,FNAC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,FNAC FP Equity_DX_SI_MV,FNAC FP Equity_DX_DSS,FNAC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,FNAC FP Equity_DX_SUPPLY_SI_QTY,FNAC FP Equity_DX_BROKER_SI_QTY,FNAC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,FNAC FP Equity_DX_BROKER_SI_MV_NEW_x,FNAC FP Equity_DX_SUPPLY_SI_QTY_NEW_x,FNAC FP Equity_DX_SUPPLY_SI_QTY_INC_x,FNAC FP Equity_DX_BROKER_SI_MV_INC_x,FNAC FP Equity_DX_SUPPLY_SI_MV_NEW,FNAC FP Equity_DX_BROKER_SI_QTY_ADD,FNAC FP Equity_DX_BROKER_SI_QTY_NEW,FNAC FP Equity_DX_SUPPLY_SI_MV_DEC,FNAC FP Equity_DX_BROKER_SI_QTY_INC,FNAC FP Equity_DX_SUPPLY_SI_QTY_DEC,FNAC FP Equity_DX_BROKER_SI_MV_NEW_y,FNAC FP Equity_DX_SUPPLY_SI_QTY_NEW_y,FNAC FP Equity_DX_BROKER_SI_MV_INC_y,FNAC FP Equity_DX_SUPPLY_SI_QTY_INC_y,FNAC FP Equity_DX_BROKER_SI_MV_ADD,FNAC FP Equity_DX_SUPPLY_SI_QTY_ADD,FNAC FP Equity_DX_BROKER_SI_QTY_DEC,FNAC FP Equity_DX_SUPPLY_SI_MV,FNAC FP Equity_DX_BROKER_SI_MV_DEC,FNAC FP Equity_DX_SUPPLY_SI_MV_RMV,FNAC FP Equity_DX_BROKER_SI_MV_RMV,FNAC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,FNAC FP Equity_DX_UTILIZATION_QUANTITY,FNAC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,FNAC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,FNAC FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,FNAC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,FNAC FP Equity_DX_ACTIVE_UTILIZATION_MV,FNAC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,FNAC FP Equity_DX_BROKER_SI_CON_RATIO,FNAC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,FNAC FP Equity_DX_DEMAND_SUPPLY_RATIO,FNAC FP Equity_PX_LAST
2019-05-28,179423.0,12236648.6,1.28,3.15,0.68,12.24,0.0,11246248.2,86606.0,164901.0,5906529.2,0.0,0.0,2214.0,0.12,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.12,2214.0,0.0,1489.0,10261.0,5.89,0.72,0.0,0.0,3.1,3.1,2704096.0,184419347.2,0.0,184.0,3.1,20.68,0.2143,35.39,0.0643,68.2
2019-05-29,179226.0,12142561.5,1.28,3.15,0.68,12.2,0.0,11259575.75,87745.0,166193.0,5944723.75,0.0,0.0,2192.0,0.08,0.0,0.0,0.0,0.16,1292.0,2365.0,0.0,0.0,0.08,2192.0,0.0,1312.0,0.0,5.99,0.0,0.0,0.0,3.18,3.18,2674128.0,181172172.0,0.0,182.46,3.18,20.94,0.2159,35.28,0.0649,67.75
2019-05-30,156211.0,10466137.0,1.12,2.81,0.59,10.54,0.0,9592926.0,78896.0,143178.0,5286032.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.61,2461.0,8849.0,0.0,0.0,0.14,0.0,0.0,0.0,25476.0,5.35,1.78,0.0,0.0,2.87,2.87,2674064.0,179162288.0,0.0,181.05,2.87,24.13,0.2477,38.12,0.0567,67.0
2019-05-31,154288.0,10522441.6,1.1,2.8,0.58,10.48,0.0,9633591.0,80451.0,141255.0,5486758.2,0.0,0.0,1441.0,0.16,0.0,2248.0,0.0,0.14,2346.0,2134.0,0.0,0.0,0.16,1441.0,0.16,2248.0,6517.0,5.39,0.42,0.0,0.0,2.93,2.93,2666278.0,181840159.6,0.0,178.73,2.93,24.1,0.2476,39.01,0.0562,68.2
2019-06-03,152450.0,10297997.5,1.09,2.78,0.58,10.32,0.0,9417618.35,76828.0,139417.0,5189731.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,3623.0,0.0,0.0,0.0,0.0,0.0,0.0,1838.0,5.22,0.12,0.0,0.0,2.8,2.8,2670549.0,180395584.95,0.0,181.55,2.8,24.18,0.2514,39.29,0.0555,67.55
2019-06-04,149244.0,10238138.4,1.07,2.85,0.56,10.19,0.0,9295094.2,73717.0,135497.0,5056986.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,3111.0,0.0,0.0,0.0,0.0,0.0,0.0,3920.0,4.98,0.27,0.0,0.0,2.68,2.68,2676001.0,183573668.6,0.0,180.79,2.68,24.98,0.2639,40.44,0.0543,68.6
2019-06-05,151080.0,10371642.0,1.08,2.99,0.57,10.38,0.0,9295004.05,77153.0,135397.0,5296553.45,0.0,0.0,3341.0,0.12,0.0,0.0,0.0,0.16,1600.0,2555.0,0.0,0.0,0.12,3341.0,0.0,2650.0,1700.0,5.29,0.11,0.0,0.0,2.8,2.8,2674987.0,183637857.55,0.0,183.57,2.8,25.63,0.2631,39.81,0.0549,68.65
2019-06-06,154215.0,10563727.5,1.1,3.21,0.58,10.58,0.0,9056659.0,72720.0,132214.0,4981320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,4433.0,0.0,0.0,0.0,0.0,0.0,0.0,3183.0,4.99,0.2,0.0,0.0,2.65,2.65,2673544.0,183137764.0,0.0,183.42,2.65,24.2,0.308,46.66,0.0562,68.5
2019-06-07,141788.0,9811729.6,1.01,3.08,0.54,9.79,0.0,9037381.6,59583.0,130598.0,4123143.6,0.0,0.0,2590.0,0.0,0.0,0.0,0.0,1.08,0.0,15727.0,0.0,0.0,0.0,2590.0,0.0,0.0,1616.0,4.08,0.07,0.0,0.0,2.17,2.17,2690501.0,186182669.2,0.0,184.25,2.16,26.94,0.2783,40.88,0.0516,69.2
2019-06-10,152191.0,10729465.5,1.09,3.37,0.57,10.69,0.0,9743664.0,64957.0,138208.0,4579468.5,0.0,0.0,5374.0,0.41,0.0,2581.0,0.0,0.0,5029.0,0.0,0.0,0.0,0.41,5374.0,0.18,0.0,0.0,4.5,0.0,0.0,0.0,2.4,2.4,2639420.0,186079110.0,0.0,182.78,2.4,26.7,0.2571,38.78,0.0563,70.5
2019-06-11,105225.0,7392056.25,0.75,2.44,0.4,7.41,0.0,6557345.75,57625.0,93343.0,4048156.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,7332.0,0.0,0.0,0.0,0.0,0.0,0.0,44865.0,4.06,3.18,0.0,0.0,2.14,2.14,2640114.0,185468008.5,0.0,186.02,2.14,25.46,0.2394,36.53,0.039,70.25
2019-06-12,108660.0,7459509.0,0.78,2.52,0.41,7.54,0.0,6643809.7,61060.0,96778.0,4191769.0,0.0,0.0,993.0,0.21,0.0,0.0,0.0,0.0,3435.0,0.0,0.0,0.0,0.21,993.0,0.0,2442.0,0.0,4.29,0.0,0.0,0.0,2.25,2.25,2646788.0,181701996.2,0.0,185.68,2.26,24.9,0.2354,35.04,0.0401,68.65
2019-06-13,109842.0,7524177.0,0.78,2.6,0.41,7.55,0.0,6723891.5,65043.0,98159.0,4455445.5,0.0,0.0,2359.0,0.0,0.0,1381.0,0.0,0.02,0.0,199.0,0.0,0.0,0.0,2359.0,0.1,1823.0,0.0,4.48,0.0,0.0,0.0,2.4,2.4,2640320.0,180861920.0,0.0,181.46,2.41,24.2,0.2297,34.84,0.0406,68.5
2019-06-14,105498.0,6783521.4,0.75,2.58,0.4,6.96,0.0,6520341.5,56518.0,101405.0,3634107.4,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.59,4380.0,8525.0,0.0,0.0,0.21,0.0,0.0,0.0,935.0,3.87,0.06,0.0,0.0,2.09,2.09,2649157.0,170340795.1,0.0,180.7,2.09,25.62,0.2499,34.49,0.039,64.3
2019-06-17,105911.0,6619437.5,0.76,2.44,0.4,6.7,0.0,6363625.0,54321.0,101818.0,3395062.5,0.0,0.0,449.0,0.21,0.0,449.0,0.0,0.2,4117.0,2646.0,0.0,0.0,0.21,449.0,0.03,0.0,4153.0,3.49,0.34,0.0,0.0,2.02,2.02,2638514.0,164907125.0,0.0,169.27,2.02,28.25,0.2521,32.11,0.0393,62.5
2019-06-18,112976.0,7445118.4,0.81,2.38,0.43,7.34,0.0,7069949.7,60383.0,107283.0,3979239.7,0.0,0.0,4344.0,0.52,0.0,1600.0,0.0,0.06,6542.0,815.0,0.0,0.0,0.52,4344.0,0.1,2533.0,2677.0,3.79,0.07,0.0,0.0,2.25,2.25,2622722.0,172837379.8,0.0,164.82,2.25,29.96,0.2395,30.47,0.0421,65.9
2019-06-19,113058.0,7382687.4,0.81,2.28,0.43,7.4,0.0,7104248.2,60895.0,108794.0,3976443.5,0.0,0.0,13302.0,0.85,0.0,0.0,0.0,0.78,13302.0,12790.0,0.0,0.0,0.85,13302.0,0.0,0.0,11791.0,4.01,0.77,0.0,0.0,2.27,2.27,2626128.0,171486158.4,0.0,172.74,2.27,22.6,0.2687,41.23,0.0421,65.3
2019-06-20,102335.0,6697825.75,0.73,2.0,0.39,6.71,0.0,4297250.65,62772.0,65657.0,4108427.4,0.0,0.0,9741.0,0.16,0.0,0.0,0.0,0.75,2400.0,11364.0,0.0,0.0,0.16,9741.0,0.0,3500.0,45537.0,4.1,2.97,0.0,0.0,2.34,2.34,2623730.0,171723128.5,0.0,171.06,2.34,32.21,0.3327,46.88,0.0381,65.45
2019-06-21,118355.0,7586555.5,0.85,2.36,0.45,7.66,0.0,4030415.7,78792.0,62877.0,5050567.2,0.0,0.0,18800.0,0.0,0.0,0.0,0.0,0.18,0.0,2780.0,0.0,0.0,0.0,18800.0,0.0,0.0,2780.0,5.15,0.2,0.0,0.0,2.93,2.93,2610526.0,167334716.6,0.0,170.22,2.94,39.83,0.366,44.87,0.044,64.1
2019-06-24,100452.0,6348566.4,0.72,2.01,0.38,6.41,0.0,2298836.8,69175.0,36374.0,4371860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,9617.0,0.0,0.0,0.0,0.0,0.0,0.0,26503.0,4.43,1.71,0.0,0.0,2.57,2.57,2625013.0,165900821.6,0.0,167.73,2.57,19.84,0.4327,62.04,0.0373,63.2
2019-06-25,109610.0,6965715.5,0.78,2.26,0.41,6.94,0.0,2153010.45,80828.0,33879.0,5136619.4,0.0,0.0,11653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11653.0,0.0,0.0,2495.0,5.11,0.16,0.0,0.0,3.0,3.0,2615106.0,166189986.3,0.0,165.42,3.0,18.33,0.4949,67.43,0.0407,63.55
2019-06-26,116622.0,7574598.9,0.83,2.41,0.44,7.45,0.0,2070541.05,87840.0,31879.0,5705208.0,0.0,0.0,5884.0,0.0,0.0,0.0,0.0,0.1,0.0,2000.0,0.0,0.0,0.0,5884.0,0.0,3128.0,2000.0,5.59,0.13,0.0,0.0,3.26,3.26,2610382.0,169544310.9,0.0,166.26,3.25,17.42,0.5396,70.97,0.0432,64.95
2019-06-27,147682.0,9791316.6,1.06,3.1,0.56,9.63,0.0,2113577.7,118900.0,31879.0,7883070.0,0.0,0.0,27400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27400.0,0.0,3660.0,0.0,7.73,0.0,0.0,0.0,4.4,4.4,2582001.0,171186666.3,0.0,168.02,4.4,13.6,0.6197,77.32,0.0547,66.3
2019-06-28,143054.0,9341426.2,1.02,3.01,0.54,9.46,0.0,1437318.3,124140.0,22011.0,8106342.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,5000.0,9868.0,8.22,0.66,0.0,0.0,4.59,4.59,2577741.0,168326487.3,0.0,170.67,4.6,6.58,0.6578,80.54,0.0529,65.3
2019-07-01,148054.0,9697537.0,1.06,3.15,0.56,9.68,0.0,1605470.5,126640.0,24511.0,8294920.0,0.0,0.0,500.0,0.16,0.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.16,500.0,0.0,2000.0,0.0,8.27,0.0,0.0,0.0,4.68,4.68,2580588.0,169028514.0,0.0,168.97,4.67,6.58,0.6333,78.93,0.0547,65.5
2019-07-02,156354.0,10413176.4,1.12,3.36,0.59,10.27,0.0,1632432.6,134940.0,24511.0,8987004.0,0.0,0.0,8800.0,0.0,0.0,0.0,0.0,0.03,0.0,500.0,0.0,0.0,0.0,8800.0,0.0,0.0,0.0,8.85,0.0,0.0,0.0,4.98,4.98,2573060.0,171365796.0,0.0,168.95,4.98,6.28,0.6491,79.98,0.0577,66.6
2019-07-03,164884.0,11121425.8,1.18,3.51,0.62,11.0,0.0,1722740.45,145015.0,25541.0,9781261.75,0.0,0.0,12400.0,0.0,0.0,2575.0,0.0,0.31,0.0,4900.0,0.0,0.0,0.0,12400.0,0.17,2575.0,1545.0,9.66,0.1,0.0,0.0,5.36,5.36,2561638.0,172782483.1,0.0,170.86,5.35,4.93,0.6553,80.49,0.0609,67.45
2019-07-04,183597.0,12310178.85,1.31,3.91,0.69,12.27,0.0,2967230.7,149791.0,44254.0,10043486.55,0.0,0.0,3785.0,0.0,0.0,18713.0,0.0,0.1,0.0,1545.0,0.0,0.0,0.0,3785.0,1.26,2536.0,0.0,9.99,0.0,0.0,0.0,5.58,5.58,2536247.0,170055361.35,0.0,170.48,5.54,10.74,0.5327,71.77,0.0684,67.05
2019-07-05,189758.0,12979447.2,1.36,4.17,0.72,12.76,0.0,2850843.6,168208.0,41679.0,11505427.2,0.0,0.0,18556.0,0.0,0.0,0.0,0.0,0.51,0.0,7575.0,0.0,0.0,0.0,18556.0,0.0,7436.0,2575.0,11.3,0.17,0.0,0.0,6.24,6.24,2528229.0,172930863.6,0.0,170.06,6.23,10.29,0.6062,76.87,0.0704,68.4
2019-07-08,106962.0,7364333.7,0.76,2.34,0.4,7.33,0.0,3656485.8,91472.0,53108.0,6297847.2,0.0,0.0,2189.0,1.17,0.0,2219.0,0.0,6.46,16860.0,97055.0,0.0,0.0,1.17,2189.0,0.16,18130.0,7650.0,6.26,0.52,0.0,0.0,3.42,3.42,2583935.0,177903924.75,0.0,176.86,3.42,36.41,0.3383,44.12,0.04,68.85
2019-07-09,97880.0,6631370.0,0.7,2.11,0.37,6.72,0.0,3448610.5,86490.0,50902.0,5859697.5,0.0,0.0,4113.0,0.3,0.0,0.0,0.0,0.6,4113.0,9095.0,0.0,0.0,0.3,4113.0,0.0,0.0,6319.0,5.95,0.44,0.0,0.0,3.23,3.23,2589728.0,175454072.0,0.0,178.06,3.23,42.94,0.3939,45.06,0.0366,67.75
2019-07-10,101479.0,6956385.45,0.73,2.23,0.38,6.88,0.0,3557813.55,90089.0,51901.0,6175600.95,0.0,0.0,999.0,0.02,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.02,999.0,0.0,2600.0,0.0,6.1,0.0,0.0,0.0,3.36,3.36,2589555.0,177513995.25,0.0,175.45,3.36,42.2,0.3729,43.34,0.0379,68.55
2019-07-11,101448.0,6999912.0,0.72,2.23,0.38,6.98,0.0,3641130.0,90058.0,52770.0,6214002.0,0.0,0.0,0.0,0.0,0.0,3036.0,0.0,0.14,0.0,2167.0,0.0,0.0,0.0,0.0,0.23,2136.0,2167.0,6.18,0.11,0.0,0.0,3.36,3.36,2590494.0,178744086.0,0.0,177.66,3.36,41.35,0.3804,45.0,0.0378,69.0
2019-07-12,108137.0,7461453.0,0.77,2.37,0.41,7.47,0.0,3611046.0,96747.0,52334.0,6675543.0,0.0,0.0,6346.0,0.0,0.0,0.0,0.0,0.03,0.0,436.0,0.0,0.0,0.0,6346.0,0.0,779.0,436.0,6.67,0.03,0.0,0.0,3.61,3.61,2581655.0,178134195.0,0.0,178.06,3.61,38.69,0.3959,49.02,0.0404,69.0
2019-07-15,104860.0,7319228.0,0.75,2.33,0.4,7.25,0.0,3514918.6,93470.0,50357.0,6524206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,3277.0,0.0,0.0,0.0,0.0,0.0,0.0,1977.0,6.46,0.15,0.0,0.0,3.49,3.49,2583773.0,180347355.4,0.0,178.44,3.49,39.27,0.4039,49.39,0.0392,69.8
2019-07-16,105282.0,7401324.6,0.75,2.33,0.4,7.36,0.0,3450253.7,93892.0,49079.0,6600607.6,0.0,0.0,1405.0,0.0,0.0,0.0,0.0,0.08,0.0,1278.0,0.0,0.0,0.0,1405.0,0.0,295.0,1278.0,6.57,0.06,0.0,0.0,3.5,3.5,2585606.0,181768101.8,0.0,180.81,3.51,38.69,0.4145,50.92,0.0393,70.3
2019-07-17,103465.0,7149431.5,0.74,2.26,0.39,7.26,0.0,3383274.2,92075.0,48962.0,6362382.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,1817.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,6.46,0.0,0.0,0.0,3.44,3.44,2584280.0,178573748.0,0.0,181.39,3.44,39.33,0.4114,50.1,0.0387,69.1
2019-07-18,96788.0,6678372.0,0.69,2.09,0.37,6.7,0.0,3200565.0,87798.0,46385.0,6058062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,4277.0,0.0,0.0,0.0,0.0,0.0,0.0,2577.0,6.05,0.18,0.0,0.0,3.28,3.28,2586159.0,178444971.0,0.0,178.46,3.28,41.29,0.4307,50.47,0.0362,69.0
2019-07-19,99205.0,6954270.5,0.7,2.1,0.37,6.89,0.0,3421020.2,90215.0,48802.0,6324071.5,0.0,0.0,296.0,0.0,0.0,2651.0,0.0,0.02,0.0,234.0,0.0,0.0,0.0,296.0,0.19,2355.0,234.0,6.24,0.02,0.0,0.0,3.36,3.36,2591083.0,181634918.3,0.0,179.05,3.37,40.14,0.4086,49.12,0.037,70.1
2019-07-22,49041.0,3491719.2,0.35,1.03,0.18,3.44,0.0,3285951.2,40051.0,46151.0,2851631.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,0.0,50164.0,0.0,0.0,0.0,0.0,0.0,0.0,2651.0,2.81,0.19,0.0,0.0,1.49,1.49,2640108.0,187975689.6,0.0,185.39,1.49,15.38,0.7214,83.53,0.0183,71.2
2019-07-23,60223.0,4293899.9,0.43,1.25,0.23,4.28,0.0,3750308.7,44905.0,52599.0,3201726.5,0.0,0.0,2979.0,0.49,0.0,0.0,0.0,0.1,6448.0,1551.0,0.0,0.0,0.49,2979.0,0.0,3426.0,0.0,3.21,0.0,0.0,0.0,1.67,1.67,2638328.0,188112786.4,0.0,188.17,1.68,13.36,0.7017,82.63,0.0224,71.3
2019-07-24,46553.0,3389058.4,0.33,0.95,0.17,3.33,0.0,2717551.2,35874.0,37329.0,2611627.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,15270.0,0.0,0.0,0.0,0.0,0.0,6239.0,15270.0,2.57,1.08,0.0,0.0,1.34,1.34,2650860.0,192982608.0,0.0,189.41,1.34,18.3,0.5577,72.14,0.0173,72.8
2019-07-25,59365.0,4262407.0,0.42,1.22,0.22,4.3,0.0,3298563.8,42482.0,45941.0,3050207.6,0.0,0.0,2408.0,0.67,0.0,0.0,0.0,0.0,8612.0,0.0,0.0,0.0,0.67,2408.0,0.0,4200.0,0.0,3.08,0.0,0.0,0.0,1.57,1.57,2668707.0,191613162.6,0.0,194.01,1.56,13.4,0.4955,68.26,0.0219,71.8
2019-07-26,60431.0,3949165.85,0.43,1.21,0.23,4.28,0.0,3071907.45,43548.0,47007.0,2845861.8,0.0,0.0,0.0,0.0,0.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1066.0,0.0,3.06,0.0,0.0,0.0,1.64,1.64,2619886.0,171209550.1,0.0,186.49,1.61,12.24,0.4846,67.67,0.0227,65.35
2019-07-29,54916.0,3520115.6,0.39,0.96,0.21,3.58,0.0,2671816.2,35815.0,41682.0,2295741.5,0.0,0.0,4436.0,0.0,0.0,3808.0,0.0,1.05,0.0,14056.0,0.0,0.0,0.0,4436.0,0.25,1887.0,9133.0,2.33,0.82,0.0,0.0,1.35,1.35,2622572.0,168106865.2,0.0,173.9,1.32,14.5,0.3435,55.2,0.0207,64.1
2019-07-30,103881.0,6622413.75,0.74,1.83,0.39,6.63,0.0,6080538.75,74863.0,95381.0,4772516.25,0.0,0.0,7655.0,1.47,0.0,45597.0,0.0,0.93,22284.0,14182.0,0.0,0.0,1.47,7655.0,2.85,45575.0,14182.0,4.79,0.94,0.0,0.0,2.82,2.82,2578215.0,164361206.25,0.0,165.08,2.82,14.64,0.2074,38.88,0.0392,63.75
2019-07-31,136602.0,8667396.9,0.97,2.4,0.51,8.68,0.0,8001171.9,113284.0,126102.0,7187869.8,0.0,0.0,5453.0,1.68,0.0,6000.0,0.0,0.0,26721.0,0.0,0.0,0.0,1.68,5453.0,0.38,32968.0,2000.0,7.23,0.13,0.0,0.0,4.26,4.26,2543359.0,161376128.55,0.0,162.31,4.26,13.97,0.2558,46.38,0.0514,63.45
2019-08-01,137923.0,9033956.5,0.98,2.42,0.52,8.75,0.0,6558056.5,107781.0,100123.0,7059655.5,0.0,0.0,37892.0,1.13,0.0,1915.0,0.0,2.77,17520.0,43410.0,0.0,0.0,1.13,37892.0,0.12,15.0,45414.0,6.86,2.93,0.0,0.0,4.06,4.06,2549536.0,166994608.0,0.0,162.5,4.05,24.37,0.1588,24.6,0.0519,65.5
2019-08-02,189870.0,12018771.0,1.35,3.27,0.71,12.25,0.0,7316783.7,149247.0,115589.0,9447335.1,0.0,0.0,35093.0,1.01,0.0,0.0,0.0,0.06,16532.0,1066.0,0.0,0.0,1.01,35093.0,0.0,7439.0,1066.0,9.74,0.05,0.0,0.0,5.62,5.62,2508430.0,158783619.0,0.0,163.5,5.62,18.09,0.1984,36.27,0.0714,63.3
2019-08-05,202246.0,12417904.4,1.43,3.45,0.76,12.69,0.0,7721971.0,138049.0,125765.0,8476208.6,0.0,0.0,0.0,1.45,0.0,0.0,0.0,0.88,24974.0,13398.0,0.0,0.0,1.45,0.0,0.0,2200.0,14798.0,8.71,0.95,0.0,0.0,5.17,5.17,2529925.0,155337395.0,0.0,159.28,5.19,15.98,0.1855,34.88,0.0758,61.4
2019-08-06,223148.0,13745916.8,1.58,3.71,0.84,13.72,0.0,8923807.2,141303.0,144867.0,8704264.8,0.0,0.0,1515.0,1.16,0.0,0.0,0.0,0.05,19532.0,854.0,0.0,0.0,1.16,1515.0,0.0,2593.0,430.0,8.68,0.03,0.0,0.0,5.29,5.29,2527598.0,155700036.8,0.0,155.2,5.29,18.77,0.1775,32.03,0.0836,61.6
2019-08-07,217804.0,13612750.0,1.54,3.61,0.82,13.5,0.0,8720187.5,116092.0,139523.0,7255750.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,1.53,10931.0,25211.0,0.0,0.0,0.74,0.0,0.0,0.0,16275.0,7.16,1.0,0.0,0.0,4.34,4.34,2555805.0,159737812.5,0.0,157.63,4.34,20.12,0.1858,32.73,0.0815,62.5
2019-08-08,226915.0,14579288.75,1.61,3.62,0.85,14.34,0.0,9450147.0,118232.0,147084.0,7596406.0,0.0,0.0,1830.0,0.57,0.0,1550.0,0.0,0.08,6819.0,1240.0,0.0,0.0,0.57,1830.0,0.1,1550.0,808.0,7.41,0.03,0.0,0.0,4.42,4.42,2553816.0,164082678.0,0.0,160.22,4.42,20.26,0.1765,31.24,0.0849,64.25
2019-08-09,234021.0,14755024.05,1.66,3.68,0.88,14.93,0.0,9835547.8,122338.0,155996.0,7713410.9,0.0,0.0,1189.0,0.53,0.0,0.0,0.0,0.1,8912.0,1600.0,0.0,0.0,0.53,1189.0,0.0,4517.0,0.0,7.84,0.0,0.0,0.0,4.56,4.56,2558474.0,161311785.7,0.0,163.81,4.57,20.39,0.1684,29.87,0.0873,63.05
2019-08-12,239636.0,14893377.4,1.7,3.78,0.9,15.06,0.0,9757736.45,124827.0,157003.0,7757998.05,0.0,0.0,6363.0,0.7,0.0,0.0,0.0,0.48,12623.0,7347.0,0.0,0.0,0.7,6363.0,0.0,3473.0,11616.0,7.86,0.74,0.0,0.0,4.65,4.65,2561566.0,159201326.9,0.0,161.24,4.65,20.15,0.1812,31.06,0.0892,62.15
2019-08-13,231552.0,14066784.0,1.64,3.63,0.87,14.29,0.0,9046829.25,122479.0,148919.0,7440599.25,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.33,1246.0,5188.0,0.0,0.0,0.01,0.0,0.0,2840.0,9330.0,7.6,0.66,0.0,0.0,4.56,4.56,2565051.0,155826848.25,0.0,159.23,4.56,21.37,0.1909,32.29,0.0862,60.75
2019-08-14,241698.0,14078908.5,1.71,3.69,0.91,14.51,0.0,9265536.25,127276.0,159065.0,7413827.0,0.0,0.0,3000.0,0.38,0.0,0.0,0.0,0.11,10146.0,1796.0,0.0,0.0,0.38,3000.0,0.0,3593.0,0.0,7.7,0.0,0.0,0.0,4.74,4.74,2560574.0,149153435.5,0.0,155.09,4.73,21.41,0.1863,31.0,0.0899,58.25
2019-08-15,220426.0,12343856.0,1.56,3.27,0.83,12.69,0.0,8385608.0,113333.0,149743.0,6346648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,15543.0,0.0,0.0,0.0,0.0,0.0,1600.0,9322.0,6.58,0.78,0.0,0.0,4.24,4.24,2558860.0,143296160.0,0.0,148.62,4.24,23.49,0.1864,29.17,0.0825,56.0
2019-08-16,160325.0,9218687.5,1.14,2.33,0.6,9.15,0.0,8623620.0,52949.0,149976.0,3044567.5,0.0,0.0,0.0,0.12,0.0,0.0,0.0,3.57,4365.0,60819.0,0.0,0.0,0.12,0.0,0.0,435.0,4132.0,2.98,0.16,0.0,0.0,2.01,2.01,2585392.0,148660040.0,0.0,145.24,2.01,18.69,0.1865,30.4,0.0608,57.5
2019-08-19,153079.0,8939813.6,1.08,2.22,0.58,8.9,0.0,8338293.6,45752.0,142779.0,2671916.8,0.0,0.0,3182.0,0.25,0.0,0.0,0.0,0.62,4004.0,11201.0,0.0,0.0,0.25,3182.0,0.0,822.0,11201.0,2.64,0.58,0.0,0.0,1.73,1.73,2597538.0,151696219.2,0.0,149.68,1.73,20.24,0.2043,31.78,0.0579,58.4
2019-08-20,152242.0,8784363.4,1.08,2.19,0.57,8.84,0.0,8455473.4,39211.0,146542.0,2262474.7,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.37,5704.0,6541.0,0.0,0.0,0.32,0.0,0.0,0.0,1941.0,2.28,0.1,0.0,0.0,1.48,1.48,2609906.0,150591576.2,0.0,152.22,1.48,22.06,0.2235,33.62,0.0575,57.7
2019-08-21,147837.0,8670640.05,1.05,2.11,0.56,8.61,0.0,8330411.4,32913.0,142036.0,1930347.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,9298.0,0.0,0.0,0.0,0.0,0.0,3000.0,4506.0,1.91,0.25,0.0,0.0,1.24,1.24,2614417.0,153335557.05,0.0,151.11,1.25,21.29,0.2219,33.42,0.0558,58.65
