DATE,BN FP Equity_DX_SI_QTY,BN FP Equity_DX_SHORT_INTEREST_VALUE,BN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BN FP Equity_DX_SI_MV,BN FP Equity_DX_DSS,BN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BN FP Equity_DX_SUPPLY_SI_QTY,BN FP Equity_DX_BROKER_SI_QTY,BN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BN FP Equity_DX_BROKER_SI_MV_NEW_x,BN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BN FP Equity_DX_SUPPLY_SI_QTY_INC_x,BN FP Equity_DX_BROKER_SI_MV_INC_x,BN FP Equity_DX_SUPPLY_SI_MV_NEW,BN FP Equity_DX_BROKER_SI_QTY_ADD,BN FP Equity_DX_BROKER_SI_QTY_NEW,BN FP Equity_DX_SUPPLY_SI_MV_DEC,BN FP Equity_DX_BROKER_SI_QTY_INC,BN FP Equity_DX_SUPPLY_SI_QTY_DEC,BN FP Equity_DX_BROKER_SI_MV_NEW_y,BN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BN FP Equity_DX_BROKER_SI_MV_INC_y,BN FP Equity_DX_SUPPLY_SI_QTY_INC_y,BN FP Equity_DX_BROKER_SI_MV_ADD,BN FP Equity_DX_SUPPLY_SI_QTY_ADD,BN FP Equity_DX_BROKER_SI_QTY_DEC,BN FP Equity_DX_SUPPLY_SI_MV,BN FP Equity_DX_BROKER_SI_MV_DEC,BN FP Equity_DX_SUPPLY_SI_MV_RMV,BN FP Equity_DX_BROKER_SI_MV_RMV,BN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BN FP Equity_DX_UTILIZATION_QUANTITY,BN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BN FP Equity_DX_ACTIVE_UTILIZATION_MV,BN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BN FP Equity_DX_BROKER_SI_CON_RATIO,BN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BN FP Equity_DX_DEMAND_SUPPLY_RATIO,BN FP Equity_PX_LAST
2016-09-26,6189681.0,395203098.82,1.06,4.15,0.94,408.61,1.0,302588513.14,2320997.0,4739149.0,148192646.24,0.0,0.0,0.0,1.5,0.0,75000.0,0.0,35.47,27770.0,527272.0,0.0,0.0,1.5,0.0,4.99,0.0,0.0,152.7,0.0,0.0,0.0,1.71,1.71,133600008.0,8530187123.37,0.0,8806.25,1.7,16.5,0.1446,19.34,0.0455,65.55
2016-09-27,5932533.0,381269313.06,1.02,3.97,0.9,391.77,0.0,275218871.49,2406809.0,4282393.0,154679698.21,0.0,0.0,0.0,2.76,0.0,0.0,0.0,1.48,36000.0,16958.0,0.0,0.0,2.76,0.0,0.0,102770.0,492756.0,158.17,32.68,0.0,0.0,1.77,1.77,133609512.0,8586754908.56,0.0,8789.51,1.77,17.99,0.1511,20.51,0.0436,65.98
2016-09-28,5976346.0,383852217.48,1.03,4.01,0.91,395.53,0.0,275052021.61,2450622.0,4282393.0,157399971.3,0.0,0.0,43813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43813.0,0.0,0.0,0.0,161.7,0.0,0.0,0.0,1.8,1.8,133602400.0,8581092443.54,0.0,8805.03,1.8,17.89,0.1505,20.48,0.0439,65.94
2016-09-29,5874907.0,376764691.7,1.01,3.97,0.9,388.67,0.0,269632665.24,2427183.0,4204393.0,155658098.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,23439.0,0.0,0.0,0.0,0.0,0.0,0.0,78000.0,160.23,5.17,0.0,0.0,1.79,1.79,133298032.0,8548559480.26,0.0,8780.16,1.79,18.14,0.1536,20.88,0.0433,65.84
2016-09-30,6744322.0,433900846.11,1.16,4.57,1.03,445.83,1.0,322889616.8,2454398.0,5018823.0,157905474.99,0.0,0.0,55785.0,57.12,0.0,0.0,0.0,1.89,862200.0,28570.0,0.0,0.0,57.12,55785.0,0.0,0.0,47770.0,161.87,3.34,0.0,0.0,1.8,1.8,133535632.0,8591111710.07,0.0,8794.06,1.81,19.83,0.1528,21.15,0.0496,66.05
2016-10-03,7271795.0,475698402.16,1.25,4.88,1.11,485.72,1.0,362136467.78,2464871.0,5535823.0,161244258.98,0.0,0.0,10473.0,31.42,0.0,42000.0,0.0,0.0,475000.0,0.0,0.0,0.0,31.42,10473.0,2.82,0.0,0.0,163.97,0.0,0.0,0.0,1.81,1.81,133348664.0,8723258342.0,0.0,8851.94,1.82,18.63,0.1419,19.83,0.0535,67.16
2016-10-04,7156337.0,469679027.88,1.23,4.72,1.09,481.96,1.0,360041179.41,2399413.0,5485823.0,157476368.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58,0.0,65458.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,161.58,2.93,0.0,0.0,1.77,1.77,133364920.0,8752900538.23,0.0,8962.27,1.77,18.81,0.1445,19.99,0.0527,67.38
2016-10-05,7570494.0,490002823.93,1.3,4.94,1.15,507.94,1.0,378676009.97,2769693.0,5850506.0,179269330.57,0.0,0.0,257786.0,17.0,0.0,120806.0,0.0,0.56,243877.0,8312.0,0.0,0.0,17.0,257786.0,8.15,120806.0,0.0,185.59,0.0,0.0,0.0,2.05,2.05,132579840.0,8581275673.24,0.0,8884.7,2.05,17.57,0.1343,18.82,0.0559,66.45
2016-10-06,7557266.0,483993850.85,1.3,4.88,1.15,501.87,1.0,373094249.33,2781334.0,5825637.0,178126395.6,0.0,0.0,19069.0,5.33,0.0,0.0,0.0,1.51,89000.0,9716.0,0.0,0.0,5.33,19069.0,0.0,2288.0,113869.0,184.12,8.44,0.0,0.0,2.06,2.06,132060488.0,8457617362.11,0.0,8768.25,2.06,17.32,0.1337,18.88,0.056,65.75
2016-10-07,7022152.0,441515394.12,1.21,4.49,1.07,460.4,1.0,343695003.71,2965284.0,5466352.0,186441212.6,0.0,0.0,0.0,0.0,0.0,234429.0,0.0,3.81,2747.0,48191.0,0.0,0.0,0.0,0.0,15.13,234429.0,596461.0,194.19,41.69,0.15,0.0,2.2,2.2,131680224.0,8279348837.36,2288.0,8608.43,2.21,15.98,0.1254,17.44,0.0522,64.55
2016-10-10,6087912.0,386333318.2,1.05,3.82,0.93,397.54,0.0,286870215.42,3009044.0,4520554.0,190951175.56,0.0,0.0,11558.0,2.06,0.0,0.0,0.0,0.0,32202.0,0.0,0.0,0.0,2.06,11558.0,0.0,32202.0,978000.0,195.61,63.47,0.0,0.0,2.24,2.24,131518592.0,8346049360.19,0.0,8528.79,2.24,16.64,0.1321,20.27,0.0453,65.15
2016-10-11,5633174.0,355939709.87,0.97,3.51,0.86,367.55,0.0,263539086.23,2904037.0,4170823.0,183495501.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.24,0.0,105007.0,0.0,0.0,0.0,0.0,0.0,0.0,349731.0,189.2,23.48,0.0,0.0,2.16,2.16,131832008.0,8329983536.59,0.0,8607.94,2.15,17.84,0.1332,21.53,0.0418,64.87
2016-10-12,5348527.0,333942427.7,0.92,3.34,0.82,346.34,0.0,242066735.24,2792390.0,3877017.0,174346599.67,0.0,0.0,9159.0,0.0,0.0,0.0,0.0,7.87,0.0,120806.0,0.0,0.0,0.0,9159.0,0.0,0.0,293806.0,180.57,19.17,0.0,0.0,2.08,2.08,131619192.0,8217820066.8,0.0,8528.83,2.07,18.78,0.1415,22.52,0.0398,64.1
2016-10-13,5404899.0,334777133.04,0.93,3.4,0.82,346.27,0.0,237043796.63,2748762.0,3827017.0,170257142.97,0.0,0.0,70.0,0.0,0.0,0.0,0.0,2.95,0.0,43698.0,0.0,0.0,0.0,70.0,0.0,0.0,50000.0,175.39,3.43,0.0,0.0,2.05,2.05,131466072.0,8142952287.68,0.0,8398.4,2.05,18.47,0.1385,22.09,0.0403,63.59
2016-10-14,5252896.0,328483234.6,0.9,3.29,0.8,337.79,0.0,239317687.43,2596759.0,3827017.0,162385053.08,0.0,0.0,9937.0,0.0,0.0,0.0,0.0,10.95,0.0,162003.0,0.0,0.0,0.0,9937.0,0.0,63.0,0.0,166.24,0.0,0.0,0.0,1.94,1.94,131070160.0,8196307354.38,0.0,8375.03,1.95,18.79,0.1448,22.97,0.0393,64.2
2016-10-17,5012077.0,311519944.69,0.86,3.15,0.76,321.08,0.0,209755612.08,2347076.0,3374780.0,145879838.98,0.0,0.0,200.0,0.91,0.0,0.0,0.0,15.33,11507.0,249889.0,0.0,0.0,0.91,200.0,0.0,6.0,463744.0,149.97,30.4,0.0,0.0,1.75,1.75,131488144.0,8172496022.29,0.0,8427.64,1.75,19.89,0.1588,23.8,0.0375,63.81
2016-10-18,5123849.0,317868102.57,0.88,3.17,0.78,327.65,0.0,200091025.81,2398498.0,3225351.0,148795565.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.92,0.0,298450.0,0.0,0.0,0.0,0.0,0.0,349872.0,149429.0,153.23,9.77,0.0,0.0,1.8,1.8,130837408.0,8116757271.1,0.0,8351.09,1.8,19.37,0.1536,23.44,0.0385,63.69
2016-10-19,4886982.0,301697945.21,0.84,2.89,0.75,311.1,0.0,184368682.32,2400530.0,2986452.0,148196774.29,0.0,0.0,23657.0,0.0,0.0,0.0,0.0,1.37,0.0,21625.0,0.0,0.0,0.0,23657.0,0.0,0.0,238899.0,152.47,15.09,0.0,0.0,1.8,1.8,131091024.0,8092907356.04,0.0,8339.69,1.8,20.32,0.1615,24.41,0.0366,63.38
2016-10-20,4799632.0,297287153.86,0.82,2.82,0.73,305.47,0.0,192148817.69,2433177.0,3102198.0,150709943.01,0.0,0.0,32647.0,0.49,0.0,224236.0,0.0,0.0,6510.0,0.0,0.0,0.0,0.49,32647.0,14.05,0.0,115000.0,154.49,7.31,0.0,0.0,1.82,1.82,131311776.0,8133395259.41,0.0,8341.21,1.82,20.6,0.1663,24.94,0.0359,63.59
2016-10-21,4742976.0,293223520.35,0.81,2.8,0.72,301.93,0.0,190976709.47,2389615.0,3089104.0,147732420.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68,0.0,43562.0,0.0,0.0,0.0,0.0,0.0,0.0,13094.0,151.77,0.86,0.0,0.0,1.79,1.79,131438848.0,8125902749.82,0.0,8363.23,1.78,20.91,0.1694,25.18,0.0354,63.47
2016-10-24,4553752.0,278420290.13,0.78,2.73,0.69,288.07,0.0,182756373.84,2300391.0,2989104.0,140647872.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.72,0.0,89224.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,145.43,6.28,0.0,0.0,1.73,1.73,130977440.0,8008072649.76,0.0,8289.37,1.72,21.86,0.181,26.22,0.0342,62.77
2016-10-25,4614138.0,282876386.69,0.79,2.77,0.7,290.8,0.0,185642284.22,2086034.0,3028104.0,127887323.79,0.0,0.0,9879.0,2.41,0.0,0.0,0.0,14.03,39000.0,224236.0,0.0,0.0,2.41,9879.0,0.0,0.0,0.0,131.03,0.0,0.0,0.0,1.57,1.57,131097704.0,8037133872.08,0.0,8233.73,1.57,21.42,0.1769,25.88,0.0346,62.94
2016-10-26,6075323.0,369852678.24,1.04,3.7,0.93,382.18,0.0,207828986.7,3161455.0,3413868.0,192462622.79,0.0,0.0,0.0,24.49,0.0,0.0,0.0,0.01,385764.0,1999.0,0.0,0.0,24.49,0.0,0.0,1077420.0,0.0,198.65,0.0,0.0,0.0,2.37,2.37,130155808.0,7923607383.0,0.0,8165.03,2.38,19.64,0.176,26.38,0.0456,62.5
2016-10-27,6242956.0,386138742.03,1.07,3.87,0.95,393.53,1.0,215143698.57,3264588.0,3478368.0,201920997.61,0.0,0.0,8139.0,4.0,0.0,0.0,0.0,0.0,64500.0,6.0,0.0,0.0,4.0,8139.0,0.0,95000.0,0.0,205.03,0.0,0.0,0.0,2.45,2.45,130063344.0,8044666026.28,0.0,8171.58,2.45,19.21,0.1668,25.44,0.0468,63.5
2016-10-28,6214492.0,384438721.31,1.07,3.84,0.95,395.16,1.0,281828557.07,3591066.0,4555788.0,222149263.56,0.0,0.0,0.0,68.92,0.0,0.0,0.0,0.0,1077420.0,6957.0,0.0,0.0,68.92,0.0,0.0,333435.0,0.0,227.94,0.0,0.0,0.0,2.69,2.69,129775320.0,8028115263.3,0.0,8216.77,2.7,19.23,0.167,25.39,0.0466,63.51
2016-10-31,6213277.0,381761192.37,1.07,4.03,0.95,393.87,1.0,279751628.82,3592598.0,4553041.0,220739312.96,0.0,0.0,2714.0,0.0,0.0,0.0,0.0,0.07,0.0,1182.0,0.0,0.0,0.0,2714.0,0.0,0.0,2747.0,227.56,0.18,0.0,0.0,2.69,2.69,129790960.0,7974721173.51,0.0,8217.26,2.69,19.18,0.1673,25.49,0.0466,63.08
2016-11-01,6279503.0,382649711.61,1.08,4.08,0.96,395.44,1.0,281444441.21,3593199.0,4618666.0,218956271.08,0.0,0.0,0.0,0.52,0.0,43681.0,0.0,0.15,21944.0,2061.0,0.0,0.0,0.52,0.0,2.78,2662.0,0.0,225.89,0.0,0.0,0.0,2.7,2.7,129370664.0,7883370271.64,0.0,8123.81,2.71,19.01,0.1661,25.44,0.0472,62.56
2016-11-02,6359725.0,383697452.57,1.09,4.19,0.97,396.88,1.0,283182352.1,3625057.0,4693703.0,218708377.54,0.0,0.0,0.0,4.63,0.0,0.0,0.0,0.96,75037.0,9546.0,0.0,0.0,4.63,0.0,0.0,41404.0,0.0,225.94,0.0,0.0,0.0,2.73,2.73,129311280.0,7801659462.4,0.0,8060.32,2.73,18.96,0.1655,25.41,0.0478,61.94
2016-11-03,6390568.0,383006155.26,1.1,4.23,0.97,395.83,1.0,280532107.36,3676788.0,4680759.0,220361075.19,0.0,0.0,40881.0,1.53,0.0,0.0,0.0,1.66,26000.0,26663.0,0.0,0.0,1.53,40881.0,0.0,37513.0,38944.0,227.51,3.68,0.0,0.0,2.76,2.76,129364592.0,7753213017.76,0.0,8005.54,2.76,18.59,0.1611,25.01,0.048,61.53
2016-11-04,6524606.0,389069327.64,1.12,4.31,0.99,402.32,1.0,282398442.15,3755826.0,4735759.0,223963975.23,0.0,0.0,66283.0,3.32,0.0,0.0,0.0,2.57,55000.0,36648.0,0.0,0.0,3.32,66283.0,0.0,49403.0,0.0,230.57,0.0,0.0,0.0,2.82,2.82,129397112.0,7716090038.98,0.0,7940.01,2.82,18.1,0.1556,24.63,0.049,61.22
2016-11-07,6548544.0,392218993.61,1.13,4.35,1.0,404.3,1.0,283643910.61,3779764.0,4735759.0,226385473.19,0.0,0.0,24224.0,0.0,0.0,0.0,0.0,0.02,0.0,286.0,0.0,0.0,0.0,24224.0,0.0,0.0,0.0,231.88,0.0,0.0,0.0,2.83,2.83,129608320.0,7762770599.68,0.0,7966.89,2.83,18.41,0.1556,24.49,0.0491,61.49
2016-11-08,6540821.0,390291088.04,1.12,4.33,1.0,403.5,1.0,277532244.64,3944601.0,4651115.0,235374521.97,0.0,0.0,115209.0,0.0,0.0,0.0,0.0,0.02,0.0,364.0,0.0,0.0,0.0,115209.0,0.0,49992.0,84644.0,242.21,5.26,0.0,0.0,2.96,2.96,129482504.0,7726226932.07,0.0,7958.01,2.95,18.16,0.1534,24.27,0.049,61.26
2016-11-09,7134964.0,422129741.51,1.23,4.65,1.09,438.96,1.0,310674562.28,3898644.0,5251115.0,230657587.62,0.0,0.0,0.0,36.05,0.0,0.0,0.0,3.01,600000.0,45957.0,0.0,0.0,36.05,0.0,0.0,0.0,0.0,238.08,0.0,0.0,0.0,2.93,2.93,129361328.0,7653474348.33,0.0,7939.95,2.91,20.54,0.1556,22.59,0.0535,60.74
2016-11-10,7133855.0,403024687.03,1.23,4.46,1.09,430.7,1.0,297287028.33,3937635.0,5262215.0,222455336.35,0.0,0.0,17489.0,0.0,0.0,0.0,0.0,0.83,11100.0,6847.0,0.0,0.0,0.0,17489.0,0.0,28349.0,0.0,236.33,0.0,0.0,0.0,2.96,2.96,129235920.0,7301138894.94,0.0,7772.12,2.95,20.15,0.1581,23.34,0.0536,58.0
2016-11-11,7071893.0,404690425.89,1.21,4.06,1.08,423.88,1.0,298269997.61,3925673.0,5212215.0,224647386.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,0.0,17141.0,0.0,0.0,0.0,0.0,0.0,5179.0,50000.0,228.27,3.47,0.0,0.0,2.93,2.93,130013264.0,7440033832.43,0.0,7585.19,2.92,20.7,0.162,23.91,0.0528,58.75
2016-11-14,7246879.0,410821697.49,1.24,4.08,1.1,432.92,1.0,310566094.2,4298602.0,5478374.0,243685450.04,0.0,0.0,67589.0,0.0,0.0,266159.0,0.0,0.03,0.0,426.0,0.0,0.0,0.0,67589.0,15.64,305766.0,0.0,251.93,0.0,0.0,0.0,3.2,3.2,130112408.0,7376002872.24,0.0,7655.21,3.19,20.17,0.1581,23.59,0.0539,58.2
2016-11-15,7660272.0,440748192.24,1.32,4.24,1.17,449.79,1.0,337874254.93,4525727.0,5872307.0,260396235.78,0.0,0.0,405111.0,18.23,0.0,42000.0,0.0,30.79,461933.0,522644.0,0.0,0.0,18.23,405111.0,2.49,344658.0,110000.0,265.25,7.01,0.0,0.0,3.34,3.34,130900656.0,7531616043.84,0.0,7652.47,3.35,19.77,0.1475,21.93,0.0566,59.07
2016-11-16,8768320.0,500487672.77,1.51,4.82,1.34,512.66,1.0,352345588.81,5114717.0,6172937.0,291943360.67,0.0,0.0,404076.0,18.32,0.0,0.0,0.0,15.4,354130.0,269045.0,0.0,0.0,18.32,404076.0,0.0,453959.0,53500.0,301.1,3.02,0.0,0.0,3.76,3.76,130940336.0,7473954421.82,0.0,7722.39,3.75,19.1,0.1408,21.39,0.0644,58.6
2016-11-17,8074816.0,461689623.84,1.39,4.41,1.23,472.95,1.0,351679429.93,4435729.0,6150770.0,253619407.98,0.0,0.0,106696.0,3.87,0.0,140000.0,0.0,54.44,70403.0,914787.0,0.0,0.0,3.87,106696.0,8.22,129103.0,232570.0,260.36,12.39,0.0,0.0,3.24,3.24,132486528.0,7575114439.3,0.0,7783.79,3.24,19.23,0.1431,21.6,0.059,58.7
2016-11-18,8063088.0,461961516.02,1.39,4.4,1.23,473.88,1.0,350532893.47,3740866.0,6118210.0,214326834.66,0.0,0.0,53380.0,8.31,0.0,0.0,0.0,43.79,140000.0,748243.0,0.0,0.0,8.31,53380.0,0.0,0.0,172560.0,219.85,8.93,0.0,0.0,2.73,2.73,133274400.0,7635740037.96,0.0,7848.47,2.72,19.21,0.1457,21.51,0.0588,58.82
2016-11-21,7995088.0,458766448.96,1.37,4.39,1.22,470.69,1.0,349749477.1,3637514.0,6095210.0,208724329.34,0.0,0.0,0.0,1.13,0.0,0.0,0.0,6.08,19000.0,103352.0,0.0,0.0,1.13,0.0,0.0,0.0,42000.0,213.93,2.54,0.0,0.0,2.67,2.67,132650856.0,7611643819.22,0.0,7791.57,2.67,19.33,0.1476,21.76,0.0587,58.91
2016-11-22,8266766.0,474194570.45,1.42,4.53,1.26,487.25,1.0,321759960.8,4138572.0,5609331.0,237394934.35,0.0,0.0,562203.0,2.74,0.0,0.0,0.0,24.76,44456.0,422281.0,0.0,0.0,2.74,562203.0,0.0,361136.0,530335.0,243.73,31.13,0.0,0.0,3.04,3.04,131916752.0,7566950310.47,0.0,7767.12,3.04,16.31,0.143,20.76,0.0608,58.89
2016-11-23,7503446.0,428289823.62,1.29,4.09,1.14,441.37,1.0,273443116.31,4103263.0,4790601.0,234210492.96,0.0,0.0,28699.0,0.38,0.0,0.0,0.0,4.88,6500.0,82783.0,0.0,0.0,0.38,28699.0,0.0,18775.0,825230.0,241.3,48.85,0.0,0.0,2.99,2.99,133011680.0,7592184839.74,0.0,7845.42,2.98,18.62,0.148,23.2,0.0547,58.6
2016-11-24,7196522.0,413294390.01,1.24,3.89,1.1,423.19,1.0,273412656.54,3684739.0,4760820.0,211613604.09,0.0,0.0,60593.0,6.41,0.0,6600.0,0.0,28.33,105000.0,479117.0,0.0,0.0,6.41,60593.0,0.44,0.0,141381.0,216.55,8.34,0.0,0.0,2.67,2.67,134145696.0,7703952492.76,0.0,7867.99,2.68,19.8,0.1606,24.37,0.0522,58.96
2016-11-25,7839410.0,458462100.87,1.35,4.28,1.2,465.78,1.0,315511046.85,3698243.0,5395038.0,216279574.01,0.0,0.0,7880.0,42.8,0.0,0.0,0.0,0.01,717018.0,296.0,0.0,0.0,42.8,7880.0,0.0,5920.0,82800.0,219.41,1.96,0.0,0.0,2.7,2.7,133279072.0,7794388015.38,0.0,7913.26,2.7,17.88,0.1552,21.73,0.0572,60.04
2016-11-28,6681712.0,388675288.44,1.15,3.65,1.02,399.61,1.0,297946061.52,3030769.0,5121987.0,176299878.72,0.0,0.0,269310.0,15.35,0.0,0.0,0.0,55.22,246249.0,936784.0,0.0,0.0,15.35,269310.0,0.0,0.0,519300.0,181.73,31.57,0.0,0.0,2.21,2.21,134276192.0,7810848126.42,0.0,8036.87,2.21,17.77,0.1462,18.66,0.0487,59.72
2016-11-29,6487884.0,378411430.13,1.11,3.57,0.99,387.24,1.0,288745565.23,2885603.0,4950558.0,168305283.82,0.0,0.0,914.0,0.92,0.0,0.0,0.0,9.21,15000.0,149742.0,0.0,0.0,0.92,914.0,0.0,3662.0,186429.0,172.45,11.64,0.0,0.0,2.1,2.1,134330912.0,7834966303.35,0.0,8010.62,2.11,18.4,0.1481,19.26,0.0473,59.88
2016-11-30,6542259.0,378269219.75,1.12,3.77,1.0,389.96,1.0,287888542.3,2939978.0,4979103.0,169987642.52,0.0,0.0,45780.0,2.51,0.0,0.0,0.0,2.82,39645.0,47341.0,0.0,0.0,2.51,45780.0,0.0,55936.0,11100.0,175.8,1.08,0.0,0.0,2.15,2.15,134065096.0,7751557873.17,0.0,8023.99,2.14,18.28,0.1471,19.11,0.0478,59.36
2016-12-01,6391663.0,364207691.26,1.1,3.65,0.97,377.09,1.0,279705969.18,2813782.0,4908700.0,160334023.54,0.0,10014.0,24400.0,0.0,0.59,0.0,0.0,9.75,0.0,160610.0,0.0,10014.0,0.0,24400.0,0.0,0.0,70403.0,166.0,4.53,0.0,0.0,2.05,2.05,134308496.0,7653123646.34,0.0,7929.55,2.05,18.71,0.148,19.28,0.0466,58.5
2016-12-02,6272190.0,356727885.05,1.08,3.55,0.96,367.83,1.0,272249068.09,2758809.0,4786836.0,156905976.99,0.0,0.0,0.0,0.91,0.0,0.0,0.0,4.46,17564.0,76540.0,0.0,0.0,0.91,0.0,0.0,21567.0,139428.0,161.2,8.52,0.0,0.0,2.01,2.01,134268768.0,7636473645.93,0.0,7843.05,2.01,19.01,0.1491,19.4,0.0458,58.39
2016-12-05,6769375.0,386455660.25,1.16,3.8,1.03,397.26,1.0,301559897.18,2750194.0,5282293.0,157005342.16,0.0,0.0,2000.0,19.48,0.0,173800.0,0.0,0.68,330000.0,10615.0,0.0,0.0,19.48,2000.0,10.12,0.0,8343.0,160.99,0.72,0.0,0.0,2.0,2.0,134421600.0,7673971109.63,0.0,7832.96,2.01,18.07,0.1449,19.18,0.0494,58.61
2016-12-06,5674601.0,324730124.66,0.97,3.17,0.87,333.19,0.0,240608922.58,2940058.0,4204598.0,168245379.87,0.0,0.0,191723.0,5.05,0.0,0.0,0.0,2.32,85900.0,41859.0,0.0,0.0,5.05,191723.0,0.0,40000.0,1163595.0,172.5,68.72,0.0,0.0,2.14,2.14,134239728.0,7681894041.03,0.0,7875.2,2.14,21.43,0.166,22.88,0.0414,58.75
2016-12-07,6446394.0,369837988.75,1.11,3.62,0.98,379.08,1.0,255507721.03,3424444.0,4453581.0,196464795.91,0.0,0.0,41083.0,14.46,0.0,46800.0,0.0,4.87,242183.0,84310.0,0.0,0.0,14.46,41083.0,2.89,527613.0,40000.0,201.18,2.34,0.0,0.0,2.5,2.5,133464272.0,7657018470.55,0.0,7838.82,2.5,20.32,0.1596,21.9,0.0471,58.9
2016-12-08,6438056.0,376194974.8,1.11,3.6,0.98,383.34,1.0,259743950.94,3106518.0,4445158.0,181523189.72,0.0,0.0,15053.0,0.0,0.0,0.0,0.0,19.59,0.0,335613.0,0.0,0.0,0.0,15053.0,0.0,2634.0,8423.0,184.29,0.49,0.0,0.0,2.27,2.27,133588936.0,7806003304.82,0.0,7940.34,2.27,20.4,0.1603,22.04,0.0471,59.99
2016-12-09,6911184.0,412794573.76,1.19,3.82,1.05,417.78,1.0,293589292.7,2986367.0,4915398.0,178371186.88,0.0,0.0,57920.0,78.71,0.0,0.0,0.0,10.61,1332000.0,178071.0,0.0,0.0,78.71,57920.0,0.0,0.0,861760.0,181.02,49.89,0.0,0.0,2.18,2.18,134176128.0,8014137312.32,0.0,8105.7,2.18,19.37,0.1605,22.58,0.0504,61.32
2016-12-12,7372473.0,438192330.56,1.27,3.99,1.12,448.01,1.0,314770469.23,3314656.0,5295932.0,197010804.61,0.0,0.0,247686.0,23.44,0.0,0.0,0.0,0.05,380534.0,13017.0,0.0,0.0,23.44,247686.0,0.0,93620.0,0.0,202.76,0.0,0.0,0.0,2.42,2.42,133664432.0,7944515900.11,0.0,8154.42,2.43,18.01,0.147,21.08,0.0538,61.02
2016-12-13,7226046.0,435190439.97,1.24,3.92,1.1,440.44,1.0,343901244.17,3135089.0,5710250.0,188811524.48,0.0,0.0,293311.0,25.44,0.0,0.0,0.0,38.6,416318.0,629387.0,0.0,0.0,25.44,293311.0,0.0,156509.0,2000.0,192.34,0.12,0.0,0.0,2.27,2.27,134750368.0,8115374844.83,0.0,8248.75,2.28,17.21,0.1416,19.93,0.0524,61.83
2016-12-14,7638598.0,458176401.98,1.31,4.11,1.16,470.06,1.0,363716137.57,3096099.0,6063781.0,185709406.36,0.0,0.0,0.0,30.16,0.0,0.0,0.0,14.47,449641.0,250994.0,0.0,0.0,30.16,0.0,0.0,212004.0,96110.0,191.35,5.2,0.0,0.0,2.24,2.24,135335792.0,8117676337.7,0.0,8386.12,2.23,16.23,0.1287,18.83,0.0552,61.58
2016-12-15,7643824.0,456479599.2,1.31,4.12,1.17,468.59,1.0,362194624.64,3061711.0,6065007.0,182841547.65,0.0,0.0,32626.0,6.43,0.0,14000.0,0.0,5.63,116218.0,91014.0,0.0,0.0,6.43,32626.0,0.87,24000.0,128992.0,188.77,8.4,0.0,0.0,2.22,2.22,134840928.0,8052531399.05,0.0,8355.48,2.21,16.37,0.1312,19.06,0.0554,61.31
2016-12-16,7740442.0,461721737.04,1.33,4.12,1.18,472.65,1.0,366879307.49,3047915.0,6150475.0,181809851.19,0.0,0.0,77244.0,12.03,0.0,12000.0,0.0,11.57,212158.0,185200.0,0.0,0.0,12.03,77244.0,0.73,94160.0,138690.0,186.98,8.65,0.0,0.0,2.23,2.23,133603640.0,7969532584.27,0.0,8178.74,2.24,16.23,0.1283,18.92,0.0566,61.24
2016-12-19,6143682.0,361447349.98,1.06,3.12,0.94,374.07,0.0,257945803.54,3235480.0,4384420.0,190350944.58,0.0,0.0,152006.0,2.75,0.0,0.0,0.0,2.31,55529.0,36748.0,0.0,0.0,2.75,152006.0,0.0,72307.0,1821584.0,197.14,110.39,0.0,0.0,2.35,2.35,134365504.0,7905040552.1,0.0,8200.08,2.35,18.26,0.1374,20.41,0.0446,60.4
