DATE,ALWTR FP Equity_DX_SI_QTY,ALWTR FP Equity_DX_SHORT_INTEREST_VALUE,ALWTR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALWTR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALWTR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALWTR FP Equity_DX_SI_MV,ALWTR FP Equity_DX_DSS,ALWTR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALWTR FP Equity_DX_SUPPLY_SI_QTY,ALWTR FP Equity_DX_BROKER_SI_QTY,ALWTR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALWTR FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALWTR FP Equity_DX_BROKER_SI_MV_INC_x,ALWTR FP Equity_DX_BROKER_SI_QTY_ADD,ALWTR FP Equity_DX_SUPPLY_SI_MV_DEC,ALWTR FP Equity_DX_BROKER_SI_QTY_INC,ALWTR FP Equity_DX_SUPPLY_SI_QTY_DEC,ALWTR FP Equity_DX_BROKER_SI_MV_INC_y,ALWTR FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALWTR FP Equity_DX_BROKER_SI_MV_ADD,ALWTR FP Equity_DX_SUPPLY_SI_QTY_ADD,ALWTR FP Equity_DX_BROKER_SI_QTY_DEC,ALWTR FP Equity_DX_SUPPLY_SI_MV,ALWTR FP Equity_DX_BROKER_SI_MV_DEC,ALWTR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALWTR FP Equity_DX_UTILIZATION_QUANTITY,ALWTR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALWTR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALWTR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALWTR FP Equity_DX_ACTIVE_UTILIZATION_MV,ALWTR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALWTR FP Equity_DX_BROKER_SI_CON_RATIO,ALWTR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALWTR FP Equity_DX_DEMAND_SUPPLY_RATIO,ALWTR FP Equity_PX_LAST
2023-10-23,8.0,70.16,0.0,0.0,0.0,0.0,0.0,35.08,4.0,4.0,35.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.03,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0006,8.77
2023-10-24,124.0,1087.48,0.01,0.04,0.0,0.0,0.0,543.74,62.0,62.0,543.74,58.0,0.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,100.0,0.48,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0097,8.77
2023-10-25,124.0,1063.67,0.01,0.04,0.0,0.0,0.0,531.84,62.0,62.0,531.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.48,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0097,8.578
2023-10-26,124.0,1074.96,0.01,0.04,0.0,0.0,0.0,537.48,62.0,62.0,537.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.48,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0097,8.669
2023-10-27,116.0,997.6,0.01,0.04,0.0,0.0,0.0,498.8,58.0,58.0,498.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,100.0,0.45,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0091,8.6
2023-10-30,116.0,1009.2,0.01,0.04,0.0,0.0,0.0,504.6,58.0,58.0,504.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.45,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0091,8.7
2023-10-31,116.0,1012.68,0.01,0.04,0.0,0.0,0.0,506.34,58.0,58.0,506.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.45,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0091,8.73
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,12750.0,111180.0,0.11,0.0,0.0,0.0,0.0,0.0,8.72
2023-11-02,46.0,403.74,0.0,0.02,0.0,0.0,0.0,201.87,23.0,23.0,201.87,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,100.0,0.18,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0036,8.777
2023-11-03,46.0,400.2,0.0,0.02,0.0,0.0,0.0,200.1,23.0,23.0,200.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.18,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0036,8.7
2023-11-06,46.0,403.83,0.0,0.02,0.0,0.0,0.0,201.92,23.0,23.0,201.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.18,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0036,8.779
2023-11-07,46.0,397.95,0.0,0.02,0.0,0.0,0.0,198.97,23.0,23.0,198.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.18,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0036,8.651
2023-11-08,46.0,400.2,0.0,0.02,0.0,0.0,0.0,200.1,23.0,23.0,200.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.18,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0036,8.7
2023-11-09,46.0,405.72,0.0,0.02,0.0,0.0,0.0,202.86,23.0,23.0,202.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.18,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0036,8.82
2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,12773.0,113424.24,0.11,0.0,0.0,0.0,0.0,0.0,8.88
2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12750.0,113475.0,0.11,0.0,0.0,0.0,0.0,0.0,8.9
2023-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12750.0,114112.5,0.11,0.0,0.0,0.0,0.0,0.0,8.95
2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12750.0,113334.75,0.11,0.0,0.0,0.0,0.0,0.0,8.889
2023-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12750.0,113220.0,0.11,0.0,0.0,0.0,0.0,0.0,8.88
2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12750.0,113092.5,0.11,0.0,0.0,0.0,0.0,0.0,8.87
2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12750.0,112327.5,0.11,0.0,0.0,0.0,0.0,0.0,8.81
2023-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12750.0,113092.5,0.11,0.0,0.0,0.0,0.0,0.0,8.87
2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12750.0,113475.0,0.11,0.0,0.0,0.0,0.0,0.0,8.9
2023-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12750.0,112200.0,0.11,0.0,0.0,0.0,0.0,0.0,8.8
2023-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12750.0,112200.0,0.11,0.0,0.0,0.0,0.0,0.0,8.8
2023-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12750.0,112187.25,0.11,0.0,0.0,0.0,0.0,0.0,8.799
2023-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12750.0,111945.0,0.11,0.0,0.0,0.0,0.0,0.0,8.78
2023-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12750.0,111690.0,0.11,0.0,0.0,0.0,0.0,0.0,8.76
2023-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12750.0,104295.0,0.1,0.0,0.0,0.0,0.0,0.0,8.18
2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12750.0,105060.0,0.11,0.0,0.0,0.0,0.0,0.0,8.24
2023-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12750.0,106704.75,0.11,0.0,0.0,0.0,0.0,0.0,8.369
2023-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12750.0,107865.0,0.11,0.0,0.0,0.0,0.0,0.0,8.46
2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12750.0,107087.25,0.11,0.0,0.0,0.0,0.0,0.0,8.399
2023-12-07,800.0,6623.2,0.04,0.36,0.01,0.01,0.0,3311.6,400.0,400.0,3311.6,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,100.0,3.04,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0608,8.279
2023-12-08,800.0,6599.2,0.04,0.35,0.01,0.01,0.0,3299.6,400.0,400.0,3299.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.04,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0608,8.249
2023-12-11,800.0,6600.0,0.04,0.35,0.01,0.01,0.0,3300.0,400.0,400.0,3300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.04,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0608,8.25
2023-12-12,800.0,6480.0,0.04,0.37,0.01,0.01,0.0,3240.0,400.0,400.0,3240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.04,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0608,8.1
2023-12-13,800.0,6400.0,0.04,0.36,0.01,0.01,0.0,3200.0,400.0,400.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.04,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0608,8.0
2023-12-14,800.0,6480.0,0.04,0.35,0.01,0.01,0.0,3240.0,400.0,400.0,3240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.04,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0608,8.1
2023-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,13150.0,105476.15,0.11,0.0,0.0,0.0,0.0,0.0,8.021
2023-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12750.0,100725.0,0.1,0.0,0.0,0.0,0.0,0.0,7.9
2023-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12750.0,102369.75,0.1,0.0,0.0,0.0,0.0,0.0,8.029
2023-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12750.0,100992.75,0.1,0.0,0.0,0.0,0.0,0.0,7.921
2023-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12750.0,102752.25,0.1,0.0,0.0,0.0,0.0,0.0,8.059
2023-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12750.0,102739.5,0.1,0.0,0.0,0.0,0.0,0.0,8.058
2023-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12750.0,102739.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12750.0,102739.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12750.0,98162.25,0.1,0.0,0.0,0.0,0.0,0.0,7.699
2023-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9050.0,68345.6,0.07,0.0,0.0,0.0,0.0,0.0,7.552
2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6139.0,45729.41,0.05,0.0,0.0,0.0,0.0,0.0,7.449
2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6139.0,45729.41,0.05,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6139.0,47884.2,0.05,0.0,0.0,0.0,0.0,0.0,7.8
2024-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1875.0,14156.25,0.01,0.0,0.0,0.0,0.0,0.0,7.55
2024-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1875.0,14062.5,0.01,0.0,0.0,0.0,0.0,0.0,7.5
2024-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242.0,8572.28,0.01,0.0,0.0,0.0,0.0,0.0,6.902
2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242.0,8779.7,0.01,0.0,0.0,0.0,0.0,0.0,7.069
2024-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242.0,9252.9,0.01,0.0,0.0,0.0,0.0,0.0,7.45
2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.81
2024-01-11,800.0,6359.2,0.04,0.21,0.01,0.01,0.0,3179.6,400.0,400.0,3179.6,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,7.949
2024-01-12,800.0,6200.0,0.04,0.2,0.01,0.01,0.0,3100.0,400.0,400.0,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,53.33,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.0667,7.75
2024-01-15,800.0,6216.8,0.04,0.21,0.01,0.01,0.0,3108.4,400.0,400.0,3108.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,53.33,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.0667,7.771
2024-01-16,800.0,6128.0,0.04,0.21,0.01,0.01,0.0,3064.0,400.0,400.0,3064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,53.33,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.0667,7.66
2024-01-17,800.0,6096.0,0.04,0.21,0.01,0.01,0.0,3048.0,400.0,400.0,3048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,53.33,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.0667,7.62
2024-01-18,800.0,5882.4,0.04,0.21,0.01,0.01,0.0,2941.2,400.0,400.0,2941.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,53.33,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.0667,7.353
2024-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,750.0,5527.5,0.01,0.0,0.0,0.0,0.0,0.0,7.37
2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,2572.5,0.0,0.0,0.0,0.0,0.0,0.0,7.35
2024-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,2554.65,0.0,0.0,0.0,0.0,0.0,0.0,7.299
2024-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,2485.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1
2024-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,2502.5,0.0,0.0,0.0,0.0,0.0,0.0,7.15
2024-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,2516.15,0.0,0.0,0.0,0.0,0.0,0.0,7.189
2024-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,2534.0,0.0,0.0,0.0,0.0,0.0,0.0,7.24
2024-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,2520.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2
2024-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,2485.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1
2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,2515.8,0.0,0.0,0.0,0.0,0.0,0.0,7.188
2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,4301.4,0.0,0.0,0.0,0.0,0.0,0.0,7.169
2024-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,4206.0,0.0,0.0,0.0,0.0,0.0,0.0,7.01
2024-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,4243.8,0.0,0.0,0.0,0.0,0.0,0.0,7.073
2024-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,4312.2,0.0,0.0,0.0,0.0,0.0,0.0,7.187
2024-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,4338.0,0.0,0.0,0.0,0.0,0.0,0.0,7.23
2024-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,4284.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14
2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,4404.0,0.0,0.0,0.0,0.0,0.0,0.0,7.34
2024-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,4326.0,0.0,0.0,0.0,0.0,0.0,0.0,7.21
2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,4326.0,0.0,0.0,0.0,0.0,0.0,0.0,7.21
2024-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,4368.6,0.0,0.0,0.0,0.0,0.0,0.0,7.281
2024-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,4346.4,0.0,0.0,0.0,0.0,0.0,0.0,7.244
2024-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,4341.0,0.0,0.0,0.0,0.0,0.0,0.0,7.235
