DATE,ALIMP FP Equity_DX_SI_QTY,ALIMP FP Equity_DX_SHORT_INTEREST_VALUE,ALIMP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALIMP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALIMP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALIMP FP Equity_DX_SI_MV,ALIMP FP Equity_DX_DSS,ALIMP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALIMP FP Equity_DX_SUPPLY_SI_QTY,ALIMP FP Equity_DX_BROKER_SI_QTY,ALIMP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALIMP FP Equity_DX_BROKER_SI_MV_NEW_x,ALIMP FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALIMP FP Equity_DX_BROKER_SI_MV_INC_x,ALIMP FP Equity_DX_BROKER_SI_QTY_ADD,ALIMP FP Equity_DX_BROKER_SI_QTY_NEW,ALIMP FP Equity_DX_SUPPLY_SI_MV_DEC,ALIMP FP Equity_DX_BROKER_SI_QTY_INC,ALIMP FP Equity_DX_SUPPLY_SI_QTY_DEC,ALIMP FP Equity_DX_BROKER_SI_MV_NEW_y,ALIMP FP Equity_DX_BROKER_SI_MV_INC_y,ALIMP FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALIMP FP Equity_DX_BROKER_SI_MV_ADD,ALIMP FP Equity_DX_SUPPLY_SI_QTY_ADD,ALIMP FP Equity_DX_BROKER_SI_QTY_DEC,ALIMP FP Equity_DX_SUPPLY_SI_MV,ALIMP FP Equity_DX_BROKER_SI_MV_DEC,ALIMP FP Equity_DX_SUPPLY_SI_MV_RMV,ALIMP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALIMP FP Equity_DX_UTILIZATION_QUANTITY,ALIMP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALIMP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALIMP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALIMP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALIMP FP Equity_DX_ACTIVE_UTILIZATION_MV,ALIMP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALIMP FP Equity_DX_BROKER_SI_CON_RATIO,ALIMP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALIMP FP Equity_DX_DEMAND_SUPPLY_RATIO,ALIMP FP Equity_PX_LAST
2017-03-29,58141.0,50001.26,0.3,0.36,0.27,0.05,0.0,50001.26,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.34,0.7133,82.66,3.2973,0.86
2017-03-30,58141.0,49419.85,0.3,0.35,0.27,0.05,0.0,49419.85,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.11,0.7163,82.89,3.2973,0.85
2017-03-31,58141.0,50001.26,0.3,0.36,0.27,0.05,0.0,50001.26,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.43,0.7122,82.57,3.2973,0.86
2017-04-03,58141.0,47675.62,0.3,0.36,0.27,0.05,0.0,47675.62,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51,0.7243,83.49,3.2973,0.82
2017-04-04,58141.0,46512.8,0.3,0.34,0.27,0.05,0.0,46512.8,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.83,0.72,83.17,3.2973,0.8
2017-04-05,58141.0,44768.57,0.3,0.32,0.27,0.05,0.0,44768.57,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66,0.7223,83.34,3.2973,0.77
2017-04-06,58141.0,44768.57,0.3,0.3,0.27,0.04,0.0,44768.57,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.22,0.7149,82.78,3.2973,0.77
2017-04-07,58141.0,45931.39,0.3,0.29,0.27,0.05,0.0,45931.39,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.7099,82.4,3.2973,0.79
2017-04-10,58141.0,45931.39,0.3,0.29,0.27,0.05,0.0,45931.39,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.7152,82.8,3.2973,0.79
2017-04-11,58141.0,46512.8,0.3,0.3,0.27,0.05,0.0,46512.8,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.41,0.7124,82.59,3.2973,0.8
2017-04-12,58141.0,45349.98,0.3,0.3,0.27,0.05,0.0,45349.98,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.78,0.7207,83.22,3.2973,0.78
2017-04-13,58141.0,46512.8,0.3,0.32,0.27,0.05,0.0,46512.8,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.57,0.7103,82.43,3.2973,0.8
2017-04-14,58141.0,46512.8,0.3,0.32,0.27,0.05,0.0,46512.8,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.22,0.7149,82.78,3.2973,0.0
2017-04-17,58141.0,46512.8,0.3,0.32,0.27,0.05,0.0,46512.8,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.18,0.7155,82.82,3.2973,0.0
2017-04-18,58141.0,43605.75,0.3,0.32,0.27,0.05,0.0,43605.75,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.26,0.7276,83.74,3.2973,0.75
2017-04-19,58141.0,43605.75,0.3,0.3,0.27,0.04,0.0,43605.75,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.7152,82.8,3.2973,0.75
2017-04-20,58141.0,43024.34,0.3,0.33,0.27,0.04,0.0,43024.34,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.08,0.7168,82.92,3.2973,0.74
2017-04-21,58141.0,41861.52,0.3,0.34,0.27,0.04,0.0,41861.52,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,0.7211,83.25,3.2973,0.72
2017-04-24,58141.0,42442.93,0.3,0.34,0.27,0.04,0.0,42442.93,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.39,0.7127,82.61,3.2973,0.73
2017-04-25,58141.0,43605.75,0.3,0.34,0.27,0.04,0.0,43605.75,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.59,0.7101,82.41,3.2973,0.75
2017-04-26,58141.0,43605.75,0.3,0.35,0.27,0.04,0.0,43605.75,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.16,0.7157,82.84,3.2973,0.75
2017-04-27,58141.0,44187.16,0.3,0.35,0.27,0.04,0.0,44187.16,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.38,0.7128,82.62,3.2973,0.76
2017-04-28,58141.0,44187.16,0.3,0.41,0.27,0.04,0.0,44187.16,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.19,0.7153,82.81,3.2973,0.76
2017-05-01,58141.0,44187.16,0.3,0.41,0.27,0.04,0.0,44187.16,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.19,0.7153,82.81,3.2973,0.0
2017-05-02,58141.0,44768.57,0.3,0.41,0.27,0.04,0.0,44768.57,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.35,0.7132,82.65,3.2973,0.77
2017-05-03,58141.0,46512.8,0.3,0.42,0.27,0.05,0.0,46512.8,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.78,0.7076,82.22,3.2973,0.8
2017-05-04,58141.0,45931.39,0.3,0.42,0.27,0.05,0.0,45931.39,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.97,0.7182,83.03,3.2973,0.79
2017-05-05,58141.0,45349.98,0.3,0.43,0.27,0.05,0.0,45349.98,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.7178,83.0,3.2973,0.78
2017-05-08,58141.0,45349.98,0.3,0.43,0.27,0.05,0.0,45349.98,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.21,0.7151,82.79,3.2973,0.78
2017-05-09,58141.0,45931.39,0.3,0.42,0.27,0.05,0.0,45931.39,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,0.7125,82.6,3.2973,0.79
2017-05-10,58141.0,48257.03,0.3,0.41,0.27,0.05,0.0,48257.03,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.91,0.7059,82.09,3.2973,0.83
2017-05-11,58141.0,48257.03,0.3,0.38,0.27,0.05,0.0,48257.03,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.21,0.715,82.79,3.2973,0.83
2017-05-12,58141.0,48257.03,0.3,0.38,0.27,0.05,0.0,48257.03,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.18,0.7154,82.82,3.2973,0.83
2017-05-15,58141.0,47094.21,0.3,0.38,0.27,0.05,0.0,47094.21,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.86,0.7197,83.14,3.2973,0.81
2017-05-16,58141.0,45931.39,0.3,0.38,0.27,0.05,0.0,45931.39,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.84,0.7199,83.16,3.2973,0.79
2017-05-17,58141.0,45349.98,0.3,0.37,0.27,0.05,0.0,45349.98,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.7178,83.0,3.2973,0.78
2017-05-18,58141.0,45931.39,0.3,0.37,0.27,0.05,0.0,45931.39,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.41,0.7124,82.59,3.2973,0.79
2017-05-19,58141.0,45931.39,0.3,0.39,0.27,0.05,0.0,45931.39,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.19,0.7153,82.81,3.2973,0.79
2017-05-22,58141.0,45349.98,0.3,0.42,0.27,0.05,0.0,45349.98,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.04,0.7173,82.96,3.2973,0.78
2017-05-23,58141.0,45931.39,0.3,0.46,0.27,0.05,0.0,45931.39,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.44,0.712,82.56,3.2973,0.79
2017-05-24,58141.0,45931.39,0.3,0.48,0.27,0.05,0.0,45931.39,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.15,0.7158,82.85,3.2973,0.79
2017-05-25,58141.0,45931.39,0.3,0.47,0.27,0.05,0.0,45931.39,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.7151,82.8,3.2973,0.79
2017-05-26,58141.0,45349.98,0.3,0.47,0.27,0.05,0.0,45349.98,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.01,0.7176,82.99,3.2973,0.78
2017-05-29,58141.0,46512.8,0.3,0.48,0.27,0.05,0.0,46512.8,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.27,0.7143,82.73,3.2973,0.8
2017-05-30,58141.0,46512.8,0.3,0.47,0.27,0.05,0.0,46512.8,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.19,0.7153,82.81,3.2973,0.8
2017-05-31,58141.0,47094.21,0.3,0.49,0.27,0.05,0.0,47094.21,0.0,58141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.38,0.7128,82.62,3.2973,0.81
2017-06-01,39554.0,32434.28,0.2,0.34,0.18,0.03,0.0,32434.28,0.0,39554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18587.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.54,0.6197,74.46,2.2432,0.82
2017-06-02,39554.0,32434.28,0.2,0.34,0.18,0.03,0.0,32434.28,0.0,39554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.27,0.6223,74.73,2.2432,0.82
2017-06-05,39554.0,33620.9,0.2,0.34,0.18,0.03,0.0,33620.9,0.0,39554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.96,0.6156,74.04,2.2432,0.85
2017-06-06,32641.0,27092.03,0.17,0.26,0.15,0.03,0.0,27092.03,0.0,32641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6913.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.11,0.5791,69.89,1.8511,0.83
2017-06-07,15641.0,12825.62,0.08,0.12,0.07,0.01,0.0,12825.62,0.0,15641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.33,0.5374,63.67,0.887,0.82
2017-06-08,15641.0,12356.39,0.08,0.12,0.07,0.01,0.0,12356.39,0.0,15641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.91,0.5343,63.09,0.887,0.79
2017-06-09,15641.0,12669.21,0.08,0.12,0.07,0.01,0.0,12669.21,0.0,15641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,0.542,64.5,0.887,0.81
2017-06-12,15641.0,12669.21,0.08,0.12,0.07,0.01,0.0,12669.21,0.0,15641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.06,0.5389,63.94,0.887,0.81
2017-06-13,15641.0,12669.21,0.08,0.11,0.07,0.01,0.0,12669.21,0.0,15641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.06,0.5389,63.94,0.887,0.81
2017-06-14,15641.0,12669.21,0.07,0.11,0.07,0.01,0.0,12669.21,0.0,15641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.94,0.5395,64.06,0.887,0.81
2017-06-15,15641.0,12512.8,0.07,0.13,0.07,0.01,0.0,12512.8,0.0,15641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.35,0.5373,63.65,0.887,0.8
2017-06-16,15641.0,12356.39,0.07,0.13,0.07,0.01,0.0,12356.39,0.0,15641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.35,0.5373,63.65,0.887,0.79
2017-06-19,15641.0,12356.39,0.07,0.14,0.07,0.01,0.0,12356.39,0.0,15641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.02,0.5391,63.98,0.887,0.79
2017-06-20,15191.0,11393.25,0.07,0.13,0.07,0.01,0.0,11393.25,0.0,15191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.37,0.5428,64.63,0.8615,0.75
2017-06-21,15191.0,11393.25,0.07,0.12,0.07,0.01,0.0,11393.25,0.0,15191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.22,0.5498,65.78,0.8615,0.75
2017-06-22,13591.0,10329.16,0.06,0.12,0.06,0.01,0.0,10329.16,0.0,13591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.16,0.6137,73.84,0.7708,0.76
2017-06-23,13591.0,10329.16,0.06,0.11,0.06,0.01,0.0,10329.16,0.0,13591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.41,0.6113,73.59,0.7708,0.76
2017-06-26,13591.0,10329.16,0.06,0.11,0.06,0.01,0.0,10329.16,0.0,13591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.39,0.6115,73.61,0.7708,0.76
2017-06-27,10000.0,7500.0,0.05,0.08,0.04,0.01,0.0,7500.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.5671,0.75
2017-06-28,10000.0,7500.0,0.05,0.08,0.04,0.01,0.0,7500.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.5671,0.75
2017-06-29,10000.0,7600.0,0.05,0.08,0.04,0.01,0.0,7600.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.5671,0.76
2017-06-30,10000.0,7400.0,0.05,0.08,0.04,0.01,0.0,7400.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.5671,0.74
2017-07-03,10000.0,7500.0,0.05,0.08,0.04,0.01,0.0,7500.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.5671,0.75
2017-07-04,10000.0,7600.0,0.05,0.08,0.04,0.01,0.0,7600.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.5671,0.76
2017-07-05,10000.0,7600.0,0.05,0.08,0.04,0.01,0.0,7600.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.5671,0.76
2017-07-06,10000.0,7600.0,0.05,0.08,0.04,0.01,0.0,7600.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.5671,0.76
2017-07-07,10000.0,7400.0,0.05,0.08,0.04,0.01,0.0,7400.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.5671,0.74
