DATE,ALTAI FP Equity_DX_SI_QTY,ALTAI FP Equity_DX_SHORT_INTEREST_VALUE,ALTAI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALTAI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALTAI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALTAI FP Equity_DX_SI_MV,ALTAI FP Equity_DX_DSS,ALTAI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALTAI FP Equity_DX_SUPPLY_SI_QTY,ALTAI FP Equity_DX_BROKER_SI_QTY,ALTAI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALTAI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALTAI FP Equity_DX_BROKER_SI_MV_INC_x,ALTAI FP Equity_DX_BROKER_SI_QTY_ADD,ALTAI FP Equity_DX_SUPPLY_SI_MV_DEC,ALTAI FP Equity_DX_BROKER_SI_QTY_INC,ALTAI FP Equity_DX_SUPPLY_SI_QTY_DEC,ALTAI FP Equity_DX_BROKER_SI_MV_INC_y,ALTAI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALTAI FP Equity_DX_BROKER_SI_MV_ADD,ALTAI FP Equity_DX_SUPPLY_SI_QTY_ADD,ALTAI FP Equity_DX_BROKER_SI_QTY_DEC,ALTAI FP Equity_DX_SUPPLY_SI_MV,ALTAI FP Equity_DX_BROKER_SI_MV_DEC,ALTAI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALTAI FP Equity_DX_UTILIZATION_QUANTITY,ALTAI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALTAI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALTAI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALTAI FP Equity_DX_ACTIVE_UTILIZATION_MV,ALTAI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALTAI FP Equity_DX_BROKER_SI_CON_RATIO,ALTAI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALTAI FP Equity_DX_DEMAND_SUPPLY_RATIO,ALTAI FP Equity_PX_LAST
2025-03-10,5462.0,106727.48,0.08,0.15,0.08,0.11,0.0,87187.48,1637.0,4462.0,31986.98,0.0,0.0,2825.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.03,0.0,100.0,93.76,0.0,0.0,0.0,100.0,26.35,0.3647,47.78,3.1283,19.54
2025-03-11,7407.0,134955.54,0.12,0.23,0.12,0.14,0.0,116735.54,1637.0,6407.0,29826.14,0.0,0.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,65.0,0.03,0.0,100.0,93.76,0.0,0.0,0.0,100.0,27.58,0.265,33.83,4.2423,18.22
2025-03-12,7407.0,140140.44,0.12,0.23,0.12,0.14,0.0,121220.44,1572.0,6407.0,29742.24,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,90.03,0.0,0.0,0.0,100.0,26.9,0.2682,35.23,4.2423,18.92
2025-03-13,7407.0,133474.14,0.12,0.23,0.12,0.14,0.0,115454.14,1572.0,6407.0,28327.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,95.5,0.0,0.0,0.0,100.0,27.39,0.2653,34.03,4.5,18.02
2025-03-14,7624.0,144093.6,0.12,0.24,0.12,0.14,0.0,121413.6,1772.0,6424.0,33490.8,200.0,0.0,0.0,0.0,17.0,0.0,0.0,200.0,0.0,0.0,0.0,0.03,0.0,100.0,95.99,0.0,0.0,0.0,100.0,26.34,0.2556,34.42,4.13,18.9
2025-03-17,4999.0,100579.88,0.08,0.16,0.08,0.1,0.0,76435.88,1772.0,3799.0,35652.64,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2825.0,0.03,0.05,100.0,95.99,0.0,0.0,0.0,100.0,39.66,0.4374,52.31,2.708,20.12
2025-03-18,4999.0,94981.0,0.08,0.16,0.08,0.1,0.0,72181.0,1772.0,3799.0,33668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,100.0,95.99,0.0,0.0,0.0,100.0,41.19,0.4314,50.48,2.708,19.0
2025-03-19,4257.0,84586.59,0.07,0.14,0.07,0.08,0.0,60742.59,1772.0,3057.0,35209.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.0,0.03,0.02,100.0,95.99,0.0,0.0,0.0,100.0,29.62,0.4679,60.94,2.3061,19.87
2025-03-20,4357.0,89492.78,0.07,0.15,0.07,0.09,0.0,64844.78,1872.0,3157.0,38450.88,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.04,0.0,100.0,96.2,0.0,0.0,0.0,100.0,31.27,0.4598,59.45,2.239,20.54
2025-03-21,5557.0,113807.36,0.09,0.19,0.09,0.11,0.0,89231.36,2072.0,4357.0,42434.56,200.0,0.03,0.0,0.0,1200.0,0.0,0.03,200.0,0.0,0.0,0.0,0.04,0.0,100.0,96.55,0.0,0.0,0.0,100.0,46.13,0.4345,46.51,2.5895,20.48
2025-03-24,5851.0,122871.0,0.09,0.2,0.09,0.12,0.0,97671.0,2072.0,4651.0,43512.0,0.0,0.01,0.0,0.0,294.0,0.0,0.01,0.0,0.0,0.0,0.0,0.04,0.0,100.0,96.55,0.0,0.0,0.0,100.0,44.22,0.4389,48.83,2.7265,21.0
2025-03-25,6929.0,152160.84,0.11,0.26,0.11,0.15,0.0,125808.84,2072.0,5729.0,45501.12,0.0,0.02,0.0,0.0,1078.0,0.0,0.02,0.0,0.0,0.0,0.0,0.04,0.0,100.0,96.55,0.0,0.0,0.0,100.0,37.71,0.4642,56.45,3.2288,21.96
2025-03-26,6886.0,154521.84,0.11,0.29,0.11,0.15,0.0,127593.84,2072.0,5686.0,46495.68,0.0,0.01,0.0,0.0,61.0,0.0,0.01,0.0,0.0,0.0,104.0,0.05,0.0,100.0,96.55,0.0,0.0,0.0,100.0,36.06,0.4702,58.03,3.2088,22.44
2025-03-27,6465.0,140549.1,0.1,0.3,0.1,0.14,0.0,114461.1,1968.0,5265.0,42784.32,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,421.0,0.04,0.01,100.0,91.71,0.0,0.0,0.0,100.0,31.3,0.4905,62.33,3.0126,21.74
2025-03-28,5464.0,113760.48,0.08,0.26,0.08,0.12,0.0,88776.48,1503.0,4264.0,31292.46,0.0,0.0,0.0,0.01,0.0,465.0,0.0,0.0,0.0,0.0,1001.0,0.03,0.03,100.0,70.04,0.0,0.0,0.0,100.0,36.12,0.4534,56.32,2.5461,20.82
2025-03-31,5464.0,114197.6,0.08,0.27,0.08,0.11,0.0,89117.6,1503.0,4264.0,31412.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,70.04,0.0,0.0,0.0,100.0,36.62,0.4521,55.89,2.5461,20.9
2025-04-01,6601.0,142581.6,0.1,0.38,0.1,0.14,0.0,116661.6,1903.0,5401.0,41104.8,400.0,0.02,0.0,0.0,1137.0,0.0,0.02,400.0,0.0,0.0,0.0,0.04,0.0,100.0,74.74,0.0,0.0,0.0,100.0,30.64,0.497,63.19,2.5927,21.6
2025-04-02,6523.0,143375.54,0.1,0.4,0.1,0.14,0.0,116933.6,2003.0,5320.0,44025.94,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,181.0,0.04,0.0,100.0,93.34,0.0,0.0,0.0,100.0,30.93,0.4753,61.27,3.0396,21.98
2025-04-03,6562.0,140426.8,0.1,0.43,0.1,0.14,0.0,114746.8,2000.0,5362.0,42800.0,0.0,0.0,0.0,0.0,45.0,3.0,0.0,0.0,0.0,0.0,3.0,0.04,0.0,100.0,93.2,0.0,0.0,0.0,100.0,30.27,0.4791,61.91,3.0578,21.4
2025-04-04,6562.0,124678.0,0.1,0.44,0.1,0.14,0.0,101878.0,2000.0,5362.0,38000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,100.0,91.24,0.0,0.0,0.0,100.0,29.17,0.4856,62.95,2.9936,19.0
2025-04-07,6924.0,138480.0,0.11,0.49,0.11,0.13,0.0,114480.0,2000.0,5724.0,40000.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,100.0,91.24,0.0,0.0,0.0,100.0,29.31,0.4916,63.4,3.1588,20.0
2025-04-08,6924.0,137025.96,0.11,0.48,0.11,0.14,0.0,113277.96,2000.0,5724.0,39580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,100.0,91.24,0.0,0.0,0.0,100.0,28.76,0.4943,63.86,3.1588,19.79
2025-04-09,4974.0,94953.66,0.08,0.35,0.08,0.1,0.0,72045.66,1572.0,3774.0,30009.48,0.0,0.0,0.0,0.01,0.0,428.0,0.0,0.0,0.0,0.0,1950.0,0.03,0.04,100.0,69.68,0.0,0.0,0.0,100.0,39.7,0.435,52.01,2.2048,19.09
2025-04-10,4902.0,101961.6,0.08,0.35,0.08,0.1,0.0,77001.6,1200.0,3702.0,24960.0,0.0,0.0,0.0,0.01,0.0,372.0,0.0,0.0,0.0,0.0,72.0,0.02,0.0,100.0,59.08,0.0,0.0,0.0,100.0,41.78,0.4315,50.02,2.4136,20.8
2025-04-11,5303.0,107120.6,0.08,0.38,0.08,0.11,0.0,82880.6,1803.0,4103.0,36420.6,0.0,0.01,0.0,0.0,401.0,0.0,0.01,0.0,0.0,603.0,0.0,0.04,0.0,100.0,68.32,0.0,0.0,0.0,100.0,37.65,0.4451,54.51,2.0095,20.2
2025-04-14,5653.0,114755.9,0.09,0.41,0.09,0.11,0.0,92425.9,1803.0,4553.0,36600.9,0.0,0.01,0.0,0.0,550.0,0.0,0.01,0.0,0.0,0.0,100.0,0.04,0.0,100.0,87.1,0.0,0.0,0.0,100.0,31.84,0.4778,60.93,2.7309,20.3
2025-04-15,6819.0,145108.32,0.11,0.5,0.11,0.14,0.0,121700.32,1803.0,5719.0,38367.84,0.0,0.02,0.0,0.0,1166.0,0.0,0.02,0.0,0.0,0.0,0.0,0.04,0.0,100.0,89.04,0.0,0.0,0.0,100.0,26.78,0.5277,67.26,3.3674,21.28
2025-04-16,6819.0,139243.98,0.11,0.53,0.11,0.14,0.0,116781.98,1803.0,5719.0,36817.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,100.0,89.08,0.0,0.0,0.0,100.0,26.03,0.5327,67.92,3.3691,20.42
2025-04-17,6891.0,140852.04,0.11,0.53,0.11,0.14,0.0,118368.04,1875.0,5791.0,38325.0,72.0,0.0,0.0,0.0,72.0,0.0,0.0,72.0,0.0,0.0,0.0,0.04,0.0,100.0,89.46,0.0,0.0,0.0,100.0,26.06,0.5339,68.0,3.2877,20.44
2025-04-18,6891.0,140852.04,0.11,0.55,0.11,0.14,0.0,118368.04,1875.0,5791.0,38325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,100.0,92.64,0.0,0.0,0.0,100.0,26.1,0.5335,67.96,3.4046,0.0
2025-04-21,6767.0,138317.48,0.11,0.54,0.11,0.14,0.0,115833.48,1875.0,5667.0,38325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.04,0.0,100.0,92.64,0.0,0.0,0.0,100.0,24.79,0.5432,69.15,3.3434,0.0
2025-04-22,6643.0,128276.33,0.1,0.53,0.1,0.14,0.0,109429.77,1751.0,5667.0,33811.81,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,100.0,92.16,0.0,0.0,0.0,100.0,22.78,0.5602,71.03,3.4963,19.31
2025-04-23,6643.0,132860.0,0.1,0.54,0.1,0.13,0.0,113340.0,1751.0,5667.0,35020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,93.24,0.0,0.0,0.0,100.0,23.6,0.5534,70.28,3.5373,20.0
2025-04-24,6843.0,137544.3,0.11,0.56,0.11,0.14,0.0,115916.7,1851.0,5767.0,37205.1,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.04,0.0,100.0,93.67,0.0,0.0,0.0,100.0,22.73,0.5235,68.36,3.4631,20.1
2025-04-25,6843.0,140965.8,0.11,0.58,0.11,0.14,0.0,118800.2,1851.0,5767.0,38130.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,100.0,93.67,0.0,0.0,0.0,100.0,22.85,0.5228,68.28,3.4631,20.6
2025-04-28,6879.0,136341.78,0.11,0.6,0.11,0.14,0.0,115015.46,1887.0,5803.0,37400.34,36.0,0.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,0.0,0.04,0.0,100.0,94.02,0.0,0.0,0.0,100.0,22.22,0.5282,68.87,3.4275,19.82
2025-04-29,6879.0,138955.8,0.11,0.6,0.11,0.14,0.0,117220.6,1887.0,5803.0,38117.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,100.0,94.02,0.0,0.0,0.0,100.0,22.68,0.5249,68.49,3.4275,20.2
2025-04-30,6783.0,140408.1,0.11,0.62,0.11,0.14,0.0,118134.9,1887.0,5707.0,39060.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.04,0.0,100.0,81.79,0.0,0.0,0.0,100.0,23.04,0.5202,68.02,2.9402,20.7
2025-05-01,6783.0,140408.1,0.11,0.62,0.11,0.14,0.0,118134.9,1887.0,5707.0,39060.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,100.0,81.79,0.0,0.0,0.0,100.0,22.64,0.5243,68.46,2.9402,0.0
2025-05-02,6783.0,142443.0,0.11,0.62,0.11,0.14,0.0,119847.0,1887.0,5707.0,39627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,100.0,81.76,0.0,0.0,0.0,100.0,22.98,0.5205,68.06,2.9389,21.0
2025-05-05,6683.0,145689.4,0.1,0.62,0.1,0.14,0.0,124412.6,1787.0,5707.0,38956.6,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,100.0,81.12,0.0,0.0,0.0,100.0,23.65,0.5324,68.74,3.0336,21.8
2025-05-06,6539.0,142550.2,0.1,0.59,0.1,0.14,0.0,121273.4,1787.0,5563.0,38956.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.04,0.0,100.0,80.13,0.0,0.0,0.0,100.0,21.54,0.5508,70.73,2.9323,21.8
2025-05-07,6395.0,139794.7,0.1,0.59,0.1,0.14,0.0,121607.18,1643.0,5563.0,35915.98,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,100.0,73.18,0.0,0.0,0.0,100.0,19.74,0.5671,72.38,2.8486,21.86
2025-05-08,6395.0,134039.2,0.1,0.59,0.1,0.14,0.0,116600.48,1643.0,5563.0,34437.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,100.0,63.14,0.0,0.0,0.0,100.0,19.39,0.5705,72.7,2.4577,20.96
2025-05-09,6425.0,133254.5,0.1,0.65,0.1,0.13,0.0,115998.82,1843.0,5593.0,38223.82,200.0,0.0,0.0,0.0,200.0,0.0,0.0,200.0,0.0,0.0,170.0,0.04,0.01,100.0,65.77,0.0,0.0,0.0,100.0,22.65,0.559,70.96,2.293,20.74
2025-05-12,5506.0,114855.16,0.09,0.59,0.09,0.11,0.0,97499.64,1168.0,4674.0,24364.48,0.0,0.0,0.0,0.01,0.0,675.0,0.0,0.0,0.0,0.0,919.0,0.02,0.02,100.0,45.36,0.0,0.0,0.0,100.0,26.5,0.5126,66.1,2.1383,20.86
2025-05-13,5506.0,112652.76,0.09,0.61,0.09,0.11,0.0,95630.04,1168.0,4674.0,23897.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,45.36,0.0,0.0,0.0,100.0,26.39,0.5127,66.14,2.1383,20.46
2025-05-14,5506.0,113864.08,0.09,0.63,0.09,0.11,0.0,96658.32,1168.0,4674.0,24154.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,50.58,0.0,0.0,0.0,100.0,26.65,0.5112,65.93,2.3846,20.68
2025-05-15,5506.0,112983.12,0.09,0.65,0.09,0.11,0.0,95910.48,1168.0,4674.0,23967.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,48.85,0.0,0.0,0.0,100.0,26.46,0.5124,66.1,2.3028,20.52
2025-05-16,5506.0,112212.28,0.09,0.66,0.09,0.11,0.0,95256.12,1168.0,4674.0,23803.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,48.95,0.0,0.0,0.0,100.0,26.44,0.5127,66.12,2.3076,20.38
2025-05-19,5506.0,110890.84,0.09,0.69,0.09,0.11,0.0,94134.36,1168.0,4674.0,23523.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,50.17,0.0,0.0,0.0,100.0,26.47,0.5121,66.07,2.3651,20.14
2025-05-20,5506.0,112542.64,0.09,0.69,0.09,0.11,0.0,95536.56,1168.0,4674.0,23873.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,50.17,0.0,0.0,0.0,100.0,26.73,0.5105,65.84,2.3651,20.44
2025-05-21,4056.0,78889.2,0.06,0.52,0.06,0.08,0.0,62706.8,1168.0,3224.0,22717.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1450.0,0.02,0.03,100.0,50.58,0.0,0.0,0.0,100.0,35.37,0.4319,54.45,1.7566,19.45
2025-05-22,1864.0,36963.12,0.03,0.25,0.03,0.04,0.0,20464.56,1032.0,1032.0,20464.56,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,2192.0,0.02,0.04,100.0,45.68,0.0,0.0,0.0,100.0,21.69,0.6603,78.31,0.8251,19.83
2025-05-23,1928.0,36246.4,0.03,0.29,0.03,0.04,0.0,20604.8,1096.0,1096.0,20604.8,64.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.02,0.0,100.0,47.38,0.0,0.0,0.0,100.0,21.64,0.6102,74.98,0.8336,18.8
2025-05-26,2001.0,38019.0,0.03,0.31,0.03,0.04,0.0,22211.0,1169.0,1169.0,22211.0,73.0,0.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,0.0,0.02,0.0,100.0,56.78,0.0,0.0,0.0,100.0,20.7,0.5713,72.36,0.9718,19.0
2025-05-27,2595.0,47618.25,0.04,0.39,0.04,0.05,0.0,32351.05,1763.0,1763.0,32351.05,658.0,0.01,0.0,0.0,594.0,64.0,0.01,658.0,0.0,0.0,0.0,0.03,0.0,100.0,66.68,0.0,0.0,0.0,100.0,28.18,0.417,55.87,0.9815,18.35
2025-05-28,3195.0,54985.95,0.05,0.46,0.05,0.06,0.0,35504.23,2063.0,2063.0,35504.23,300.0,0.0,300.0,0.0,0.0,0.0,0.0,300.0,0.01,0.0,0.0,0.04,0.0,100.0,91.45,0.0,0.0,0.0,100.0,23.18,0.3074,44.79,1.4162,17.21
2025-05-29,2464.0,44007.04,0.04,0.29,0.04,0.04,0.0,23789.52,1332.0,1332.0,23789.52,0.0,0.0,0.0,0.01,0.0,731.0,0.0,0.0,0.0,0.0,731.0,0.02,0.01,100.0,59.41,0.0,0.0,0.0,100.0,23.95,0.4404,59.69,1.099,17.86
2025-05-30,3295.0,58090.85,0.05,0.38,0.05,0.06,0.0,43422.69,2463.0,2463.0,43422.69,1131.0,0.02,231.0,0.0,900.0,0.0,0.02,1131.0,0.0,0.0,0.0,0.04,0.0,100.0,93.4,0.0,0.0,0.0,100.0,36.92,0.3479,43.76,1.2495,17.63
2025-06-02,3705.0,61688.25,0.06,0.43,0.06,0.06,0.0,47835.45,2463.0,2873.0,41008.95,0.0,0.01,0.0,0.0,410.0,0.0,0.01,0.0,0.0,0.0,0.0,0.04,0.0,100.0,93.69,0.0,0.0,0.0,100.0,32.71,0.2993,38.64,1.4093,16.65
2025-06-03,3705.0,62910.9,0.06,0.44,0.06,0.06,0.0,48783.54,2463.0,2873.0,41821.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,100.0,90.25,0.0,0.0,0.0,100.0,33.51,0.3034,38.88,1.3576,16.98
2025-06-04,3474.0,59752.8,0.05,0.4,0.05,0.06,0.0,45442.4,2232.0,2642.0,38390.4,0.0,0.0,0.0,0.0,0.0,231.0,0.0,0.0,0.0,0.0,231.0,0.04,0.0,100.0,81.76,0.0,0.0,0.0,100.0,34.34,0.3235,42.2,1.2725,17.2
2025-06-05,3474.0,59440.14,0.05,0.39,0.05,0.06,0.0,45204.62,1432.0,2642.0,24501.52,0.0,0.0,0.0,0.01,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,52.45,0.0,0.0,0.0,100.0,34.17,0.3225,42.15,1.2725,17.11
2025-06-06,3474.0,59752.8,0.05,0.39,0.05,0.06,0.0,45442.4,1432.0,2642.0,24630.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,52.45,0.0,0.0,0.0,100.0,34.24,0.323,42.2,1.2725,17.2
2025-06-09,3174.0,53608.86,0.05,0.35,0.05,0.05,0.0,39556.38,1932.0,2342.0,32631.48,500.0,0.0,900.0,0.0,0.0,0.0,0.0,500.0,0.02,0.0,1200.0,0.03,0.02,100.0,65.51,0.0,0.0,0.0,100.0,28.4,0.3232,45.72,1.0763,16.89
2025-06-10,3316.0,55012.44,0.05,0.36,0.05,0.06,0.0,40031.67,2734.0,2413.0,45357.06,802.0,0.0,71.0,0.0,0.0,0.0,0.0,802.0,0.0,0.0,0.0,0.05,0.0,100.0,73.28,0.0,0.0,0.0,100.0,27.09,0.2989,43.96,0.8888,16.59
2025-06-11,4647.0,75281.4,0.07,0.49,0.07,0.08,0.0,55792.8,3034.0,3444.0,49150.8,300.0,0.02,0.0,0.0,1031.0,0.0,0.02,300.0,0.0,0.0,0.0,0.05,0.0,100.0,91.94,0.0,0.0,0.0,100.0,19.48,0.2977,46.71,1.4082,16.2
2025-06-12,4237.0,66097.2,0.07,0.43,0.07,0.07,0.0,47330.4,3034.0,3034.0,47330.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,0.05,0.01,100.0,93.67,0.0,0.0,0.0,100.0,21.48,0.3474,51.02,1.3081,15.6
2025-06-13,4237.0,61224.65,0.07,0.38,0.07,0.06,0.0,43841.3,3034.0,3034.0,43841.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,100.0,93.67,0.0,0.0,0.0,100.0,21.78,0.3429,50.34,1.3081,14.45
2025-06-16,4537.0,57619.9,0.07,0.37,0.07,0.06,0.0,42341.8,3034.0,3334.0,38531.8,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,100.0,94.99,0.0,0.0,0.0,100.0,20.54,0.2946,45.77,1.4205,12.7
2025-06-17,5537.0,68105.1,0.09,0.4,0.09,0.07,0.0,44698.2,2834.0,3634.0,34858.2,0.0,0.01,500.0,0.01,700.0,200.0,0.01,0.0,0.01,0.0,900.0,0.04,0.01,100.0,88.73,0.0,0.0,0.0,100.0,13.36,0.4389,63.47,1.7336,12.3
2025-06-18,5937.0,67384.95,0.09,0.42,0.09,0.07,0.0,43515.9,3034.0,3834.0,34435.9,200.0,0.0,0.0,0.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.04,0.0,100.0,93.35,0.0,0.0,0.0,100.0,19.43,0.3935,58.2,1.8268,11.35
2025-06-19,5295.0,46013.55,0.08,0.34,0.08,0.06,0.0,30093.47,2863.0,3463.0,24879.47,0.0,0.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,371.0,0.03,0.01,100.0,92.62,0.0,0.0,0.0,100.0,19.83,0.3767,56.21,1.713,8.69
2025-06-20,6102.0,66816.9,0.09,0.31,0.09,0.06,0.0,50041.5,2563.0,4570.0,28064.85,0.0,0.01,0.0,0.01,1307.0,300.0,0.01,0.0,0.0,0.0,200.0,0.02,0.0,100.0,83.19,0.0,0.0,0.0,100.0,26.97,0.3571,50.73,1.9805,10.95
2025-06-23,7907.0,83972.34,0.12,0.3,0.12,0.09,0.0,67702.5,2563.0,6375.0,27219.06,0.0,0.02,0.0,0.0,1805.0,0.0,0.02,0.0,0.0,0.0,0.0,0.03,0.0,100.0,93.71,0.0,0.0,0.0,100.0,27.71,0.2802,36.6,2.891,10.62
2025-06-24,10207.0,105846.59,0.16,0.36,0.16,0.11,0.0,76478.75,3863.0,7375.0,40059.31,1300.0,0.01,0.0,0.0,1300.0,0.0,0.01,1300.0,0.0,0.0,300.0,0.04,0.0,100.0,94.54,0.0,0.0,0.0,100.0,18.18,0.3099,46.2,2.498,10.37
2025-06-25,11207.0,113190.7,0.17,0.39,0.17,0.12,0.0,84587.5,3863.0,8375.0,39016.3,0.0,0.01,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,0.0,0.0,0.04,0.0,100.0,94.54,0.0,0.0,0.0,100.0,25.74,0.2933,41.71,2.7428,10.1
2025-06-26,13009.0,132431.62,0.2,0.44,0.2,0.13,0.0,94429.68,4764.0,9276.0,48497.52,901.0,0.01,0.0,0.0,901.0,0.0,0.01,901.0,0.0,0.0,0.0,0.05,0.0,100.0,91.9,0.0,0.0,0.0,100.0,21.9,0.3373,49.98,2.5095,10.18
2025-06-27,15009.0,157294.32,0.23,0.5,0.23,0.16,0.0,118172.48,5264.0,11276.0,55166.72,500.0,0.02,0.0,0.0,2000.0,0.0,0.02,500.0,0.0,0.0,0.0,0.05,0.0,100.0,92.61,0.0,0.0,0.0,100.0,22.45,0.3041,43.71,2.6406,10.48
2025-06-30,18441.0,193261.68,0.29,0.6,0.29,0.19,0.0,145755.84,7564.0,13908.0,79270.72,2300.0,0.03,0.0,0.0,2632.0,0.0,0.03,2300.0,0.0,0.0,0.0,0.08,0.0,100.0,94.74,0.0,0.0,0.0,100.0,24.09,0.2671,35.51,2.3097,10.48
2025-07-01,19595.0,197517.6,0.3,0.63,0.3,0.21,0.0,151814.88,7565.0,15061.0,76255.2,1.0,0.0,1152.0,0.0,1.0,0.0,0.0,1.0,0.01,0.0,0.0,0.08,0.0,100.0,92.43,0.0,0.0,0.0,100.0,22.9,0.2383,32.78,2.394,10.08
2025-07-02,20532.0,209426.4,0.32,0.66,0.32,0.21,0.0,163179.6,7747.0,15998.0,79019.4,182.0,0.01,182.0,0.0,755.0,0.0,0.01,182.0,0.0,0.0,0.0,0.08,0.0,100.0,91.51,0.0,0.0,0.0,100.0,21.61,0.2239,31.78,2.4252,10.2
