DATE,CD9 FP Equity_DX_DSS,CD9 FP Equity_PX_LAST
2012-10-17,0.0,73.07
2012-10-18,0.0,73.18
2012-10-19,0.0,72.68
2012-10-22,0.0,72.24
2012-10-23,0.0,71.15
2012-10-24,0.0,71.29
2012-10-25,0.0,71.2
2012-10-26,0.0,71.42
2012-10-29,0.0,70.95
2012-10-30,0.0,71.6
2012-10-31,0.0,71.32
2012-11-01,0.0,72.05
2012-11-02,0.0,72.09
2012-11-05,0.0,71.75
2012-11-06,0.0,72.25
2012-11-07,0.0,71.15
2012-11-08,0.0,70.95
2012-11-09,0.0,70.9
2012-11-12,0.0,70.52
2012-11-13,0.0,70.76
2012-11-14,0.0,70.21
2012-11-15,0.0,69.56
2012-11-16,0.0,68.78
2012-11-19,0.0,70.11
2012-11-20,0.0,70.16
2012-11-21,0.0,70.48
2012-11-22,0.0,70.61
2012-11-23,0.0,71.0
2012-11-26,0.0,70.74
2012-11-27,0.0,70.63
2012-11-28,0.0,70.85
2012-11-29,0.0,71.66
2012-11-30,0.0,71.47
2012-12-03,0.0,71.51
2012-12-04,0.0,71.48
2012-12-05,0.0,71.68
2012-12-06,0.0,72.02
2012-12-07,0.0,71.97
2012-12-10,0.0,72.15
2012-12-11,0.0,72.58
2012-12-12,0.0,72.95
2012-12-13,0.0,72.71
2012-12-14,0.0,72.47
2012-12-17,0.0,72.38
2012-12-18,0.0,72.75
2012-12-19,0.0,72.8
2012-12-20,0.0,72.83
2012-12-21,0.0,72.83
2012-12-27,0.0,72.77
2012-12-28,0.0,72.21
2013-01-02,0.0,73.91
2013-01-03,0.0,74.09
2013-01-04,0.0,74.4
2013-01-07,0.0,74.0
2013-01-08,0.0,73.93
2013-01-09,0.0,74.54
2013-01-10,0.0,74.23
2013-01-11,0.0,74.14
2013-01-14,0.0,73.95
2013-01-15,0.0,73.89
2013-01-16,0.0,73.63
2013-01-17,0.0,73.79
2013-01-18,0.0,73.79
2013-01-21,0.0,74.01
2013-01-22,0.0,73.97
2013-01-23,0.0,73.95
2013-01-24,0.0,74.26
2013-01-25,0.0,74.45
2013-01-28,0.0,74.38
2013-01-29,0.0,75.01
2013-01-30,0.0,74.7
2013-01-31,0.0,73.9
2013-02-01,0.0,73.41
2013-02-04,0.0,72.18
2013-02-05,0.0,72.32
2013-02-06,0.0,72.17
2013-02-07,0.0,72.14
2013-02-08,0.0,72.84
2013-02-11,0.0,72.43
2013-02-12,0.0,72.57
2013-02-13,0.0,72.7
2013-02-14,0.0,72.31
2013-02-15,0.0,71.87
2013-02-18,0.0,71.77
2013-02-19,0.0,72.38
2013-02-20,0.0,71.94
2013-02-21,0.0,71.2
2013-02-22,0.0,72.33
2013-02-25,0.0,72.31
2013-02-26,0.0,71.35
2013-02-27,0.0,72.23
2013-02-28,0.0,72.85
2013-03-01,0.0,72.87
2013-03-04,0.0,73.11
2013-03-05,0.0,74.22
2013-03-06,0.0,74.42
2013-03-07,0.0,74.35
2013-03-08,0.0,75.09
2013-03-11,0.0,74.99
2013-03-12,0.0,74.92
2013-03-13,0.0,74.97
2013-03-14,0.0,75.96
2013-03-15,0.0,75.56
2013-03-18,0.0,75.52
2013-03-19,0.0,75.57
2013-03-20,0.0,75.75
2013-03-21,0.0,75.54
2013-03-22,0.0,75.74
2013-03-25,0.0,75.55
2013-03-26,0.0,75.36
2013-03-27,0.0,74.96
2013-03-28,0.0,75.0
2013-04-02,0.0,76.14
2013-04-03,0.0,75.15
2013-04-04,0.0,74.71
2013-04-05,0.0,73.85
2013-04-08,0.0,73.81
2013-04-09,0.0,74.09
2013-04-10,0.0,75.46
2013-04-11,0.0,75.96
2013-04-12,0.0,75.56
2013-04-15,0.0,75.39
2013-04-16,0.0,74.71
2013-04-17,0.0,73.97
2013-04-18,0.0,74.29
2013-04-19,0.0,74.54
2013-04-22,0.0,75.14
2013-04-23,0.0,76.84
2013-04-24,0.0,77.56
2013-04-25,0.0,78.25
2013-04-26,0.0,77.92
2013-04-29,0.0,78.55
2013-04-30,0.0,78.23
2013-05-02,0.0,78.4
2013-05-03,0.0,79.26
2013-05-06,0.0,79.13
2013-05-07,0.0,79.0
2013-05-08,0.0,79.53
2013-05-09,0.0,79.55
2013-05-10,0.0,79.81
2013-05-13,0.0,79.68
2013-05-14,0.0,79.99
2013-05-15,0.0,80.57
2013-05-16,0.0,80.56
2013-05-17,0.0,80.93
2013-05-20,0.0,81.16
2013-05-21,0.0,81.25
2013-05-22,0.0,81.17
2013-05-23,0.0,79.92
2013-05-24,0.0,79.73
2013-05-27,0.0,80.3
2013-05-28,0.0,81.38
2013-05-29,0.0,79.89
2013-05-30,0.0,79.97
2013-05-31,0.0,79.43
2013-06-03,0.0,78.83
2013-06-04,0.0,78.98
2013-06-05,0.0,77.85
2013-06-06,0.0,77.03
2013-06-07,0.0,78.1
2013-06-10,0.0,78.04
2013-06-11,0.0,77.38
2013-06-12,0.0,77.06
2013-06-13,0.0,76.95
2013-06-14,0.0,77.16
2013-06-17,0.0,77.83
2013-06-18,0.0,77.72
2013-06-19,0.0,77.51
2013-06-20,0.0,75.23
2013-06-21,0.0,74.34
2013-06-24,0.0,73.65
2013-06-25,0.0,74.66
2013-06-26,0.0,75.88
2013-06-27,0.0,76.48
2013-06-28,0.0,76.39
2013-07-01,0.0,76.91
2013-07-02,0.0,76.82
2013-07-03,0.0,76.49
2013-07-04,0.0,78.03
2013-07-05,0.0,77.08
2013-07-08,0.0,78.17
2013-07-09,0.0,78.67
2013-07-10,0.0,78.85
2013-07-11,0.0,79.1
2013-07-12,0.0,79.13
2013-07-15,0.0,79.35
2013-07-16,0.0,78.95
2013-07-17,0.0,79.42
2013-07-18,0.0,80.16
2013-07-19,0.0,80.33
2013-07-22,0.0,80.39
2013-07-23,0.0,80.1
2013-07-24,0.0,80.55
2013-07-25,0.0,80.26
2013-07-26,0.0,79.83
2013-07-29,0.0,79.99
2013-07-30,0.0,80.12
2013-07-31,0.0,80.29
2013-08-01,0.0,80.77
2013-08-02,0.0,81.04
2013-08-05,0.0,81.18
2013-08-06,0.0,80.6
2013-08-07,0.0,80.58
2013-08-08,0.0,80.71
2013-08-09,0.0,80.94
2013-08-12,0.0,80.77
2013-08-13,0.0,81.23
2013-08-14,0.0,81.42
2013-08-15,0.0,80.66
2013-08-16,0.0,80.64
2013-08-19,0.0,80.43
2013-08-20,0.0,79.75
2013-08-21,0.0,79.51
2013-08-22,0.0,79.98
2013-08-23,0.0,80.38
2013-08-26,0.0,80.4
2013-08-27,0.0,79.28
2013-08-28,0.0,79.35
2013-08-29,0.0,79.95
2013-08-30,0.0,79.17
2013-09-02,0.0,80.47
2013-09-03,0.0,80.06
2013-09-04,0.0,80.45
2013-09-05,0.0,81.0
2013-09-06,0.0,81.23
2013-09-09,0.0,81.2
2013-09-10,0.0,81.8
2013-09-11,0.0,82.18
2013-09-12,0.0,82.21
2013-09-13,0.0,82.56
2013-09-16,0.0,83.12
2013-09-17,0.0,82.68
2013-09-18,0.0,82.79
2013-09-19,0.0,82.98
2013-09-20,0.0,82.91
2013-09-23,0.0,82.75
2013-09-24,0.0,83.01
2013-09-25,0.0,82.91
2013-09-26,0.0,83.05
2013-09-27,0.0,82.97
2013-09-30,0.0,82.52
2013-10-01,0.0,83.02
2013-10-02,0.0,82.54
2013-10-03,0.0,82.34
2013-10-04,0.0,82.38
2013-10-07,0.0,82.08
2013-10-08,0.0,81.67
2013-10-09,0.0,81.31
2013-10-10,0.0,82.43
2013-10-11,0.0,82.56
2013-10-14,0.0,82.86
2013-10-15,0.0,83.66
2013-10-16,0.0,83.87
2013-10-17,0.0,84.26
2013-10-18,0.0,84.76
2013-10-21,0.0,84.96
2013-10-22,0.0,85.1
2013-10-23,0.0,84.68
2013-10-24,0.0,85.21
2013-10-25,0.0,85.35
2013-10-28,0.0,85.27
2013-10-29,0.0,85.77
2013-10-30,0.0,85.52
2013-10-31,0.0,85.77
2013-11-01,0.0,85.73
2013-11-04,0.0,85.87
2013-11-05,0.0,86.06
2013-11-06,0.0,86.14
2013-11-07,0.0,85.95
2013-11-08,0.0,85.81
2013-11-11,0.0,85.91
2013-11-12,0.0,85.49
2013-11-13,0.0,85.2
2013-11-14,0.0,85.93
2013-11-15,0.0,86.11
2013-11-18,0.0,86.39
2013-11-19,0.0,86.06
2013-11-20,0.0,85.95
2013-11-21,0.0,86.06
2013-11-22,0.0,86.24
2013-11-25,0.0,86.39
2013-11-26,0.0,85.82
2013-11-27,0.0,86.24
2013-11-28,0.0,86.46
2013-11-29,0.0,86.42
2013-12-02,0.0,86.3
2013-12-03,0.0,85.19
2013-12-04,0.0,84.68
2013-12-05,0.0,83.87
2013-12-06,0.0,84.43
2013-12-09,0.0,84.62
2013-12-10,0.0,84.14
2013-12-11,0.0,83.72
2013-12-12,0.0,83.28
2013-12-13,0.0,83.3
2013-12-16,0.0,84.3
2013-12-17,0.0,83.9
2013-12-18,0.0,84.59
2013-12-19,0.0,86.19
2013-12-20,0.0,86.48
2013-12-23,0.0,87.17
2013-12-27,0.0,88.11
2013-12-30,0.0,87.98
2014-01-02,0.0,87.26
2014-01-03,0.0,87.63
2014-01-06,0.0,87.52
2014-01-07,0.0,87.95
2014-01-08,0.0,87.7
2014-01-09,0.0,87.69
2014-01-10,0.0,88.12
2014-01-13,0.0,87.93
2014-01-14,0.0,88.4
2014-01-15,0.0,89.37
2014-01-16,0.0,89.45
2014-01-17,0.0,90.17
2014-01-20,0.0,90.2
2014-01-21,0.0,90.24
2014-01-22,0.0,90.31
2014-01-23,0.0,89.51
2014-01-24,0.0,87.68
2014-01-27,0.0,87.13
2014-01-28,0.0,87.5
2014-01-29,0.0,86.95
2014-01-30,0.0,87.47
2014-01-31,0.0,87.03
2014-02-03,0.0,86.05
2014-02-04,0.0,85.82
2014-02-05,0.0,85.94
2014-02-06,0.0,86.97
2014-02-07,0.0,87.74
2014-02-10,0.0,87.84
2014-02-11,0.0,89.05
2014-02-12,0.0,89.78
2014-02-13,0.0,89.96
2014-02-14,0.0,90.43
2014-02-17,0.0,90.68
2014-02-18,0.0,90.73
2014-02-19,0.0,90.71
2014-02-20,0.0,90.94
2014-02-21,0.0,91.43
2014-02-24,0.0,92.38
2014-02-25,0.0,92.21
2014-02-26,0.0,92.07
2014-02-27,0.0,91.83
2014-02-28,0.0,91.95
2014-03-03,0.0,90.38
2014-03-04,0.0,91.97
2014-03-05,0.0,92.04
2014-03-06,0.0,91.87
2014-03-07,0.0,90.75
2014-03-10,0.0,90.54
2014-03-11,0.0,90.7
2014-03-12,0.0,89.99
2014-03-13,0.0,88.97
2014-03-14,0.0,88.35
2014-03-17,0.0,89.29
2014-03-18,0.0,89.76
2014-03-19,0.0,89.7
2014-03-20,0.0,89.74
2014-03-21,0.0,89.69
2014-03-24,0.0,88.8
2014-03-25,0.0,89.82
2014-03-26,0.0,90.69
2014-03-27,0.0,91.01
2014-03-28,0.0,91.38
2014-03-31,0.0,91.12
2014-04-01,0.0,91.59
2014-04-02,0.0,91.59
2014-04-03,0.0,91.5
2014-04-04,0.0,92.12
2014-04-07,0.0,91.2
2014-04-08,0.0,90.98
2014-04-09,0.0,91.51
2014-04-10,0.0,90.89
2014-04-11,0.0,89.83
2014-04-14,0.0,90.29
2014-04-15,0.0,89.84
2014-04-16,0.0,90.75
2014-04-17,0.0,91.3
2014-04-22,0.0,92.84
2014-04-23,0.0,92.63
2014-04-24,0.0,93.1
2014-04-25,0.0,92.68
2014-04-28,0.0,93.92
2014-04-29,0.0,95.2
2014-04-30,0.0,95.0
2014-05-02,0.0,95.0
2014-05-05,0.0,95.04
2014-05-06,0.0,94.85
2014-05-07,0.0,95.26
2014-05-08,0.0,96.07
2014-05-09,0.0,95.93
2014-05-12,0.0,96.52
2014-05-13,0.0,96.82
2014-05-14,0.0,96.82
2014-05-15,0.0,96.42
2014-05-16,0.0,97.12
2014-05-19,0.0,96.27
2014-05-20,0.0,96.3
2014-05-21,0.0,96.7
2014-05-22,0.0,96.68
2014-05-23,0.0,96.79
2014-05-26,0.0,97.64
2014-05-27,0.0,97.45
2014-05-28,0.0,97.27
2014-05-29,0.0,97.57
2014-05-30,0.0,97.71
2014-06-02,0.0,97.77
2014-06-03,0.0,97.22
2014-06-04,0.0,96.79
2014-06-05,0.0,97.41
2014-06-06,0.0,98.06
2014-06-09,0.0,98.51
2014-06-10,0.0,98.84
2014-06-11,0.0,98.49
2014-06-12,0.0,98.65
2014-06-13,0.0,98.63
2014-06-16,0.0,98.06
2014-06-17,0.0,98.18
2014-06-18,0.0,98.53
2014-06-19,0.0,99.06
2014-06-20,0.0,99.04
2014-06-23,0.0,98.61
2014-06-24,0.0,98.39
2014-06-25,0.0,97.33
2014-06-26,0.0,97.64
2014-06-27,0.0,97.66
2014-06-30,0.0,97.66
2014-07-01,0.0,98.3
2014-07-02,0.0,98.59
2014-07-03,0.0,99.3
2014-07-04,0.0,99.5
2014-07-07,0.0,98.68
2014-07-08,0.0,97.47
2014-07-09,0.0,97.46
2014-07-10,0.0,96.65
2014-07-11,0.0,97.03
2014-07-14,0.0,97.62
2014-07-15,0.0,97.48
2014-07-16,0.0,98.63
2014-07-17,0.0,97.74
2014-07-18,0.0,97.76
2014-07-21,0.0,97.53
2014-07-22,0.0,98.56
2014-07-23,0.0,98.37
2014-07-24,0.0,98.63
2014-07-25,0.0,97.86
2014-07-28,0.0,97.68
2014-07-29,0.0,97.85
2014-07-30,0.0,97.09
2014-07-31,0.0,95.82
2014-08-01,0.0,94.46
2014-08-04,0.0,94.73
2014-08-05,0.0,95.0
2014-08-06,0.0,94.04
2014-08-07,0.0,93.31
2014-08-08,0.0,92.66
2014-08-11,0.0,93.86
2014-08-12,0.0,93.52
2014-08-13,0.0,93.94
2014-08-14,0.0,94.19
2014-08-15,0.0,93.83
2014-08-18,0.0,94.89
2014-08-19,0.0,95.55
2014-08-20,0.0,95.52
2014-08-21,0.0,96.24
2014-08-22,0.0,96.19
2014-08-25,0.0,97.45
2014-08-26,0.0,97.61
2014-08-27,0.0,97.65
2014-08-28,0.0,97.44
2014-08-29,0.0,97.66
2014-09-01,0.0,97.98
2014-09-02,0.0,97.7
2014-09-03,0.0,98.19
2014-09-04,0.0,99.21
2014-09-05,0.0,98.86
2014-09-08,0.0,98.01
2014-09-09,0.0,97.61
2014-09-10,0.0,97.65
2014-09-11,0.0,97.27
2014-09-12,0.0,97.27
2014-09-15,0.0,96.95
2014-09-16,0.0,96.88
2014-09-17,0.0,97.32
2014-09-18,0.0,98.33
2014-09-19,0.0,98.81
2014-09-22,0.0,98.41
2014-09-23,0.0,96.94
2014-09-24,0.0,97.63
2014-09-25,0.0,97.03
2014-09-26,0.0,97.1
2014-09-29,0.0,96.96
2014-09-30,0.0,97.3
2014-10-01,0.0,96.52
2014-10-02,0.0,94.07
2014-10-03,0.0,95.0
2014-10-06,0.0,95.04
2014-10-07,0.0,94.13
2014-10-08,0.0,93.64
2014-10-09,0.0,92.97
2014-10-10,0.0,91.52
2014-10-13,0.0,91.66
2014-10-14,0.0,91.57
2014-10-15,0.0,88.51
2014-10-16,0.0,88.05
2014-10-17,0.0,90.39
2014-10-20,0.0,89.73
2014-10-21,0.0,91.45
2014-10-22,0.0,92.42
2014-10-23,0.0,93.08
2014-10-24,0.0,92.75
2014-10-27,0.0,92.3
2014-10-28,0.0,93.35
2014-10-29,0.0,93.73
2014-10-30,0.0,94.31
2014-10-31,0.0,95.66
2014-11-03,0.0,94.84
2014-11-04,0.0,94.1
2014-11-05,0.0,95.95
2014-11-06,0.0,95.79
2014-11-07,0.0,95.94
2014-11-10,0.0,96.82
2014-11-11,0.0,97.44
2014-11-12,0.0,96.46
2014-11-13,0.0,96.44
2014-11-14,0.0,96.31
2014-11-17,0.0,96.6
2014-11-18,0.0,97.33
2014-11-19,0.0,97.51
2014-11-20,0.0,97.53
2014-11-21,0.0,98.97
2014-11-24,0.0,99.07
2014-11-25,0.0,98.86
2014-11-26,0.0,98.93
2014-11-27,0.0,98.7
2014-11-28,0.0,98.44
2014-12-01,0.0,97.79
2014-12-02,0.0,98.5
2014-12-03,0.0,99.09
2014-12-04,0.0,97.49
2014-12-05,0.0,98.88
2014-12-08,0.0,98.06
2014-12-09,0.0,95.84
2014-12-10,0.0,95.39
2014-12-11,0.0,95.59
2014-12-12,0.0,92.87
2014-12-15,0.0,90.69
2014-12-16,0.0,92.59
2014-12-17,0.0,93.18
2014-12-18,0.0,95.81
2014-12-19,0.0,96.61
2014-12-22,0.0,96.91
2014-12-23,0.0,97.42
2014-12-29,0.0,97.46
2014-12-30,0.0,96.45
2015-01-02,0.0,96.23
2015-01-05,0.0,93.68
2015-01-06,0.0,93.09
2015-01-07,0.0,94.18
2015-01-08,0.0,96.92
2015-01-09,0.0,95.81
2015-01-12,0.0,96.06
2015-01-13,0.0,97.61
2015-01-14,0.0,95.93
2015-01-15,0.0,98.87
2015-01-16,0.0,100.36
2015-01-19,0.0,100.39
2015-01-20,0.0,101.05
2015-01-21,0.0,102.36
2015-01-22,0.0,103.82
2015-01-23,0.0,105.38
2015-01-26,0.0,105.8
2015-01-27,0.0,105.39
2015-01-28,0.0,105.62
2015-01-29,0.0,105.1
2015-01-30,0.0,104.65
2015-02-02,0.0,104.98
2015-02-03,0.0,106.1
2015-02-04,0.0,106.53
2015-02-05,0.0,106.47
2015-02-06,0.0,106.62
2015-02-09,0.0,106.2
2015-02-10,0.0,106.44
2015-02-11,0.0,106.04
2015-02-12,0.0,106.5
2015-02-13,0.0,107.19
2015-02-16,0.0,106.55
2015-02-17,0.0,106.73
2015-02-18,0.0,107.27
2015-02-19,0.0,107.27
2015-02-20,0.0,107.57
2015-02-23,0.0,108.08
2015-02-24,0.0,109.04
2015-02-25,0.0,109.05
2015-02-26,0.0,109.54
2015-02-27,0.0,110.02
2015-03-02,0.0,109.66
2015-03-03,0.0,108.9
2015-03-04,0.0,109.44
2015-03-05,0.0,110.51
2015-03-06,0.0,110.16
2015-03-09,0.0,110.31
2015-03-10,0.0,109.0
2015-03-11,0.0,110.17
2015-03-12,0.0,110.55
2015-03-13,0.0,110.31
2015-03-16,0.0,111.33
2015-03-17,0.0,110.98
2015-03-18,0.0,111.57
2015-03-19,0.0,112.37
2015-03-20,0.0,113.51
2015-03-23,0.0,112.93
2015-03-24,0.0,113.13
2015-03-25,0.0,112.22
2015-03-26,0.0,111.39
2015-03-27,0.0,111.4
2015-03-30,0.0,112.24
2015-03-31,0.0,111.44
2015-04-01,0.0,111.85
2015-04-02,0.0,111.47
2015-04-07,0.0,113.46
2015-04-08,0.0,113.31
2015-04-09,0.0,114.32
2015-04-10,0.0,115.5
2015-04-13,0.0,115.38
2015-04-14,0.0,115.36
2015-04-15,0.0,116.17
2015-04-16,0.0,115.65
2015-04-17,0.0,113.51
2015-04-20,0.0,114.62
2015-04-21,0.0,114.66
2015-04-22,0.0,114.41
2015-04-23,0.0,113.94
2015-04-24,0.0,114.01
2015-04-27,0.0,114.83
2015-04-28,0.0,113.75
2015-04-29,0.0,111.56
2015-04-30,0.0,111.5
2015-05-04,0.0,111.83
2015-05-05,0.0,110.15
2015-05-06,0.0,109.88
2015-05-07,0.0,109.59
2015-05-08,0.0,112.72
2015-05-11,0.0,113.2
2015-05-12,0.0,111.79
2015-05-13,0.0,111.4
2015-05-14,0.0,112.32
2015-05-15,0.0,111.53
2015-05-18,0.0,111.76
2015-05-19,0.0,113.19
2015-05-20,0.0,114.02
2015-05-21,0.0,114.85
2015-05-22,0.0,115.04
2015-05-26,0.0,113.75
2015-05-27,0.0,114.76
2015-05-28,0.0,113.91
2015-05-29,0.0,112.14
2015-06-01,0.0,111.61
2015-06-02,0.0,110.88
2015-06-03,0.0,110.32
2015-06-04,0.0,109.16
2015-06-05,0.0,108.45
2015-06-08,0.0,107.32
2015-06-09,0.0,106.74
2015-06-10,0.0,108.33
2015-06-11,0.0,109.13
2015-06-12,0.0,108.5
2015-06-15,0.0,106.91
2015-06-16,0.0,107.72
2015-06-17,0.0,107.61
2015-06-18,0.0,108.05
2015-06-19,0.0,108.3
2015-06-22,0.0,110.0
2015-06-23,0.0,111.47
2015-06-24,0.0,111.28
2015-06-25,0.0,110.6
2015-06-26,0.0,110.41
2015-06-29,0.0,107.75
2015-06-30,0.0,106.16
2015-07-01,0.0,107.32
2015-07-02,0.0,107.6
2015-07-03,0.0,106.79
2015-07-06,0.0,106.09
2015-07-07,0.0,104.26
2015-07-08,0.0,104.24
2015-07-09,0.0,106.51
2015-07-10,0.0,108.34
2015-07-13,0.0,110.32
2015-07-14,0.0,111.07
2015-07-15,0.0,112.01
2015-07-16,0.0,113.2
2015-07-17,0.0,113.24
2015-07-20,0.0,113.32
2015-07-21,0.0,112.19
2015-07-22,0.0,111.06
2015-07-23,0.0,109.97
2015-07-24,0.0,108.98
2015-07-27,0.0,106.93
2015-07-28,0.0,107.81
2015-07-29,0.0,109.54
2015-07-30,0.0,110.69
2015-07-31,0.0,110.53
2015-08-03,0.0,110.93
2015-08-04,0.0,111.41
2015-08-05,0.0,112.78
2015-08-06,0.0,112.17
2015-08-07,0.0,111.36
2015-08-10,0.0,112.17
2015-08-11,0.0,110.46
2015-08-12,0.0,108.3
2015-08-13,0.0,109.12
2015-08-14,0.0,109.01
2015-08-17,0.0,109.31
2015-08-18,0.0,109.5
2015-08-19,0.0,107.43
2015-08-20,0.0,105.75
2015-08-21,0.0,102.2
2015-08-24,0.0,95.93
2015-08-25,0.0,99.31
2015-08-26,0.0,97.9
2015-08-27,0.0,101.83
2015-08-28,0.0,102.96
2015-08-31,0.0,102.15
2015-09-01,0.0,99.59
2015-09-02,0.0,99.96
2015-09-03,0.0,102.55
2015-09-04,0.0,99.88
2015-09-07,0.0,100.35
2015-09-08,0.0,101.78
2015-09-09,0.0,103.21
2015-09-10,0.0,102.03
2015-09-11,0.0,100.77
2015-09-14,0.0,100.52
2015-09-15,0.0,101.16
2015-09-16,0.0,102.88
2015-09-17,0.0,102.42
2015-09-18,0.0,101.04
2015-09-21,0.0,101.91
2015-09-22,0.0,98.76
2015-09-23,0.0,99.13
2015-09-24,0.0,97.46
2015-09-25,0.0,99.69
2015-09-28,0.0,97.52
2015-09-29,0.0,96.77
2015-09-30,0.0,99.01
2015-10-01,0.0,98.89
2015-10-02,0.0,99.49
2015-10-05,0.0,102.22
2015-10-06,0.0,102.97
2015-10-07,0.0,103.65
2015-10-08,0.0,104.52
2015-10-09,0.0,104.66
2015-10-12,0.0,104.13
2015-10-13,0.0,103.09
2015-10-14,0.0,102.48
2015-10-15,0.0,103.86
2015-10-16,0.0,104.96
2015-10-19,0.0,104.54
2015-10-20,0.0,104.1
2015-10-21,0.0,104.1
2015-10-22,0.0,106.42
2015-10-23,0.0,108.0
2015-10-26,0.0,107.71
2015-10-27,0.0,106.17
2015-10-28,0.0,107.14
2015-10-29,0.0,107.32
2015-10-30,0.0,107.09
2015-11-02,0.0,107.54
2015-11-03,0.0,108.44
2015-11-04,0.0,109.14
2015-11-05,0.0,108.1
2015-11-06,0.0,107.6
2015-11-09,0.0,106.77
2015-11-10,0.0,107.49
2015-11-11,0.0,107.97
2015-11-12,0.0,106.21
2015-11-13,0.0,105.68
2015-11-16,0.0,106.46
2015-11-17,0.0,108.92
2015-11-18,0.0,109.15
2015-11-19,0.0,109.72
2015-11-20,0.0,109.84
2015-11-23,0.0,109.45
2015-11-24,0.0,108.22
2015-11-25,0.0,109.84
2015-11-26,0.0,110.76
2015-11-27,0.0,110.25
2015-11-30,0.0,110.24
2015-12-01,0.0,109.91
2015-12-02,0.0,110.01
2015-12-03,0.0,106.0
2015-12-04,0.0,105.42
2015-12-07,0.0,105.73
2015-12-08,0.0,103.81
2015-12-09,0.0,103.91
2015-12-10,0.0,103.58
2015-12-11,0.0,101.29
2015-12-14,0.0,99.17
2015-12-15,0.0,101.85
2015-12-16,0.0,102.14
2015-12-17,0.0,103.26
2015-12-18,0.0,102.37
2015-12-21,0.0,101.24
2015-12-22,0.0,101.05
2015-12-23,0.0,104.39
2015-12-28,0.0,103.39
2015-12-29,0.0,104.87
2015-12-30,0.0,104.47
2016-01-04,0.0,101.58
2016-01-05,0.0,102.38
2016-01-06,0.0,101.45
2016-01-07,0.0,98.78
2016-01-08,0.0,97.42
2016-01-11,0.0,97.24
2016-01-12,0.0,97.5
2016-01-13,0.0,98.47
2016-01-14,0.0,97.45
2016-01-15,0.0,94.6
2016-01-18,0.0,94.32
2016-01-19,0.0,95.21
2016-01-20,0.0,91.71
2016-01-21,0.0,93.55
2016-01-22,0.0,96.51
2016-01-25,0.0,95.89
2016-01-26,0.0,96.98
2016-01-27,0.0,97.68
2016-01-28,0.0,97.09
2016-01-29,0.0,99.1
2016-02-01,0.0,99.11
2016-02-02,0.0,97.14
2016-02-03,0.0,95.65
2016-02-04,0.0,95.58
2016-02-05,0.0,94.55
2016-02-08,0.0,92.03
2016-02-09,0.0,90.2
2016-02-10,0.0,91.11
2016-02-11,0.0,88.13
2016-02-12,0.0,91.3
2016-02-15,0.0,93.67
2016-02-16,0.0,93.34
2016-02-17,0.0,95.88
2016-02-18,0.0,96.34
2016-02-19,0.0,95.46
2016-02-22,0.0,97.23
2016-02-23,0.0,95.46
2016-02-24,0.0,93.17
2016-02-25,0.0,95.16
2016-02-26,0.0,96.69
2016-02-29,0.0,97.32
2016-03-01,0.0,98.72
2016-03-02,0.0,99.44
2016-03-03,0.0,99.32
2016-03-04,0.0,100.12
2016-03-07,0.0,100.15
2016-03-08,0.0,99.11
2016-03-09,0.0,99.68
2016-03-10,0.0,97.48
2016-03-11,0.0,100.21
2016-03-14,0.0,100.62
2016-03-15,0.0,99.4
2016-03-16,0.0,99.81
2016-03-17,0.0,100.89
2016-03-18,0.0,100.85
2016-03-21,0.0,100.3
2016-03-22,0.0,100.04
2016-03-23,0.0,99.49
2016-03-24,0.0,98.44
2016-03-29,0.0,98.76
2016-03-30,0.0,100.07
2016-03-31,0.0,99.17
2016-04-01,0.0,97.46
2016-04-04,0.0,97.92
2016-04-05,0.0,96.06
2016-04-06,0.0,96.78
2016-04-07,0.0,96.41
2016-04-08,0.0,97.78
2016-04-11,0.0,98.46
2016-04-12,0.0,99.42
2016-04-13,0.0,101.95
2016-04-14,0.0,102.11
2016-04-15,0.0,102.01
2016-04-18,0.0,102.3
2016-04-19,0.0,103.75
2016-04-20,0.0,104.39
2016-04-21,0.0,103.75
2016-04-22,0.0,103.29
2016-04-25,0.0,102.96
2016-04-26,0.0,103.12
2016-04-27,0.0,103.45
2016-04-28,0.0,103.98
2016-04-29,0.0,102.1
2016-05-02,0.0,102.45
2016-05-03,0.0,100.45
2016-05-04,0.0,99.14
2016-05-05,0.0,99.79
2016-05-06,0.0,99.57
2016-05-09,0.0,99.55
2016-05-10,0.0,100.42
2016-05-11,0.0,100.21
2016-05-12,0.0,100.01
2016-05-13,0.0,100.22
2016-05-16,0.0,100.31
2016-05-17,0.0,100.77
2016-05-18,0.0,101.51
2016-05-19,0.0,100.09
2016-05-20,0.0,101.28
2016-05-23,0.0,100.57
2016-05-24,0.0,103.0
2016-05-25,0.0,104.2
2016-05-26,0.0,104.44
2016-05-27,0.0,104.39
2016-05-30,0.0,104.45
2016-05-31,0.0,103.7
2016-06-01,0.0,101.92
2016-06-02,0.0,101.95
2016-06-03,0.0,101.16
2016-06-06,0.0,101.91
2016-06-07,0.0,102.67
2016-06-08,0.0,102.22
2016-06-09,0.0,100.9
2016-06-10,0.0,98.59
2016-06-13,0.0,96.78
2016-06-14,0.0,94.92
2016-06-15,0.0,95.99
2016-06-16,0.0,95.59
2016-06-17,0.0,96.74
2016-06-20,0.0,100.81
2016-06-21,0.0,101.47
2016-06-22,0.0,102.03
