DATE,PLNW FP Equity_DX_SI_QTY,PLNW FP Equity_DX_SHORT_INTEREST_VALUE,PLNW FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,PLNW FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PLNW FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PLNW FP Equity_DX_SI_MV,PLNW FP Equity_DX_DSS,PLNW FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PLNW FP Equity_DX_SUPPLY_SI_QTY,PLNW FP Equity_DX_BROKER_SI_QTY,PLNW FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PLNW FP Equity_DX_BROKER_SI_MV_NEW_x,PLNW FP Equity_DX_SUPPLY_SI_QTY_INC_x,PLNW FP Equity_DX_BROKER_SI_MV_INC_x,PLNW FP Equity_DX_BROKER_SI_QTY_ADD,PLNW FP Equity_DX_BROKER_SI_QTY_NEW,PLNW FP Equity_DX_SUPPLY_SI_MV_DEC,PLNW FP Equity_DX_BROKER_SI_QTY_INC,PLNW FP Equity_DX_SUPPLY_SI_QTY_DEC,PLNW FP Equity_DX_BROKER_SI_MV_NEW_y,PLNW FP Equity_DX_BROKER_SI_MV_INC_y,PLNW FP Equity_DX_SUPPLY_SI_QTY_INC_y,PLNW FP Equity_DX_BROKER_SI_MV_ADD,PLNW FP Equity_DX_SUPPLY_SI_QTY_ADD,PLNW FP Equity_DX_BROKER_SI_QTY_DEC,PLNW FP Equity_DX_SUPPLY_SI_MV,PLNW FP Equity_DX_BROKER_SI_MV_DEC,PLNW FP Equity_DX_SUPPLY_SI_MV_RMV,PLNW FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PLNW FP Equity_DX_UTILIZATION_QUANTITY,PLNW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PLNW FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PLNW FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,PLNW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PLNW FP Equity_DX_ACTIVE_UTILIZATION_MV,PLNW FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PLNW FP Equity_DX_BROKER_SI_CON_RATIO,PLNW FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PLNW FP Equity_DX_DEMAND_SUPPLY_RATIO,PLNW FP Equity_PX_LAST
2024-10-23,10301.0,245627.35,0.04,0.42,0.01,0.27,0.0,158211.58,9701.0,6635.0,231320.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.14,0.14,6860074.0,163578464.53,0.0,180.1,0.14,29.99,0.4431,58.9,0.0015,23.845
2024-10-24,28314.0,669484.53,0.11,0.98,0.04,0.67,0.0,156884.58,27714.0,6635.0,655297.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18013.0,0.0,0.66,0.0,0.0,0.41,0.41,6705782.0,158558215.39,0.0,159.16,0.41,21.35,0.6004,74.42,0.0042,23.645
2024-10-25,42464.0,1010855.52,0.17,1.51,0.06,1.0,0.0,494786.93,37864.0,20785.0,901352.52,0.0,0.0,0.24,4016.0,0.0,0.0,10134.0,0.0,0.0,0.24,0.0,0.09,10150.0,0.0,0.89,0.0,0.0,0.56,0.56,6767379.0,161097457.1,0.0,159.92,0.56,38.23,0.4003,49.49,0.0062,23.805
2024-10-28,50684.0,1179670.1,0.2,1.83,0.07,1.2,0.0,541795.45,49084.0,23278.0,1142430.1,0.0,2937.0,0.06,5727.0,0.0,0.0,2509.0,16.0,0.0,0.06,2937.0,0.13,8299.0,16.0,1.17,0.0,0.0,0.72,0.72,6740476.0,156884578.9,0.0,160.52,0.72,34.9,0.3154,41.64,0.0075,23.275
2024-10-29,50501.0,1181723.4,0.2,1.84,0.07,1.18,0.0,674434.8,48901.0,28822.0,1144283.4,0.0,0.0,0.0,6158.0,0.0,0.02,0.0,614.0,0.0,0.0,0.0,0.14,431.0,614.0,1.14,0.02,0.0,0.73,0.73,6693455.0,156626847.0,0.0,155.83,0.73,33.66,0.3091,41.88,0.0075,23.4
2024-10-30,91428.0,2057130.0,0.37,3.44,0.13,2.13,0.0,1050165.0,66753.0,46674.0,1501942.5,0.0,27447.0,0.02,23075.0,0.0,0.22,935.0,9595.0,0.0,0.02,27447.0,0.54,0.0,6158.0,1.55,0.14,0.0,0.99,0.99,6646204.0,149539590.0,0.0,154.54,1.0,23.07,0.3494,50.52,0.0136,22.5
2024-10-31,113962.0,2544771.46,0.46,4.44,0.16,2.54,0.0,1074720.57,89287.0,48129.0,1993778.71,0.0,25577.0,0.02,250.0,0.0,0.08,1205.0,3293.0,0.0,0.02,25577.0,0.01,250.0,0.0,1.99,0.0,0.0,1.33,1.33,6609782.0,147596432.06,0.0,148.46,1.32,37.01,0.3292,40.19,0.017,22.33
2024-11-01,90654.0,2014331.88,0.37,3.52,0.13,2.03,0.0,1019898.0,65979.0,45900.0,1466053.38,0.0,0.0,0.0,0.0,0.0,0.52,0.0,23308.0,0.0,0.0,0.0,0.0,0.0,2229.0,1.47,0.05,0.0,0.99,0.99,6628741.0,147290625.02,0.0,148.15,0.98,23.24,0.351,50.8,0.0135,22.22
2024-11-04,90975.0,1983255.0,0.37,3.5,0.13,2.02,0.0,1007617.8,66300.0,46221.0,1445340.0,0.0,321.0,0.0,0.0,0.0,0.0,321.0,0.0,0.0,0.0,321.0,0.0,0.0,0.0,1.47,0.0,0.0,1.0,1.0,6587977.0,143617898.6,0.0,145.91,1.0,23.1,0.3514,50.85,0.0137,21.8
2024-11-05,90120.0,1953801.6,0.36,3.42,0.13,1.97,0.0,961247.84,64417.0,44338.0,1396560.56,0.0,0.0,0.0,1028.0,0.0,0.07,0.0,2911.0,0.0,0.0,0.0,0.02,1028.0,2911.0,1.4,0.07,0.0,0.97,0.97,6589882.0,142868641.76,0.0,143.16,0.97,23.29,0.3463,51.24,0.0135,21.68
2024-11-06,92337.0,2006483.01,0.37,3.54,0.13,2.02,0.0,942321.45,67662.0,43365.0,1470295.26,0.0,4273.0,0.0,0.0,0.0,0.02,55.0,1028.0,0.0,0.0,4273.0,0.0,0.0,1028.0,1.48,0.02,0.0,1.02,1.02,6587175.0,143139312.75,0.0,144.61,1.01,27.5,0.3515,49.81,0.0139,21.73
2024-11-07,93989.0,2136369.97,0.38,3.61,0.13,2.05,0.0,1097290.75,69314.0,48275.0,1575507.22,0.0,4663.0,0.1,247.0,0.0,0.08,4663.0,3258.0,0.0,0.1,4663.0,0.01,247.0,0.0,1.51,0.0,0.0,1.04,1.04,6571552.0,149371376.96,0.0,142.4,1.05,23.24,0.342,49.4,0.0142,22.73
2024-11-08,90996.0,2092908.0,0.37,3.45,0.13,2.07,0.0,947807.0,66321.0,41209.0,1525383.0,0.0,4578.0,0.01,0.0,0.0,0.16,505.0,7571.0,0.0,0.01,4578.0,0.0,0.0,7571.0,1.51,0.16,0.0,1.0,1.0,6574545.0,151214535.0,0.0,150.27,1.0,28.87,0.3592,50.74,0.0137,23.0
2024-11-11,89555.0,2098273.65,0.36,3.39,0.13,2.08,0.0,836708.73,64880.0,35711.0,1520138.4,0.0,4306.0,0.01,0.0,0.0,0.13,249.0,5747.0,0.0,0.01,4306.0,0.0,0.0,5747.0,1.5,0.12,0.0,0.98,0.98,6576009.0,154075890.87,0.0,152.26,0.98,33.72,0.3858,51.49,0.0135,23.43
2024-11-12,82335.0,1881354.75,0.33,3.14,0.12,1.93,0.0,725144.75,57660.0,31735.0,1317531.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,7220.0,0.0,0.0,0.0,0.0,0.0,3976.0,1.35,0.09,0.0,0.87,0.87,6585209.0,150472025.65,0.0,154.02,0.87,32.72,0.4254,56.06,0.0124,22.85
2024-11-13,79524.0,1868814.0,0.32,3.01,0.11,1.82,0.0,679714.0,54849.0,28924.0,1288951.5,0.0,0.0,0.0,0.0,0.0,0.07,0.0,2811.0,0.0,0.0,0.0,0.0,0.0,2811.0,1.25,0.07,0.0,0.84,0.84,6449681.0,151567503.5,0.0,147.87,0.84,34.01,0.4525,57.77,0.0122,23.5
2024-11-14,79906.0,1861809.8,0.32,3.06,0.11,1.88,0.0,682829.8,55231.0,29306.0,1286882.3,0.0,382.0,0.01,0.0,0.0,0.0,382.0,0.0,0.0,0.01,382.0,0.0,0.0,0.0,1.3,0.0,0.0,0.85,0.85,6451870.0,150328571.0,0.0,151.86,0.85,33.93,0.4484,57.47,0.0123,23.3
2024-11-15,62238.0,1412180.22,0.25,2.36,0.09,1.45,0.0,787637.97,60638.0,34713.0,1375876.22,0.0,0.0,0.14,0.0,0.0,0.01,6038.0,631.0,0.0,0.14,0.0,0.0,6038.0,631.0,1.41,0.02,0.0,0.93,0.93,6449651.0,146342581.19,0.0,149.96,0.93,43.34,0.4115,46.77,0.0096,22.69
2024-11-18,62238.0,1391330.49,0.25,2.35,0.09,1.41,0.0,776009.12,60638.0,34713.0,1355562.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.93,0.93,6457062.0,144347621.01,0.0,145.41,0.93,43.0,0.4118,47.12,0.0095,22.355
2024-11-19,64644.0,1394047.86,0.26,2.5,0.09,1.45,0.0,800471.24,60684.0,37119.0,1308650.46,0.0,0.0,0.05,46.0,0.0,0.0,2360.0,0.0,0.0,0.05,0.0,0.0,46.0,0.0,1.35,0.0,0.0,0.93,0.93,6454656.0,139194656.64,0.0,143.61,0.93,41.47,0.3878,45.33,0.0099,21.565
2024-11-20,64737.0,1440721.94,0.26,2.42,0.09,1.41,0.0,828153.06,60777.0,37212.0,1352592.14,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,1.32,0.0,0.0,0.93,0.93,6462522.0,143823427.11,0.0,140.08,0.93,41.19,0.3854,45.3,0.0099,22.255
2024-11-21,64598.0,1430199.72,0.26,2.4,0.09,1.45,0.0,820796.22,60638.0,37073.0,1342525.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,139.0,1.35,0.0,0.0,0.93,0.93,6462206.0,143073240.84,0.0,144.18,0.93,41.44,0.3879,45.36,0.0099,22.14
2024-11-22,69368.0,1578815.68,0.28,2.69,0.1,1.55,0.0,952346.68,60760.0,41843.0,1382897.6,0.0,0.0,0.0,4770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,122.0,0.0,1.35,0.0,0.0,0.93,0.93,6471413.0,147289359.88,0.0,144.36,0.93,38.65,0.3412,42.24,0.0106,22.76
2024-11-25,73559.0,1761370.26,0.3,2.74,0.11,1.67,0.0,999009.35,64951.0,41721.0,1555251.7,0.0,4313.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,4313.0,0.0,0.0,122.0,1.47,0.0,0.0,0.99,0.99,6480214.0,155168724.23,0.0,146.59,1.0,39.83,0.3483,42.15,0.0112,23.945
2024-11-26,109206.0,2560334.67,0.44,3.91,0.16,2.6,0.0,1224930.92,100598.0,52247.0,2358520.11,0.0,10750.0,0.0,10526.0,0.0,0.0,0.0,0.0,0.0,0.0,10750.0,0.25,24897.0,0.0,2.4,0.0,0.0,1.55,1.55,6405393.0,150174438.89,0.0,152.54,1.55,26.61,0.3515,51.6,0.0168,23.445
2024-11-27,185775.0,4272825.0,0.75,6.68,0.27,4.34,0.0,1255984.0,150092.0,54608.0,3452116.0,0.0,29213.0,0.0,2361.0,0.0,0.0,0.0,0.0,0.0,0.0,29213.0,0.06,20281.0,0.0,3.5,0.0,0.0,2.32,2.32,6314467.0,145232741.0,0.0,146.75,2.33,35.08,0.3398,45.68,0.0287,23.0
2024-11-28,184091.0,4358354.43,0.74,6.54,0.26,4.28,0.0,1242250.93,148408.0,52471.0,3513559.4,0.0,677.0,0.0,0.0,0.0,0.05,0.0,2361.0,0.0,0.0,677.0,0.0,0.0,2137.0,3.42,0.05,0.0,2.39,2.39,6055101.0,143354516.18,0.0,139.54,2.39,35.31,0.3441,45.93,0.0297,23.675
2024-11-29,163190.0,3942670.4,0.66,5.76,0.23,3.86,0.0,1712436.64,154582.0,70879.0,3734701.12,0.0,3585.0,0.43,0.0,0.0,0.0,18408.0,0.0,0.0,0.43,3585.0,0.0,2589.0,0.0,3.65,0.0,0.0,2.5,2.5,6027091.0,145614518.56,0.0,142.26,2.5,29.12,0.3652,52.16,0.0264,24.16
2024-12-02,162119.0,3957324.79,0.65,5.66,0.23,3.93,0.0,1724688.55,153511.0,70655.0,3747203.51,0.0,549.0,0.0,0.0,0.0,0.03,0.0,1620.0,0.0,0.0,549.0,0.0,0.0,224.0,3.72,0.01,0.0,2.55,2.55,5867737.0,143231460.17,0.0,142.36,2.55,29.08,0.3713,52.8,0.0269,24.41
2024-12-03,170409.0,4217622.75,0.69,5.85,0.24,4.15,0.0,1924114.5,160598.0,77742.0,3974800.5,0.0,0.0,0.16,1203.0,0.0,0.0,5884.0,0.0,0.0,0.16,0.0,0.03,7087.0,0.0,3.91,0.0,0.0,2.68,2.68,5826180.0,144197955.0,0.0,141.65,2.69,31.37,0.3553,49.95,0.0285,24.75
2024-12-04,168032.0,4404118.72,0.68,5.74,0.24,4.17,0.0,2006087.19,159424.0,76539.0,4178503.04,0.0,1270.0,0.0,0.0,0.0,0.06,0.0,2444.0,0.0,0.0,1270.0,0.0,0.0,1203.0,3.95,0.03,0.0,2.67,2.67,5815598.0,152426823.58,0.0,144.16,2.67,31.53,0.3638,50.66,0.0281,26.21
2024-12-05,179273.0,4869054.68,0.72,7.08,0.26,4.67,0.0,1552384.12,162423.0,57157.0,4411408.68,0.0,843.0,0.0,1056.0,0.0,0.0,0.0,0.0,0.0,0.0,843.0,0.03,2156.0,20438.0,4.24,0.47,0.0,2.72,2.72,5815306.0,157943710.96,0.0,151.76,2.72,31.16,0.3336,47.65,0.03,27.16
2024-12-06,211742.0,5774204.34,0.85,8.05,0.3,5.7,0.0,3200379.93,198354.0,117359.0,5409113.58,0.0,7060.0,1.62,0.0,0.0,0.03,60202.0,1209.0,0.0,1.62,7060.0,0.0,30080.0,0.0,5.39,0.0,0.0,3.32,3.32,5780938.0,157646179.26,0.0,156.82,3.32,20.85,0.2549,40.91,0.0354,27.27
2024-12-09,211381.0,5820375.84,0.85,7.82,0.3,5.74,0.0,3068748.22,197993.0,111449.0,5451737.26,0.0,5116.0,0.15,0.0,0.0,0.31,4616.0,11477.0,0.0,0.15,5116.0,0.0,6000.0,10526.0,5.4,0.28,0.0,3.3,3.3,5794861.0,159561497.64,0.0,157.95,3.31,16.26,0.2438,40.77,0.0353,27.535
2024-12-10,219692.0,6107437.6,0.89,8.17,0.31,6.04,0.0,3369916.0,206304.0,121220.0,5735251.2,0.0,9771.0,0.28,0.0,0.0,0.04,9771.0,1460.0,0.0,0.28,9771.0,0.0,0.0,0.0,5.7,0.0,0.0,3.45,3.45,5769606.0,160395046.8,0.0,159.47,3.45,20.07,0.242,39.36,0.0368,27.8
2024-12-11,181675.0,5005146.25,0.73,6.43,0.26,5.04,0.0,2505424.55,169343.0,90941.0,4665399.65,0.0,0.0,0.0,0.0,0.0,1.02,0.0,36961.0,0.0,0.0,0.0,0.0,0.0,30279.0,4.71,0.78,0.0,2.84,2.84,5800161.0,159794435.55,0.0,160.9,2.84,23.15,0.3127,47.32,0.0304,27.55
2024-12-12,181175.0,4902595.5,0.73,5.39,0.26,4.98,0.0,2460863.46,168843.0,90941.0,4568891.58,0.0,0.0,0.0,0.0,0.0,0.01,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65,0.0,0.0,2.83,2.83,5801720.0,156994543.2,0.0,159.67,2.83,23.24,0.3152,47.58,0.0303,27.06
2024-12-13,157975.0,4321406.13,0.64,4.53,0.23,4.31,0.0,3191972.89,148666.0,116687.0,4066758.43,0.0,15754.0,1.31,0.0,0.0,1.97,47448.0,70148.0,0.0,1.31,15754.0,0.0,34217.0,21702.0,4.01,0.61,0.0,2.49,2.49,5826314.0,159378819.47,0.0,157.08,2.49,23.56,0.2286,33.09,0.0264,27.355
2024-12-16,175186.0,4653816.09,0.71,5.02,0.25,4.83,0.0,3557000.37,163354.0,133898.0,4339499.01,0.0,17211.0,0.47,0.0,0.0,0.07,17211.0,2523.0,0.0,0.47,17211.0,0.0,0.0,0.0,4.46,0.0,0.0,2.73,2.73,5811000.0,154369215.0,0.0,158.25,2.74,21.41,0.2191,30.1,0.0293,26.565
2024-12-17,160589.0,4408168.05,0.65,4.44,0.23,4.33,0.0,3274812.45,148757.0,119301.0,4083379.65,0.0,0.0,0.16,0.0,0.0,0.63,8150.0,22747.0,0.0,0.16,0.0,0.0,8150.0,22747.0,3.96,0.62,0.0,2.5,2.5,5806943.0,159400585.35,0.0,154.38,2.5,25.2,0.2533,35.98,0.027,27.45
2024-12-18,179127.0,4886584.56,0.72,4.93,0.26,4.97,0.0,3760247.92,167295.0,137839.0,4563807.6,0.0,18538.0,0.53,0.0,0.0,0.0,18538.0,0.0,0.0,0.53,18538.0,0.0,0.0,0.0,4.61,0.0,0.0,2.81,2.81,5790867.0,157974851.76,0.0,160.45,2.79,32.4,0.261,32.61,0.0301,27.28
2024-12-19,180973.0,4898939.11,0.73,5.01,0.26,4.99,0.0,3781272.95,169141.0,139685.0,4578646.87,0.0,1846.0,0.06,0.0,0.0,0.0,1846.0,0.0,0.0,0.06,1846.0,0.0,0.0,0.0,4.62,0.0,0.0,2.84,2.84,5788142.0,156685003.94,0.0,158.96,2.83,31.86,0.2631,33.65,0.0304,27.07
2024-12-20,186984.0,5113077.48,0.75,5.23,0.27,5.08,0.0,3371775.23,170530.0,123305.0,4663142.85,0.0,2751.0,0.08,0.0,0.0,0.04,2751.0,1362.0,0.0,0.08,2751.0,0.0,0.0,19131.0,4.61,0.57,0.0,2.86,2.86,5786753.0,158238760.79,0.0,155.7,2.87,32.02,0.2623,33.45,0.0314,27.345
2024-12-23,170344.0,4699790.96,0.69,3.36,0.24,4.69,0.0,3560655.04,163160.0,129056.0,4501584.4,0.0,0.0,0.18,0.0,0.0,0.35,5751.0,13121.0,0.0,0.18,0.0,0.0,5751.0,0.0,4.46,0.0,0.0,2.74,2.74,5788495.0,159704577.05,0.0,157.91,2.74,25.86,0.2713,38.59,0.0286,27.59
2024-12-24,593925.0,16742745.75,2.4,11.7,0.85,16.59,0.0,14306396.81,564350.0,507499.0,15909026.5,0.0,129375.0,10.64,0.0,0.0,0.0,378443.0,0.0,0.0,10.64,129375.0,0.0,271815.0,0.0,15.57,0.0,0.0,9.43,9.43,5420617.0,152807193.23,0.0,149.16,9.45,18.39,0.4044,58.86,0.0992,28.19
2024-12-25,548787.0,15470305.53,2.21,10.84,0.78,15.43,0.0,14306396.81,532022.0,507499.0,14997700.18,0.0,0.0,0.0,0.0,0.0,0.91,0.0,32328.0,0.0,0.0,0.0,0.0,0.0,0.0,14.96,0.0,0.0,8.89,8.89,5452945.0,153718519.55,0.0,151.24,9.0,20.25,0.4517,63.22,0.0917,0.0
2024-12-26,565906.0,15952890.14,2.28,11.18,0.81,15.92,0.0,14788981.42,564350.0,524618.0,15909026.5,0.0,0.0,0.51,0.0,0.0,0.0,17119.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,15.86,0.0,0.0,9.26,9.26,5530714.0,155910827.66,0.0,155.13,9.28,19.56,0.4292,61.22,0.0928,0.0
2024-12-27,565443.0,16084026.14,2.28,11.17,0.81,16.04,0.0,14909588.98,558259.0,524155.0,15879677.26,0.0,0.0,0.0,0.0,0.0,0.17,0.0,6091.0,0.0,0.0,0.0,0.0,0.0,463.0,15.72,0.01,0.0,9.15,9.15,5540231.0,157591870.79,0.0,155.64,9.18,19.42,0.4313,61.45,0.0927,28.445
2024-12-30,616989.0,16976452.34,2.49,12.22,0.88,17.23,0.0,14139848.44,556152.0,513896.0,15302522.28,0.0,1819.0,0.08,0.0,0.0,0.15,1819.0,8329.0,0.0,0.08,1819.0,0.0,4403.0,12078.0,15.78,0.67,0.0,9.07,9.07,5574461.0,153381294.42,0.0,158.22,9.07,18.54,0.3664,54.71,0.1006,27.515
2024-12-31,654697.0,18410079.64,2.64,13.01,0.93,18.32,0.0,14780096.96,593860.0,525608.0,16699343.2,0.0,20119.0,0.07,5500.0,0.0,0.33,6212.0,3749.0,0.0,0.07,20119.0,0.15,21338.0,0.0,16.39,0.0,0.0,9.69,9.69,5537556.0,155716074.72,0.0,152.49,9.7,20.21,0.3535,52.65,0.1068,28.12
2025-01-01,654697.0,18410079.64,2.64,13.06,0.93,18.44,0.0,14780096.96,593860.0,525608.0,16699343.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.69,0.0,0.0,9.69,9.69,5537557.0,155716102.84,0.0,153.62,9.8,20.26,0.3508,52.3,0.1068,0.0
2025-01-02,605279.0,16439377.64,2.44,12.08,0.86,16.8,0.0,13972462.0,552957.0,514450.0,15018312.12,0.0,9600.0,1.13,0.0,0.0,1.36,39345.0,50503.0,0.0,1.13,9600.0,0.0,0.0,50503.0,15.58,1.69,0.0,9.01,9.01,5581566.0,151595332.56,0.0,157.59,9.0,22.33,0.3107,46.99,0.0987,27.16
2025-01-03,554820.0,14980140.0,2.24,10.98,0.79,15.04,0.0,13746483.0,547636.0,509129.0,14786172.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,5321.0,0.0,0.0,0.0,0.0,0.0,5321.0,14.82,0.25,0.0,8.95,8.95,5568356.0,150345612.0,0.0,150.33,8.97,19.23,0.341,52.04,0.0907,27.0
2025-01-06,562758.0,15236672.85,2.27,11.17,0.8,15.25,0.0,13736447.1,551855.0,507348.0,14941474.13,0.0,9719.0,0.08,0.0,0.0,0.15,3719.0,5500.0,0.0,0.08,9719.0,0.0,0.0,5500.0,14.83,0.15,0.0,9.06,9.06,5540383.0,150005869.73,0.0,148.09,9.1,20.21,0.3382,51.54,0.0924,27.075
2025-01-07,560500.0,15116685.0,2.26,11.05,0.8,15.25,0.0,13598759.46,548725.0,504218.0,14799113.25,0.0,0.0,0.36,0.0,0.0,0.31,12244.0,15374.0,0.0,0.36,0.0,0.0,12244.0,15374.0,14.91,0.4,0.0,9.02,9.02,5532233.0,149204324.01,0.0,150.21,9.03,20.58,0.3206,48.88,0.0922,26.97
2025-01-08,503109.0,13299686.42,2.03,9.82,0.72,13.52,0.0,11951316.37,492206.0,452102.0,13011465.61,0.0,0.0,0.0,0.0,0.0,1.56,0.0,56519.0,0.0,0.0,0.0,0.0,0.0,52116.0,13.29,1.55,0.0,8.22,8.22,5497843.0,145335479.71,0.0,148.65,8.2,21.78,0.2981,44.89,0.084,26.435
2025-01-09,508399.0,13192954.05,2.05,10.08,0.73,13.39,0.0,11869322.4,497496.0,457392.0,12910021.2,0.0,0.0,0.0,9000.0,0.0,0.15,0.0,3710.0,0.0,0.0,0.0,0.24,9000.0,3710.0,13.13,0.15,0.0,8.33,8.33,5473904.0,142047808.8,0.0,144.46,8.33,20.81,0.2902,44.5,0.0851,25.95
2025-01-10,522732.0,13042163.4,2.11,10.84,0.75,13.42,0.0,11594888.75,512393.0,464725.0,12784205.35,0.0,15879.0,0.19,0.0,0.0,0.25,17497.0,9600.0,0.0,0.19,15879.0,0.0,8618.0,10164.0,13.29,0.31,0.0,8.47,8.47,5536409.0,138133404.55,0.0,143.84,8.46,22.09,0.293,44.49,0.0864,24.95
2025-01-13,530048.0,13455268.48,2.14,10.89,0.76,13.35,0.0,11821083.72,519145.0,465672.0,13178495.83,0.0,18689.0,0.17,0.0,0.0,0.36,9947.0,11937.0,0.0,0.17,18689.0,0.0,0.0,9000.0,12.98,0.23,0.0,8.58,8.58,5531315.0,140412431.28,0.0,137.95,8.6,22.51,0.3033,45.68,0.0876,25.385
2025-01-14,523744.0,13214061.12,2.11,10.63,0.75,13.26,0.0,11683685.01,515426.0,463087.0,13004197.98,0.0,0.0,0.0,0.0,0.0,0.09,0.0,3719.0,0.0,0.0,0.0,0.0,0.0,2585.0,13.01,0.03,0.0,8.53,8.53,5529889.0,139519099.47,0.0,138.81,8.57,21.73,0.3035,45.9,0.0866,25.23
2025-01-15,578161.0,15087111.3,2.33,11.81,0.83,14.84,0.0,11666656.98,511929.0,447084.0,13358787.26,0.0,8742.0,0.18,0.0,0.0,0.29,7608.0,12239.0,0.0,0.18,8742.0,0.0,0.0,23611.0,12.97,0.4,0.0,8.47,8.47,5531469.0,144343683.56,0.0,139.56,8.51,24.61,0.29,42.46,0.0957,26.095
2025-01-16,486041.0,12598182.72,1.96,9.45,0.69,12.68,0.0,10891584.0,477723.0,420200.0,12382580.16,0.0,4140.0,0.11,0.0,0.0,0.85,90.0,38346.0,0.0,0.11,4140.0,0.0,0.0,26974.0,12.47,0.67,0.0,8.0,8.0,5491617.0,142342712.64,0.0,143.01,8.02,25.23,0.2955,44.66,0.0814,25.92
2025-01-17,480459.0,12732163.5,1.94,9.46,0.69,12.62,0.0,11094702.0,472141.0,418668.0,12511736.5,0.0,0.0,0.0,3260.0,0.0,0.17,0.0,5582.0,0.0,0.0,0.0,0.09,0.0,4792.0,12.29,0.03,0.0,7.91,7.91,5497579.0,145685843.5,0.0,142.63,7.93,24.98,0.2971,44.99,0.0805,26.5
2025-01-20,479028.0,12675080.88,1.93,9.56,0.68,12.63,0.0,11040091.02,467450.0,417237.0,12368727.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,4691.0,0.0,0.0,0.0,0.0,0.0,1431.0,12.32,0.0,0.0,7.84,7.84,5493254.0,145351500.84,0.0,143.88,7.89,25.15,0.2953,44.67,0.0804,26.46
2025-01-21,473162.0,12803763.72,1.91,9.66,0.68,12.65,0.0,11131699.26,463966.0,411371.0,12554919.96,0.0,3213.0,0.02,0.0,0.0,0.15,831.0,6697.0,0.0,0.02,3213.0,0.0,0.0,6697.0,12.3,0.05,0.0,7.79,7.79,5494947.0,148693265.82,0.0,144.97,7.82,24.8,0.2935,44.54,0.0794,27.06
2025-01-22,471110.0,12931969.5,1.9,9.9,0.67,12.84,0.0,11138523.75,458701.0,405775.0,12591342.45,0.0,1206.0,0.13,0.0,0.0,0.07,2149.0,6471.0,0.0,0.13,1206.0,0.0,0.0,7745.0,12.43,0.08,0.0,7.69,7.69,5505233.0,151118645.85,0.0,148.61,7.72,25.25,0.287,43.59,0.079,27.45
2025-01-23,466384.0,12429133.6,1.88,9.82,0.67,12.7,0.0,10687955.85,455109.0,401049.0,12128654.85,0.0,0.0,0.0,0.0,0.0,0.08,0.0,3592.0,0.0,0.0,0.0,0.0,0.0,4726.0,12.48,0.08,0.0,7.65,7.65,5496889.0,146492091.85,0.0,150.45,7.66,24.99,0.283,43.02,0.0784,26.65
2025-01-24,467189.0,12653814.07,1.89,9.8,0.67,12.6,0.0,10930801.79,460787.0,403574.0,12480415.9,0.0,2530.0,0.0,0.0,0.0,0.23,2898.0,3484.0,0.0,0.0,2530.0,0.0,6632.0,373.0,12.3,0.01,0.0,7.74,7.74,5496090.0,148861597.65,0.0,145.0,7.82,25.41,0.2899,43.74,0.0784,27.085
2025-01-27,471087.0,12483805.5,1.9,10.12,0.67,12.7,0.0,10798008.0,461005.0,407472.0,12216632.5,0.0,5414.0,0.16,0.0,0.0,0.14,7310.0,5196.0,0.0,0.16,5414.0,0.0,0.0,3412.0,12.49,0.11,0.0,7.75,7.75,5485199.0,145357773.5,0.0,148.38,7.76,25.46,0.2804,42.29,0.0792,26.5
