DATE,EKLD FP Equity_DX_SI_QTY,EKLD FP Equity_DX_SHORT_INTEREST_VALUE,EKLD FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EKLD FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EKLD FP Equity_DX_SI_MV,EKLD FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EKLD FP Equity_DX_SUPPLY_SI_QTY,EKLD FP Equity_DX_BROKER_SI_QTY,EKLD FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EKLD FP Equity_DX_BROKER_SI_MV_NEW_x,EKLD FP Equity_DX_SUPPLY_SI_QTY_INC_x,EKLD FP Equity_DX_BROKER_SI_MV_INC_x,EKLD FP Equity_DX_BROKER_SI_QTY_ADD,EKLD FP Equity_DX_BROKER_SI_QTY_NEW,EKLD FP Equity_DX_SUPPLY_SI_MV_DEC,EKLD FP Equity_DX_BROKER_SI_QTY_INC,EKLD FP Equity_DX_SUPPLY_SI_QTY_DEC,EKLD FP Equity_DX_BROKER_SI_MV_NEW_y,EKLD FP Equity_DX_BROKER_SI_MV_INC_y,EKLD FP Equity_DX_SUPPLY_SI_QTY_INC_y,EKLD FP Equity_DX_BROKER_SI_MV_ADD,EKLD FP Equity_DX_SUPPLY_SI_QTY_ADD,EKLD FP Equity_DX_BROKER_SI_QTY_DEC,EKLD FP Equity_DX_SUPPLY_SI_MV,EKLD FP Equity_DX_BROKER_SI_MV_DEC,EKLD FP Equity_DX_BROKER_SI_MV_RMV,EKLD FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EKLD FP Equity_DX_UTILIZATION_QUANTITY,EKLD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EKLD FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EKLD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EKLD FP Equity_DX_ACTIVE_UTILIZATION_MV,EKLD FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EKLD FP Equity_DX_BROKER_SI_CON_RATIO,EKLD FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EKLD FP Equity_DX_DEMAND_SUPPLY_RATIO,EKLD FP Equity_PX_LAST
2018-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3415
2018-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3609
2018-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3242
2018-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5475
2018-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592
2018-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5479
2018-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5843
2018-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6579
2018-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8381
2018-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9072
2018-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2429.0,23789.63,0.02,0.0,0.0,0.0,0.0,0.0,9.794
2018-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2429.0,23406.33,0.02,0.0,0.0,0.0,0.0,0.0,9.6362
2018-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2429.0,23603.08,0.02,0.0,0.0,0.0,0.0,0.0,9.7172
2018-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2429.0,23317.19,0.02,0.0,0.0,0.0,0.0,0.0,9.5995
2018-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2429.0,23322.29,0.02,0.0,0.0,0.0,0.0,0.0,9.6016
2018-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2429.0,23484.3,0.02,0.0,0.0,0.0,0.0,0.0,9.6683
2018-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2429.0,23297.27,0.02,0.0,0.0,0.0,0.0,0.0,9.5913
2018-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2429.0,22838.43,0.02,0.0,0.0,0.0,0.0,0.0,9.4024
2018-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2429.0,23065.3,0.02,0.0,0.0,0.0,0.0,0.0,9.4958
2018-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2429.0,22737.14,0.02,0.0,0.0,0.0,0.0,0.0,9.3607
2018-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2429.0,22887.5,0.02,0.0,0.0,0.0,0.0,0.0,9.4226
2018-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3460.0,32855.47,0.03,0.0,0.0,0.0,0.0,0.0,9.4958
2018-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3460.0,32961.69,0.03,0.0,0.0,0.0,0.0,0.0,9.5265
2018-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4154.0,39771.23,0.04,0.0,0.0,0.0,0.0,0.0,9.5742
2018-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4154.0,40372.31,0.04,0.0,0.0,0.0,0.0,0.0,9.7189
2018-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4154.0,40540.55,0.04,0.0,0.0,0.0,0.0,0.0,9.7594
2018-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4154.0,41136.65,0.04,0.0,0.0,0.0,0.0,0.0,9.9029
2018-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4154.0,40934.76,0.04,0.0,0.0,0.0,0.0,0.0,9.8543
2018-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5879.0,56683.55,0.06,0.0,0.0,0.0,0.0,0.0,9.6417
2018-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6509.0,61091.52,0.06,0.0,0.0,0.0,0.0,0.0,9.3857
2018-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13508.0,127980.2,0.13,0.0,0.0,0.0,0.0,0.0,9.4744
2018-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13508.0,125031.4,0.13,0.0,0.0,0.0,0.0,0.0,9.2561
2018-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13508.0,127949.13,0.13,0.0,0.0,0.0,0.0,0.0,9.4721
2018-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14592.0,139552.05,0.14,0.0,0.0,0.0,0.0,0.0,9.5636
2018-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14592.0,138543.74,0.14,0.0,0.0,0.0,0.0,0.0,9.4945
2018-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14592.0,137297.59,0.14,0.0,0.0,0.0,0.0,0.0,9.4091
2018-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14592.0,135556.76,0.14,0.0,0.0,0.0,0.0,0.0,9.2898
2018-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19220.0,176060.97,0.18,0.0,0.0,0.0,0.0,0.0,9.1603
2018-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23425.0,215367.11,0.22,0.0,0.0,0.0,0.0,0.0,9.1939
2018-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23425.0,208442.68,0.21,0.0,0.0,0.0,0.0,0.0,8.8983
2018-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23425.0,208266.99,0.21,0.0,0.0,0.0,0.0,0.0,8.8908
2018-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23425.0,201457.34,0.2,0.0,0.0,0.0,0.0,0.0,8.6001
2018-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23425.0,201457.34,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23425.0,201457.34,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23425.0,205746.46,0.21,0.0,0.0,0.0,0.0,0.0,8.7832
2018-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23425.0,209646.72,0.21,0.0,0.0,0.0,0.0,0.0,8.9497
2018-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23425.0,211424.68,0.21,0.0,0.0,0.0,0.0,0.0,9.0256
2019-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23425.0,211424.68,0.21,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23425.0,210396.32,0.21,0.0,0.0,0.0,0.0,0.0,8.9817
2019-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23425.0,207580.64,0.21,0.0,0.0,0.0,0.0,0.0,8.8615
2019-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24994.0,226385.65,0.23,0.0,0.0,0.0,0.0,0.0,9.0576
2019-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23425.0,215083.67,0.22,0.0,0.0,0.0,0.0,0.0,9.1818
2019-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23425.0,215378.82,0.22,0.0,0.0,0.0,0.0,0.0,9.1944
2019-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24283.0,226256.85,0.23,0.0,0.0,0.0,0.0,0.0,9.3175
2019-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26178.0,244104.61,0.24,0.0,0.0,0.0,0.0,0.0,9.3248
2019-01-11,6000.0,56026.2,2.39,0.11,0.06,0.0,6000.0,0.0,56026.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.06,0.0,0.0,100.0,22.92,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.2292,9.3377
2019-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32019.0,298493.93,0.3,0.0,0.0,0.0,0.0,0.0,9.3224
2019-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32019.0,300693.63,0.3,0.0,0.0,0.0,0.0,0.0,9.3911
2019-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32019.0,302541.13,0.3,0.0,0.0,0.0,0.0,0.0,9.4488
2019-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34446.0,325869.49,0.33,0.0,0.0,0.0,0.0,0.0,9.4603
2019-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38657.0,372193.46,0.37,0.0,0.0,0.0,0.0,0.0,9.6281
2019-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38657.0,371141.99,0.37,0.0,0.0,0.0,0.0,0.0,9.6009
2019-01-22,6000.0,57300.6,2.06,0.11,0.06,0.0,6000.0,0.0,57300.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.06,0.0,0.0,100.0,14.03,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.1403,9.5501
2019-01-23,6000.0,56988.0,1.97,0.11,0.06,0.0,6000.0,0.0,56988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,13.82,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.1382,9.498
2019-01-24,6000.0,57141.0,2.02,0.11,0.06,0.0,6000.0,0.0,57141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,13.82,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.1382,9.5235
2019-01-25,6000.0,57714.0,2.05,0.11,0.06,0.0,6000.0,0.0,57714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,13.82,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.1382,9.619
2019-01-28,6000.0,57033.0,2.05,0.11,0.06,0.0,6000.0,0.0,57033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,13.82,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.1382,9.5055
2019-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44117.0,418979.15,0.42,0.0,0.0,0.0,0.0,0.0,9.497
2019-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44117.0,421542.35,0.42,0.0,0.0,0.0,0.0,0.0,9.5551
2019-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44117.0,429156.94,0.42,0.0,0.0,0.0,0.0,0.0,9.7277
2019-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44117.0,431031.91,0.43,0.0,0.0,0.0,0.0,0.0,9.7702
2019-02-04,6000.0,58779.6,2.89,0.13,0.06,0.0,6000.0,0.0,58779.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.06,0.0,0.0,100.0,11.26,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.1126,9.7966
2019-02-05,6000.0,59163.6,3.0,0.13,0.06,0.0,6000.0,0.0,59163.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,11.12,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.1112,9.8606
2019-02-06,6000.0,59222.4,3.0,0.13,0.06,0.0,6000.0,0.0,59222.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,10.38,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.1038,9.8704
2019-02-07,6000.0,58309.2,3.37,0.13,0.06,0.0,6000.0,0.0,58309.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,10.38,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.1038,9.7182
2019-02-08,6000.0,58266.0,2.91,0.13,0.06,0.0,6000.0,0.0,58266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,9.61,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0961,9.711
2019-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62415.0,611766.86,0.61,0.0,0.0,0.0,0.0,0.0,9.8016
2019-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62415.0,619662.36,0.62,0.0,0.0,0.0,0.0,0.0,9.9281
2019-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64052.0,637343.02,0.64,0.0,0.0,0.0,0.0,0.0,9.9504
2019-02-14,6000.0,59511.0,2.71,0.13,0.06,0.0,6000.0,0.0,59511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.06,0.0,0.0,100.0,9.21,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0921,9.9185
2019-02-15,6000.0,60063.6,2.82,0.13,0.06,0.0,6000.0,0.0,60063.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,9.1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.091,10.0106
