DATE,PASI FP Equity_DX_SI_QTY,PASI FP Equity_DX_SHORT_INTEREST_VALUE,PASI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PASI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PASI FP Equity_DX_SI_MV,PASI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PASI FP Equity_DX_SUPPLY_SI_QTY,PASI FP Equity_DX_BROKER_SI_QTY,PASI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PASI FP Equity_DX_BROKER_SI_QTY_ADD,PASI FP Equity_DX_BROKER_SI_MV_ADD,PASI FP Equity_DX_BROKER_SI_QTY_DEC,PASI FP Equity_DX_SUPPLY_SI_MV,PASI FP Equity_DX_BROKER_SI_MV_DEC,PASI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PASI FP Equity_DX_UTILIZATION_QUANTITY,PASI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PASI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PASI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PASI FP Equity_DX_ACTIVE_UTILIZATION_MV,PASI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PASI FP Equity_DX_BROKER_SI_CON_RATIO,PASI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PASI FP Equity_DX_DEMAND_SUPPLY_RATIO,PASI FP Equity_PX_LAST
2015-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,163194.0,0.16,0.0,0.0,0.0,0.0,0.0,13.83
2015-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,162604.0,0.16,0.0,0.0,0.0,0.0,0.0,13.78
2015-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,166498.0,0.17,0.0,0.0,0.0,0.0,0.0,14.11
2015-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,165554.0,0.17,0.0,0.0,0.0,0.0,0.0,14.03
2015-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,163194.0,0.16,0.0,0.0,0.0,0.0,0.0,13.83
2015-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,163784.0,0.16,0.0,0.0,0.0,0.0,0.0,13.88
2015-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,164492.0,0.16,0.0,0.0,0.0,0.0,0.0,13.94
2015-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,160244.0,0.16,0.0,0.0,0.0,0.0,0.0,13.58
2015-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,160362.0,0.16,0.0,0.0,0.0,0.0,0.0,13.59
2015-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,161188.0,0.16,0.0,0.0,0.0,0.0,0.0,13.66
2015-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,162014.0,0.16,0.0,0.0,0.0,0.0,0.0,13.73
2015-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,156114.0,0.16,0.0,0.0,0.0,0.0,0.0,13.23
2015-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,155524.0,0.16,0.0,0.0,0.0,0.0,0.0,13.18
2015-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,153990.0,0.15,0.0,0.0,0.0,0.0,0.0,13.05
2015-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,150922.0,0.15,0.0,0.0,0.0,0.0,0.0,12.79
2015-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,148444.0,0.15,0.0,0.0,0.0,0.0,0.0,12.58
2015-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,146674.0,0.15,0.0,0.0,0.0,0.0,0.0,12.43
2015-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,142898.0,0.14,0.0,0.0,0.0,0.0,0.0,12.11
2015-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,142190.0,0.14,0.0,0.0,0.0,0.0,0.0,12.05
2015-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,148680.0,0.15,0.0,0.0,0.0,0.0,0.0,12.6
2015-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,148562.0,0.15,0.0,0.0,0.0,0.0,0.0,12.59
2015-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,151158.0,0.15,0.0,0.0,0.0,0.0,0.0,12.81
2015-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,151394.0,0.15,0.0,0.0,0.0,0.0,0.0,12.83
2015-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,151748.0,0.15,0.0,0.0,0.0,0.0,0.0,12.86
2015-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,151394.0,0.15,0.0,0.0,0.0,0.0,0.0,12.83
2015-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,156704.0,0.16,0.0,0.0,0.0,0.0,0.0,13.28
2015-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,156704.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,156704.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,152220.0,0.15,0.0,0.0,0.0,0.0,0.0,12.9
2015-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,153754.0,0.15,0.0,0.0,0.0,0.0,0.0,13.03
2015-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,151630.0,0.15,0.0,0.0,0.0,0.0,0.0,12.85
2015-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,151630.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,151630.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,145848.0,0.15,0.0,0.0,0.0,0.0,0.0,12.36
2016-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,146674.0,0.15,0.0,0.0,0.0,0.0,0.0,12.43
2016-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,143724.0,0.14,0.0,0.0,0.0,0.0,0.0,12.18
2016-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,139358.0,0.14,0.0,0.0,0.0,0.0,0.0,11.81
2016-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,134520.0,0.13,0.0,0.0,0.0,0.0,0.0,11.4
2016-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,133458.0,0.13,0.0,0.0,0.0,0.0,0.0,11.31
2016-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,134992.0,0.14,0.0,0.0,0.0,0.0,0.0,11.44
2016-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,133812.0,0.13,0.0,0.0,0.0,0.0,0.0,11.34
2016-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,131216.0,0.13,0.0,0.0,0.0,0.0,0.0,11.12
2016-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,124844.0,0.12,0.0,0.0,0.0,0.0,0.0,10.58
2016-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,126378.0,0.13,0.0,0.0,0.0,0.0,0.0,10.71
2016-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,129210.0,0.13,0.0,0.0,0.0,0.0,0.0,10.95
2016-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,122602.0,0.12,0.0,0.0,0.0,0.0,0.0,10.39
2016-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,125788.0,0.13,0.0,0.0,0.0,0.0,0.0,10.66
2016-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,128738.0,0.13,0.0,0.0,0.0,0.0,0.0,10.91
2016-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,126968.0,0.13,0.0,0.0,0.0,0.0,0.0,10.76
2016-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,125906.0,0.13,0.0,0.0,0.0,0.0,0.0,10.67
2016-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,125434.0,0.13,0.0,0.0,0.0,0.0,0.0,10.63
2016-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,123900.0,0.12,0.0,0.0,0.0,0.0,0.0,10.5
2016-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,128856.0,0.13,0.0,0.0,0.0,0.0,0.0,10.92
2016-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,126142.0,0.13,0.0,0.0,0.0,0.0,0.0,10.69
2016-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,123664.0,0.12,0.0,0.0,0.0,0.0,0.0,10.48
2016-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,120478.0,0.12,0.0,0.0,0.0,0.0,0.0,10.21
2016-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,120242.0,0.12,0.0,0.0,0.0,0.0,0.0,10.19
2016-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,120596.0,0.12,0.0,0.0,0.0,0.0,0.0,10.22
2016-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,116938.0,0.12,0.0,0.0,0.0,0.0,0.0,9.91
2016-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,113988.0,0.11,0.0,0.0,0.0,0.0,0.0,9.66
2016-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,117292.0,0.12,0.0,0.0,0.0,0.0,0.0,9.94
2016-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,111038.0,0.11,0.0,0.0,0.0,0.0,0.0,9.41
2016-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,114696.0,0.11,0.0,0.0,0.0,0.0,0.0,9.72
2016-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,120360.0,0.12,0.0,0.0,0.0,0.0,0.0,10.2
2016-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,121540.0,0.12,0.0,0.0,0.0,0.0,0.0,10.3
2016-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,123664.0,0.12,0.0,0.0,0.0,0.0,0.0,10.48
2016-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,123782.0,0.12,0.0,0.0,0.0,0.0,0.0,10.49
2016-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,123782.0,0.12,0.0,0.0,0.0,0.0,0.0,10.49
2016-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,128266.0,0.13,0.0,0.0,0.0,0.0,0.0,10.87
2016-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,125670.0,0.13,0.0,0.0,0.0,0.0,0.0,10.65
2016-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,122012.0,0.12,0.0,0.0,0.0,0.0,0.0,10.34
2016-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,122484.0,0.12,0.0,0.0,0.0,0.0,0.0,10.38
2016-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,125434.0,0.13,0.0,0.0,0.0,0.0,0.0,10.63
2016-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,126260.0,0.13,0.0,0.0,0.0,0.0,0.0,10.7
2016-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,128620.0,0.13,0.0,0.0,0.0,0.0,0.0,10.9
2016-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,131806.0,0.13,0.0,0.0,0.0,0.0,0.0,11.17
2016-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,130862.0,0.13,0.0,0.0,0.0,0.0,0.0,11.09
2016-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,134520.0,0.13,0.0,0.0,0.0,0.0,0.0,11.4
2016-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,134284.0,0.13,0.0,0.0,0.0,0.0,0.0,11.38
2016-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,130626.0,0.13,0.0,0.0,0.0,0.0,0.0,11.07
2016-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,131452.0,0.13,0.0,0.0,0.0,0.0,0.0,11.14
2016-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,126732.0,0.13,0.0,0.0,0.0,0.0,0.0,10.74
2016-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,132042.0,0.13,0.0,0.0,0.0,0.0,0.0,11.19
2016-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,133576.0,0.13,0.0,0.0,0.0,0.0,0.0,11.32
2016-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,131688.0,0.13,0.0,0.0,0.0,0.0,0.0,11.16
2016-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,132160.0,0.13,0.0,0.0,0.0,0.0,0.0,11.2
2016-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,133222.0,0.13,0.0,0.0,0.0,0.0,0.0,11.29
2016-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,135228.0,0.14,0.0,0.0,0.0,0.0,0.0,11.46
2016-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,135818.0,0.14,0.0,0.0,0.0,0.0,0.0,11.51
2016-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,135464.0,0.14,0.0,0.0,0.0,0.0,0.0,11.48
2016-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,134284.0,0.13,0.0,0.0,0.0,0.0,0.0,11.38
2016-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,130862.0,0.13,0.0,0.0,0.0,0.0,0.0,11.09
2016-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,130862.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,130862.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,132514.0,0.13,0.0,0.0,0.0,0.0,0.0,11.23
2016-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,136054.0,0.14,0.0,0.0,0.0,0.0,0.0,11.53
2016-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,135110.0,0.14,0.0,0.0,0.0,0.0,0.0,11.45
2016-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,132750.0,0.13,0.0,0.0,0.0,0.0,0.0,11.25
2016-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,133104.0,0.13,0.0,0.0,0.0,0.0,0.0,11.28
2016-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,129446.0,0.13,0.0,0.0,0.0,0.0,0.0,10.97
2016-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,129564.0,0.13,0.0,0.0,0.0,0.0,0.0,10.98
2016-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,128030.0,0.13,0.0,0.0,0.0,0.0,0.0,10.85
2016-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,129682.0,0.13,0.0,0.0,0.0,0.0,0.0,10.99
2016-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,131806.0,0.13,0.0,0.0,0.0,0.0,0.0,11.17
2016-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,132986.0,0.13,0.0,0.0,0.0,0.0,0.0,11.27
2016-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,140420.0,0.14,0.0,0.0,0.0,0.0,0.0,11.9
2016-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,140656.0,0.14,0.0,0.0,0.0,0.0,0.0,11.92
2016-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,138886.0,0.14,0.0,0.0,0.0,0.0,0.0,11.77
2016-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,138650.0,0.14,0.0,0.0,0.0,0.0,0.0,11.75
2016-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,139712.0,0.14,0.0,0.0,0.0,0.0,0.0,11.84
2016-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,138650.0,0.14,0.0,0.0,0.0,0.0,0.0,11.75
2016-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,138414.0,0.14,0.0,0.0,0.0,0.0,0.0,11.73
2016-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,138060.0,0.14,0.0,0.0,0.0,0.0,0.0,11.7
2016-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,135228.0,0.14,0.0,0.0,0.0,0.0,0.0,11.46
2016-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,135110.0,0.14,0.0,0.0,0.0,0.0,0.0,11.45
2016-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,135936.0,0.14,0.0,0.0,0.0,0.0,0.0,11.52
2016-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,136998.0,0.14,0.0,0.0,0.0,0.0,0.0,11.61
2016-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,131452.0,0.13,0.0,0.0,0.0,0.0,0.0,11.14
2016-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,131452.0,0.13,0.0,0.0,0.0,0.0,0.0,11.14
2016-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,128148.0,0.13,0.0,0.0,0.0,0.0,0.0,10.86
2016-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,126260.0,0.13,0.0,0.0,0.0,0.0,0.0,10.7
