DATE,ALQGC FP Equity_DX_SI_QTY,ALQGC FP Equity_DX_SHORT_INTEREST_VALUE,ALQGC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALQGC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALQGC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALQGC FP Equity_DX_SI_MV,ALQGC FP Equity_DX_DSS,ALQGC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALQGC FP Equity_DX_SUPPLY_SI_QTY,ALQGC FP Equity_DX_BROKER_SI_QTY,ALQGC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALQGC FP Equity_DX_BROKER_SI_MV_NEW_x,ALQGC FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALQGC FP Equity_DX_BROKER_SI_MV_INC_x,ALQGC FP Equity_DX_BROKER_SI_QTY_ADD,ALQGC FP Equity_DX_BROKER_SI_QTY_NEW,ALQGC FP Equity_DX_SUPPLY_SI_MV_DEC,ALQGC FP Equity_DX_BROKER_SI_QTY_INC,ALQGC FP Equity_DX_SUPPLY_SI_QTY_DEC,ALQGC FP Equity_DX_BROKER_SI_MV_NEW_y,ALQGC FP Equity_DX_BROKER_SI_MV_INC_y,ALQGC FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALQGC FP Equity_DX_BROKER_SI_MV_ADD,ALQGC FP Equity_DX_SUPPLY_SI_QTY_ADD,ALQGC FP Equity_DX_BROKER_SI_QTY_DEC,ALQGC FP Equity_DX_SUPPLY_SI_MV,ALQGC FP Equity_DX_BROKER_SI_MV_DEC,ALQGC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALQGC FP Equity_DX_UTILIZATION_QUANTITY,ALQGC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALQGC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALQGC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALQGC FP Equity_DX_ACTIVE_UTILIZATION_MV,ALQGC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALQGC FP Equity_DX_BROKER_SI_CON_RATIO,ALQGC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALQGC FP Equity_DX_DEMAND_SUPPLY_RATIO,ALQGC FP Equity_PX_LAST
2015-11-25,10000.0,93300.0,0.14,0.51,0.14,0.09,0.0,93300.0,0.0,10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,9.33
2015-11-26,10000.0,87600.0,0.14,0.49,0.14,0.09,0.0,87600.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,8.76
2015-11-27,14000.0,118720.0,0.2,0.73,0.2,0.12,0.0,118720.0,0.0,14000.0,0.0,0.0,0.0,0.01,2000.0,0.0,0.0,2000.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.69,0.7494,85.31,0.0,8.48
2015-11-30,16000.0,138240.0,0.23,0.81,0.23,0.14,0.0,138240.0,0.0,16000.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,2000.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.11,0.6239,74.89,0.0,8.64
2015-12-01,16000.0,136800.0,0.23,0.8,0.23,0.14,0.0,136800.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.67,0.6184,74.33,0.0,8.55
2015-12-02,16000.0,134400.0,0.23,0.79,0.23,0.14,0.0,134400.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,0.6171,74.2,0.0,8.4
2015-12-03,16000.0,133920.0,0.23,0.78,0.23,0.13,0.0,133920.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.53,0.6197,74.47,0.0,8.37
2015-12-04,16000.0,132000.0,0.23,0.78,0.23,0.13,0.0,132000.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.74,0.6177,74.26,0.0,8.25
2015-12-07,16000.0,135680.0,0.23,0.79,0.23,0.14,0.0,135680.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.22,0.6228,74.78,0.0,8.48
2015-12-08,14000.0,113120.0,0.2,0.75,0.2,0.12,0.0,113120.0,0.0,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,30.08,0.5793,69.92,0.0,8.08
2015-12-09,14000.0,113540.0,0.2,0.76,0.2,0.11,0.0,113540.0,0.0,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.5882,71.0,0.0,8.11
2015-12-10,19000.0,150100.0,0.27,1.07,0.27,0.15,0.0,150100.0,0.0,19000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.54,0.3851,51.7,0.0,7.9
2015-12-11,16740.0,134924.4,0.24,0.92,0.24,0.13,0.0,134924.4,0.0,16740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2260.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,24.02,0.4413,59.78,0.0,8.06
2015-12-14,16740.0,133920.0,0.24,0.63,0.24,0.14,0.0,133920.0,0.0,16740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.42,0.4362,59.11,0.0,8.0
2015-12-15,16740.0,139611.6,0.24,0.61,0.24,0.13,0.0,139611.6,0.0,16740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.32,0.4372,59.25,0.0,8.34
2015-12-16,28740.0,244290.0,0.41,1.03,0.41,0.24,0.0,244290.0,0.0,28740.0,0.0,0.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.68,0.3196,40.29,0.0,8.5
2015-12-17,28240.0,243993.6,0.41,1.04,0.41,0.24,0.0,243993.6,0.0,28240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.66,0.3313,42.1,0.0,8.64
2015-12-18,28240.0,242016.8,0.41,0.99,0.41,0.24,0.0,242016.8,0.0,28240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.1,0.3309,42.46,0.0,8.57
2015-12-21,18611.0,158193.5,0.27,0.66,0.27,0.16,0.0,158193.5,0.0,18611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9629.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,22.01,0.3625,53.24,0.0,8.5
2015-12-22,18411.0,158702.82,0.27,0.66,0.27,0.16,0.0,158702.82,0.0,18411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.98,0.3719,54.37,0.0,8.62
2015-12-23,21171.0,184399.41,0.31,0.75,0.31,0.18,0.0,184399.41,0.0,21171.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,2760.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.39,0.3253,47.27,0.0,8.71
2015-12-24,21000.0,179760.0,0.3,0.74,0.3,0.18,0.0,179760.0,0.0,21000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.95,0.3258,47.08,0.0,8.56
2015-12-25,18669.0,159806.64,0.27,0.67,0.27,0.16,0.0,159806.64,0.0,18669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2331.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,21.91,0.3618,53.11,0.0,0.0
2015-12-28,18669.0,160366.71,0.27,0.67,0.27,0.16,0.0,160366.71,0.0,18669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.79,0.3634,53.33,0.0,8.59
2015-12-29,18669.0,159619.95,0.31,0.68,0.27,0.16,0.0,159619.95,0.0,18669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,0.3623,53.16,0.0,8.55
2015-12-30,23669.0,201659.88,0.39,0.87,0.34,0.2,0.0,201659.88,0.0,23669.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,5000.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.31,0.3176,41.99,0.0,8.52
2015-12-31,23669.0,201423.19,0.39,0.87,0.34,0.2,0.0,201423.19,0.0,23669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.27,0.3177,42.02,0.0,8.51
2016-01-01,23669.0,201423.19,0.39,0.87,0.34,0.2,0.0,201423.19,0.0,23669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.24,0.3177,42.04,0.0,0.0
2016-01-04,23669.0,197636.15,0.39,0.87,0.34,0.2,0.0,197636.15,0.0,23669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.16,0.3163,41.83,0.0,8.35
2016-01-05,23669.0,195979.32,0.39,0.87,0.34,0.2,0.0,195979.32,0.0,23669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.38,0.3172,41.87,0.0,8.28
2016-01-06,23669.0,193849.11,0.39,0.87,0.34,0.2,0.0,193849.11,0.0,23669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,0.317,41.81,0.0,8.19
2016-01-07,23669.0,186985.1,0.39,0.84,0.34,0.19,0.0,186985.1,0.0,23669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.75,0.3149,41.2,0.0,7.9
2016-01-08,23669.0,188878.62,0.39,0.83,0.34,0.19,0.0,188878.62,0.0,23669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.13,0.3188,42.32,0.0,7.98
2016-01-11,23669.0,182724.68,0.39,0.86,0.34,0.19,0.0,182724.68,0.0,23669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.71,0.3152,41.27,0.0,7.72
2016-01-12,23669.0,183908.13,0.39,0.89,0.34,0.18,0.0,183908.13,0.0,23669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.18,0.3185,42.23,0.0,7.77
2016-01-13,23669.0,188641.93,0.39,0.91,0.34,0.19,0.0,188641.93,0.0,23669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.92,0.3202,42.69,0.0,7.97
2016-01-14,23669.0,184618.2,0.39,0.91,0.34,0.19,0.0,184618.2,0.0,23669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.56,0.3161,41.55,0.0,7.8
2016-01-15,23669.0,179884.4,0.39,0.9,0.34,0.18,0.0,179884.4,0.0,23669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.58,0.3155,41.4,0.0,7.6
2016-01-18,23669.0,159765.75,0.39,0.88,0.34,0.17,0.0,159765.75,0.0,23669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.65,0.3074,38.97,0.0,6.75
2016-01-19,36669.0,244948.92,0.6,1.28,0.53,0.26,0.0,244948.92,0.0,36669.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,13000.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.84,0.307,43.44,0.0,6.68
2016-01-20,34669.0,215641.18,0.57,1.2,0.5,0.23,0.0,215641.18,0.0,34669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,27.32,0.2853,38.15,0.0,6.22
2016-01-21,34669.0,226735.26,0.57,1.18,0.5,0.22,0.0,226735.26,0.0,34669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,0.2853,36.84,0.0,6.54
2016-01-22,34669.0,252390.32,0.57,1.17,0.5,0.23,0.0,252390.32,0.0,34669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.01,0.2859,36.21,0.0,7.28
2016-01-25,34669.0,258630.74,0.57,1.11,0.5,0.25,0.0,258630.74,0.0,34669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.26,0.2851,37.13,0.0,7.46
2016-01-26,47569.0,347253.7,0.78,1.49,0.69,0.35,0.0,347253.7,0.0,47569.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,12900.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,0.3717,54.28,0.0,7.3
2016-01-27,35059.0,248918.9,0.57,1.5,0.51,0.25,0.0,248918.9,0.0,35059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12510.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,27.88,0.2872,38.38,0.0,7.1
2016-01-28,45059.0,317215.36,0.74,1.96,0.65,0.32,0.0,317215.36,0.0,45059.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,10000.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.86,0.3569,52.19,0.0,7.04
2016-01-29,45059.0,319017.72,0.74,2.02,0.65,0.32,0.0,319017.72,0.0,45059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.19,0.3542,51.77,0.0,7.08
2016-02-01,45059.0,319468.31,0.74,2.04,0.65,0.32,0.0,319468.31,0.0,45059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.17,0.3543,51.78,0.0,7.09
2016-02-02,44569.0,312428.69,0.73,2.17,0.64,0.32,0.0,312428.69,0.0,44569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.19,0.3515,51.4,0.0,7.01
2016-02-03,38169.0,266037.93,0.63,1.86,0.55,0.27,0.0,266037.93,0.0,38169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6400.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,26.02,0.306,43.18,0.0,6.97
2016-02-04,38169.0,263366.1,0.63,1.85,0.55,0.27,0.0,263366.1,0.0,38169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.94,0.3061,43.23,0.0,6.9
2016-02-05,38169.0,265656.24,0.63,1.91,0.55,0.26,0.0,265656.24,0.0,38169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,0.3056,43.02,0.0,6.96
2016-02-08,40169.0,269132.3,0.66,2.01,0.58,0.28,0.0,269132.3,0.0,40169.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,2000.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.08,0.289,41.27,0.0,6.7
2016-02-09,40169.0,258688.36,0.66,1.99,0.58,0.27,0.0,258688.36,0.0,40169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.06,0.2891,41.3,0.0,6.44
2016-02-10,40169.0,257081.6,0.66,2.0,0.58,0.26,0.0,257081.6,0.0,40169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.65,0.2882,40.93,0.0,6.4
2016-02-11,40169.0,241014.0,0.66,2.01,0.58,0.25,0.0,241014.0,0.0,40169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,0.2897,41.54,0.0,6.0
2016-02-12,40169.0,245030.9,0.66,1.97,0.58,0.25,0.0,245030.9,0.0,40169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.81,0.285,40.27,0.0,6.1
2016-02-15,40169.0,247039.35,0.66,1.96,0.58,0.25,0.0,247039.35,0.0,40169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.71,0.2857,40.43,0.0,6.15
2016-02-16,50169.0,311047.8,0.82,2.44,0.72,0.31,1.0,311047.8,0.0,50169.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,10000.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.76,0.3033,39.71,0.0,6.2
2016-02-17,70169.0,456098.5,1.15,3.43,1.01,0.44,1.0,456098.5,0.0,70169.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,20000.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.66,0.3647,50.72,0.0,6.5
2016-02-18,70169.0,479254.27,1.15,3.35,1.01,0.46,1.0,479254.27,0.0,70169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.42,0.3694,51.87,0.0,6.83
2016-02-19,53345.0,356344.6,0.87,2.58,0.77,0.36,1.0,356344.6,0.0,53345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16824.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,36.84,0.3075,37.06,0.0,6.68
2016-02-22,53345.0,363812.9,0.87,2.59,0.77,0.36,1.0,363812.9,0.0,53345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.45,0.3094,37.83,0.0,6.82
2016-02-23,53445.0,365563.8,0.88,2.57,0.77,0.36,1.0,365563.8,0.0,53445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.46,0.3082,37.56,0.0,6.84
2016-02-24,53645.0,366931.8,0.88,2.53,0.77,0.37,1.0,366931.8,0.0,53645.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.72,0.3064,37.14,0.0,6.84
2016-02-25,53645.0,364786.0,0.88,2.55,0.77,0.37,1.0,364786.0,0.0,53645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.81,0.3061,37.01,0.0,6.8
2016-02-26,53645.0,366931.8,0.88,2.65,0.77,0.37,1.0,366931.8,0.0,53645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.63,0.3065,37.27,0.0,6.84
2016-02-29,53645.0,364249.55,0.88,2.82,0.77,0.37,1.0,364249.55,0.0,53645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.82,0.306,36.96,0.0,6.79
2016-03-01,53645.0,364249.55,0.88,3.1,0.77,0.37,1.0,364249.55,0.0,53645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.73,0.3064,37.14,0.0,6.79
2016-03-02,78645.0,556806.6,1.29,4.66,1.14,0.54,1.0,556806.6,0.0,78645.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,25000.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.04,0.3559,43.4,0.0,7.08
2016-03-03,63596.0,448351.8,1.04,3.89,0.92,0.45,1.0,448351.8,0.0,63596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15049.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.3403,46.94,0.0,7.05
2016-03-04,63315.0,488158.65,1.04,4.09,0.91,0.47,1.0,488158.65,0.0,63315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.33,0.3529,49.48,0.0,7.71
2016-03-07,62951.0,484722.7,1.03,4.37,0.91,0.49,1.0,484722.7,0.0,62951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.24,0.3412,47.47,0.0,7.7
2016-03-08,62688.0,482070.72,1.03,4.63,0.9,0.48,1.0,482070.72,0.0,62688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.95,0.3416,47.68,0.0,7.69
2016-03-09,62476.0,484813.76,1.02,4.79,0.9,0.48,1.0,484813.76,0.0,62476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.55,0.3431,48.08,0.0,7.76
2016-03-10,62261.0,479409.7,1.02,4.88,0.9,0.48,1.0,479409.7,0.0,62261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.89,0.3435,47.86,0.0,7.7
2016-03-11,62170.0,470626.9,1.02,4.83,0.9,0.48,1.0,470626.9,0.0,62170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.91,0.3422,47.68,0.0,7.57
