DATE,BNK FP Equity_DX_DSS,BNK FP Equity_PX_LAST
2013-11-28,0.0,20.76
2013-11-29,0.0,20.82
2013-12-02,0.0,20.755
2013-12-03,0.0,20.385
2013-12-04,0.0,20.155
2013-12-05,0.0,19.79
2013-12-06,0.0,20.03
2013-12-09,0.0,20.045
2013-12-10,0.0,19.935
2013-12-11,0.0,19.785
2013-12-12,0.0,19.5
2013-12-13,0.0,19.525
2013-12-16,0.0,19.865
2013-12-17,0.0,19.605
2013-12-18,0.0,19.815
2013-12-19,0.0,20.125
2013-12-20,0.0,20.4
2013-12-23,0.0,20.55
2013-12-27,0.0,20.765
2013-12-30,0.0,20.77
2014-01-02,0.0,20.6
2014-01-03,0.0,20.69
2014-01-06,0.0,20.87
2014-01-07,0.0,21.56
2014-01-08,0.0,21.76
2014-01-09,0.0,21.69
2014-01-10,0.0,21.675
2014-01-13,0.0,22.025
2014-01-14,0.0,22.05
2014-01-15,0.0,22.49
2014-01-16,0.0,22.2
2014-01-17,0.0,22.25
2014-01-20,0.0,21.995
2014-01-21,0.0,22.12
2014-01-22,0.0,22.015
2014-01-23,0.0,21.78
2014-01-24,0.0,21.165
2014-01-27,0.0,21.04
2014-01-28,0.0,21.29
2014-01-29,0.0,21.13
2014-01-30,0.0,21.315
2014-01-31,0.0,21.165
2014-02-03,0.0,20.535
2014-02-04,0.0,20.84
2014-02-05,0.0,20.96
2014-02-06,0.0,21.29
2014-02-07,0.0,21.38
2014-02-10,0.0,21.36
2014-02-11,0.0,21.57
2014-02-12,0.0,21.81
2014-02-13,0.0,21.695
2014-02-14,0.0,21.75
2014-02-17,0.0,21.77
2014-02-18,0.0,21.88
2014-02-19,0.0,21.695
2014-02-20,0.0,21.805
2014-02-21,0.0,21.82
2014-02-24,0.0,21.935
2014-02-25,0.0,21.91
2014-02-26,0.0,21.82
2014-02-27,0.0,21.715
2014-02-28,0.0,21.86
2014-03-03,0.0,21.22
2014-03-04,0.0,21.755
2014-03-05,0.0,21.75
2014-03-06,0.0,21.955
2014-03-07,0.0,21.665
2014-03-10,0.0,21.585
2014-03-11,0.0,21.46
2014-03-12,0.0,21.255
2014-03-13,0.0,21.13
2014-03-14,0.0,20.76
2014-03-17,0.0,21.055
2014-03-18,0.0,21.265
2014-03-19,0.0,21.28
2014-03-20,0.0,21.325
2014-03-21,0.0,21.28
2014-03-24,0.0,21.025
2014-03-25,0.0,21.185
2014-03-26,0.0,21.275
2014-03-27,0.0,21.27
2014-03-28,0.0,21.445
2014-03-31,0.0,21.69
2014-04-01,0.0,22.075
2014-04-02,0.0,22.07
2014-04-03,0.0,22.25
2014-04-04,0.0,22.4
2014-04-07,0.0,21.95
2014-04-08,0.0,21.885
2014-04-09,0.0,21.915
2014-04-10,0.0,21.71
2014-04-11,0.0,21.435
2014-04-14,0.0,21.465
2014-04-15,0.0,21.115
2014-04-16,0.0,21.44
2014-04-17,0.0,21.645
2014-04-22,0.0,21.91
2014-04-23,0.0,21.715
2014-04-24,0.0,21.82
2014-04-25,0.0,21.475
2014-04-28,0.0,21.455
2014-04-29,0.0,21.895
2014-04-30,0.0,21.75
2014-05-02,0.0,21.77
2014-05-05,0.0,21.61
2014-05-06,0.0,21.53
2014-05-07,0.0,21.285
2014-05-08,0.0,21.82
2014-05-09,0.0,21.47
2014-05-12,0.0,21.685
2014-05-13,0.0,21.74
2014-05-14,0.0,21.705
2014-05-15,0.0,21.15
2014-05-16,0.0,21.43
2014-05-19,0.0,21.28
2014-05-20,0.0,21.355
2014-05-21,0.0,21.6
2014-05-22,0.0,21.53
2014-05-23,0.0,21.7
2014-05-26,0.0,22.035
2014-05-27,0.0,22.0
2014-05-28,0.0,22.225
2014-05-29,0.0,22.125
2014-05-30,0.0,22.13
2014-06-02,0.0,22.13
2014-06-03,0.0,21.955
2014-06-04,0.0,22.11
2014-06-05,0.0,22.23
2014-06-06,0.0,22.66
2014-06-09,0.0,22.88
2014-06-10,0.0,22.795
2014-06-11,0.0,22.495
2014-06-12,0.0,22.47
2014-06-13,0.0,22.465
2014-06-16,0.0,22.295
2014-06-17,0.0,22.29
2014-06-18,0.0,22.17
2014-06-19,0.0,22.145
2014-06-20,0.0,21.96
2014-06-23,0.0,21.865
2014-06-24,0.0,21.61
2014-06-25,0.0,21.4
2014-06-26,0.0,21.19
2014-06-27,0.0,21.22
2014-06-30,0.0,21.05
2014-07-01,0.0,21.42
2014-07-02,0.0,21.56
2014-07-03,0.0,21.755
2014-07-04,0.0,21.475
2014-07-07,0.0,21.27
2014-07-08,0.0,20.79
2014-07-09,0.0,20.9
2014-07-10,0.0,20.49
2014-07-11,0.0,20.575
2014-07-14,0.0,20.775
2014-07-15,0.0,20.695
2014-07-16,0.0,21.165
2014-07-17,0.0,20.82
2014-07-18,0.0,20.92
2014-07-21,0.0,20.72
2014-07-22,0.0,20.915
2014-07-23,0.0,21.085
2014-07-24,0.0,21.39
2014-07-25,0.0,21.505
2014-07-28,0.0,21.495
2014-07-29,0.0,21.535
2014-07-30,0.0,21.58
2014-07-31,0.0,21.195
2014-08-01,0.0,20.85
2014-08-04,0.0,21.08
2014-08-05,0.0,20.825
2014-08-06,0.0,20.57
2014-08-07,0.0,20.385
2014-08-08,0.0,20.45
2014-08-11,0.0,20.505
2014-08-12,0.0,20.605
2014-08-13,0.0,20.755
2014-08-14,0.0,20.815
2014-08-15,0.0,20.64
2014-08-18,0.0,20.9
2014-08-19,0.0,20.97
2014-08-20,0.0,20.94
2014-08-21,0.0,21.155
2014-08-22,0.0,21.205
2014-08-25,0.0,21.63
2014-08-26,0.0,21.745
2014-08-27,0.0,21.825
2014-08-28,0.0,21.6
2014-08-29,0.0,21.655
2014-09-01,0.0,21.58
2014-09-02,0.0,21.62
2014-09-03,0.0,21.875
2014-09-04,0.0,22.39
2014-09-05,0.0,22.23
2014-09-08,0.0,22.155
2014-09-09,0.0,21.985
2014-09-10,0.0,22.04
2014-09-11,0.0,22.015
2014-09-12,0.0,22.065
2014-09-15,0.0,21.925
2014-09-16,0.0,21.9
2014-09-17,0.0,22.075
2014-09-18,0.0,22.41
2014-09-19,0.0,22.485
2014-09-22,0.0,22.21
2014-09-23,0.0,21.87
2014-09-24,0.0,22.14
2014-09-25,0.0,21.965
2014-09-26,0.0,22.14
2014-09-29,0.0,21.78
2014-09-30,0.0,22.035
2014-10-01,0.0,21.965
2014-10-02,0.0,21.18
2014-10-03,0.0,21.62
2014-10-06,0.0,21.725
2014-10-07,0.0,21.39
2014-10-08,0.0,21.165
2014-10-09,0.0,20.975
2014-10-10,0.0,20.76
2014-10-13,0.0,20.82
2014-10-14,0.0,20.74
2014-10-15,0.0,19.84
2014-10-16,0.0,19.62
2014-10-17,0.0,20.31
2014-10-20,0.0,20.355
2014-10-21,0.0,20.835
2014-10-22,0.0,21.045
2014-10-23,0.0,21.28
2014-10-24,0.0,21.365
2014-10-27,0.0,20.925
2014-10-28,0.0,21.165
2014-10-29,0.0,20.81
2014-10-30,0.0,20.845
2014-10-31,0.0,21.45
2014-11-03,0.0,21.175
2014-11-04,0.0,20.84
2014-11-05,0.0,21.165
2014-11-06,0.0,21.045
2014-11-07,0.0,20.805
2014-11-10,0.0,20.865
2014-11-11,0.0,20.875
2014-11-12,0.0,20.465
2014-11-13,0.0,20.53
2014-11-14,0.0,20.645
2014-11-17,0.0,20.765
2014-11-18,0.0,20.91
2014-11-19,0.0,20.88
2014-11-20,0.0,20.57
2014-11-21,0.0,21.13
2014-11-24,0.0,21.345
2014-11-25,0.0,21.54
2014-11-26,0.0,21.475
2014-11-27,0.0,21.655
2014-11-28,0.0,21.625
2014-12-01,0.0,21.355
2014-12-02,0.0,21.585
2014-12-03,0.0,21.755
2014-12-04,0.0,21.37
2014-12-05,0.0,21.955
2014-12-08,0.0,21.905
2014-12-09,0.0,21.215
2014-12-10,0.0,21.04
2014-12-11,0.0,21.045
2014-12-12,0.0,20.46
2014-12-15,0.0,19.935
2014-12-16,0.0,20.21
2014-12-17,0.0,20.145
2014-12-18,0.0,20.625
2014-12-19,0.0,20.705
2014-12-22,0.0,20.765
2014-12-23,0.0,20.96
2014-12-29,0.0,20.905
2014-12-30,0.0,20.73
2015-01-02,0.0,20.845
2015-01-05,0.0,20.16
2015-01-06,0.0,19.95
2015-01-07,0.0,19.855
2015-01-08,0.0,20.24
2015-01-09,0.0,19.65
2015-01-12,0.0,19.7
2015-01-13,0.0,19.985
2015-01-14,0.0,19.715
2015-01-15,0.0,20.04
2015-01-16,0.0,20.12
2015-01-19,0.0,20.275
2015-01-20,0.0,20.585
2015-01-21,0.0,20.745
2015-01-22,0.0,21.27
2015-01-23,0.0,21.27
2015-01-26,0.0,21.375
2015-01-27,0.0,21.12
2015-01-28,0.0,20.77
2015-01-29,0.0,20.87
2015-01-30,0.0,20.615
2015-02-02,0.0,20.765
2015-02-03,0.0,21.255
2015-02-04,0.0,21.275
2015-02-05,0.0,21.185
2015-02-06,0.0,21.36
2015-02-09,0.0,21.0
2015-02-10,0.0,21.085
2015-02-11,0.0,20.985
2015-02-12,0.0,21.345
2015-02-13,0.0,21.87
2015-02-16,0.0,21.94
2015-02-17,0.0,21.915
2015-02-18,0.0,22.37
2015-02-19,0.0,22.395
2015-02-20,0.0,22.465
2015-02-23,0.0,22.51
2015-02-24,0.0,22.68
2015-02-25,0.0,22.45
2015-02-26,0.0,22.765
2015-02-27,0.0,22.74
2015-03-02,0.0,22.835
2015-03-03,0.0,22.52
2015-03-04,0.0,22.745
2015-03-05,0.0,22.965
2015-03-06,0.0,23.0
2015-03-09,0.0,22.99
2015-03-10,0.0,22.9
2015-03-11,0.0,23.165
2015-03-12,0.0,23.085
2015-03-13,0.0,23.15
2015-03-16,0.0,23.39
2015-03-17,0.0,23.21
2015-03-18,0.0,23.2
2015-03-19,0.0,23.365
2015-03-20,0.0,23.765
2015-03-23,0.0,23.655
2015-03-24,0.0,23.985
2015-03-25,0.0,23.815
2015-03-26,0.0,23.635
2015-03-27,0.0,23.625
2015-03-30,0.0,24.05
2015-03-31,0.0,23.93
2015-04-01,0.0,24.05
2015-04-02,0.0,24.035
2015-04-07,0.0,24.34
2015-04-08,0.0,24.23
2015-04-09,0.0,24.5
2015-04-10,0.0,24.56
2015-04-13,0.0,24.76
2015-04-14,0.0,24.525
2015-04-15,0.0,24.735
2015-04-16,0.0,24.3
2015-04-17,0.0,23.71
2015-04-20,0.0,24.1
2015-04-21,0.0,24.1
2015-04-22,0.0,24.125
2015-04-23,0.0,24.205
2015-04-24,0.0,24.5
2015-04-27,0.0,24.86
2015-04-28,0.0,24.625
2015-04-29,0.0,24.185
2015-04-30,0.0,24.11
2015-05-04,0.0,24.17
2015-05-05,0.0,23.665
2015-05-06,0.0,23.635
2015-05-07,0.0,23.915
2015-05-08,0.0,24.435
2015-05-11,0.0,24.59
2015-05-12,0.0,24.295
2015-05-13,0.0,24.41
2015-05-14,0.0,24.64
2015-05-15,0.0,24.48
2015-05-18,0.0,24.425
2015-05-19,0.0,24.69
2015-05-20,0.0,25.05
2015-05-21,0.0,25.055
2015-05-22,0.0,25.075
2015-05-26,0.0,24.71
2015-05-27,0.0,25.13
2015-05-28,0.0,25.005
2015-05-29,0.0,24.62
2015-06-01,0.0,24.59
2015-06-02,0.0,24.625
2015-06-03,0.0,24.77
2015-06-04,0.0,24.565
2015-06-05,0.0,24.265
2015-06-08,0.0,24.04
2015-06-09,0.0,24.02
2015-06-10,0.0,24.465
2015-06-11,0.0,24.605
2015-06-12,0.0,24.45
2015-06-15,0.0,23.93
2015-06-16,0.0,23.935
2015-06-17,0.0,23.81
2015-06-18,0.0,23.79
2015-06-19,0.0,23.975
2015-06-22,0.0,24.79
2015-06-23,0.0,25.02
2015-06-24,0.0,24.94
2015-06-25,0.0,24.965
2015-06-26,0.0,25.105
2015-06-29,0.0,24.025
2015-06-30,0.0,23.975
2015-07-01,0.0,24.42
2015-07-02,0.0,24.19
2015-07-03,0.0,24.025
2015-07-06,0.0,23.41
2015-07-07,0.0,22.945
2015-07-08,0.0,22.955
2015-07-09,0.0,23.575
2015-07-10,0.0,24.195
2015-07-13,0.0,24.78
2015-07-14,0.0,24.895
2015-07-15,0.0,25.03
2015-07-16,0.0,25.44
2015-07-17,0.0,25.355
2015-07-20,0.0,25.55
2015-07-21,0.0,25.295
2015-07-22,0.0,25.23
2015-07-23,0.0,25.2
2015-07-24,0.0,24.965
2015-07-27,0.0,24.395
2015-07-28,0.0,24.8
2015-07-29,0.0,24.85
2015-07-30,0.0,24.95
2015-07-31,0.0,24.935
2015-08-03,0.0,25.095
2015-08-04,0.0,24.79
2015-08-05,0.0,25.095
2015-08-06,0.0,24.94
2015-08-07,0.0,24.69
2015-08-10,0.0,24.83
2015-08-11,0.0,24.56
2015-08-12,0.0,23.79
2015-08-13,0.0,24.065
2015-08-14,0.0,23.96
2015-08-17,0.0,24.07
2015-08-18,0.0,24.17
2015-08-19,0.0,23.76
2015-08-20,0.0,23.2
2015-08-21,0.0,22.355
2015-08-24,0.0,21.08
2015-08-25,0.0,22.15
2015-08-26,0.0,21.725
2015-08-27,0.0,22.565
2015-08-28,0.0,22.575
2015-08-31,0.0,22.415
2015-09-01,0.0,21.76
2015-09-02,0.0,21.83
2015-09-03,0.0,22.275
2015-09-04,0.0,21.605
2015-09-07,0.0,21.655
2015-09-08,0.0,22.035
2015-09-09,0.0,22.4
2015-09-10,0.0,22.015
2015-09-11,0.0,21.83
2015-09-14,0.0,21.58
2015-09-15,0.0,21.835
2015-09-16,0.0,21.97
2015-09-17,0.0,21.99
2015-09-18,0.0,21.39
2015-09-21,0.0,21.58
2015-09-22,0.0,20.97
2015-09-23,0.0,20.755
2015-09-24,0.0,20.41
2015-09-25,0.0,20.99
2015-09-28,0.0,20.375
2015-09-29,0.0,20.315
2015-09-30,0.0,20.82
2015-10-01,0.0,20.835
2015-10-02,0.0,20.99
2015-10-05,0.0,21.66
2015-10-06,0.0,21.78
2015-10-07,0.0,21.985
2015-10-08,0.0,21.865
2015-10-09,0.0,22.01
2015-10-12,0.0,21.865
2015-10-13,0.0,21.49
2015-10-14,0.0,21.345
2015-10-15,0.0,21.6
2015-10-16,0.0,21.965
2015-10-19,0.0,22.0
2015-10-20,0.0,21.85
2015-10-21,0.0,21.66
2015-10-22,0.0,22.035
2015-10-23,0.0,22.335
2015-10-26,0.0,22.27
2015-10-27,0.0,22.08
2015-10-28,0.0,22.175
2015-10-29,0.0,21.79
2015-10-30,0.0,21.745
2015-11-02,0.0,21.88
2015-11-03,0.0,21.74
2015-11-04,0.0,21.87
2015-11-05,0.0,21.645
2015-11-06,0.0,22.115
2015-11-09,0.0,21.95
2015-11-10,0.0,21.89
2015-11-11,0.0,21.99
2015-11-12,0.0,21.545
2015-11-13,0.0,21.405
2015-11-16,0.0,21.335
2015-11-17,0.0,21.78
2015-11-18,0.0,21.75
2015-11-19,0.0,21.905
2015-11-20,0.0,21.68
2015-11-23,0.0,21.725
2015-11-24,0.0,21.46
2015-11-25,0.0,21.625
2015-11-26,0.0,21.85
2015-11-27,0.0,21.795
2015-11-30,0.0,21.865
2015-12-01,0.0,22.005
2015-12-02,0.0,21.88
2015-12-03,0.0,21.27
2015-12-04,0.0,21.25
2015-12-07,0.0,21.145
2015-12-08,0.0,20.605
2015-12-09,0.0,20.52
2015-12-10,0.0,20.46
2015-12-11,0.0,19.955
2015-12-14,0.0,19.57
2015-12-15,0.0,20.305
2015-12-16,0.0,20.365
2015-12-17,0.0,20.81
2015-12-18,0.0,20.625
2015-12-21,0.0,20.295
2015-12-22,0.0,20.365
2015-12-23,0.0,20.885
2015-12-28,0.0,20.665
2015-12-29,0.0,20.935
2015-12-30,0.0,20.8
2016-01-04,0.0,20.145
2016-01-05,0.0,20.23
2016-01-06,0.0,19.815
2016-01-07,0.0,19.31
2016-01-08,0.0,18.915
2016-01-11,0.0,18.91
2016-01-12,0.0,19.08
2016-01-13,0.0,19.115
2016-01-14,0.0,18.715
2016-01-15,0.0,17.995
2016-01-18,0.0,17.665
2016-01-19,0.0,17.755
2016-01-20,0.0,17.02
2016-01-21,0.0,17.405
2016-01-22,0.0,17.925
2016-01-25,0.0,17.4
2016-01-26,0.0,17.705
2016-01-27,0.0,17.62
2016-01-28,0.0,17.17
2016-01-29,0.0,17.64
2016-02-01,0.0,17.405
2016-02-02,0.0,16.765
2016-02-03,0.0,16.17
2016-02-04,0.0,16.585
2016-02-05,0.0,16.575
2016-02-08,0.0,15.65
2016-02-09,0.0,15.045
2016-02-10,0.0,15.74
2016-02-11,0.0,14.76
2016-02-12,0.0,15.61
2016-02-15,0.0,16.15
2016-02-16,0.0,16.09
2016-02-17,0.0,16.6
2016-02-18,0.0,16.195
2016-02-19,0.0,15.975
2016-02-22,0.0,16.4
2016-02-23,0.0,16.07
2016-02-24,0.0,15.57
2016-02-25,0.0,16.135
2016-02-26,0.0,16.635
2016-02-29,0.0,16.785
2016-03-01,0.0,16.985
2016-03-02,0.0,17.495
2016-03-03,0.0,17.565
2016-03-04,0.0,17.66
2016-03-07,0.0,17.52
2016-03-08,0.0,17.42
2016-03-09,0.0,17.43
2016-03-10,0.0,17.315
2016-03-11,0.0,18.17
2016-03-14,0.0,18.21
2016-03-15,0.0,17.855
2016-03-16,0.0,17.625
2016-03-17,0.0,17.405
2016-03-18,0.0,17.57
2016-03-21,0.0,17.53
2016-03-22,0.0,17.405
2016-03-23,0.0,17.125
2016-03-24,0.0,16.74
2016-03-29,0.0,16.655
2016-03-30,0.0,16.72
2016-03-31,0.0,16.495
2016-04-01,0.0,16.285
2016-04-04,0.0,16.235
2016-04-05,0.0,15.73
2016-04-06,0.0,15.77
2016-04-07,0.0,15.465
2016-04-08,0.0,15.805
2016-04-11,0.0,15.995
2016-04-12,0.0,16.045
2016-04-13,0.0,17.055
2016-04-14,0.0,17.15
2016-04-15,0.0,17.105
2016-04-18,0.0,17.2
2016-04-19,0.0,17.265
2016-04-20,0.0,17.665
2016-04-21,0.0,17.91
2016-04-22,0.0,17.965
2016-04-25,0.0,17.645
2016-04-26,0.0,18.065
2016-04-27,0.0,18.045
2016-04-28,0.0,18.105
2016-04-29,0.0,17.52
2016-05-02,0.0,17.365
2016-05-03,0.0,16.755
2016-05-04,0.0,16.47
2016-05-05,0.0,16.365
2016-05-06,0.0,16.4
2016-05-09,0.0,16.265
2016-05-10,0.0,16.575
2016-05-11,0.0,16.42
2016-05-12,0.0,16.3
2016-05-13,0.0,16.45
2016-05-16,0.0,16.4
2016-05-17,0.0,16.445
2016-05-18,0.0,16.775
2016-05-19,0.0,16.815
2016-05-20,0.0,17.02
2016-05-23,0.0,16.95
2016-05-24,0.0,17.55
2016-05-25,0.0,18.135
2016-05-26,0.0,18.065
2016-05-27,0.0,18.08
2016-05-30,0.0,18.095
2016-05-31,0.0,17.79
2016-06-01,0.0,17.515
2016-06-02,0.0,17.535
2016-06-03,0.0,17.16
2016-06-06,0.0,17.165
2016-06-07,0.0,17.38
2016-06-08,0.0,17.185
2016-06-09,0.0,16.955
2016-06-10,0.0,16.35
2016-06-13,0.0,15.865
2016-06-14,0.0,15.495
2016-06-15,0.0,15.68
2016-06-16,0.0,15.48
2016-06-17,0.0,16.09
2016-06-20,0.0,16.86
2016-06-21,0.0,17.055
2016-06-22,0.0,17.27
2016-06-23,0.0,17.665
2016-06-24,0.0,14.995
2016-06-27,0.0,13.98
2016-06-28,0.0,14.295
2016-06-29,0.0,14.655
2016-06-30,0.0,14.64
2016-07-01,0.0,14.74
2016-07-04,0.0,14.49
2016-07-05,0.0,14.11
2016-07-06,0.0,13.745
2016-07-07,0.0,13.93
2016-07-08,0.0,14.44
2016-07-11,0.0,14.74
2016-07-12,0.0,15.23
2016-07-13,0.0,15.065
2016-07-14,0.0,15.45
2016-07-15,0.0,15.42
2016-07-18,0.0,15.43
2016-07-19,0.0,15.38
2016-07-20,0.0,15.635
2016-07-21,0.0,15.71
2016-07-22,0.0,15.615
2016-07-25,0.0,15.545
2016-07-26,0.0,15.505
2016-07-27,0.0,15.665
2016-07-28,0.0,15.25
2016-07-29,0.0,15.575
2016-08-01,0.0,15.32
2016-08-02,0.0,14.775
2016-08-03,0.0,15.095
2016-08-04,0.0,15.275
2016-08-05,0.0,15.62
2016-08-08,0.0,15.84
2016-08-09,0.0,16.01
2016-08-10,0.0,16.06
2016-08-11,0.0,16.175
2016-08-12,0.0,16.17
2016-08-15,0.0,16.12
2016-08-16,0.0,15.95
2016-08-17,0.0,15.8
2016-08-18,0.0,15.83
2016-08-19,0.0,15.64
2016-08-22,0.0,15.705
2016-08-23,0.0,16.11
2016-08-24,0.0,16.42
2016-08-25,0.0,16.28
2016-08-26,0.0,16.425
2016-08-29,0.0,16.385
2016-08-30,0.0,16.65
2016-08-31,0.0,16.945
2016-09-01,0.0,17.08
2016-09-02,0.0,17.41
2016-09-05,0.0,17.33
2016-09-06,0.0,17.07
2016-09-07,0.0,17.13
2016-09-08,0.0,17.32
2016-09-09,0.0,17.36
2016-09-12,0.0,16.99
2016-09-13,0.0,16.695
2016-09-14,0.0,16.65
2016-09-15,0.0,16.755
2016-09-16,0.0,16.4
2016-09-19,0.0,16.53
2016-09-20,0.0,16.415
2016-09-21,0.0,16.75
2016-09-22,0.0,16.905
2016-09-23,0.0,16.64
2016-09-26,0.0,16.23
2016-09-27,0.0,16.21
2016-09-28,0.0,16.325
2016-09-29,0.0,16.38
2016-09-30,0.0,16.49
2016-10-03,0.0,16.47
2016-10-04,0.0,16.595
2016-10-05,0.0,16.855
2016-10-06,0.0,16.955
2016-10-07,0.0,16.835
2016-10-10,0.0,16.91
2016-10-11,0.0,16.81
2016-10-12,0.0,16.83
2016-10-13,0.0,16.48
2016-10-14,0.0,16.83
2016-10-17,0.0,16.815
2016-10-18,0.0,17.21
2016-10-19,0.0,17.38
2016-10-20,0.0,17.635
2016-10-21,0.0,17.745
2016-10-24,0.0,17.98
2016-10-25,0.0,17.915
2016-10-26,0.0,17.95
2016-10-27,0.0,18.145
2016-10-28,0.0,18.115
2016-10-31,0.0,17.92
2016-11-01,0.0,17.61
2016-11-02,0.0,17.19
2016-11-03,0.0,17.395
2016-11-04,0.0,17.23
2016-11-07,0.0,17.72
2016-11-08,0.0,17.845
2016-11-09,0.0,18.2
2016-11-10,0.0,18.615
2016-11-11,0.0,18.495
2016-11-14,0.0,18.92
2016-11-15,0.0,18.915
2016-11-16,0.0,18.65
2016-11-17,0.0,18.73
2016-11-18,0.0,18.57
2016-11-21,0.0,18.62
2016-11-22,0.0,18.76
2016-11-23,0.0,18.775
2016-11-24,0.0,18.715
2016-11-25,0.0,18.625
2016-11-28,0.0,18.265
2016-11-29,0.0,18.435
2016-11-30,0.0,18.675
2016-12-01,0.0,18.81
2016-12-02,0.0,18.625
2016-12-05,0.0,18.79
2016-12-06,0.0,19.62
2016-12-07,0.0,20.08
2016-12-08,0.0,20.555
2016-12-09,0.0,20.42
2016-12-12,0.0,20.205
2016-12-13,0.0,20.41
2016-12-14,0.0,20.165
2016-12-15,0.0,20.72
2016-12-16,0.0,20.585
2016-12-19,0.0,20.275
2016-12-20,0.0,20.46
2016-12-21,0.0,20.44
2016-12-22,0.0,20.325
2016-12-23,0.0,20.285
2016-12-27,0.0,20.19
2016-12-28,0.0,20.215
2016-12-29,0.0,19.98
2016-12-30,0.0,19.95
2017-01-02,0.0,20.24
2017-01-03,0.0,20.795
2017-01-04,0.0,20.895
2017-01-05,0.0,20.745
2017-01-06,0.0,20.84
2017-01-09,0.0,20.465
2017-01-10,0.0,20.475
2017-01-11,0.0,20.47
2017-01-12,0.0,20.285
2017-01-13,0.0,20.69
2017-01-16,0.0,20.405
2017-01-17,0.0,20.375
2017-01-18,0.0,20.365
2017-01-19,0.0,20.465
2017-01-20,0.0,20.56
2017-01-23,0.0,20.3
2017-01-24,0.0,20.52
2017-01-25,0.0,21.14
2017-01-26,0.0,21.16
2017-01-27,0.0,21.035
2017-01-30,0.0,20.705
2017-01-31,0.0,20.46
2017-02-01,0.0,20.71
2017-02-02,0.0,20.62
2017-02-03,0.0,20.885
2017-02-06,0.0,20.605
2017-02-07,0.0,20.485
2017-02-08,0.0,20.29
2017-02-09,0.0,20.52
2017-02-10,0.0,20.36
2017-02-13,0.0,20.55
2017-02-14,0.0,20.74
2017-02-15,0.0,21.05
2017-02-16,0.0,20.845
2017-02-17,0.0,20.68
2017-02-20,0.0,20.765
2017-02-21,0.0,20.54
2017-02-22,0.0,20.535
2017-02-23,0.0,20.38
2017-02-24,0.0,20.105
2017-02-27,0.0,20.085
2017-02-28,0.0,20.16
2017-03-01,0.0,20.775
2017-03-02,0.0,20.72
2017-03-03,0.0,20.925
2017-03-06,0.0,20.68
2017-03-07,0.0,20.645
2017-03-08,0.0,20.82
2017-03-09,0.0,21.025
2017-03-10,0.0,21.195
2017-03-13,0.0,21.215
2017-03-14,0.0,20.955
2017-03-15,0.0,21.15
2017-03-16,0.0,21.375
2017-03-17,0.0,21.295
2017-03-20,0.0,21.165
2017-03-21,0.0,21.175
2017-03-22,0.0,20.955
2017-03-23,0.0,21.135
2017-03-24,0.0,21.06
2017-03-27,0.0,20.93
2017-03-28,0.0,21.215
2017-03-29,0.0,21.2
2017-03-30,0.0,21.285
2017-03-31,0.0,21.335
2017-04-03,0.0,21.06
2017-04-04,0.0,20.94
2017-04-05,0.0,21.035
2017-04-06,0.0,21.125
2017-04-07,0.0,21.1
2017-04-10,0.0,21.025
2017-04-11,0.0,20.905
2017-04-12,0.0,20.78
2017-04-13,0.0,20.54
2017-04-18,0.0,20.305
2017-04-19,0.0,20.645
2017-04-20,0.0,20.825
2017-04-21,0.0,20.95
2017-04-24,0.0,21.965
2017-04-25,0.0,22.08
2017-04-26,0.0,22.12
2017-04-27,0.0,21.98
2017-04-28,0.0,21.965
2017-05-02,0.0,22.11
2017-05-03,0.0,22.25
2017-05-04,0.0,22.59
2017-05-05,0.0,22.78
2017-05-08,0.0,22.68
2017-05-09,0.0,22.64
2017-05-10,0.0,22.71
2017-05-11,0.0,22.625
2017-05-12,0.0,22.575
2017-05-15,0.0,22.755
2017-05-16,0.0,22.665
2017-05-17,0.0,22.18
2017-05-18,0.0,22.07
2017-05-19,0.0,22.29
2017-05-22,0.0,22.19
2017-05-23,0.0,22.365
2017-05-24,0.0,22.405
2017-05-25,0.0,22.375
2017-05-26,0.0,22.24
2017-05-29,0.0,22.145
2017-05-30,0.0,22.03
2017-05-31,0.0,21.85
2017-06-01,0.0,21.915
2017-06-02,0.0,21.86
2017-06-05,0.0,21.905
2017-06-06,0.0,21.765
2017-06-07,0.0,21.895
2017-06-08,0.0,22.15
2017-06-09,0.0,22.275
2017-06-12,0.0,21.96
2017-06-13,0.0,22.065
2017-06-14,0.0,21.75
2017-06-15,0.0,21.79
2017-06-16,0.0,21.83
2017-06-19,0.0,22.06
2017-06-20,0.0,21.79
2017-06-21,0.0,21.79
2017-06-22,0.0,21.655
2017-06-23,0.0,21.545
2017-06-26,0.0,21.725
2017-06-27,0.0,21.915
2017-06-28,0.0,22.19
2017-06-29,0.0,22.33
2017-06-30,0.0,22.08
2017-07-03,0.0,22.71
2017-07-04,0.0,22.655
2017-07-05,0.0,22.66
2017-07-06,0.0,22.815
2017-07-07,0.0,22.76
2017-07-10,0.0,22.8
2017-07-11,0.0,22.685
2017-07-12,0.0,22.855
2017-07-13,0.0,23.07
2017-07-14,0.0,22.92
2017-07-17,0.0,22.915
2017-07-18,0.0,22.56
2017-07-19,0.0,22.67
2017-07-20,0.0,22.585
2017-07-21,0.0,22.29
2017-07-24,0.0,22.48
2017-07-25,0.0,22.87
2017-07-26,0.0,22.96
2017-07-27,0.0,22.91
2017-07-28,0.0,22.72
