DATE,NANO FP Equity_DX_SI_QTY,NANO FP Equity_DX_SHORT_INTEREST_VALUE,NANO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,NANO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,NANO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,NANO FP Equity_DX_SI_MV,NANO FP Equity_DX_DSS,NANO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,NANO FP Equity_DX_SUPPLY_SI_QTY,NANO FP Equity_DX_BROKER_SI_QTY,NANO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,NANO FP Equity_DX_BROKER_SI_MV_NEW_x,NANO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,NANO FP Equity_DX_SUPPLY_SI_QTY_INC_x,NANO FP Equity_DX_BROKER_SI_MV_INC_x,NANO FP Equity_DX_SUPPLY_SI_MV_NEW,NANO FP Equity_DX_BROKER_SI_QTY_ADD,NANO FP Equity_DX_BROKER_SI_QTY_NEW,NANO FP Equity_DX_SUPPLY_SI_MV_DEC,NANO FP Equity_DX_BROKER_SI_QTY_INC,NANO FP Equity_DX_SUPPLY_SI_QTY_DEC,NANO FP Equity_DX_BROKER_SI_MV_NEW_y,NANO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,NANO FP Equity_DX_BROKER_SI_MV_INC_y,NANO FP Equity_DX_SUPPLY_SI_QTY_INC_y,NANO FP Equity_DX_BROKER_SI_MV_ADD,NANO FP Equity_DX_SUPPLY_SI_QTY_ADD,NANO FP Equity_DX_BROKER_SI_QTY_DEC,NANO FP Equity_DX_SUPPLY_SI_MV,NANO FP Equity_DX_BROKER_SI_MV_DEC,NANO FP Equity_DX_SUPPLY_SI_MV_RMV,NANO FP Equity_DX_BROKER_SI_MV_RMV,NANO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,NANO FP Equity_DX_UTILIZATION_QUANTITY,NANO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,NANO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,NANO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,NANO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,NANO FP Equity_DX_ACTIVE_UTILIZATION_MV,NANO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,NANO FP Equity_DX_BROKER_SI_CON_RATIO,NANO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,NANO FP Equity_DX_DEMAND_SUPPLY_RATIO,NANO FP Equity_PX_LAST
2016-08-26,64829.0,1134507.5,0.54,2.25,0.41,1.13,0.0,1134507.5,0.0,64829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44003.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.9362,96.73,5.6868,17.5
2016-08-29,10377.0,182635.2,0.09,0.35,0.07,0.18,0.0,182635.2,0.0,10377.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,57292.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.22,0.4214,52.3,0.9103,17.6
2016-08-30,10611.0,187071.93,0.09,0.35,0.07,0.19,0.0,187071.93,0.0,10611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.61,0.4196,51.14,0.9308,17.63
2016-08-31,15928.0,285748.32,0.13,0.51,0.1,0.28,0.0,285748.32,0.0,15928.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,683.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.17,0.567,71.98,1.3972,17.94
2016-09-01,14959.0,261632.91,0.13,0.47,0.1,0.26,0.0,261632.91,0.0,14959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.72,0.6107,76.04,1.3122,17.49
2016-09-02,20259.0,351898.83,0.17,0.61,0.13,0.36,0.0,351898.83,0.0,20259.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,5300.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.03,0.4647,55.67,1.7771,17.37
2016-09-05,25459.0,448587.58,0.22,0.74,0.16,0.44,0.0,448587.58,0.0,25459.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,5200.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.35,0.3375,44.7,2.2332,17.62
2016-09-06,43214.0,752355.74,0.37,1.24,0.28,0.77,0.0,752355.74,0.0,43214.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,2245.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,0.3245,47.81,3.7907,17.41
2016-09-07,43214.0,737662.98,0.37,1.23,0.28,0.76,0.0,737662.98,0.0,43214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.53,0.3245,47.87,3.7907,17.07
2016-09-08,48213.0,823478.04,0.41,1.35,0.31,0.84,0.0,823478.04,6999.0,48213.0,119542.92,0.0,0.0,0.0,0.0,0.0,6999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,6999.0,2000.0,0.12,0.03,0.0,0.0,100.0,61.39,0.0,0.0,0.0,0.0,100.0,23.23,0.2736,42.67,4.2292,17.08
2016-09-09,48213.0,814799.7,0.41,1.33,0.31,0.84,0.0,814799.7,6999.0,48213.0,118283.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,100.0,61.39,0.0,0.0,0.0,0.0,100.0,23.04,0.2741,42.8,4.2292,16.9
2016-09-12,48213.0,797925.15,0.41,1.31,0.31,0.83,0.0,797925.15,6999.0,48213.0,115833.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,100.0,61.39,0.0,0.0,0.0,0.0,100.0,22.88,0.2748,42.96,4.2292,16.55
2016-09-13,48213.0,794550.24,0.41,1.26,0.31,0.81,0.0,794550.24,6999.0,48213.0,115343.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,100.0,61.39,0.0,0.0,0.0,0.0,100.0,23.21,0.2737,42.67,4.2292,16.48
2016-09-14,48213.0,791175.33,0.41,1.23,0.31,0.81,0.0,791175.33,6999.0,48213.0,114853.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,100.0,61.39,0.0,0.0,0.0,0.0,100.0,23.16,0.274,42.75,4.2292,16.41
2016-09-15,68336.0,1098842.88,0.58,1.56,0.44,1.13,0.0,1098842.88,6999.0,68336.0,112543.92,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,20123.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,100.0,61.39,0.0,0.0,0.0,0.0,100.0,30.39,0.2696,37.21,5.9944,16.08
2016-09-16,66337.0,1062055.37,0.56,1.45,0.42,1.08,0.0,1062055.37,0.0,66337.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.11,5000.0,6999.0,0.0,0.0,0.07,0.0,0.0,0.0,6999.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.17,0.3363,45.61,5.819,16.01
2016-09-19,61296.0,973380.48,0.52,1.32,0.39,1.0,0.0,973380.48,0.0,61296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5041.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.78,0.3197,41.16,5.3768,15.88
2016-09-20,61189.0,979635.89,0.52,1.28,0.39,0.99,0.0,979635.89,0.0,61189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.7,0.318,40.89,5.3675,16.01
2016-09-21,71974.0,1163099.84,0.61,1.46,0.46,1.21,0.0,1163099.84,0.0,71974.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,11785.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,1000.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.81,0.3785,52.53,6.3135,16.16
2016-09-22,51980.0,857150.2,0.44,1.04,0.33,0.86,0.0,857150.2,0.0,51980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19994.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.46,0.3123,39.39,4.5596,16.49
2016-09-23,48513.0,812592.75,0.41,0.95,0.31,0.82,0.0,812592.75,0.0,48513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3467.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.62,0.3143,42.29,4.2555,16.75
2016-09-26,45172.0,750306.92,0.38,0.87,0.29,0.77,0.0,750306.92,0.0,45172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3341.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,0.3251,45.61,3.9625,16.61
2016-09-27,42667.0,682245.33,0.36,0.82,0.27,0.72,0.0,682245.33,0.0,42667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2505.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.49,0.3415,48.68,3.7427,15.99
2016-09-28,42405.0,677207.85,0.36,0.81,0.27,0.69,0.0,677207.85,0.0,42405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,0.3406,48.4,3.7197,15.97
2016-09-29,41836.0,662263.88,0.35,0.8,0.27,0.68,0.0,662263.88,0.0,41836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.52,0.3458,49.18,3.6698,15.83
2016-09-30,41836.0,653896.68,0.35,0.8,0.27,0.68,0.0,653896.68,0.0,41836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.45,0.3461,49.24,3.6698,15.63
2016-10-03,41836.0,665610.76,0.35,0.78,0.27,0.67,0.0,665610.76,0.0,41836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.98,0.3436,48.72,3.6698,15.91
2016-10-04,21836.0,348284.2,0.19,0.41,0.14,0.35,0.0,348284.2,0.0,21836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.58,0.4029,52.36,1.9154,15.95
2016-10-05,23336.0,373842.72,0.2,0.45,0.15,0.37,0.0,373842.72,0.0,23336.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.47,0.3574,49.05,2.047,16.02
2016-10-06,23336.0,371975.84,0.2,0.46,0.15,0.37,0.0,371975.84,0.0,23336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.63,0.3565,48.86,2.047,15.94
2016-10-07,18066.0,285262.14,0.15,0.39,0.12,0.29,0.0,285262.14,0.0,18066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5270.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.16,0.4491,63.12,1.5847,15.79
2016-10-10,17066.0,266058.94,0.14,0.38,0.11,0.27,0.0,266058.94,0.0,17066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.21,0.428,60.92,1.497,15.59
2016-10-11,17066.0,263157.72,0.14,0.38,0.11,0.26,0.0,263157.72,0.0,17066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.22,0.4282,60.94,1.497,15.42
2016-10-12,17066.0,257696.6,0.14,0.39,0.11,0.26,0.0,257696.6,0.0,17066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.18,0.4269,60.82,1.497,15.1
2016-10-13,15566.0,235669.24,0.13,0.35,0.1,0.24,0.0,235669.24,0.0,15566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.12,0.5074,66.98,1.3654,15.14
2016-10-14,15566.0,237537.16,0.13,0.36,0.1,0.24,0.0,237537.16,0.0,15566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.14,0.5079,67.02,1.3654,15.26
2016-10-17,15566.0,234268.3,0.13,0.37,0.1,0.23,0.0,234268.3,0.0,15566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.08,0.5059,66.85,1.3654,15.05
2016-10-18,23090.0,343117.4,0.2,0.56,0.15,0.34,0.0,343117.4,0.0,23090.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,7524.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.93,0.3893,44.91,2.0254,14.86
2016-10-19,23090.0,341039.3,0.2,0.56,0.15,0.34,0.0,341039.3,0.0,23090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.77,0.3892,45.03,2.0254,14.77
2016-10-20,36638.0,540410.5,0.31,0.88,0.23,0.54,0.0,540410.5,0.0,36638.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,13548.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.36,0.4815,62.7,3.2139,14.75
2016-10-21,159126.0,2370977.4,1.35,3.81,1.02,2.35,1.0,2370977.4,0.0,159126.0,0.0,0.0,0.0,0.0,0.0,0.0,125096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,2608.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.76,0.638,78.55,13.9584,14.9
2016-10-24,161626.0,2417924.96,1.37,3.86,1.03,2.41,1.0,2417924.96,0.0,161626.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.57,0.6193,77.37,14.1777,14.96
2016-10-25,172470.0,2585325.3,1.46,4.19,1.1,2.58,1.0,2585325.3,0.0,172470.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,10844.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.58,0.5622,72.59,15.1289,14.99
2016-10-26,162973.0,2395703.1,1.38,3.98,1.04,2.44,1.0,2395703.1,0.0,162973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9497.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.88,0.6125,76.89,14.2959,14.7
2016-10-27,162973.0,2394073.37,1.38,4.46,1.04,2.4,1.0,2394073.37,0.0,162973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.87,0.6107,76.76,14.2959,14.69
2016-10-28,165573.0,2375972.55,1.4,4.84,1.06,2.43,1.0,2375972.55,0.0,165573.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,2600.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.26,0.5979,75.7,14.5239,14.35
2016-10-31,165573.0,2331267.84,1.4,4.87,1.06,2.37,1.0,2331267.84,0.0,165573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.26,0.5975,75.67,14.5239,14.08
2016-11-01,176049.0,2466446.49,1.49,5.35,1.13,2.48,1.0,2466446.49,0.0,176049.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,10476.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.67,0.6121,76.76,15.4429,14.01
2016-11-02,176049.0,2339691.21,1.49,5.66,1.13,2.46,1.0,2339691.21,0.0,176049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.71,0.6162,77.05,15.4429,13.29
2016-11-03,177913.0,2330660.3,1.51,5.39,1.14,2.36,1.0,2330660.3,0.0,177913.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1864.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.63,0.6026,75.97,15.6064,13.1
2016-11-04,177913.0,2314648.13,1.51,5.13,1.14,2.33,1.0,2314648.13,0.0,177913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.57,0.6021,75.95,15.6064,13.01
2016-11-07,177913.0,2366242.9,1.51,5.1,1.14,2.32,1.0,2366242.9,0.0,177913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.53,0.5995,75.77,15.6064,13.3
2016-11-08,39950.0,530536.0,0.34,1.12,0.26,0.53,0.0,530536.0,0.0,39950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137963.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.16,0.4128,57.54,3.5044,13.28
2016-11-09,39950.0,533332.5,0.34,1.13,0.26,0.53,0.0,533332.5,0.0,39950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.15,0.4124,57.5,3.5044,13.35
2016-11-10,39950.0,543719.5,0.34,1.07,0.26,0.54,0.0,543719.5,0.0,39950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.37,0.4101,57.19,3.5044,13.61
2016-11-11,39950.0,541322.5,0.34,1.03,0.26,0.54,0.0,541322.5,0.0,39950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,0.4139,57.71,3.5044,13.55
2016-11-14,175046.0,2739469.9,1.48,4.58,1.12,2.4,1.0,2739469.9,0.0,175046.0,0.0,0.0,0.0,0.0,0.0,0.0,135096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6034,76.23,15.3549,15.65
2016-11-15,176096.0,2659049.6,1.49,3.64,1.13,2.75,1.0,2659049.6,0.0,176096.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,1050.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.12,0.6132,76.93,15.447,15.1
2016-11-16,163948.0,2560867.76,1.39,3.32,1.05,2.49,1.0,2560867.76,0.0,163948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12148.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.69,0.5993,76.01,14.3814,15.62
2016-11-17,162853.0,2545392.39,1.38,3.17,1.04,2.54,1.0,2545392.39,0.0,162853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1095.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.15,0.6097,76.8,14.2854,15.63
2016-11-18,162496.0,2518688.0,1.38,3.14,1.04,2.54,1.0,2518688.0,0.0,162496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.98,0.6126,77.02,14.254,15.5
2016-11-21,160166.0,2413701.62,1.36,3.08,1.02,2.5,1.0,2413701.62,0.0,160166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2330.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.62,0.6287,78.24,14.0496,15.07
2016-11-22,160166.0,2415303.28,1.36,3.07,1.02,2.48,1.0,2415303.28,0.0,160166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.39,0.6353,78.7,14.0496,15.08
2016-11-23,160018.0,2365066.04,1.36,3.07,1.02,2.48,1.0,2365066.04,0.0,160018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.33,0.6381,78.9,14.0367,14.78
2016-11-24,159804.0,2345922.72,1.35,3.1,1.02,2.47,1.0,2345922.72,0.0,159804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.03,0.6422,79.2,14.0179,14.68
2016-11-25,160058.0,2535318.72,1.36,3.15,1.02,2.49,1.0,2535318.72,0.0,160058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,0.6339,78.63,14.0402,15.84
