DATE,EESM FP Equity_DX_SI_QTY,EESM FP Equity_DX_SHORT_INTEREST_VALUE,EESM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EESM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EESM FP Equity_DX_SI_MV,EESM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EESM FP Equity_DX_SUPPLY_SI_QTY,EESM FP Equity_DX_BROKER_SI_QTY,EESM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EESM FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EESM FP Equity_DX_SUPPLY_SI_QTY_INC_x,EESM FP Equity_DX_BROKER_SI_MV_INC_x,EESM FP Equity_DX_SUPPLY_SI_MV_NEW,EESM FP Equity_DX_BROKER_SI_QTY_ADD,EESM FP Equity_DX_SUPPLY_SI_MV_DEC,EESM FP Equity_DX_BROKER_SI_QTY_INC,EESM FP Equity_DX_SUPPLY_SI_QTY_DEC,EESM FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EESM FP Equity_DX_BROKER_SI_MV_INC_y,EESM FP Equity_DX_SUPPLY_SI_QTY_INC_y,EESM FP Equity_DX_BROKER_SI_MV_ADD,EESM FP Equity_DX_SUPPLY_SI_QTY_ADD,EESM FP Equity_DX_BROKER_SI_QTY_DEC,EESM FP Equity_DX_SUPPLY_SI_MV,EESM FP Equity_DX_BROKER_SI_MV_DEC,EESM FP Equity_DX_SUPPLY_SI_MV_RMV,EESM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EESM FP Equity_DX_UTILIZATION_QUANTITY,EESM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EESM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EESM FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EESM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EESM FP Equity_DX_ACTIVE_UTILIZATION_MV,EESM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EESM FP Equity_DX_BROKER_SI_CON_RATIO,EESM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EESM FP Equity_DX_DEMAND_SUPPLY_RATIO,EESM FP Equity_PX_LAST
2019-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,7010640.0,0.0,7.02,0.0,0.0,0.0,0.0,0.0,233.688
2019-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,7049790.0,0.0,7.01,0.0,0.0,0.0,0.0,0.0,234.993
2019-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,7036260.0,0.0,7.05,0.0,0.0,0.0,0.0,0.0,234.542
2019-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45000.0,10539765.0,0.0,10.55,0.0,0.0,0.0,0.0,0.0,234.217
2019-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45000.0,10554750.0,0.0,10.55,0.0,0.0,0.0,0.0,0.0,234.55
2019-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45000.0,10575630.0,0.0,10.55,0.0,0.0,0.0,0.0,0.0,235.014
2019-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45000.0,10575630.0,0.0,10.53,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45000.0,10484685.0,0.0,10.58,0.0,0.0,0.0,0.0,0.0,232.993
2019-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45000.0,10568385.0,0.0,10.67,0.0,0.0,0.0,0.0,0.0,234.853
2019-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45000.0,10411605.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,231.369
2019-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,7120514.0,0.0,7.19,0.0,0.0,0.0,0.0,0.0,229.694
2019-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,7128233.0,0.0,7.12,0.0,0.0,0.0,0.0,0.0,229.943
2019-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,7017966.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,226.386
2019-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,7048222.0,0.0,7.01,0.0,0.0,0.0,0.0,0.0,227.362
2019-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,6933801.0,0.0,7.04,0.0,0.0,0.0,0.0,0.0,223.671
2019-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,7017067.0,0.0,6.93,0.0,0.0,0.0,0.0,0.0,226.357
2019-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,7029498.0,0.0,7.02,0.0,0.0,0.0,0.0,0.0,226.758
2019-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,7103960.0,0.0,7.03,0.0,0.0,0.0,0.0,0.0,229.16
2019-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,7059816.0,0.0,6.99,0.0,0.0,0.0,0.0,0.0,227.736
2019-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,6960089.0,0.0,7.06,0.0,0.0,0.0,0.0,0.0,224.519
2019-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,7046486.0,0.0,6.96,0.0,0.0,0.0,0.0,0.0,227.306
2019-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,7038085.0,0.0,7.04,0.0,0.0,0.0,0.0,0.0,227.035
2019-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,6916875.0,0.0,7.04,0.0,0.0,0.0,0.0,0.0,223.125
2019-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,6961980.0,0.0,6.92,0.0,0.0,0.0,0.0,0.0,224.58
2019-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,6948061.0,0.0,6.96,0.0,0.0,0.0,0.0,0.0,224.131
2019-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,6976767.0,0.0,6.95,0.0,0.0,0.0,0.0,0.0,225.057
2019-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,6851930.0,0.0,6.98,0.0,0.0,0.0,0.0,0.0,221.03
2019-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,6884945.0,0.0,6.85,0.0,0.0,0.0,0.0,0.0,222.095
2019-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,6854689.0,0.0,6.89,0.0,0.0,0.0,0.0,0.0,221.119
2019-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,6808840.0,0.0,6.87,0.0,0.0,0.0,0.0,0.0,219.64
2019-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,6851775.0,0.0,6.81,0.0,0.0,0.0,0.0,0.0,221.025
2019-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,6886464.0,0.0,6.84,0.0,0.0,0.0,0.0,0.0,222.144
2019-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,6865477.0,0.0,6.88,0.0,0.0,0.0,0.0,0.0,221.467
2019-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,6918456.0,0.0,6.86,0.0,0.0,0.0,0.0,0.0,223.176
2019-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,6956524.0,0.0,6.92,0.0,0.0,0.0,0.0,0.0,224.404
2019-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,6989973.0,0.0,6.96,0.0,0.0,0.0,0.0,0.0,225.483
2019-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,6977325.0,0.0,6.98,0.0,0.0,0.0,0.0,0.0,225.075
2019-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,6992360.0,0.0,6.98,0.0,0.0,0.0,0.0,0.0,225.56
2019-06-14,82.0,18374.56,0.11,0.02,0.02,18374.56,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,6946480.0,0.0,6.99,0.0,0.0,1.0,100.0,0.0026,224.08
2019-06-17,82.0,18316.26,0.11,0.02,0.02,18316.26,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,6924439.0,0.0,6.94,0.0,0.0,1.0,100.0,0.0026,223.369
2019-06-18,82.0,18457.13,0.28,0.02,0.02,18457.13,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,6977697.0,0.0,6.92,0.0,0.0,1.0,100.0,0.0026,225.087
2019-06-19,82.0,18512.24,0.28,0.02,0.02,18512.24,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,6998529.0,0.0,6.98,0.0,0.0,1.0,100.0,0.0026,225.759
2019-06-20,82.0,18652.13,0.27,0.02,0.02,18652.13,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,7051415.0,0.0,7.0,0.0,0.0,1.0,100.0,0.0026,227.465
2019-06-21,82.0,18541.35,0.22,0.02,0.02,18541.35,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,7009534.0,0.0,7.07,0.0,0.0,1.0,100.0,0.0026,226.114
2019-06-24,82.0,18497.56,0.15,0.02,0.02,18497.56,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,6992980.0,0.0,7.02,0.0,0.0,1.0,100.0,0.0026,225.58
2019-06-25,82.0,18515.6,0.15,0.02,0.02,18515.6,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,6999800.0,0.0,7.0,0.0,0.0,1.0,100.0,0.0026,225.8
2019-06-26,82.0,18431.8,0.13,0.02,0.02,18431.8,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,6968118.0,0.0,6.99,0.0,0.0,1.0,100.0,0.0026,224.778
2019-06-27,82.0,18479.11,0.13,0.02,0.02,18479.11,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,6986005.0,0.0,6.97,0.0,0.0,1.0,100.0,0.0026,225.355
2019-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.02,0.0,0.0,0.0,31000.0,7046300.0,0.0,6.99,0.0,0.0,0.0,0.0,0.0,227.3
2019-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,7097698.0,0.0,7.04,0.0,0.0,0.0,0.0,0.0,228.958
2019-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,7120948.0,0.0,7.08,0.0,0.0,0.0,0.0,0.0,229.708
2019-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,7154676.0,0.0,7.12,0.0,0.0,0.0,0.0,0.0,230.796
2019-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,7179600.0,0.0,7.16,0.0,0.0,0.0,0.0,0.0,231.6
2019-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,7122746.0,0.0,7.18,0.0,0.0,0.0,0.0,0.0,229.766
2019-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,7134371.0,0.0,7.12,0.0,0.0,0.0,0.0,0.0,230.141
2019-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,7078106.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,228.326
2019-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,7062451.0,0.0,7.07,0.0,0.0,0.0,0.0,0.0,227.821
2019-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,7059475.0,0.0,7.06,0.0,0.0,0.0,0.0,0.0,227.725
2019-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,7068093.0,0.0,7.06,0.0,0.0,0.0,0.0,0.0,228.003
2019-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,7104456.0,0.0,7.07,0.0,0.0,0.0,0.0,0.0,229.176
2019-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,7119150.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0,229.65
2019-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,7059351.0,0.0,7.12,0.0,0.0,0.0,0.0,0.0,227.721
2019-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,7035853.0,0.0,7.09,0.0,0.0,0.0,0.0,0.0,226.963
2019-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,7076959.0,0.0,7.03,0.0,0.0,0.0,0.0,0.0,228.289
2019-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,7077021.0,0.0,7.07,0.0,0.0,0.0,0.0,0.0,228.291
2019-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,7145810.0,0.0,7.08,0.0,0.0,0.0,0.0,0.0,230.51
2019-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,7170145.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,231.295
2019-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,7161155.0,0.0,7.18,0.0,0.0,0.0,0.0,0.0,231.005
2019-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,7164472.0,0.0,7.04,0.0,0.0,0.0,0.0,0.0,231.112
2019-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.485
2019-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.882
2019-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.16
2019-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.786
2019-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.993
2019-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.904
2019-08-06,10000.0,2177000.0,2.01,2.32,2.18,1088500.0,5000.0,5000.0,1088500.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,5000.0,0.0,1.09,0.0,0.0,50.0,50.0,5000.0,1088500.0,0.0,1.2,47.62,50.0,0.5,50.0,1.0,217.7
2019-08-07,10000.0,2176210.0,2.04,2.32,2.17,1088105.0,5000.0,5000.0,1088105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,50.0,50.0,5000.0,1088105.0,0.0,1.19,47.62,50.0,0.5,50.0,1.0,217.621
2019-08-08,10000.0,2215310.0,2.05,2.32,2.17,1107655.0,5000.0,5000.0,1107655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,50.0,50.0,5000.0,1107655.0,0.0,1.19,47.62,50.0,0.5,50.0,1.0,221.531
2019-08-09,10000.0,2187450.0,2.05,2.32,2.21,1093725.0,5000.0,5000.0,1093725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,50.0,50.0,5000.0,1093725.0,0.0,1.22,47.62,50.0,0.5,50.0,1.0,218.745
