DATE,BB FP Equity_DX_SI_QTY,BB FP Equity_DX_SHORT_INTEREST_VALUE,BB FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BB FP Equity_DX_SI_MV,BB FP Equity_DX_DSS,BB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BB FP Equity_DX_SUPPLY_SI_QTY,BB FP Equity_DX_BROKER_SI_QTY,BB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BB FP Equity_DX_BROKER_SI_MV_NEW_x,BB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BB FP Equity_DX_SUPPLY_SI_QTY_INC_x,BB FP Equity_DX_BROKER_SI_MV_INC_x,BB FP Equity_DX_SUPPLY_SI_MV_NEW,BB FP Equity_DX_BROKER_SI_QTY_ADD,BB FP Equity_DX_BROKER_SI_QTY_NEW,BB FP Equity_DX_SUPPLY_SI_MV_DEC,BB FP Equity_DX_BROKER_SI_QTY_INC,BB FP Equity_DX_SUPPLY_SI_QTY_DEC,BB FP Equity_DX_BROKER_SI_MV_NEW_y,BB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BB FP Equity_DX_BROKER_SI_MV_INC_y,BB FP Equity_DX_SUPPLY_SI_QTY_INC_y,BB FP Equity_DX_BROKER_SI_MV_ADD,BB FP Equity_DX_SUPPLY_SI_QTY_ADD,BB FP Equity_DX_BROKER_SI_QTY_DEC,BB FP Equity_DX_SUPPLY_SI_MV,BB FP Equity_DX_BROKER_SI_MV_DEC,BB FP Equity_DX_SUPPLY_SI_MV_RMV,BB FP Equity_DX_BROKER_SI_MV_RMV,BB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BB FP Equity_DX_UTILIZATION_QUANTITY,BB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BB FP Equity_DX_ACTIVE_UTILIZATION_MV,BB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BB FP Equity_DX_BROKER_SI_CON_RATIO,BB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BB FP Equity_DX_DEMAND_SUPPLY_RATIO,BB FP Equity_PX_LAST
2016-11-17,163154.0,19321429.55,0.62,3.27,0.34,20.05,0.0,16338553.45,89685.0,137966.0,10620900.55,0.0,0.0,964.0,0.31,0.0,0.0,0.0,1.35,772.0,11000.0,0.0,0.0,0.31,964.0,0.0,11000.0,0.0,10.98,0.0,0.0,0.0,1.21,1.21,7297156.0,864161991.43,0.0,894.28,1.21,6.96,0.5045,70.17,0.0221,122.25
2016-11-18,162000.0,19184767.68,0.62,3.21,0.34,19.92,0.0,16382370.51,88531.0,138336.0,10484238.69,0.0,0.0,603.0,0.06,0.0,0.0,0.0,0.22,370.0,1757.0,0.0,0.0,0.06,603.0,0.0,0.0,0.0,10.84,0.0,0.0,0.0,1.2,1.2,7298971.0,864376931.89,0.0,894.55,1.2,7.01,0.5164,71.01,0.0219,122.25
2016-11-21,160973.0,19055348.94,0.61,3.2,0.34,19.72,0.0,16304526.14,87504.0,137735.0,10358378.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,10.69,0.15,0.0,0.0,1.18,1.18,7303410.0,864548874.8,0.0,892.35,1.18,7.09,0.5162,70.99,0.0218,122.2
2016-11-22,154309.0,18169328.72,0.59,3.07,0.32,18.88,0.0,15964527.44,80840.0,135584.0,9518618.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,8147.0,0.0,0.0,0.0,0.0,0.0,1483.0,2151.0,9.84,0.26,0.0,0.0,1.1,1.1,7295264.0,858991048.43,0.0,891.18,1.09,7.39,0.5437,72.91,0.0209,121.55
2016-11-23,155683.0,18353733.96,0.59,3.09,0.32,19.0,0.0,16018770.89,82214.0,135877.0,9692348.45,0.0,0.0,1374.0,0.0,0.0,0.0,0.0,0.0,293.0,0.0,0.0,0.0,0.0,1374.0,0.0,0.0,0.0,10.01,0.0,0.0,0.0,1.11,1.11,7312161.0,862043111.07,0.0,890.9,1.11,7.34,0.5358,72.33,0.0211,121.7
2016-11-24,155968.0,18523311.73,0.59,3.11,0.33,19.04,0.0,16066569.15,82377.0,135282.0,9783384.09,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.1,1000.0,837.0,0.0,0.0,0.12,0.0,0.0,1000.0,1595.0,10.07,0.21,0.0,0.0,1.11,1.11,7321188.0,869490200.22,0.0,892.01,1.12,7.38,0.5167,70.97,0.0211,122.6
2016-11-25,154637.0,18417666.77,0.59,3.1,0.32,19.0,0.0,15953910.65,82268.0,133951.0,9798331.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,1331.0,10.1,0.07,0.0,0.0,1.11,1.11,7327276.0,872697528.18,0.0,899.0,1.11,7.43,0.5136,70.73,0.0209,122.95
2016-11-28,154344.0,18285585.48,0.59,3.1,0.32,19.0,0.0,15834854.51,81975.0,133658.0,9711818.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,10.04,0.0,0.0,0.0,1.11,1.11,7324140.0,867712305.39,0.0,899.63,1.1,7.43,0.5142,70.78,0.0208,122.3
2016-11-29,154727.0,18278500.79,0.59,3.16,0.32,18.93,0.0,15834783.36,81975.0,134041.0,9684024.78,0.0,0.0,7185198.0,0.04,0.0,0.0,0.0,0.0,383.0,0.0,0.0,0.0,0.04,7185198.0,0.0,0.0,0.0,10.01,0.0,0.0,0.0,1.11,1.11,7323782.0,865186781.19,0.0,894.68,1.11,7.4,0.5112,70.56,0.0209,121.95
2016-11-30,148457.0,17552182.51,0.57,3.02,0.31,18.16,0.0,15106461.21,80672.0,127771.0,9537911.09,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.16,1383.0,1303.0,0.0,0.0,0.17,0.0,0.0,0.0,7653.0,9.89,0.94,0.0,0.0,1.09,1.09,7319774.0,865422372.6,0.0,894.09,1.09,7.74,0.4797,68.15,0.0201,122.05
2016-12-01,150043.0,17863242.09,0.57,2.96,0.31,18.34,0.0,15373700.72,80897.0,129132.0,9631123.71,0.0,0.0,225.0,0.13,0.0,0.0,0.0,0.0,1361.0,0.0,0.0,0.0,0.13,225.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,1.09,1.09,7323677.0,871914152.93,0.0,894.08,1.1,7.71,0.4807,68.23,0.0203,122.9
2016-12-02,149818.0,17531682.28,0.57,2.92,0.31,18.36,0.0,15111009.34,78672.0,129132.0,9206186.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,2225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.57,0.0,0.0,0.0,1.07,1.07,7295450.0,853712581.41,0.0,893.95,1.06,7.58,0.486,68.65,0.0203,120.8
2016-12-05,145934.0,17034766.92,0.56,2.83,0.3,17.61,0.0,14620105.57,38672.0,125248.0,4514153.7,0.0,0.0,0.0,0.12,0.0,0.0,0.0,4.83,1000.0,40000.0,0.0,0.0,0.12,0.0,0.0,0.0,4884.0,4.65,0.8,0.0,0.0,0.52,0.52,7339971.0,856789337.38,0.0,884.92,0.52,7.9,0.4617,66.75,0.0198,120.5
2016-12-06,122182.0,14297721.27,0.47,2.37,0.25,14.78,0.0,11877048.32,59369.0,101496.0,6947352.42,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.74,2377.0,6203.0,0.0,0.0,0.29,0.0,0.0,26900.0,26129.0,7.42,3.12,0.0,0.0,0.8,0.8,7320907.0,856691556.14,0.0,883.06,0.83,9.62,0.3998,61.54,0.0166,120.8
2016-12-07,121799.0,14347292.74,0.46,2.35,0.25,14.74,0.0,11910588.85,59369.0,101113.0,6993361.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,7.19,0.05,0.0,0.0,0.8,0.8,7322734.0,862580221.31,0.0,885.59,0.81,9.65,0.4015,61.69,0.0165,121.6
2016-12-08,108223.0,12947299.32,0.41,2.05,0.23,13.3,0.0,10472521.93,56979.0,87537.0,6816704.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2390.0,0.0,0.0,0.0,0.0,0.0,0.0,13576.0,7.29,1.52,0.0,0.0,0.77,0.77,7327158.0,876587304.17,0.0,896.19,0.81,11.09,0.3596,57.74,0.0147,123.5
2016-12-09,108223.0,13267050.44,0.41,2.04,0.23,13.45,0.0,10731155.06,56979.0,87537.0,6985051.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.13,0.0,0.0,0.0,0.77,0.77,7318003.0,897113505.7,0.0,908.56,0.78,11.24,0.3561,57.4,0.0147,126.55
2016-12-12,111505.0,13588378.81,0.42,2.07,0.23,14.1,0.0,10916279.96,58220.0,89578.0,7094887.35,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,2041.0,0.0,0.0,0.0,0.43,0.0,0.0,1241.0,0.0,7.34,0.0,0.0,0.0,0.79,0.79,7322008.0,892284815.33,0.0,924.0,0.79,10.69,0.3396,55.97,0.0151,125.8
2016-12-13,112619.0,13664132.46,0.43,2.12,0.23,14.2,0.0,10842103.7,56766.0,89360.0,6887453.66,0.0,0.0,2410.0,0.42,0.0,0.0,0.0,0.26,3332.0,4786.0,0.0,0.0,0.42,2410.0,0.0,922.0,3550.0,7.48,0.45,0.0,0.0,0.77,0.77,7332145.0,889613657.54,0.0,921.74,0.8,10.63,0.3452,56.2,0.0152,125.25
2016-12-14,112998.0,13688224.36,0.43,2.09,0.24,14.24,0.0,10870701.83,46035.0,89739.0,5576535.94,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.63,379.0,10731.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,6.49,0.0,0.0,0.0,0.62,0.62,7349866.0,890339783.29,0.0,922.65,0.7,10.54,0.3437,56.03,0.0153,125.05
2016-12-15,111757.0,13619088.38,0.43,2.04,0.23,14.09,0.0,10935899.97,49793.0,89739.0,6067944.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,12234.0,0.0,0.0,0.0,0.0,0.0,15992.0,0.0,6.25,0.0,0.0,0.0,0.67,0.67,7341765.0,894692470.6,0.0,924.29,0.67,10.74,0.3519,56.7,0.0151,125.8
2016-12-16,117093.0,14269351.51,0.45,2.12,0.24,14.8,0.0,10935899.97,57252.0,89739.0,6976923.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7459.0,0.0,7.2,0.0,0.0,0.0,0.78,0.78,7312527.0,891129428.41,0.0,919.58,0.78,10.19,0.3193,53.78,0.0159,125.8
2016-12-19,114194.0,14032221.11,0.43,2.03,0.24,14.44,0.0,10670946.65,57252.0,86840.0,7035157.04,0.0,0.0,9410.0,0.0,0.0,0.0,0.0,1.18,0.0,9410.0,0.0,0.0,0.0,9410.0,0.0,0.0,2899.0,7.22,0.38,0.0,0.0,0.77,0.77,7347890.0,902912737.9,0.0,926.44,0.77,10.56,0.3268,54.63,0.0154,126.85
2016-12-20,112801.0,13768168.01,0.43,2.01,0.24,14.32,0.0,10318100.75,61791.0,84535.0,7542033.05,0.0,0.0,3627.0,0.0,0.0,1000.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,3627.0,0.13,1057.0,3305.0,7.81,0.37,0.0,0.0,0.83,0.83,7339073.0,895786297.33,0.0,931.55,0.83,10.78,0.32,54.04,0.0152,126.0
2016-12-21,119427.0,14536427.22,0.45,2.13,0.25,15.05,0.0,11095943.47,68417.0,91161.0,8327587.07,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,6626.0,0.0,0.0,0.0,0.77,0.0,0.0,6626.0,0.0,8.6,0.0,0.0,0.0,0.93,0.93,7318938.0,890847208.17,0.0,921.48,0.92,10.11,0.3478,56.85,0.0162,125.65
2016-12-22,118483.0,14691247.45,0.45,2.1,0.25,14.94,0.0,11186417.22,67852.0,90217.0,8413278.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,565.0,0.0,0.0,0.0,0.0,0.0,0.0,944.0,8.59,0.13,0.0,0.0,0.92,0.92,7314401.0,906945933.66,0.0,922.31,0.92,10.26,0.3466,56.72,0.016,128.0
2016-12-23,116892.0,14561912.6,0.45,2.13,0.24,14.94,0.0,11228389.18,67128.0,90133.0,8362523.26,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.18,783.0,1507.0,0.0,0.0,0.2,0.0,0.0,783.0,867.0,8.58,0.11,0.0,0.0,0.91,0.91,7310493.0,910710400.56,0.0,936.51,0.91,10.42,0.3649,58.44,0.0158,128.6
2016-12-26,116892.0,14561912.6,0.45,2.15,0.24,14.98,0.0,11228389.18,67128.0,90133.0,8362523.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.91,0.91,7316099.0,911408772.4,0.0,939.18,0.91,10.4,0.3655,58.5,0.0158,0.0
2016-12-27,119180.0,14887349.69,0.45,2.19,0.25,15.3,0.0,11544753.7,69416.0,92421.0,8671087.99,0.0,0.0,2288.0,0.32,0.0,0.0,0.0,0.0,2288.0,0.0,0.0,0.0,0.32,2288.0,0.0,0.0,0.0,8.92,0.0,0.0,0.0,0.94,0.94,7314649.0,913708151.89,0.0,941.51,0.94,10.18,0.376,59.47,0.0161,128.95
2016-12-28,128203.0,15983408.42,0.49,2.41,0.27,16.56,0.0,12350696.59,75886.0,99065.0,9460909.12,0.0,0.0,6470.0,0.94,0.0,0.0,0.0,0.0,6644.0,0.0,0.0,0.0,0.94,6470.0,0.0,0.0,0.0,9.76,0.0,0.0,0.0,1.03,1.03,7311455.0,911538508.59,0.0,943.82,1.02,9.26,0.3397,56.04,0.0174,128.7
2016-12-29,119359.0,14869241.06,0.45,2.27,0.25,15.32,0.0,11660293.43,70421.0,93600.0,8772751.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,5465.0,0.0,0.0,0.0,0.0,0.0,0.0,5465.0,9.03,0.79,0.0,0.0,0.95,0.95,7317961.0,911640732.52,0.0,940.24,0.95,10.03,0.3642,57.99,0.0162,128.6
2016-12-30,112188.0,14035680.66,0.43,2.19,0.23,14.44,0.0,11399267.69,66250.0,91115.0,8288443.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.6,515.0,4686.0,0.0,0.0,0.08,0.0,0.0,515.0,3000.0,8.53,0.39,0.0,0.0,0.9,0.9,7280671.0,910874363.84,0.0,936.37,0.9,10.77,0.4228,62.73,0.0153,129.15
2017-01-02,116407.0,14608619.46,0.44,2.32,0.24,15.1,0.0,11964041.06,66250.0,95334.0,8314113.75,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,4219.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,8.58,0.0,0.0,0.0,0.9,0.9,7282342.0,913905203.99,0.0,941.89,0.9,10.29,0.4413,64.38,0.0158,129.55
2017-01-03,112816.0,14152498.84,0.43,2.29,0.24,14.67,0.0,11629496.28,62659.0,92704.0,7860422.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,3591.0,0.0,0.0,0.0,0.0,0.0,0.0,2630.0,8.12,0.31,0.0,0.0,0.85,0.85,7282124.0,913525133.45,0.0,946.35,0.85,10.63,0.4389,64.14,0.0154,129.5
2017-01-04,112274.0,14024687.86,0.43,2.23,0.23,14.52,0.0,11392357.6,63217.0,91201.0,7896740.94,0.0,0.0,961.0,0.0,0.0,0.0,0.0,0.05,0.0,403.0,0.0,0.0,0.0,961.0,0.0,0.0,1503.0,8.16,0.3,0.0,0.0,0.86,0.86,7259811.0,906858072.32,0.0,937.81,0.86,9.69,0.4334,63.75,0.0153,128.95
2017-01-05,112827.0,14164808.4,0.43,2.22,0.24,14.5,0.0,11657308.26,62117.0,92854.0,7798447.21,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.15,2653.0,1100.0,0.0,0.0,0.29,0.0,0.0,0.0,1000.0,8.02,0.13,0.0,0.0,0.85,0.85,7270104.0,912721513.47,0.0,935.48,0.85,9.55,0.4531,65.35,0.0154,129.6
2017-01-06,122782.0,15343239.91,0.47,2.42,0.26,15.96,0.0,11546231.03,72529.0,92397.0,9063460.83,0.0,0.0,11373.0,0.0,0.0,0.0,0.0,0.12,0.0,961.0,0.0,0.0,0.0,11373.0,0.0,0.0,457.0,9.39,0.0,0.0,0.0,0.99,0.99,7272956.0,908852346.14,0.0,943.45,0.99,10.37,0.3826,59.31,0.0167,129.0
2017-01-09,123743.0,15397400.69,0.48,2.46,0.26,15.97,0.0,11497002.91,73490.0,92397.0,9144395.86,0.0,0.0,961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.0,0.0,0.0,0.0,9.46,0.0,0.0,0.0,1.0,1.0,7264616.0,903939644.09,0.0,936.57,1.0,10.31,0.376,58.7,0.0169,128.45
2017-01-10,122465.0,15161267.24,0.47,2.43,0.26,15.75,0.0,11280606.78,73617.0,91119.0,9113844.86,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,1278.0,9.44,0.2,0.0,0.0,1.0,1.0,7259493.0,898731175.3,0.0,931.98,1.0,10.42,0.3705,58.16,0.0167,127.8
2017-01-11,115825.0,14198979.12,0.45,2.28,0.24,14.8,0.0,11033461.84,66977.0,90003.0,8210706.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,6640.0,0.0,0.0,0.0,0.0,0.0,0.0,1116.0,8.51,0.19,0.0,0.0,0.91,0.91,7253855.0,889249606.6,0.0,925.46,0.91,11.11,0.4037,60.93,0.0158,126.55
2017-01-12,116389.0,14149735.6,0.45,2.31,0.24,14.67,0.0,11010482.99,67541.0,90567.0,8211147.89,0.0,0.0,564.0,0.0,0.0,0.0,0.0,0.0,564.0,0.0,0.0,0.0,0.0,564.0,0.0,0.0,0.0,8.52,0.0,0.0,0.0,0.92,0.92,7241565.0,880377270.07,0.0,912.65,0.92,11.1,0.4032,60.88,0.0159,125.5
2017-01-13,107955.0,13145306.04,0.42,2.2,0.23,13.58,0.0,11078197.38,59107.0,90979.0,7197254.45,0.0,0.0,412.0,0.07,0.0,0.0,0.0,1.13,412.0,8846.0,0.0,0.0,0.07,412.0,0.0,0.0,0.0,7.42,0.0,0.0,0.0,0.81,0.81,7240658.0,881669819.49,0.0,909.41,0.81,9.97,0.472,66.89,0.0148,125.7
2017-01-16,104876.0,12699270.97,0.41,2.16,0.22,13.21,0.0,10638709.03,59148.0,87859.0,7162138.9,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,3120.0,7.4,0.37,0.0,0.0,0.81,0.81,7239257.0,876590318.79,0.0,909.61,0.81,10.31,0.4596,65.85,0.0144,125.0
2017-01-17,103961.0,12583439.66,0.4,2.13,0.22,12.98,0.0,10523701.94,59148.0,86944.0,7159274.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915.0,7.42,0.22,0.0,0.0,0.81,0.81,7233736.0,875571420.81,0.0,902.69,0.82,10.47,0.4525,65.23,0.0143,124.95
2017-01-18,101677.0,12218338.55,0.39,2.03,0.21,12.74,0.0,10173436.88,56418.0,84660.0,6779647.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,2730.0,0.0,0.0,0.0,0.0,0.0,0.0,2284.0,7.03,0.23,0.0,0.0,0.77,0.77,7229656.0,868774497.81,0.0,903.91,0.77,10.68,0.4452,64.59,0.014,124.05
2017-01-19,98362.0,11858094.69,0.38,1.98,0.21,12.23,0.0,9806599.22,56418.0,81345.0,6801508.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3315.0,7.0,0.48,0.0,0.0,0.77,0.77,7228622.0,871451212.07,0.0,897.52,0.77,11.1,0.4281,63.05,0.0135,124.45
2017-01-20,97708.0,11632543.06,0.38,1.99,0.21,12.11,0.0,9907448.4,53891.0,83218.0,6415947.29,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.31,1873.0,2527.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,6.66,0.0,0.0,0.0,0.74,0.74,7201880.0,857413714.41,0.0,892.45,0.74,11.27,0.4628,65.79,0.0135,122.9
2017-01-23,93785.0,11110983.48,0.36,1.91,0.2,11.51,0.0,9394310.77,53891.0,79295.0,6384624.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3923.0,6.6,0.56,0.0,0.0,0.74,0.74,7193241.0,852204317.68,0.0,882.47,0.74,11.79,0.4428,64.0,0.0129,122.3
2017-01-24,92557.0,10862388.97,0.36,1.95,0.19,11.33,0.0,9161858.31,51514.0,78067.0,6045627.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,2377.0,0.0,0.0,0.0,0.0,0.0,0.0,1228.0,6.27,0.15,0.0,0.0,0.71,0.71,7194787.0,844372386.08,0.0,879.13,0.71,11.94,0.4383,63.6,0.0128,121.15
2017-01-25,87911.0,10393783.5,0.34,1.82,0.18,10.69,0.0,8680619.92,51514.0,73421.0,6090538.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4646.0,6.27,0.62,0.0,0.0,0.72,0.72,7105195.0,840052536.41,0.0,861.95,0.72,12.65,0.4699,66.48,0.0123,122.05
2017-01-26,80333.0,9517285.66,0.31,1.67,0.17,9.85,0.0,8271779.78,47537.0,69820.0,5631847.54,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.48,0.0,4000.0,0.0,0.0,0.0,23.0,0.0,0.0,3601.0,5.81,0.38,0.0,0.0,0.66,0.66,7152792.0,847412206.25,0.0,874.48,0.66,13.27,0.4519,64.9,0.0112,122.3
2017-01-27,79391.0,9397993.5,0.31,1.67,0.17,9.72,0.0,8153506.02,47537.0,68878.0,5627242.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942.0,5.81,0.13,0.0,0.0,0.66,0.66,7156813.0,847195300.05,0.0,874.76,0.66,13.49,0.4458,64.36,0.011,122.2
2017-01-30,81355.0,9606841.32,0.32,1.77,0.17,9.96,0.0,8365409.04,47537.0,70842.0,5613427.76,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1964.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.66,0.66,7139507.0,843071855.82,0.0,872.35,0.66,13.11,0.4574,65.39,0.0113,121.9
2017-01-31,82879.0,9718560.85,0.32,1.88,0.17,10.09,0.0,8376496.77,49061.0,71434.0,5752993.09,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,592.0,0.0,0.0,0.0,0.02,0.0,0.0,1524.0,0.0,5.95,0.0,0.0,0.0,0.69,0.69,7085185.0,830823267.25,0.0,860.71,0.69,13.06,0.4594,65.57,0.0116,121.05
2017-02-01,85514.0,9986127.31,0.33,1.9,0.18,10.39,0.0,8496978.22,51696.0,72762.0,6036939.42,0.0,0.0,2635.0,0.17,0.0,0.0,0.0,0.0,1328.0,0.0,0.0,0.0,0.17,2635.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.73,0.73,7069457.0,825554851.83,0.0,856.57,0.72,12.75,0.4682,66.34,0.012,120.55
2017-02-02,74050.0,8830306.5,0.29,1.64,0.16,8.96,0.0,7308464.88,48814.0,61288.0,5820966.66,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.35,0.0,2892.0,0.0,0.0,0.0,10.0,0.0,0.0,11474.0,5.97,1.43,0.0,0.0,0.69,0.69,7055141.0,841310700.83,0.0,853.58,0.69,15.08,0.4945,67.9,0.0104,123.1
2017-02-03,69841.0,8314861.01,0.27,1.55,0.15,8.62,0.0,7060744.58,46586.0,59307.0,5546256.71,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.27,0.0,2239.0,0.0,0.0,0.0,11.0,0.0,0.0,1981.0,5.73,0.13,0.0,0.0,0.65,0.65,7075064.0,842315743.1,0.0,871.03,0.65,15.61,0.4853,67.07,0.0098,122.9
2017-02-06,72730.0,8556650.02,0.28,1.63,0.15,8.97,0.0,7279682.06,49121.0,61876.0,5779062.36,0.0,0.0,2535.0,0.45,0.0,0.0,0.0,0.0,3569.0,0.0,0.0,0.0,0.45,2535.0,0.0,0.0,1000.0,6.0,0.13,0.0,0.0,0.69,0.69,7072284.0,832050859.45,0.0,868.27,0.69,14.88,0.5163,69.75,0.0102,121.45
2017-02-07,71101.0,8475200.65,0.28,1.6,0.15,8.69,0.0,7339945.02,47791.0,61577.0,5696661.29,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.18,601.0,1330.0,0.0,0.0,0.01,0.0,0.0,0.0,900.0,5.85,0.1,0.0,0.0,0.67,0.67,7032661.0,838289378.62,0.0,857.07,0.68,14.99,0.5363,71.26,0.01,123.05
2017-02-08,70146.0,8381750.46,0.27,1.52,0.15,8.66,0.0,7357840.05,46836.0,61577.0,5596436.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77,0.0,0.0,0.0,0.66,0.66,7012353.0,837906551.71,0.0,862.93,0.66,15.05,0.5377,71.35,0.0099,123.35
2017-02-09,71181.0,8401992.33,0.28,1.52,0.15,8.82,0.0,7281348.97,47871.0,61687.0,5650549.65,0.0,0.0,1000.0,0.04,0.0,0.0,0.0,0.01,110.0,75.0,0.0,0.0,0.04,1000.0,0.0,110.0,0.0,5.87,0.0,0.0,0.0,0.68,0.68,7003885.0,826717635.9,0.0,863.33,0.67,15.03,0.5413,71.62,0.0101,121.85
2017-02-10,70417.0,8171974.43,0.27,1.45,0.15,8.61,0.0,7070184.73,47761.0,60923.0,5542719.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,764.0,5.76,0.17,0.0,0.0,0.68,0.68,6973382.0,809269059.76,0.0,847.9,0.67,15.23,0.5366,71.23,0.01,119.8
2017-02-13,55060.0,6341773.46,0.21,1.1,0.12,6.62,0.0,5248260.97,45843.0,45566.0,5280165.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,1918.0,0.0,0.0,0.0,0.0,0.0,0.0,15357.0,5.47,1.94,0.0,0.0,0.65,0.65,6976393.0,803536214.0,0.0,835.44,0.65,20.23,0.5145,68.36,0.0078,118.9
