DATE,EUSRI FP Equity_DX_SI_QTY,EUSRI FP Equity_DX_SHORT_INTEREST_VALUE,EUSRI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EUSRI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EUSRI FP Equity_DX_SI_MV,EUSRI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EUSRI FP Equity_DX_SUPPLY_SI_QTY,EUSRI FP Equity_DX_BROKER_SI_QTY,EUSRI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EUSRI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EUSRI FP Equity_DX_SUPPLY_SI_QTY_INC_x,EUSRI FP Equity_DX_BROKER_SI_MV_INC_x,EUSRI FP Equity_DX_SUPPLY_SI_MV_NEW,EUSRI FP Equity_DX_BROKER_SI_QTY_ADD,EUSRI FP Equity_DX_SUPPLY_SI_MV_DEC,EUSRI FP Equity_DX_BROKER_SI_QTY_INC,EUSRI FP Equity_DX_SUPPLY_SI_QTY_DEC,EUSRI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EUSRI FP Equity_DX_BROKER_SI_MV_INC_y,EUSRI FP Equity_DX_SUPPLY_SI_QTY_INC_y,EUSRI FP Equity_DX_BROKER_SI_MV_ADD,EUSRI FP Equity_DX_SUPPLY_SI_QTY_ADD,EUSRI FP Equity_DX_BROKER_SI_QTY_DEC,EUSRI FP Equity_DX_SUPPLY_SI_MV,EUSRI FP Equity_DX_BROKER_SI_MV_DEC,EUSRI FP Equity_DX_SUPPLY_SI_MV_RMV,EUSRI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EUSRI FP Equity_DX_UTILIZATION_QUANTITY,EUSRI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EUSRI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EUSRI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EUSRI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EUSRI FP Equity_DX_ACTIVE_UTILIZATION_MV,EUSRI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EUSRI FP Equity_DX_BROKER_SI_CON_RATIO,EUSRI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EUSRI FP Equity_DX_DEMAND_SUPPLY_RATIO,EUSRI FP Equity_PX_LAST
2021-01-13,85000.0,5286575.0,0.42,0.37,5.28,0.0,85000.0,0.0,5286575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,0.0,0.0,20.96,2.02,320528.0,19935238.96,0.0,19.92,20.96,0.0,1.0,100.0,0.0202,62.195
2021-01-14,85000.0,5319895.0,0.4,0.37,5.32,0.0,85000.0,0.0,5319895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32,0.0,0.0,20.96,2.02,320528.0,20060885.94,0.0,20.04,20.96,0.0,1.0,100.0,0.0202,62.587
2021-01-15,85000.0,5274760.0,0.4,0.37,5.27,0.0,85000.0,0.0,5274760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.27,0.0,0.0,20.96,2.02,320528.0,19890685.57,0.0,19.87,20.96,0.0,1.0,100.0,0.0202,62.056
2021-01-18,85000.0,5276800.0,0.4,0.37,5.28,0.0,85000.0,0.0,5276800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,0.0,0.0,100.0,2.02,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0202,62.08
2021-01-19,136200.0,8469733.2,0.62,0.59,8.48,3183923.2,110600.0,51200.0,6877771.6,0.0,25600.0,0.0,0.0,51200.0,0.0,0.0,0.0,0.0,0.0,25600.0,3.19,0.0,0.0,6.88,0.0,0.0,27.27,2.63,294928.0,18340392.61,0.0,18.35,27.27,18.84,0.46,62.39,0.0324,62.186
2021-01-20,136200.0,8523532.2,0.7,0.59,8.51,3204147.2,110600.0,51200.0,6921458.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92,0.0,0.0,27.27,2.63,294928.0,18456889.17,0.0,18.46,27.27,18.81,0.4608,62.49,0.0324,62.581
2021-01-21,136200.0,8559761.4,1.89,0.59,8.57,3217766.4,110600.0,51200.0,6950878.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.96,0.0,0.0,27.27,2.63,294928.0,18535340.02,0.0,18.56,27.27,18.83,0.4606,62.46,0.0324,62.847
2021-01-22,212800.0,13334686.4,2.95,0.92,13.37,8008331.4,148900.0,127800.0,9330520.7,0.0,38300.0,4.82,0.0,0.0,0.0,76600.0,0.0,0.0,4.82,38300.0,0.0,0.0,0.0,9.34,0.0,0.0,36.72,3.54,256628.0,16081080.36,0.0,16.1,36.72,30.11,0.3398,39.9,0.0506,62.663
2021-01-25,212800.0,13257014.4,3.04,0.92,13.27,7961684.4,148900.0,127800.0,9276172.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.27,0.0,0.0,36.72,3.54,256628.0,15987411.14,0.0,15.98,36.72,30.12,0.3398,39.89,0.0506,62.298
2021-01-26,212800.0,13346390.4,3.04,0.91,13.32,8015360.4,148900.0,127800.0,9338710.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.34,0.0,0.0,36.72,3.54,256628.0,16095194.9,0.0,16.1,36.72,30.1,0.3401,40.03,0.0506,62.718
2021-01-27,212800.0,13193600.0,2.24,0.89,13.23,7923600.0,148900.0,127800.0,9231800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23,0.0,0.0,36.72,3.54,256628.0,15910936.0,0.0,15.9,36.72,30.29,0.3396,39.8,0.0506,62.0
2021-01-28,212800.0,13187216.0,1.68,0.89,13.18,3959883.0,148900.0,63900.0,9227333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63900.0,9.22,3.96,0.0,36.72,3.54,256628.0,15903237.16,0.0,15.9,36.72,30.03,0.3399,39.94,0.0506,61.97
2021-01-29,85000.0,5154825.0,0.66,0.36,5.16,0.0,85000.0,0.0,5154825.0,0.0,0.0,0.0,0.0,0.0,4.06,0.0,63900.0,0.0,0.0,0.0,0.0,0.0,63900.0,5.16,3.96,0.0,100.0,2.02,0.0,0.0,0.0,0.0,100.0,42.91,1.0,100.0,0.0202,60.645
2021-02-01,85000.0,5241185.0,0.66,0.36,5.17,0.0,85000.0,0.0,5241185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17,0.0,0.0,100.0,2.02,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0202,61.661
2021-02-02,85000.0,5315645.0,0.66,0.36,5.33,0.0,85000.0,0.0,5315645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33,0.0,0.0,100.0,2.06,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0206,62.537
2021-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32,0.0,85000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4201963.0,263454676.17,0.0,263.16,0.0,0.0,0.0,100.0,0.0,62.698
2021-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4203363.0,265660948.33,0.0,264.14,0.0,0.0,0.0,0.0,0.0,63.202
2021-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4203363.0,264732005.1,0.0,265.64,0.0,0.0,0.0,0.0,0.0,62.981
2021-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4203363.0,264732005.1,0.0,265.04,0.0,0.0,0.0,0.0,0.0,62.981
2021-02-09,1000.0,63014.0,0.01,0.0,0.06,0.0,1000.0,0.0,63014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.06,0.0,0.0,0.25,0.02,404528.0,25490927.39,0.0,25.52,0.25,0.0,1.0,100.0,0.0002,63.014
2021-02-10,1000.0,62690.0,0.01,0.0,0.06,0.0,1000.0,0.0,62690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.25,0.02,404528.0,25359860.32,0.0,25.32,0.25,0.0,1.0,100.0,0.0002,62.69
2021-02-11,263.0,16645.27,0.0,0.0,0.02,0.0,263.0,0.0,16645.27,0.0,0.0,0.0,0.0,0.0,0.05,0.0,737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.06,0.01,405265.0,25649221.85,0.0,25.66,0.06,0.0,1.0,100.0,0.0001,63.29
2021-02-12,36463.0,2325026.73,0.26,0.15,2.32,1154128.4,18363.0,18100.0,1170898.33,0.0,18100.0,0.0,0.0,18100.0,0.0,0.0,0.0,0.0,0.0,18100.0,1.14,0.0,0.0,1.17,0.0,0.0,4.53,0.44,387165.0,24687189.06,0.0,24.68,4.53,49.43,0.4928,49.84,0.0087,63.764
2021-02-15,36463.0,2341289.23,0.26,0.15,2.33,1162201.0,18363.0,18100.0,1179088.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,4.53,0.44,387165.0,24859864.65,0.0,24.86,4.53,49.46,0.4928,49.81,0.0087,64.21
2021-02-16,36463.0,2341836.17,0.26,0.15,2.34,1162472.5,18363.0,18100.0,1179363.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,4.53,0.44,387165.0,24865672.13,0.0,24.86,4.53,49.58,0.4929,49.7,0.0087,64.225
2021-02-17,36463.0,2315838.06,0.26,0.15,2.33,1149567.2,18363.0,18100.0,1166270.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,4.53,0.44,387165.0,24589623.48,0.0,24.57,4.53,49.36,0.4929,49.92,0.0087,63.512
2021-02-18,36463.0,2299539.1,0.26,0.15,2.31,1141476.5,18363.0,18100.0,1158062.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,4.53,0.44,387165.0,24416560.73,0.0,24.42,4.53,49.45,0.4929,49.83,0.0087,63.065
2021-02-19,36463.0,2310769.7,0.26,0.15,2.3,1147051.3,18363.0,18100.0,1163718.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,4.53,0.44,387165.0,24535807.55,0.0,24.52,4.53,49.52,0.4929,49.75,0.0087,63.373
2021-02-22,36463.0,2291371.38,0.26,0.15,2.3,1137422.1,18363.0,18100.0,1153949.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,4.53,0.44,387165.0,24329835.77,0.0,24.32,4.53,49.41,0.4929,49.88,0.0087,62.841
2021-02-23,36463.0,2278755.19,0.23,0.15,2.29,1131159.5,18363.0,18100.0,1147595.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,4.53,0.44,387165.0,24195876.68,0.0,24.2,4.53,49.47,0.4929,49.81,0.0087,62.495
2021-02-24,36809.0,2303617.65,0.23,0.15,2.31,1132752.3,18709.0,18100.0,1170865.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,0.0,1.17,0.0,0.0,4.61,0.45,387165.0,24229947.2,0.0,24.29,4.61,49.11,0.4837,49.24,0.0088,62.583
2021-02-25,36809.0,2299237.38,0.24,0.15,2.29,1130598.4,18709.0,18100.0,1168638.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,4.61,0.45,387165.0,24183874.56,0.0,24.11,4.61,49.15,0.4837,49.19,0.0088,62.464
2021-02-26,36809.0,2264600.11,0.24,0.15,2.28,1113566.3,18709.0,18100.0,1151033.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,4.61,0.45,387165.0,23819552.3,0.0,23.84,4.61,48.77,0.4838,49.58,0.0088,61.523
2021-03-01,36809.0,2302145.29,0.22,0.15,2.29,1132028.3,18709.0,18100.0,1170116.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,4.61,0.44,387165.0,24214460.6,0.0,24.23,4.61,48.77,0.4838,49.58,0.0088,62.543
2021-03-02,18363.0,1147393.69,0.12,0.07,1.15,0.0,18363.0,0.0,1147393.69,0.0,0.0,0.0,0.0,0.0,0.02,0.0,346.0,0.0,0.0,0.0,0.0,0.0,18100.0,1.15,1.11,0.0,4.53,0.44,387165.0,24191617.86,0.0,24.21,4.53,1.43,0.9718,98.57,0.0044,62.484
2021-03-03,18363.0,1145245.22,0.12,0.07,1.14,0.0,18363.0,0.0,1145245.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,4.53,0.44,387165.0,24146319.56,0.0,24.13,4.53,1.43,0.9718,98.57,0.0044,62.367
2021-03-04,18363.0,1141260.45,0.12,0.07,1.14,0.0,18363.0,0.0,1141260.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,4.53,0.44,387165.0,24062304.75,0.0,24.02,4.53,1.43,0.9718,98.57,0.0044,62.15
2021-03-05,13263.0,813738.1,0.08,0.05,0.82,797602.0,263.0,13000.0,16136.1,0.0,0.0,0.0,0.0,13000.0,1.13,0.0,18100.0,0.0,0.0,0.0,0.81,0.0,0.0,0.02,0.0,0.0,0.06,0.01,405265.0,24864628.81,0.0,24.89,0.06,1.97,0.9614,98.03,0.0032,61.354
2021-03-08,13263.0,830926.95,0.08,0.05,0.82,814450.0,263.0,13000.0,16476.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.06,0.01,405265.0,25389852.25,0.0,25.38,0.06,2.0,0.9607,98.0,0.0032,62.65
2021-03-09,13263.0,840463.05,0.08,0.05,0.83,823797.0,263.0,13000.0,16666.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.06,0.01,405265.0,25681237.79,0.0,25.72,0.06,2.0,0.9608,98.0,0.0032,63.369
2021-03-10,13263.0,845052.05,0.1,0.05,0.84,828295.0,263.0,13000.0,16757.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.06,0.01,405265.0,25821459.48,0.0,25.87,0.06,1.99,0.961,98.01,0.0032,63.715
2021-03-11,13263.0,850649.03,0.13,0.05,0.84,833781.0,263.0,13000.0,16868.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,0.01,0.0,0.0,0.0,0.0,100.0,2.0,0.9608,98.0,0.0031,64.137
2021-03-12,93463.0,5959855.12,0.92,0.37,5.98,3386027.7,40363.0,53100.0,2573827.42,0.0,40100.0,2.57,0.0,0.0,0.0,40100.0,0.0,0.0,2.57,40100.0,0.0,0.0,0.0,2.58,0.0,0.0,7.99,0.94,465108.0,29658541.84,0.0,29.69,7.99,42.8,0.5072,56.92,0.0217,63.767
2021-03-15,133563.0,8536946.27,1.32,0.53,8.54,5957064.4,40363.0,93200.0,2579881.87,0.0,0.0,0.0,0.0,40100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,0.0,0.0,2.58,0.0,0.0,7.99,0.94,465108.0,29728308.04,0.0,29.73,7.99,39.67,0.519,60.13,0.031,63.917
2021-03-16,93463.0,6025372.68,0.92,0.37,5.97,6008417.6,40363.0,93200.0,2602121.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,7.99,0.94,465108.0,29984582.54,0.0,29.98,7.99,42.82,0.5071,56.9,0.0217,64.468
2021-03-17,80463.0,5149953.85,0.8,0.32,5.19,5133120.8,40363.0,80200.0,2583393.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000.0,2.6,0.79,0.0,7.99,0.94,465108.0,29768772.43,0.0,29.95,7.99,49.65,0.4968,50.03,0.0187,64.004
2021-03-18,80463.0,5179161.92,0.75,0.32,5.16,5162233.4,40363.0,80200.0,2598045.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59,0.0,0.0,7.99,0.94,465108.0,29937606.64,0.0,29.9,7.99,49.68,0.4967,49.99,0.0187,64.367
2021-03-19,80463.0,5146011.17,0.95,0.32,5.17,5129191.0,40363.0,80200.0,2581415.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,0.0,0.0,7.99,0.94,465108.0,29745982.14,0.0,29.75,7.99,49.69,0.4968,49.99,0.0187,63.955
2021-03-22,91463.0,5861131.97,1.09,0.36,5.87,5844278.4,30863.0,91200.0,1977762.77,0.0,0.0,0.0,0.0,20500.0,0.6,0.0,9500.0,0.0,0.0,0.0,1.31,0.0,9500.0,1.98,0.62,0.0,6.09,0.72,475978.0,30501622.2,0.0,30.48,6.09,33.34,0.3548,43.99,0.0212,64.082
2021-03-23,61463.0,3932341.28,0.73,0.24,3.94,3915514.8,30863.0,61200.0,1974583.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,1.97,1.95,0.0,6.02,0.72,481630.0,30814205.77,0.0,30.8,6.02,33.36,0.3863,49.81,0.0143,63.979
2021-03-24,51363.0,3282814.78,0.77,0.2,3.28,3266005.4,20763.0,51100.0,1327046.38,0.0,0.0,0.0,0.0,0.0,0.65,0.0,10100.0,0.0,0.0,0.0,0.0,0.0,10100.0,1.33,0.65,0.0,4.05,0.48,491730.0,31428431.22,0.0,31.39,4.05,39.84,0.3572,39.96,0.0119,63.914
2021-03-25,51363.0,3285639.75,0.77,0.2,3.28,3268815.9,20763.0,51100.0,1328188.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,4.05,0.48,491730.0,31455476.37,0.0,31.43,4.05,39.9,0.3572,39.9,0.0119,63.969
2021-03-26,41263.0,2660638.24,0.67,0.16,2.65,2643680.0,20763.0,41000.0,1338798.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10100.0,1.34,0.65,0.0,4.05,0.48,491730.0,31706750.4,0.0,31.72,4.05,49.46,0.4937,49.9,0.0096,64.48
2021-03-29,41263.0,2675740.5,0.67,0.16,2.66,2658686.0,20763.0,41000.0,1346397.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,4.05,0.48,491730.0,31886723.58,0.0,31.7,4.05,49.65,0.4937,49.71,0.0096,64.846
2021-03-30,41263.0,2687170.35,0.66,0.16,2.68,2670043.0,20763.0,41000.0,1352148.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,4.05,0.48,491730.0,32022932.79,0.0,32.02,4.05,49.47,0.4937,49.89,0.0096,65.123
2021-03-31,41263.0,2679619.22,0.69,0.16,2.68,2662540.0,20763.0,41000.0,1348349.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,4.05,0.48,491730.0,31932946.2,0.0,31.88,4.05,49.59,0.4937,49.77,0.0096,64.94
2021-04-01,41263.0,2704707.12,0.69,0.16,2.68,2687468.0,20763.0,41000.0,1360973.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,4.05,0.48,491730.0,32231918.04,0.0,32.24,4.05,49.63,0.4936,49.73,0.0096,65.548
2021-04-02,41263.0,2704707.12,0.69,0.16,2.69,2687468.0,20763.0,41000.0,1360973.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,4.05,0.48,491730.0,32231918.04,0.0,32.25,4.05,49.44,0.4937,49.92,0.0096,0.0
2021-04-05,41263.0,2704707.12,0.69,0.16,2.7,2687468.0,20763.0,41000.0,1360973.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,4.05,0.48,491730.0,32231918.04,0.0,32.22,4.05,49.67,0.4937,49.69,0.0096,0.0
2021-04-06,45463.0,2992965.68,0.76,0.18,2.99,2975651.6,20763.0,45200.0,1366890.58,0.0,0.0,0.28,0.0,0.0,0.0,4200.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,1.37,0.0,0.0,4.05,0.48,491730.0,32372061.09,0.0,32.44,4.05,45.18,0.4984,54.24,0.0105,65.833
2021-04-07,45463.0,2987237.34,0.75,0.18,2.99,2969956.4,20763.0,45200.0,1364274.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,4.05,0.48,491730.0,32310103.11,0.0,32.28,4.05,45.02,0.4987,54.41,0.0105,65.707
2021-04-08,45463.0,3013514.96,1.06,0.18,3.0,2996082.0,20763.0,45200.0,1376275.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,4.05,0.48,491730.0,32594323.05,0.0,32.58,4.05,45.22,0.4983,54.2,0.0105,66.285
2021-04-09,45463.0,3024426.08,1.16,0.18,3.02,3006930.0,20763.0,45200.0,1381258.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,4.05,0.48,491730.0,32712338.25,0.0,32.72,4.05,45.18,0.4984,54.24,0.0105,66.525
2021-04-12,45463.0,3007741.15,1.32,0.18,3.02,2990341.6,20763.0,45200.0,1373638.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,4.05,0.48,491730.0,32531873.34,0.0,32.53,4.05,44.97,0.4988,54.45,0.0105,66.158
2021-04-13,45463.0,3011378.19,1.32,0.18,3.01,2993957.6,20763.0,45200.0,1375299.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,4.05,0.48,491730.0,32571211.74,0.0,32.6,4.05,45.1,0.4985,54.32,0.0105,66.238
2021-04-14,45463.0,3010650.79,1.4,0.18,3.01,2993234.4,20763.0,45200.0,1374967.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,4.05,0.48,491730.0,32563344.06,0.0,32.55,4.05,45.08,0.4986,54.34,0.0105,66.222
2021-04-15,41263.0,2747579.38,1.28,0.16,2.74,2730067.0,20763.0,41000.0,1382545.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4200.0,1.38,0.28,0.0,4.05,0.48,491730.0,32742825.51,0.0,32.74,4.05,49.53,0.4937,49.83,0.0096,66.587
2021-04-16,41263.0,2775762.01,1.07,0.16,2.76,2758070.0,20763.0,41000.0,1396727.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,4.05,0.48,491730.0,33078677.1,0.0,33.07,4.05,49.52,0.4937,49.84,0.0096,67.27
2021-04-19,68163.0,4580758.09,1.62,0.27,4.58,4563083.7,44463.0,67900.0,2988046.99,0.0,23700.0,1.83,0.0,0.0,0.0,26900.0,0.0,0.0,1.83,23700.0,0.0,0.0,0.0,2.99,0.0,0.0,8.68,1.03,468030.0,31453020.09,0.0,31.45,8.68,34.84,0.541,64.77,0.0158,67.203
2021-04-20,47663.0,3154480.33,1.18,0.19,3.18,3137074.2,23963.0,47400.0,1585943.23,0.0,0.0,0.0,0.0,0.0,1.4,0.0,20500.0,0.0,0.0,0.0,0.0,0.0,20500.0,1.59,1.37,0.0,4.68,0.56,488530.0,32332380.99,0.0,32.35,4.68,49.32,0.4946,50.13,0.0111,66.183
2021-04-21,47663.0,3176881.94,1.17,0.18,3.17,3159352.2,23963.0,47400.0,1597205.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,4.68,0.56,488530.0,32561990.09,0.0,32.6,4.68,49.56,0.4945,49.89,0.0111,66.653
2021-04-22,47663.0,3206099.36,0.97,0.18,3.19,3188408.4,23963.0,47400.0,1611895.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,4.68,0.56,488530.0,32861458.98,0.0,32.88,4.68,49.47,0.4945,49.97,0.0111,67.266
2021-04-23,47663.0,3196566.76,0.98,0.18,3.21,3178928.4,23963.0,47400.0,1607102.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,4.68,0.56,488530.0,32763752.98,0.0,32.81,4.68,49.64,0.4945,49.81,0.0111,67.066
2021-04-26,47663.0,3201762.03,1.01,0.18,3.2,1592047.5,23963.0,23700.0,1609714.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23700.0,1.61,1.59,0.0,4.68,0.56,488530.0,32817002.75,0.0,32.8,4.68,49.68,0.4945,49.77,0.0111,67.175
