DATE,BEN FP Equity_DX_SI_QTY,BEN FP Equity_DX_SHORT_INTEREST_VALUE,BEN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BEN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BEN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BEN FP Equity_DX_SI_MV,BEN FP Equity_DX_DSS,BEN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BEN FP Equity_DX_SUPPLY_SI_QTY,BEN FP Equity_DX_BROKER_SI_QTY,BEN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BEN FP Equity_DX_BROKER_SI_MV_NEW_x,BEN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BEN FP Equity_DX_SUPPLY_SI_QTY_INC_x,BEN FP Equity_DX_BROKER_SI_MV_INC_x,BEN FP Equity_DX_SUPPLY_SI_MV_NEW,BEN FP Equity_DX_BROKER_SI_QTY_ADD,BEN FP Equity_DX_BROKER_SI_QTY_NEW,BEN FP Equity_DX_SUPPLY_SI_MV_DEC,BEN FP Equity_DX_BROKER_SI_QTY_INC,BEN FP Equity_DX_SUPPLY_SI_QTY_DEC,BEN FP Equity_DX_BROKER_SI_MV_NEW_y,BEN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BEN FP Equity_DX_BROKER_SI_MV_INC_y,BEN FP Equity_DX_SUPPLY_SI_QTY_INC_y,BEN FP Equity_DX_BROKER_SI_MV_ADD,BEN FP Equity_DX_SUPPLY_SI_QTY_ADD,BEN FP Equity_DX_BROKER_SI_QTY_DEC,BEN FP Equity_DX_SUPPLY_SI_MV,BEN FP Equity_DX_BROKER_SI_MV_DEC,BEN FP Equity_DX_SUPPLY_SI_MV_RMV,BEN FP Equity_DX_BROKER_SI_MV_RMV,BEN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BEN FP Equity_DX_UTILIZATION_QUANTITY,BEN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BEN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BEN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BEN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BEN FP Equity_DX_ACTIVE_UTILIZATION_MV,BEN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BEN FP Equity_DX_BROKER_SI_CON_RATIO,BEN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BEN FP Equity_DX_DEMAND_SUPPLY_RATIO,BEN FP Equity_PX_LAST
2015-04-09,670591.0,9599593.38,1.85,19.17,0.81,9.64,0.0,9336338.24,581955.0,652201.0,8330758.04,0.0,0.0,5181.0,0.07,0.0,0.0,0.0,0.09,3000.0,7278.0,0.0,0.0,0.07,5181.0,0.0,6536.0,2097.0,8.38,0.03,0.0,0.0,14.17,14.17,3524886.0,50459180.47,0.0,50.79,14.16,23.2,0.2697,42.9,0.1633,14.72
2015-04-10,668873.0,9627038.04,1.84,17.58,0.81,9.68,0.0,9362352.17,582957.0,650483.0,8390455.61,0.0,0.0,5000.0,0.11,0.0,0.0,0.0,0.0,5000.0,3998.0,0.0,0.0,0.11,5000.0,0.0,0.0,6718.0,8.62,0.09,0.0,0.0,14.18,14.18,3527861.0,50776234.1,0.0,52.16,14.18,23.22,0.2705,42.71,0.1627,14.8
2015-04-13,666095.0,9418633.27,1.84,17.03,0.8,9.8,0.0,9251016.82,583959.0,654241.0,8257224.06,0.0,0.0,3561.0,0.19,0.0,0.0,0.0,0.05,11084.0,3546.0,0.0,0.0,0.19,3561.0,0.0,987.0,7326.0,8.63,0.0,0.0,0.0,14.19,14.19,3529995.0,49914394.1,0.0,52.06,14.22,23.03,0.2771,43.08,0.1619,14.54
2015-04-14,668801.0,9352831.43,1.84,16.97,0.81,9.62,0.0,9187059.45,583580.0,656947.0,8161060.41,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01,4085.0,379.0,0.0,0.0,0.04,0.0,0.0,0.0,1379.0,8.43,0.14,0.0,0.0,14.18,14.18,3531624.0,49387910.5,0.0,51.03,14.18,23.72,0.2758,42.62,0.1625,14.38
2015-04-15,698564.0,10054378.33,1.93,17.3,0.84,10.09,0.0,9883764.61,616483.0,686710.0,8872992.76,0.0,0.0,8643.0,0.53,0.0,0.0,0.0,0.06,32503.0,2740.0,0.0,0.0,0.53,8643.0,0.0,27000.0,2740.0,8.91,0.06,0.0,0.0,14.91,14.91,3518779.0,50645517.57,0.0,51.1,14.84,22.55,0.2639,40.21,0.1689,14.8
2015-04-16,724769.0,10431544.9,2.0,16.6,0.88,10.53,0.0,10260931.18,614548.0,712915.0,8845142.46,0.0,0.0,30456.0,0.36,0.0,456.0,0.0,0.46,25749.0,32391.0,0.0,0.0,0.36,30456.0,0.01,0.0,0.0,9.04,0.0,0.0,0.0,15.9,15.9,3251695.0,46801397.94,0.0,47.9,15.88,21.95,0.261,39.19,0.1875,14.8
2015-04-17,729387.0,10224921.26,2.01,16.42,0.88,10.61,0.0,10058745.8,636341.0,717533.0,8920554.68,0.0,0.0,27383.0,0.09,0.0,4183.0,0.0,0.08,6025.0,5590.0,0.0,0.0,0.09,27383.0,0.06,0.0,5590.0,9.34,0.04,0.0,0.0,16.43,16.43,3236109.0,45365436.6,0.0,47.28,16.5,21.47,0.2543,38.81,0.1884,14.415
2015-04-20,732172.0,10463332.19,2.02,16.3,0.88,10.6,0.0,10293928.91,640471.0,720318.0,9152850.47,0.0,0.0,4586.0,0.05,0.0,0.0,0.0,0.01,5330.0,456.0,0.0,0.0,0.05,4586.0,0.0,0.0,2545.0,9.3,0.04,0.0,0.0,16.53,16.53,3233379.0,46207610.49,0.0,46.97,16.53,21.36,0.2551,38.84,0.189,14.695
2015-04-21,734542.0,10350762.06,2.02,16.64,0.89,10.72,0.0,10183722.01,638841.0,722688.0,9002196.18,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.05,3738.0,6630.0,0.0,0.0,0.08,0.0,0.0,5000.0,1368.0,9.36,0.02,0.0,0.0,16.48,16.48,3238009.0,45628242.8,0.0,47.38,16.49,21.7,0.2571,39.01,0.1895,14.49
2015-04-22,734542.0,10286471.62,2.02,16.54,0.89,10.62,0.0,10120469.08,638841.0,722688.0,8946281.92,0.0,0.0,10268.0,0.0,0.0,0.0,0.0,0.15,0.0,10268.0,0.0,0.0,0.0,10268.0,0.0,0.0,0.0,9.25,0.0,0.0,0.0,16.49,16.49,3235952.0,45316031.49,0.0,46.81,16.5,21.61,0.2564,38.84,0.1896,14.4
2015-04-23,740486.0,10405716.89,2.04,16.64,0.89,10.56,0.0,10239137.96,645224.0,728632.0,9067042.83,0.0,0.0,14952.0,0.03,0.0,5000.0,0.0,0.28,1828.0,16376.0,0.0,0.0,0.03,14952.0,0.07,7807.0,884.0,9.26,0.02,0.0,0.0,16.62,16.62,3236706.0,45483974.45,0.0,46.53,16.59,21.37,0.2516,38.4,0.1908,14.45
2015-04-24,733542.0,10718321.32,2.02,16.46,0.89,10.55,0.0,10545113.82,641280.0,721688.0,9370213.43,0.0,0.0,56.0,0.03,0.0,0.0,0.0,0.05,2056.0,4000.0,0.0,0.0,0.03,56.0,0.0,0.0,9000.0,9.33,0.14,0.0,0.0,16.58,16.58,3226052.0,47138216.96,0.0,47.17,16.51,21.56,0.2556,38.71,0.1897,15.025
2015-04-27,758218.0,11123122.28,2.09,17.06,0.92,11.23,0.0,10949223.1,658956.0,746364.0,9666940.34,0.0,0.0,17676.0,0.48,0.0,0.0,0.0,0.0,24676.0,0.0,0.0,0.0,0.48,17676.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,17.03,17.03,3211500.0,47112977.02,0.0,48.28,17.01,22.54,0.2472,37.9,0.1959,15.085
2015-04-28,771143.0,11117750.65,2.13,18.1,0.93,11.4,0.0,10946848.74,669277.0,759289.0,9649124.49,0.0,0.0,25000.0,0.23,0.0,0.0,0.0,0.24,14922.0,14679.0,0.0,0.0,0.23,25000.0,0.0,0.0,1997.0,10.01,0.04,0.0,0.0,17.28,17.28,3203732.0,46188960.46,0.0,47.91,17.28,23.83,0.2445,37.02,0.1991,14.825
2015-04-29,744461.0,10508634.77,2.05,18.05,0.9,10.78,0.0,10321615.03,645595.0,731212.0,9113065.78,0.0,0.0,1395.0,0.0,0.0,0.0,0.0,0.4,0.0,25077.0,0.0,0.0,0.0,1395.0,0.0,0.0,28077.0,9.46,0.49,0.0,0.0,16.6,16.6,3243652.0,45786621.73,0.0,47.55,16.59,21.52,0.2481,38.27,0.1914,14.515
2015-04-30,759293.0,10337719.37,2.09,19.09,0.92,10.84,0.0,10176328.02,664427.0,747439.0,9046125.63,0.0,0.0,4000.0,0.18,0.0,1395.0,0.0,0.0,15000.0,168.0,0.0,0.0,0.18,4000.0,0.02,15000.0,168.0,9.52,0.06,0.0,0.0,17.08,17.08,3226298.0,43925814.32,0.0,46.16,17.1,23.04,0.2471,37.47,0.1952,14.0
2015-05-01,759293.0,10337719.37,2.09,17.1,0.92,10.6,0.0,10176328.02,664427.0,747439.0,9046125.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.32,0.0,0.0,0.0,17.08,17.08,3225560.0,43915766.51,0.0,45.15,17.11,22.93,0.2469,37.3,0.1952,0.0
2015-05-04,756998.0,10453708.44,2.09,17.04,0.91,10.74,0.0,10290011.5,661655.0,745144.0,9137076.27,0.0,0.0,520.0,0.0,0.0,0.0,0.0,0.04,0.0,3292.0,0.0,0.0,0.0,520.0,0.0,0.0,2295.0,9.34,0.0,0.0,0.0,17.68,17.68,3080852.0,42544800.07,0.0,45.54,17.02,23.65,0.246,36.83,0.2023,14.2
2015-05-05,746377.0,9984036.26,2.06,16.84,0.9,10.49,0.0,9825469.25,656031.0,734523.0,8775507.94,0.0,0.0,13330.0,0.0,0.0,0.0,0.0,0.27,0.0,18954.0,0.0,0.0,0.0,13330.0,0.0,0.0,10621.0,9.23,0.27,0.0,0.0,15.76,15.76,3505599.0,46893228.92,0.0,49.24,15.78,21.66,0.2476,37.94,0.1793,13.755
2015-05-06,746377.0,9900563.76,2.06,16.5,0.9,10.16,0.0,9743322.47,656031.0,734523.0,8702139.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.94,0.0,0.0,0.0,15.78,15.78,3501294.0,46444068.48,0.0,47.79,15.76,21.44,0.2457,37.54,0.1795,13.64
2015-05-07,794406.0,10688308.64,2.19,17.04,0.96,10.98,0.0,10528819.39,744546.0,782552.0,10017468.95,0.0,0.0,86635.0,0.78,0.0,726.0,0.0,0.0,47303.0,0.0,0.0,0.0,0.78,86635.0,0.01,1880.0,0.0,10.23,0.0,0.0,0.0,17.89,17.89,3417094.0,45975175.55,0.0,46.96,17.88,23.13,0.2438,37.24,0.1909,13.835
2015-05-08,808831.0,10894188.07,2.23,17.43,0.98,11.25,0.0,10734525.91,721683.0,796977.0,9720386.99,0.0,0.0,3186.0,0.29,0.0,0.0,0.0,0.32,17410.0,26049.0,0.0,0.0,0.29,3186.0,0.0,0.0,2985.0,10.01,0.02,0.0,0.0,17.34,17.34,3440585.0,46341423.68,0.0,47.68,17.35,22.44,0.2478,38.51,0.1943,13.85
2015-05-11,850708.0,11545099.09,2.34,19.17,1.03,11.86,1.0,11384226.49,729445.0,838854.0,9899418.84,0.0,0.0,7777.0,0.65,0.0,0.0,0.0,0.0,46146.0,15.0,0.0,0.0,0.65,7777.0,0.0,0.0,4269.0,10.14,0.06,0.0,0.0,17.53,17.53,3432101.0,46577610.79,0.0,47.75,17.52,26.64,0.2453,35.99,0.2044,13.955
2015-05-12,820712.0,11373469.17,2.26,18.39,0.99,11.41,1.0,11209195.83,761908.0,808858.0,10558560.31,0.0,0.0,45000.0,0.0,0.0,0.0,0.0,0.17,0.0,12537.0,0.0,0.0,0.0,45000.0,0.0,0.0,29996.0,10.68,0.44,0.0,0.0,18.31,18.31,3399760.0,47114049.2,0.0,47.68,18.29,25.54,0.2419,35.85,0.1972,14.25
2015-05-13,793991.0,11122851.76,2.19,17.6,0.96,11.12,0.0,10956791.58,721855.0,782137.0,10112313.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,40053.0,0.0,0.0,0.0,0.0,0.0,0.0,26721.0,10.26,0.29,0.0,0.0,17.25,17.25,3461914.0,48497220.02,0.0,49.35,17.21,23.56,0.2411,36.81,0.1898,14.405
2015-05-14,939608.0,12815539.18,2.59,20.36,1.13,13.68,1.0,12653859.62,881306.0,927754.0,12020344.2,0.0,0.0,160511.0,2.58,0.0,0.0,0.0,0.01,146677.0,1060.0,0.0,0.0,2.58,160511.0,0.0,0.0,1060.0,12.59,0.02,0.0,0.0,21.43,21.43,3231362.0,44073322.39,0.0,46.06,21.46,21.62,0.2852,45.28,0.2285,14.025
2015-05-15,950040.0,12990160.55,2.62,20.53,1.15,13.18,1.0,12828077.51,902975.0,938186.0,12346627.74,0.0,0.0,49098.0,0.0,0.0,0.0,0.0,0.47,14769.0,28416.0,0.0,0.0,0.0,49098.0,0.0,987.0,4337.0,12.64,0.07,0.0,0.0,21.98,21.98,3205962.0,43836008.04,0.0,44.9,21.96,20.82,0.2854,45.41,0.2312,14.06
2015-05-18,966796.0,13021827.12,2.66,20.84,1.17,13.6,1.0,12860279.29,919731.0,954802.0,12387906.11,0.0,0.0,30531.0,0.1,0.0,20000.0,0.0,0.19,7259.0,13775.0,0.0,0.0,0.1,30531.0,0.3,0.0,10643.0,12.98,0.07,0.0,0.0,22.46,22.46,3174923.0,42763207.97,0.0,44.57,22.55,20.54,0.2691,43.7,0.2361,13.85
2015-05-19,962796.0,12925816.77,2.65,20.82,1.16,13.46,1.0,12759544.53,917122.0,950411.0,12312630.01,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.04,0.0,3000.0,0.0,0.0,0.0,391.0,0.0,0.0,4391.0,12.8,0.07,0.0,0.0,22.46,22.46,3165954.0,42503854.7,0.0,44.1,22.49,20.49,0.2692,43.66,0.2358,13.805
2015-05-20,916919.0,12260861.23,2.53,19.35,1.11,12.67,1.0,12120952.05,873854.0,906456.0,11685004.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,43268.0,0.0,0.0,0.0,0.0,0.0,0.0,43955.0,12.08,0.71,0.0,0.0,21.51,21.51,3189268.0,42646266.88,0.0,44.0,21.55,21.46,0.2541,40.98,0.2257,13.75
2015-05-21,755818.0,10194853.71,2.08,15.71,0.91,10.8,0.0,10053723.5,711865.0,745355.0,9601993.52,0.0,0.0,14416.0,0.09,0.0,0.0,0.0,2.47,6000.0,176405.0,0.0,0.0,0.09,14416.0,0.0,0.0,167101.0,9.82,1.96,0.0,0.0,17.63,17.63,3324798.0,44846549.36,0.0,45.81,17.64,26.21,0.3016,46.45,0.1872,13.87
2015-05-22,757621.0,10267064.35,2.09,16.66,0.92,10.75,0.0,9840104.0,722993.0,726115.0,9797795.54,0.0,0.0,14888.0,0.0,0.0,0.0,0.0,0.13,0.0,12760.0,0.0,0.0,0.0,14888.0,0.0,9000.0,19240.0,10.09,0.19,0.0,0.0,17.93,17.93,3309944.0,44855419.85,0.0,46.09,17.96,24.76,0.3015,47.22,0.1879,13.935
2015-05-25,760969.0,10286534.15,2.1,17.53,0.92,10.8,0.0,9855942.02,743341.0,729115.0,10048244.52,0.0,0.0,21353.0,0.03,0.0,0.0,0.0,0.01,3000.0,1005.0,0.0,0.0,0.03,21353.0,0.0,0.0,0.0,10.37,0.0,0.0,0.0,18.55,18.55,3263744.0,44118241.49,0.0,45.52,18.56,24.69,0.3003,47.09,0.1899,13.9
2015-05-26,747140.0,10135927.67,2.06,17.94,0.9,10.75,0.0,9975112.71,708143.0,735286.0,9606882.54,0.0,0.0,10389.0,0.62,0.0,20000.0,0.0,0.63,34355.0,45587.0,0.0,0.0,0.62,10389.0,0.3,0.0,48184.0,9.92,0.69,0.0,0.0,17.74,17.74,3284128.0,44553475.72,0.0,45.95,17.75,25.94,0.2576,40.85,0.1871,13.95
2015-05-27,716454.0,9831111.74,1.97,17.49,0.87,10.16,0.0,9668452.31,672172.0,704600.0,9223478.47,0.0,0.0,30369.0,0.47,0.0,0.0,0.0,0.99,31631.0,69440.0,0.0,0.0,0.47,30369.0,0.0,3100.0,62317.0,9.4,1.05,0.0,0.0,16.93,16.93,3298398.0,45260294.87,0.0,46.16,16.92,23.26,0.2443,39.53,0.1804,14.11
2015-05-28,721834.0,9862816.78,1.99,18.16,0.87,10.29,0.0,9700849.03,671803.0,709980.0,9179215.59,0.0,0.0,1124.0,0.08,0.0,0.0,0.0,0.02,5380.0,1493.0,0.0,0.0,0.08,1124.0,0.0,0.0,0.0,9.43,0.0,0.0,0.0,17.03,17.03,3272292.0,44711133.67,0.0,45.99,17.02,23.17,0.2424,39.35,0.183,14.05
2015-05-29,726011.0,9888117.56,2.0,18.6,0.88,10.34,0.0,9638017.35,694547.0,707648.0,9459584.47,0.0,0.0,33889.0,0.35,0.0,0.0,0.0,0.16,25275.0,11145.0,0.0,0.0,0.35,33889.0,0.0,0.0,27607.0,9.72,0.4,0.0,0.0,17.94,17.94,3177981.0,43283434.71,0.0,44.5,17.94,25.68,0.2481,39.18,0.1875,14.005
2015-06-01,725066.0,9963387.22,2.0,13.57,0.88,10.36,0.0,9721223.37,519787.0,707443.0,7142576.2,0.0,0.0,1922.0,0.49,0.0,0.0,0.0,0.51,31958.0,36187.0,0.0,0.0,0.49,1922.0,0.0,25000.0,32163.0,7.31,0.46,2.32,0.0,16.69,16.69,2594303.0,35649231.05,165495.0,36.4,16.73,21.81,0.2408,39.5,0.2328,14.13
2015-06-02,540731.0,7509253.79,1.49,10.17,0.65,7.62,0.0,7344634.61,351119.0,528877.0,4876069.03,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,2.49,0.0,176668.0,0.0,0.0,0.0,0.0,0.14,8000.0,188566.0,4.95,2.8,0.0,0.0,11.35,11.35,2742379.0,38084037.92,0.0,38.32,11.44,22.18,0.2691,42.45,0.1748,14.28
2015-06-03,443757.0,6095663.44,1.22,8.42,0.54,6.33,0.0,5932831.09,262943.0,431903.0,3611913.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,88176.0,0.0,0.0,0.0,0.0,0.0,0.0,96974.0,3.72,1.33,0.0,0.0,9.01,9.01,2657011.0,36498004.11,0.0,37.63,9.0,27.29,0.2565,36.81,0.152,14.125
2015-06-04,452757.0,6225896.4,1.25,8.64,0.55,6.48,0.0,6062891.14,238943.0,440903.0,3285723.61,0.0,0.0,1000.0,0.17,0.0,0.0,0.0,0.35,11000.0,25000.0,0.0,0.0,0.17,1000.0,0.0,0.0,2000.0,3.38,0.03,0.0,0.0,8.21,8.21,2672381.0,36748117.11,0.0,37.8,8.21,26.72,0.2548,35.85,0.1555,14.14
2015-06-05,465776.0,6318858.37,1.28,8.81,0.56,6.7,0.0,6158043.42,253225.0,453922.0,3435327.09,0.0,0.0,16922.0,0.09,0.0,6000.0,0.0,0.09,7149.0,6707.0,0.0,0.0,0.09,16922.0,0.08,4067.0,130.0,3.58,0.0,0.0,0.0,8.72,8.72,2651819.0,35975380.2,0.0,37.73,8.67,26.07,0.2442,35.0,0.1603,13.95
2015-06-08,465109.0,6377657.06,1.28,8.78,0.56,6.48,0.0,6221461.65,252558.0,453718.0,3463120.07,0.0,0.0,13267.0,0.11,0.0,0.0,0.0,0.21,8000.0,14218.0,0.0,0.0,0.11,13267.0,0.0,284.0,8204.0,3.51,0.19,0.0,0.0,8.7,8.7,2650313.0,36341561.71,0.0,36.69,8.74,24.04,0.2359,34.81,0.1602,14.1
2015-06-09,445109.0,6211630.07,1.23,8.6,0.54,6.34,0.0,6052665.24,242558.0,433718.0,3384969.9,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.27,0.0,20000.0,0.0,0.0,0.0,10000.0,0.0,0.0,20000.0,3.44,0.29,0.0,0.0,8.36,8.36,2659936.0,37120207.5,0.0,37.43,8.41,25.24,0.2556,36.39,0.1534,14.35
2015-06-10,387380.0,5485116.76,1.07,7.39,0.47,5.68,0.0,5317269.75,344864.0,375526.0,4883110.4,0.0,0.0,109167.0,0.17,0.0,0.0,0.0,0.1,9928.0,6861.0,0.0,0.0,0.17,109167.0,0.0,0.0,68120.0,4.96,0.87,0.0,0.0,54.52,11.88,287698.0,4073667.0,0.0,4.15,54.46,26.75,0.2334,30.34,0.1335,14.56
2015-06-11,391218.0,5657402.84,1.08,7.47,0.47,5.87,0.0,5485982.16,345167.0,379364.0,4991459.4,0.0,0.0,3375.0,0.09,0.0,0.0,0.0,0.02,3838.0,3072.0,0.0,0.0,0.09,3375.0,0.0,0.0,0.0,5.06,0.0,0.0,0.0,54.28,11.89,290770.0,4204824.48,0.0,4.27,54.22,26.47,0.2296,30.07,0.1348,14.87
2015-06-12,395287.0,5556712.59,1.09,7.23,0.48,5.95,0.0,5390076.02,349167.0,383433.0,4908384.71,0.0,0.0,4000.0,0.09,0.0,0.0,0.0,0.0,4069.0,0.0,0.0,0.0,0.09,4000.0,0.0,0.0,0.0,5.15,0.0,0.0,0.0,54.91,10.31,286770.0,4031244.31,0.0,4.21,54.97,26.23,0.2294,30.09,0.1167,14.455
2015-06-15,404638.0,5635039.83,1.12,8.08,0.49,5.96,0.0,5469959.53,358518.0,392784.0,4992766.89,0.0,0.0,9351.0,0.14,0.0,0.0,0.0,0.0,9351.0,0.0,0.0,0.0,0.14,9351.0,0.0,0.0,0.0,5.17,0.0,0.0,0.0,60.1,10.58,238029.0,3314821.88,0.0,3.43,60.13,25.48,0.2211,29.22,0.1194,14.32
2015-06-16,410202.0,5796297.86,1.13,8.17,0.5,6.04,0.0,5628796.69,362244.0,398348.0,5118634.53,0.0,0.0,4024.0,0.13,0.0,0.0,0.0,0.0,9862.0,298.0,0.0,0.0,0.13,4024.0,0.0,0.0,4298.0,5.21,0.07,0.0,0.0,60.32,10.69,238327.0,3367643.94,0.0,3.44,60.25,25.13,0.2246,30.06,0.121,14.53
2015-06-17,415416.0,5898252.8,1.15,8.4,0.5,6.14,0.0,5729944.67,363796.0,403562.0,5165330.11,0.0,0.0,2170.0,0.08,0.0,0.0,0.0,0.0,5214.0,618.0,0.0,0.0,0.08,2170.0,0.0,0.0,0.0,5.28,0.0,0.0,0.0,60.36,10.73,238945.0,3392642.59,0.0,3.48,60.26,25.36,0.2229,29.71,0.1226,14.6
2015-06-18,415489.0,5814436.49,1.15,8.68,0.5,6.16,0.0,5648549.23,363869.0,403635.0,5092055.85,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,5.28,0.0,0.0,0.0,60.36,10.74,238945.0,3343844.31,0.0,3.46,60.36,25.36,0.223,29.91,0.1226,14.39
2015-06-19,415489.0,5824538.01,1.15,8.73,0.5,6.14,0.0,5658362.56,363869.0,403635.0,5100902.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.24,0.0,0.0,0.0,60.36,10.74,238945.0,3349653.63,0.0,3.44,60.38,25.32,0.223,30.02,0.1226,14.415
2015-06-22,415389.0,5998860.35,1.15,8.8,0.5,6.18,0.0,5834356.68,363769.0,403998.0,5253387.63,0.0,0.0,363.0,0.01,0.0,0.0,0.0,0.01,363.0,463.0,0.0,0.0,0.01,363.0,0.0,0.0,0.0,5.29,0.0,0.0,0.0,60.36,10.73,238945.0,3450735.79,0.0,3.5,60.21,25.13,0.2231,29.7,0.1226,14.85
2015-06-23,387977.0,5659584.47,1.07,8.12,0.47,5.91,0.0,5493419.14,336820.0,376586.0,4913335.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,26949.0,0.0,0.0,0.0,0.0,0.0,0.0,27412.0,5.05,0.36,0.0,0.0,55.88,9.94,265894.0,3878708.16,0.0,3.97,56.01,26.61,0.2199,31.33,0.1145,15.0
2015-06-24,370965.0,5526866.94,1.02,7.61,0.45,5.7,0.0,5357156.74,328086.0,359574.0,4888028.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,8734.0,0.0,0.0,0.0,0.0,0.0,0.0,17012.0,4.95,0.24,0.0,0.0,54.43,9.68,274628.0,4091578.49,0.0,4.16,54.36,28.14,0.2195,30.93,0.1095,15.32
2015-06-25,380965.0,5855539.1,1.05,7.73,0.46,6.0,0.0,5680456.23,328086.0,369574.0,5042774.01,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5.07,0.0,0.0,0.0,9.7,9.7,3053377.0,46931262.46,0.0,47.12,9.72,27.57,0.2249,32.67,0.1127,15.805
2015-06-26,374815.0,5675353.04,1.03,7.36,0.45,6.03,0.0,5502873.43,323094.0,363424.0,4892206.86,0.0,0.0,6734.0,0.11,0.0,0.0,0.0,0.09,2096.0,11726.0,0.0,0.0,0.11,6734.0,0.0,0.0,8246.0,5.08,0.12,0.0,0.0,9.56,9.56,3055040.0,46258635.73,0.0,48.14,9.55,27.1,0.2322,34.28,0.111,15.57
2015-06-29,371815.0,5606424.57,1.02,7.13,0.45,5.86,0.0,5434665.01,328936.0,360424.0,4959872.18,0.0,0.0,8842.0,0.0,0.0,0.0,0.0,0.07,0.0,3000.0,0.0,0.0,0.0,8842.0,0.0,0.0,3000.0,5.1,0.05,0.0,0.0,9.76,9.76,3040816.0,45851042.99,0.0,47.09,9.77,27.43,0.2351,34.53,0.1103,15.505
2015-06-30,351192.0,5218615.21,0.97,6.64,0.42,5.56,0.0,5049348.12,313382.0,339801.0,4656769.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,15554.0,0.0,0.0,0.0,0.0,0.0,0.0,20623.0,4.84,0.33,0.0,0.0,9.3,9.3,3056370.0,45416806.07,0.0,47.22,9.29,28.87,0.2609,36.78,0.1042,15.28
2015-07-01,358728.0,5355018.34,0.99,6.85,0.43,5.63,0.0,5205740.39,301949.0,348728.0,4507433.02,0.0,0.0,0.0,0.1,0.0,6191.0,0.0,0.2,8736.0,11433.0,0.0,0.0,0.1,0.0,0.09,0.0,6000.0,4.63,0.09,0.0,0.0,8.96,8.96,3067141.0,45785654.65,0.0,47.1,8.96,28.66,0.2673,38.06,0.1065,15.35
2015-07-02,359277.0,5274117.97,0.99,6.82,0.43,5.58,0.0,5127319.88,302498.0,349277.0,4440613.06,0.0,0.0,10000.0,0.16,0.0,0.0,0.0,0.14,10000.0,9451.0,0.0,0.0,0.16,10000.0,0.0,0.0,9451.0,4.61,0.16,0.0,0.0,8.97,8.97,3068080.0,45038830.39,0.0,46.93,8.95,28.25,0.2588,38.14,0.1066,15.095
2015-07-03,351832.0,5274316.33,0.97,6.77,0.42,5.57,0.0,5124406.25,302498.0,341832.0,4534749.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7445.0,4.6,0.04,0.0,0.0,8.97,8.97,3068080.0,45993611.83,0.0,46.57,9.0,28.95,0.2588,37.69,0.1044,15.415
2015-07-06,361832.0,5262361.72,1.0,6.7,0.44,5.62,0.0,5116925.12,325053.0,351832.0,4727460.44,0.0,0.0,29457.0,0.11,0.0,0.0,0.0,0.08,10000.0,6902.0,0.0,0.0,0.11,29457.0,0.0,0.0,0.0,4.95,0.0,0.0,0.0,9.64,9.64,3047670.0,44324277.41,0.0,46.71,9.59,30.37,0.2571,36.33,0.1073,14.955
