DATE,PUB FP Equity_DX_SI_QTY,PUB FP Equity_DX_SHORT_INTEREST_VALUE,PUB FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,PUB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PUB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PUB FP Equity_DX_SI_MV,PUB FP Equity_DX_DSS,PUB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PUB FP Equity_DX_SUPPLY_SI_QTY,PUB FP Equity_DX_BROKER_SI_QTY,PUB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PUB FP Equity_DX_BROKER_SI_MV_NEW_x,PUB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,PUB FP Equity_DX_SUPPLY_SI_QTY_INC_x,PUB FP Equity_DX_BROKER_SI_MV_INC_x,PUB FP Equity_DX_SUPPLY_SI_MV_NEW,PUB FP Equity_DX_BROKER_SI_QTY_ADD,PUB FP Equity_DX_BROKER_SI_QTY_NEW,PUB FP Equity_DX_SUPPLY_SI_MV_DEC,PUB FP Equity_DX_BROKER_SI_QTY_INC,PUB FP Equity_DX_SUPPLY_SI_QTY_DEC,PUB FP Equity_DX_BROKER_SI_MV_NEW_y,PUB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,PUB FP Equity_DX_BROKER_SI_MV_INC_y,PUB FP Equity_DX_SUPPLY_SI_QTY_INC_y,PUB FP Equity_DX_BROKER_SI_MV_ADD,PUB FP Equity_DX_SUPPLY_SI_QTY_ADD,PUB FP Equity_DX_BROKER_SI_QTY_DEC,PUB FP Equity_DX_SUPPLY_SI_MV,PUB FP Equity_DX_BROKER_SI_MV_DEC,PUB FP Equity_DX_SUPPLY_SI_MV_RMV,PUB FP Equity_DX_BROKER_SI_MV_RMV,PUB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PUB FP Equity_DX_UTILIZATION_QUANTITY,PUB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PUB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PUB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,PUB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PUB FP Equity_DX_ACTIVE_UTILIZATION_MV,PUB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PUB FP Equity_DX_BROKER_SI_CON_RATIO,PUB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PUB FP Equity_DX_DEMAND_SUPPLY_RATIO,PUB FP Equity_PX_LAST
2012-07-11,39349080.0,1279382393.25,34.53,41.6,21.39,1465.76,5.0,1074849266.91,25280320.0,33058396.0,821955590.92,0.0,0.0,1145139.0,31.74,0.0,0.0,0.0,17.41,811860.0,449960.0,0.0,0.0,31.74,1145139.0,0.0,343652.0,1564126.0,933.94,60.26,0.0,0.0,51.86,51.86,23467228.0,763005344.0,0.0,861.11,52.03,8.5,0.064,9.53,0.8072,36.045
2012-07-12,39475488.0,1302364648.98,34.65,40.41,21.45,1453.06,5.0,1087263846.86,24966330.0,32955648.0,823682423.05,0.0,0.0,543483.0,27.0,0.0,0.0,0.0,36.44,817744.0,972134.0,0.0,0.0,27.0,543483.0,0.0,114661.0,920492.0,905.6,39.18,0.0,0.0,51.73,51.73,23298742.0,768665809.69,0.0,852.5,51.51,8.28,0.0643,8.76,0.8179,36.575
2012-07-13,36944072.0,1247508049.19,32.42,37.77,20.08,1371.83,4.0,1056545883.6,23508892.0,31288862.0,793835936.59,0.0,0.0,555474.0,10.74,0.0,0.0,0.0,70.94,313105.0,2023263.0,0.0,0.0,10.74,555474.0,0.0,83402.0,1979890.0,864.55,72.12,3.29,0.0,49.24,49.24,24230956.0,818218215.08,90985.0,891.59,49.23,9.15,0.0676,9.24,0.7739,37.435
2012-07-16,37884848.0,1276200087.14,33.25,39.62,20.59,1424.74,5.0,1090529325.25,23576488.0,32373088.0,794204480.91,0.0,0.0,215924.0,74.88,0.0,0.0,0.0,10.93,1813663.0,309760.0,0.0,0.0,74.88,215924.0,0.0,161432.0,729437.0,881.97,21.39,0.0,0.0,49.8,49.8,23763736.0,800512171.88,0.0,891.33,49.74,9.09,0.0682,9.56,0.8003,37.345
2012-07-17,39340488.0,1325767496.8,34.53,41.3,21.38,1488.58,5.0,1156820576.71,25676548.0,34327200.0,865295132.29,0.0,0.0,1842957.0,83.59,0.0,0.0,0.0,27.76,2144070.0,747825.0,0.0,0.0,83.59,1842957.0,0.0,1033075.0,189957.0,961.98,6.4,0.37,0.0,53.81,53.81,22041348.0,742789534.39,10213.0,821.16,53.95,9.96,0.0696,10.27,0.8244,37.36
2012-07-18,40779516.0,1388976217.34,35.79,43.37,22.16,1546.53,5.0,1217565253.34,27417604.0,35746992.0,933861007.39,0.0,0.0,2303330.0,88.38,0.0,0.0,0.0,43.32,2336251.0,1168803.0,0.0,0.0,88.38,2303330.0,0.0,616861.0,916462.0,1029.21,32.53,0.39,0.0,57.56,57.56,20214532.0,688519799.81,10333.0,756.02,57.65,9.59,0.0712,11.22,0.8561,37.76
2012-07-19,43108832.0,1495145153.17,37.83,46.84,23.43,1650.55,5.0,1309674707.14,28221840.0,37761248.0,978819080.27,0.0,0.0,866348.0,118.26,0.0,695000.0,0.0,15.33,2930725.0,435286.0,0.0,0.0,118.26,866348.0,26.41,373176.0,1611466.0,1072.61,59.27,0.0,0.0,59.35,59.35,19330884.0,670453737.16,0.0,734.64,59.35,10.54,0.0713,11.5,0.9065,38.45
2012-07-20,42714292.0,1520954100.03,37.49,47.16,23.21,1662.7,5.0,1321022037.34,28994946.0,37099424.0,1032440898.21,0.0,0.0,998867.0,38.39,0.0,0.0,0.0,9.22,804521.0,266474.0,0.0,0.0,38.39,998867.0,0.0,40712.0,1466344.0,1128.56,52.44,0.0,0.0,61.14,61.14,18431310.0,656295005.74,0.0,717.81,61.12,9.81,0.0697,11.76,0.9006,39.475
2012-07-23,41329944.0,1451715524.16,36.27,43.02,22.46,1629.13,5.0,1298489886.66,28301176.0,36967652.0,994079656.9,0.0,0.0,991443.0,35.03,0.0,2000.0,0.0,66.55,672506.0,1779922.0,0.0,0.0,35.03,991443.0,0.08,99603.0,806281.0,1122.19,27.88,0.19,0.0,59.59,59.59,19192048.0,674121262.35,4893.0,754.91,59.78,10.19,0.0715,11.4,0.8702,38.94
2012-07-24,38371656.0,1353516609.87,33.68,40.14,20.85,1503.11,5.0,1221917862.36,27833312.0,34640884.0,981788487.31,0.0,8825.0,1129570.0,27.12,0.35,0.0,0.0,70.58,668640.0,1736944.0,0.0,8825.0,27.12,1129570.0,0.0,124163.0,2995406.0,1092.94,124.26,0.09,0.0,58.31,58.31,19900800.0,701978130.67,2387.0,776.4,58.47,11.09,0.0794,14.2,0.8039,39.105
2012-07-25,39045096.0,1373749458.48,34.27,41.37,21.22,1519.55,5.0,1206682372.93,27215036.0,34296668.0,957524626.59,0.0,0.0,182122.0,53.06,0.0,0.0,0.0,36.2,1357224.0,914063.0,0.0,0.0,53.06,182122.0,0.0,113666.0,1701442.0,1065.25,73.52,0.0,0.0,56.98,56.98,20549900.0,723020734.71,0.0,802.67,57.03,9.99,0.0767,14.06,0.8174,39.005
2012-07-26,39514984.0,1443390926.07,34.68,41.96,21.48,1542.36,5.0,1226585959.96,26579012.0,33579624.0,970869803.33,0.0,0.0,377984.0,17.74,0.0,0.0,0.0,52.75,480996.0,1355171.0,0.0,0.0,17.74,377984.0,0.0,322459.0,1198039.0,1040.99,45.34,0.34,0.0,55.83,55.83,21030424.0,768192723.37,8852.0,828.4,55.69,9.7,0.0777,13.86,0.83,40.495
2012-07-27,38883840.0,1432086610.88,34.13,40.72,21.13,1554.77,5.0,1273487190.81,27076692.0,34577568.0,997230933.99,0.0,8852.0,1112960.0,44.62,0.36,200000.0,0.0,13.42,968954.0,375020.0,0.0,8852.0,44.62,1112960.0,8.18,98424.0,171011.0,1102.59,0.0,12.35,0.0,57.59,57.59,19937388.0,734291325.41,319981.0,808.84,57.68,9.75,0.0778,13.89,0.8271,40.83
2012-07-30,35932756.0,1316429915.52,31.54,37.52,19.53,1451.98,5.0,1137079455.38,24516540.0,31037276.0,898186231.0,0.0,0.0,128219.0,1.67,0.0,0.0,0.0,112.29,4792.0,2799021.0,0.0,0.0,1.67,128219.0,0.0,110651.0,3545084.0,1009.28,142.34,0.0,0.0,51.92,51.92,22699564.0,831619626.36,0.0,927.87,52.1,10.45,0.0819,14.83,0.761,40.615
2012-07-31,33210484.0,1201418963.39,29.15,34.59,18.05,1329.08,4.0,1057718904.95,21898316.0,29238224.0,792191167.96,0.0,0.0,26436.0,12.29,0.0,0.0,0.0,113.39,311420.0,2728271.0,0.0,0.0,12.29,26436.0,0.0,81702.0,2110472.0,891.42,89.61,0.0,0.0,46.83,46.83,24865892.0,899545884.07,0.0,1005.84,46.98,11.3,0.0886,16.15,0.7102,40.105
2012-08-01,29944532.0,1089212616.09,26.28,31.47,16.27,1191.99,4.0,946897134.2,19295672.0,26032008.0,701867351.89,0.0,0.0,59460.0,0.17,0.0,0.0,0.0,107.83,6800.0,2637633.0,0.0,0.0,0.17,59460.0,0.0,2224.0,3213015.0,781.18,131.86,1.08,0.0,41.83,41.83,26830012.0,975924003.76,26693.0,1079.91,41.97,12.67,0.1013,18.0,0.6492,40.325
2012-08-02,25631772.0,926789865.8,22.5,27.17,13.93,1019.23,3.0,825447645.46,15168563.0,22829000.0,548462684.01,0.0,0.0,2356.0,0.38,0.0,0.0,0.0,112.55,8400.0,2800383.0,0.0,0.0,0.38,2356.0,0.0,0.0,3211407.0,617.71,131.24,0.19,0.0,32.52,32.52,31477312.0,1138152046.77,4664.0,1269.88,32.72,14.82,0.124,21.11,0.5495,40.085
2012-08-03,25739502.0,945080181.8,18.61,26.29,12.35,1014.35,3.0,839498803.98,12665162.0,22863966.0,465028173.64,0.0,0.0,164880.0,14.45,0.0,8096.0,0.0,114.26,361900.0,2765322.0,0.0,0.0,14.45,164880.0,0.34,101709.0,335031.0,506.34,17.1,0.5,0.0,26.77,26.77,34646536.0,1272120748.16,12382.0,1388.12,26.73,14.7,0.123,21.27,0.544,40.705
2012-08-06,21061668.0,779498056.3,15.22,21.52,10.11,842.36,3.0,672486556.55,12079719.0,18170268.0,447073682.92,0.0,0.0,101806.0,0.13,0.0,0.0,0.0,26.01,2500.0,697499.0,0.0,0.0,0.13,101806.0,0.0,10250.0,4696198.0,493.17,179.11,0.0,0.0,25.06,25.06,36118164.0,1336743064.95,0.0,1468.33,25.14,16.54,0.141,25.76,0.437,41.03
2012-08-07,20069444.0,746667771.13,14.51,20.89,9.63,807.92,3.0,638803396.37,11437721.0,17170192.0,425531352.33,0.0,0.0,87051.0,0.66,0.0,0.0,0.0,28.71,16391.0,733389.0,0.0,0.0,0.66,87051.0,0.0,4340.0,1016466.0,471.93,39.0,0.0,0.0,23.36,23.36,37528020.0,1396200265.85,0.0,1537.17,23.49,15.52,0.1466,27.01,0.4099,41.245
2012-08-08,20129394.0,748081084.55,14.55,21.1,9.66,813.6,3.0,643934879.81,11376063.0,17327024.0,422775645.75,0.0,0.0,130743.0,14.29,0.0,0.0,0.0,7.88,343209.0,192401.0,0.0,0.0,14.29,130743.0,0.0,0.0,186379.0,472.8,7.41,0.0,0.0,23.77,23.77,36477716.0,1355643858.29,0.0,1502.86,23.93,15.37,0.1442,26.64,0.4206,41.2
2012-08-09,20596070.0,767468061.55,14.89,21.71,9.88,834.3,3.0,633610400.89,10969090.0,17003814.0,408739445.89,0.0,0.0,50000.0,1.22,0.0,0.0,0.0,20.12,37300.0,496204.0,0.0,0.0,1.22,50000.0,0.0,39231.0,360509.0,456.11,14.72,0.0,0.0,23.05,23.05,36614008.0,1364341922.77,0.0,1509.53,23.2,15.05,0.1391,26.01,0.4328,41.31
2012-08-10,20113852.0,759659490.94,14.54,21.16,9.65,817.03,3.0,645397765.36,10468125.0,17088492.0,395359899.66,0.0,0.0,279226.0,11.42,0.0,0.0,0.0,32.27,258978.0,780191.0,0.0,0.0,11.42,279226.0,0.0,0.0,174299.0,437.05,7.42,0.0,0.0,22.11,22.11,36887796.0,1393177414.8,0.0,1529.09,22.23,15.5,0.1432,26.24,0.4247,41.87
2012-08-13,20106936.0,753050320.08,14.53,21.76,9.65,820.38,3.0,639859833.95,10558849.0,17084676.0,395452823.8,0.0,0.0,136653.0,8.94,0.0,0.0,0.0,1.84,162184.0,48095.0,0.0,0.0,8.94,136653.0,0.0,2166.0,166000.0,443.77,6.92,0.0,0.0,22.29,22.29,36802308.0,1378329836.97,0.0,1533.07,22.45,15.63,0.1465,26.62,0.4245,41.52
2012-08-14,19895548.0,747645852.49,14.38,22.0,9.55,809.95,3.0,633443585.74,10188266.0,16856520.0,382860266.98,0.0,0.0,130112.0,0.0,0.0,0.0,0.0,21.83,0.0,500695.0,0.0,0.0,0.0,130112.0,0.0,0.0,228157.0,425.68,9.92,0.0,0.0,21.26,21.26,37727472.0,1417743706.56,0.0,1567.75,21.35,15.72,0.1471,26.96,0.4152,41.66
2012-08-15,19307692.0,724074706.97,13.96,21.7,9.26,789.57,2.0,606511720.18,10258964.0,16172836.0,384730414.81,0.0,0.0,196878.0,0.29,0.0,0.0,0.0,5.03,6100.0,126180.0,0.0,0.0,0.29,196878.0,0.0,0.0,689784.0,430.4,25.7,0.0,0.0,21.45,21.45,37578588.0,1409267616.99,0.0,1562.12,21.6,16.19,0.1507,27.66,0.4036,41.575
2012-08-16,19773728.0,750024263.27,14.29,22.55,9.49,806.87,3.0,613525707.44,10258996.0,16175064.0,389127225.62,0.0,0.0,41575.0,13.44,0.0,0.0,0.0,1.4,349006.0,41543.0,0.0,0.0,13.44,41575.0,0.0,0.0,346778.0,428.24,13.95,0.0,0.0,21.33,21.33,37833252.0,1435028182.77,0.0,1572.72,21.4,15.77,0.1483,27.05,0.4112,42.05
2012-08-17,19407556.0,726069175.63,14.03,22.82,9.31,797.75,2.0,595099581.32,9785524.0,15906788.0,366092842.59,0.0,0.0,26428.0,1.48,0.0,39234.0,0.0,22.16,20000.0,499900.0,0.0,0.0,1.48,26428.0,1.64,0.0,327510.0,412.42,11.1,0.0,0.0,20.58,20.58,37755244.0,1412486914.21,0.0,1578.99,20.71,16.17,0.1498,27.41,0.4082,41.475
2012-08-20,18919888.0,707739367.47,13.68,22.27,9.08,770.65,2.0,579307440.97,9644814.0,15486537.0,360785146.28,0.0,0.0,3799.0,0.0,0.0,52000.0,0.0,7.14,0.0,144509.0,0.0,0.0,0.0,3799.0,2.16,0.0,472251.0,401.05,20.19,0.0,0.0,20.14,20.14,38250368.0,1430837817.53,0.0,1581.87,20.23,16.49,0.1515,27.61,0.395,41.47
2012-08-21,18902112.0,721481890.17,13.66,22.84,9.07,768.97,2.0,591206934.53,9624537.0,15489037.0,367362607.25,0.0,0.0,50429.0,0.1,0.0,0.0,0.0,2.94,2500.0,70706.0,0.0,0.0,0.1,50429.0,0.0,0.0,0.0,399.46,0.0,0.0,0.0,20.33,20.33,37714384.0,1439534643.27,0.0,1567.27,20.31,16.49,0.1508,27.53,0.3993,42.315
2012-08-22,18822440.0,712498420.48,13.61,23.22,9.03,776.86,2.0,583653576.97,9615223.0,15418679.0,363971472.35,0.0,0.0,11893.0,0.61,0.0,0.0,0.0,1.53,9500.0,39884.0,0.0,0.0,0.61,11893.0,0.0,18677.0,79858.0,407.53,1.38,0.0,0.0,20.35,20.35,37643788.0,1424955504.75,0.0,1583.08,20.47,16.67,0.1489,26.95,0.3983,41.965
2012-08-23,18570218.0,699349451.99,13.42,24.31,8.91,760.83,2.0,575932707.29,9322181.0,15293064.0,351070847.62,0.0,0.0,0.0,0.33,0.0,0.0,0.0,13.26,10000.0,293042.0,0.0,0.0,0.33,0.0,0.0,0.0,135615.0,391.16,8.33,0.0,0.0,19.99,19.99,37315448.0,1405289809.18,0.0,1557.18,20.08,16.21,0.1502,27.49,0.3982,41.75
2012-08-24,18287900.0,687810139.06,13.22,24.67,8.78,748.25,2.0,558916642.47,9356964.0,14860804.0,351916551.93,0.0,0.0,73410.0,0.16,0.0,0.0,0.0,8.11,5100.0,194060.0,0.0,0.0,0.16,73410.0,0.0,155433.0,437360.0,392.37,18.32,0.0,0.0,19.94,19.94,37577412.0,1413291027.03,0.0,1569.19,20.0,16.43,0.1458,26.35,0.3896,41.695
2012-08-27,18279280.0,685672210.27,13.21,25.12,8.77,747.32,2.0,557222779.0,9330189.0,14854957.0,349983769.27,0.0,0.0,0.0,0.0,0.0,1950.0,0.0,1.27,0.0,30343.0,0.0,0.0,0.0,0.0,0.09,3568.0,7797.0,390.26,0.39,0.0,0.0,19.86,19.86,37649724.0,1412274962.2,0.0,1566.69,19.94,16.42,0.1461,26.41,0.3891,41.585
2012-08-28,17882280.0,673845149.2,12.93,24.86,8.58,728.6,2.0,544508887.25,9133790.0,14449997.0,344182066.56,0.0,0.0,91529.0,0.07,0.0,0.0,0.0,12.14,2400.0,287928.0,0.0,0.0,0.07,91529.0,0.0,0.0,407360.0,380.41,17.87,0.0,0.0,19.44,19.44,37861720.0,1426716076.6,0.0,1573.03,19.47,16.77,0.1472,27.09,0.3805,41.775
2012-08-29,17863972.0,672269001.28,12.91,24.96,8.57,730.89,2.0,544168326.15,9105482.0,14459997.0,342663618.72,0.0,0.0,417.0,1.49,0.0,0.0,0.0,1.05,25000.0,28725.0,0.0,0.0,1.49,417.0,0.0,0.0,15000.0,382.18,0.64,0.0,0.0,19.37,19.37,37894080.0,1426055488.44,0.0,1580.46,19.47,16.98,0.1473,27.01,0.3801,41.72
2012-08-30,16515094.0,614728936.1,11.94,23.12,7.92,673.24,2.0,509788548.13,9070799.0,13695802.0,337635536.25,0.0,0.0,750000.0,0.36,0.0,0.0,0.0,33.01,7805.0,784683.0,0.0,0.0,0.36,750000.0,0.0,0.0,772000.0,380.82,32.37,0.0,0.0,19.11,19.11,38404552.0,1429503785.59,0.0,1595.14,19.27,18.41,0.1645,29.4,0.3479,41.265
2012-08-31,16473527.0,613181718.89,11.91,23.04,7.9,665.51,2.0,509846726.51,9027669.0,13697365.0,336030140.66,0.0,0.0,92.0,0.11,0.0,0.0,0.0,2.53,3100.0,43222.0,0.0,0.0,0.11,92.0,0.0,0.0,1537.0,375.42,0.94,0.0,0.0,18.99,18.99,38516964.0,1433688013.01,0.0,1587.94,19.12,18.14,0.1647,29.59,0.3465,41.265
2012-09-03,16603174.0,624597155.22,12.0,23.28,7.97,667.62,2.0,519310243.84,9050266.0,13804415.0,340463238.99,0.0,0.0,21100.0,4.28,0.0,0.0,0.0,0.0,110000.0,35.0,0.0,0.0,4.28,21100.0,0.0,1532.0,2950.0,376.46,0.13,0.0,0.0,19.15,19.15,38218264.0,1437738288.58,0.0,1580.83,19.23,18.1,0.1615,28.87,0.3513,41.705
2012-09-04,16373878.0,608807921.56,11.84,23.61,7.86,660.98,2.0,513400197.76,9075301.0,13807889.0,337434732.28,0.0,0.0,25035.0,0.0,0.0,69544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25035.0,2.99,0.0,66070.0,380.09,2.7,0.0,0.0,19.15,19.15,38314180.0,1424584713.05,0.0,1594.85,19.25,18.43,0.1656,29.19,0.3455,41.22
2012-09-05,16410897.0,614995361.31,11.86,24.31,7.87,663.17,2.0,510881962.89,9735470.0,13632674.0,364834956.32,0.0,0.0,627840.0,15.05,0.0,126709.0,0.0,0.6,362444.0,14422.0,0.0,0.0,15.05,627840.0,5.31,46751.0,664368.0,404.56,24.65,0.0,0.0,20.14,20.14,38609112.0,1446869405.38,0.0,1592.02,20.26,18.14,0.1603,29.02,0.3395,41.545
2012-09-06,16566980.0,632500789.25,11.98,25.21,7.95,673.46,2.0,527668324.18,9800563.0,13821122.0,374169814.45,0.0,0.0,84120.0,4.12,0.0,115558.0,0.0,2.74,91401.0,66974.0,0.0,0.0,4.12,84120.0,5.04,47947.0,18511.0,410.8,0.75,0.0,0.0,20.33,20.33,38409896.0,1466428373.49,0.0,1601.89,20.41,17.88,0.1564,28.57,0.3436,42.325
2012-09-07,16463964.0,633394372.27,11.76,25.46,7.84,675.53,2.0,532021158.71,9695044.0,13828947.0,372983463.07,0.0,0.0,26260.0,2.59,0.0,0.0,0.0,5.03,51218.0,131779.0,0.0,0.0,2.59,26260.0,0.0,0.0,43393.0,408.77,0.93,0.0,0.0,20.13,20.13,38470924.0,1480036445.51,0.0,1619.0,20.16,17.49,0.1561,28.73,0.3418,42.65
2012-09-10,16609278.0,645127472.79,11.87,25.57,7.91,690.3,2.0,540408089.96,9791085.0,13913201.0,380299367.73,0.0,0.0,13430.0,4.44,0.0,0.0,0.0,0.17,84690.0,4940.0,0.0,0.0,4.44,13430.0,0.0,87551.0,436.0,419.37,0.0,0.0,0.0,20.34,20.34,38357160.0,1489845476.37,0.0,1634.33,20.42,17.3,0.1526,28.19,0.345,43.06
2012-09-11,16507139.0,643691539.45,11.79,25.48,7.86,688.59,2.0,540458862.17,9823382.0,13859790.0,383060194.88,0.0,0.0,82479.0,1.36,0.0,0.0,0.0,3.61,25321.0,84967.0,0.0,0.0,1.36,82479.0,0.0,34785.0,78732.0,425.62,2.78,0.0,0.0,20.4,20.4,38338264.0,1494990511.32,0.0,1643.37,20.57,17.47,0.1537,28.26,0.3427,43.23
2012-09-12,16305361.0,642000584.68,11.65,24.81,7.76,682.41,2.0,540079174.93,9854025.0,13716788.0,387988331.66,0.0,0.0,119532.0,6.25,0.0,0.0,0.0,3.73,126697.0,92732.0,0.0,0.0,6.25,119532.0,0.0,3843.0,269699.0,429.42,11.97,0.0,0.0,20.45,20.45,38343144.0,1509707197.92,0.0,1653.33,20.62,17.52,0.1486,26.88,0.3383,43.65
2012-09-13,17027214.0,676412557.57,12.17,25.22,8.11,718.69,2.0,572667978.09,10489306.0,14415670.0,416691673.61,0.0,0.0,578581.0,32.88,0.0,5000.0,0.0,3.28,732803.0,76869.0,0.0,0.0,32.88,578581.0,0.22,133569.0,6800.0,460.95,0.18,0.0,0.0,21.62,21.62,38018592.0,1510303039.01,0.0,1652.28,21.81,16.77,0.1385,25.65,0.351,44.04
2012-09-14,17007320.0,686667856.4,12.15,26.33,8.1,722.69,2.0,599791249.93,9941251.0,14855569.0,401376437.56,0.0,0.0,14844.0,29.27,0.0,0.0,0.0,20.65,627265.0,481005.0,0.0,0.0,29.27,14844.0,0.0,6549.0,187366.0,442.56,7.81,3.83,0.0,20.55,20.55,38427620.0,1551509082.67,88443.0,1674.56,20.9,17.02,0.1382,25.45,0.3516,44.76
2012-09-17,16962736.0,678747428.91,12.12,25.76,8.08,729.84,2.0,592225971.93,10000448.0,14800458.0,400158227.3,0.0,0.0,12618.0,8.25,0.0,1290.0,0.0,0.06,163567.0,1868.0,0.0,0.0,8.25,12618.0,0.06,48447.0,219968.0,451.97,8.65,0.0,0.0,20.47,20.47,38853944.0,1554702884.78,0.0,1724.71,20.76,17.11,0.133,24.05,0.3472,44.36
2012-09-18,17216300.0,672199214.55,12.3,25.83,8.2,737.86,2.0,577076288.59,10474058.0,14780021.0,408952769.22,0.0,0.0,223839.0,12.83,0.0,0.0,0.0,2.42,302617.0,49133.0,0.0,0.0,12.83,223839.0,0.0,298904.0,323054.0,469.38,15.1,0.0,0.0,21.47,21.47,38316016.0,1496023876.21,0.0,1684.49,21.79,16.85,0.1316,23.83,0.3529,43.285
2012-09-19,17436836.0,679472972.97,12.46,25.11,8.3,735.1,2.0,581881234.5,10600533.0,14932408.0,413078133.71,0.0,0.0,201067.0,5.78,0.0,0.0,0.0,3.51,158051.0,76675.0,0.0,0.0,5.78,201067.0,0.0,2083.0,5664.0,462.64,1.1,0.0,0.0,21.54,21.54,38616572.0,1504798059.86,0.0,1666.56,21.73,16.59,0.1298,23.79,0.3543,43.2
2012-09-20,17756808.0,696746687.72,12.69,25.05,8.46,750.31,2.0,598093870.79,10770910.0,15242610.0,422632033.09,0.0,0.0,8762.0,18.55,0.0,0.0,0.0,0.29,425136.0,6818.0,0.0,0.0,18.55,8762.0,0.0,168433.0,114934.0,471.77,5.19,0.0,0.0,21.58,21.58,39129584.0,1535377757.3,0.0,1692.93,21.79,16.23,0.1272,23.3,0.3558,43.5
2012-09-21,17921536.0,712586469.64,12.81,25.55,8.53,758.41,2.0,610332156.81,10804076.0,15349842.0,429585855.51,0.0,0.0,136800.0,8.5,0.0,18150.0,0.0,4.72,191185.0,109151.0,0.0,0.0,8.5,136800.0,0.8,5517.0,102103.0,474.18,5.46,0.0,0.0,21.58,21.58,39259580.0,1561018291.72,0.0,1708.42,21.73,16.14,0.1253,23.06,0.358,44.08
2012-09-24,17876520.0,700637723.81,12.77,23.62,8.51,764.13,2.0,602625370.85,10906721.0,15375770.0,427469114.55,0.0,0.0,119115.0,4.03,0.0,6200.0,0.0,4.1,77182.0,99688.0,0.0,0.0,4.03,119115.0,0.27,83218.0,57454.0,485.37,1.45,0.0,0.0,21.85,21.85,39019180.0,1529285871.08,0.0,1708.65,22.12,16.2,0.1257,22.99,0.3581,43.45
2012-09-25,17879276.0,703326161.82,12.78,23.28,8.51,757.06,2.0,604147295.98,10584386.0,15358047.0,416363368.44,0.0,0.0,28634.0,2.62,0.0,0.0,0.0,16.36,64876.0,351165.0,0.0,0.0,2.62,28634.0,0.0,196.0,82599.0,464.66,5.02,0.0,0.0,21.15,21.15,39462224.0,1552345550.39,0.0,1712.45,21.34,16.02,0.1253,23.09,0.3573,43.61
2012-09-26,17997354.0,698068227.73,12.86,23.09,8.57,763.3,2.0,600965422.28,10860090.0,15493883.0,421233242.36,0.0,0.0,352019.0,13.93,0.0,0.0,0.0,3.33,323196.0,76850.0,0.0,0.0,13.93,352019.0,0.0,535.0,187360.0,477.61,7.72,0.0,0.0,22.17,22.17,38135704.0,1479179845.25,0.0,1652.99,22.42,15.92,0.1214,22.37,0.3673,43.0
2012-09-27,18215760.0,709661519.38,13.02,22.78,8.67,764.37,2.0,594906345.07,11312806.0,15270197.0,440731712.23,0.0,0.0,78467.0,7.9,0.0,0.0,0.0,9.3,190222.0,201101.0,0.0,0.0,7.9,78467.0,0.0,575350.0,413908.0,489.44,20.25,0.0,0.0,22.51,22.51,38941440.0,1517106147.48,0.0,1670.25,22.66,15.71,0.1191,22.28,0.3625,43.19
2012-09-28,19325692.0,759178622.02,13.81,23.89,9.2,816.66,2.0,630055428.0,11612553.0,16038725.0,456180404.03,0.0,0.0,429797.0,44.44,0.0,0.0,0.0,6.29,985300.0,148360.0,0.0,0.0,44.44,429797.0,0.0,18310.0,216772.0,506.99,9.19,0.0,0.0,23.17,23.17,38498088.0,1512335258.08,0.0,1666.2,23.33,16.32,0.1165,20.82,0.3857,43.55
2012-10-01,18986568.0,755190595.53,13.57,22.98,9.04,804.6,2.0,624148940.13,11762305.0,15691994.0,467845590.51,0.0,0.0,47021.0,12.75,0.0,0.0,0.0,1.45,278581.0,38990.0,0.0,0.0,12.75,47021.0,0.0,141721.0,625312.0,516.41,26.64,0.0,0.0,23.48,23.48,38325536.0,1524397898.34,0.0,1670.86,23.61,16.61,0.1194,21.22,0.3791,44.095
2012-10-02,19296176.0,766634965.31,13.79,23.09,9.19,823.51,2.0,648037308.02,11883845.0,16311077.0,472143864.12,0.0,0.0,226885.0,37.63,0.0,0.0,0.0,14.27,805246.0,333802.0,0.0,0.0,37.63,226885.0,0.0,228457.0,186163.0,527.67,9.01,0.0,0.0,23.62,23.62,38421060.0,1526464518.17,0.0,1691.15,23.78,15.31,0.117,20.9,0.3836,44.045
