DATE,CRLO FP Equity_DX_SI_QTY,CRLO FP Equity_DX_SHORT_INTEREST_VALUE,CRLO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CRLO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CRLO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CRLO FP Equity_DX_SI_MV,CRLO FP Equity_DX_DSS,CRLO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CRLO FP Equity_DX_SUPPLY_SI_QTY,CRLO FP Equity_DX_BROKER_SI_QTY,CRLO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CRLO FP Equity_DX_SUPPLY_SI_QTY_INC_x,CRLO FP Equity_DX_BROKER_SI_MV_INC_x,CRLO FP Equity_DX_BROKER_SI_QTY_ADD,CRLO FP Equity_DX_SUPPLY_SI_MV_DEC,CRLO FP Equity_DX_BROKER_SI_QTY_INC,CRLO FP Equity_DX_SUPPLY_SI_QTY_DEC,CRLO FP Equity_DX_BROKER_SI_MV_INC_y,CRLO FP Equity_DX_SUPPLY_SI_QTY_INC_y,CRLO FP Equity_DX_BROKER_SI_MV_ADD,CRLO FP Equity_DX_SUPPLY_SI_QTY_ADD,CRLO FP Equity_DX_BROKER_SI_QTY_DEC,CRLO FP Equity_DX_SUPPLY_SI_MV,CRLO FP Equity_DX_BROKER_SI_MV_DEC,CRLO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CRLO FP Equity_DX_UTILIZATION_QUANTITY,CRLO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CRLO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CRLO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CRLO FP Equity_DX_ACTIVE_UTILIZATION_MV,CRLO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CRLO FP Equity_DX_BROKER_SI_CON_RATIO,CRLO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CRLO FP Equity_DX_DEMAND_SUPPLY_RATIO,CRLO FP Equity_PX_LAST
2006-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.0,62855.36,0.1,0.0,0.0,0.0,0.0,0.0,67.6
2006-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.0,62576.41,0.1,0.0,0.0,0.0,0.0,0.0,67.3
2006-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.0,62855.36,0.1,0.0,0.0,0.0,0.0,0.0,67.6
2006-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.0,63087.81,0.1,0.0,0.0,0.0,0.0,0.0,67.85
2006-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.0,63087.81,0.1,0.0,0.0,0.0,0.0,0.0,67.85
2006-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.0,63692.19,0.1,0.0,0.0,0.0,0.0,0.0,68.5
2006-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.0,64436.04,0.1,0.0,0.0,0.0,0.0,0.0,69.3
2006-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.0,63692.19,0.1,0.0,0.0,0.0,0.0,0.0,68.5
2006-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.0,63599.21,0.1,0.0,0.0,0.0,0.0,0.0,68.4
2006-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.0,63506.23,0.1,0.0,0.0,0.0,0.0,0.0,68.3
2006-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.0,63320.26,0.1,0.0,0.0,0.0,0.0,0.0,68.1
2006-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.0,63227.28,0.1,0.0,0.0,0.0,0.0,0.0,68.0
2006-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.0,63599.21,0.1,0.0,0.0,0.0,0.0,0.0,68.4
2006-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.0,63227.28,0.1,0.0,0.0,0.0,0.0,0.0,68.0
2006-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.0,61832.56,0.1,0.0,0.0,0.0,0.0,0.0,66.5
2006-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.0,61414.15,0.1,0.0,0.0,0.0,0.0,0.0,66.05
2006-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.0,61414.15,0.1,0.0,0.0,0.0,0.0,0.0,66.05
2006-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.0,62297.47,0.1,0.0,0.0,0.0,0.0,0.0,67.0
2006-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.0,61367.66,0.1,0.0,0.0,0.0,0.0,0.0,66.0
