DATE,ALNTG FP Equity_DX_SI_QTY,ALNTG FP Equity_DX_SHORT_INTEREST_VALUE,ALNTG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALNTG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALNTG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALNTG FP Equity_DX_SI_MV,ALNTG FP Equity_DX_DSS,ALNTG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALNTG FP Equity_DX_SUPPLY_SI_QTY,ALNTG FP Equity_DX_BROKER_SI_QTY,ALNTG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALNTG FP Equity_DX_BROKER_SI_MV_NEW_x,ALNTG FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALNTG FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALNTG FP Equity_DX_BROKER_SI_MV_INC_x,ALNTG FP Equity_DX_SUPPLY_SI_MV_NEW,ALNTG FP Equity_DX_BROKER_SI_QTY_ADD,ALNTG FP Equity_DX_BROKER_SI_QTY_NEW,ALNTG FP Equity_DX_SUPPLY_SI_MV_DEC,ALNTG FP Equity_DX_BROKER_SI_QTY_INC,ALNTG FP Equity_DX_SUPPLY_SI_QTY_DEC,ALNTG FP Equity_DX_BROKER_SI_MV_NEW_y,ALNTG FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALNTG FP Equity_DX_BROKER_SI_MV_INC_y,ALNTG FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALNTG FP Equity_DX_BROKER_SI_MV_ADD,ALNTG FP Equity_DX_SUPPLY_SI_QTY_ADD,ALNTG FP Equity_DX_BROKER_SI_QTY_DEC,ALNTG FP Equity_DX_SUPPLY_SI_MV,ALNTG FP Equity_DX_BROKER_SI_MV_DEC,ALNTG FP Equity_DX_SUPPLY_SI_MV_RMV,ALNTG FP Equity_DX_BROKER_SI_MV_RMV,ALNTG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALNTG FP Equity_DX_UTILIZATION_QUANTITY,ALNTG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALNTG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALNTG FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALNTG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALNTG FP Equity_DX_ACTIVE_UTILIZATION_MV,ALNTG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALNTG FP Equity_DX_BROKER_SI_CON_RATIO,ALNTG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALNTG FP Equity_DX_DEMAND_SUPPLY_RATIO,ALNTG FP Equity_PX_LAST
2008-01-25,12500.0,13359.2,0.08,0.13,0.04,0.03,0.0,12290.46,9000.0,11500.0,9618.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,85.71,0.0,0.0,0.0,0.0,100.0,22.02,0.5308,68.84,1.1905,2.02
2008-01-28,12500.0,12962.39,0.08,0.13,0.04,0.03,0.0,11925.4,9000.0,11500.0,9332.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,85.71,0.0,0.0,0.0,0.0,100.0,22.26,0.5337,69.04,1.1905,1.96
2008-01-29,12500.0,13094.66,0.08,0.13,0.04,0.02,0.0,12047.09,9000.0,11500.0,9428.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,85.71,0.0,0.0,0.0,0.0,100.0,21.66,0.5367,69.42,1.1905,1.98
2008-01-30,12500.0,12763.99,0.08,0.13,0.04,0.02,0.0,11742.87,9000.0,11500.0,9190.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,85.71,0.0,0.0,0.0,0.0,100.0,21.52,0.5389,69.62,1.1905,1.93
2008-01-31,12500.0,12896.26,0.08,0.12,0.04,0.02,0.0,11864.56,9000.0,11500.0,9285.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,85.71,0.0,0.0,0.0,0.0,100.0,21.89,0.5336,69.11,1.1905,1.95
2008-02-01,12500.0,12962.39,0.08,0.13,0.04,0.02,0.0,11925.4,9000.0,11500.0,9332.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,85.71,0.0,0.0,0.0,0.0,100.0,21.7,0.5373,69.45,1.1905,1.96
2008-02-04,12500.0,12830.12,0.08,0.13,0.04,0.02,0.0,11803.71,9000.0,11500.0,9237.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,85.71,0.0,0.0,0.0,0.0,100.0,21.7,0.5394,69.63,1.1905,1.94
2008-02-05,12500.0,12763.99,0.08,0.13,0.04,0.02,0.0,11742.87,9000.0,11500.0,9190.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,85.71,0.0,0.0,0.0,0.0,100.0,21.75,0.5375,69.46,1.1905,1.93
2008-02-06,12500.0,12433.31,0.08,0.13,0.04,0.02,0.0,11438.65,9000.0,11500.0,8951.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,85.71,0.0,0.0,0.0,0.0,100.0,21.04,0.543,70.06,1.1905,1.88
2008-02-07,12500.0,12631.72,0.08,0.13,0.04,0.02,0.0,11621.18,9000.0,11500.0,9094.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,85.71,0.0,0.0,0.0,0.0,100.0,21.49,0.5385,69.6,1.1905,1.91
2008-02-08,12500.0,12565.58,0.08,0.13,0.04,0.02,0.0,11560.34,9000.0,11500.0,9047.22,0.0,6200.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,6200.0,0.0,6200.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,85.71,0.0,0.0,0.0,0.0,100.0,21.4,0.5398,69.72,1.1905,1.9
2008-02-11,12500.0,12763.99,0.08,0.13,0.04,0.02,0.0,11742.87,9000.0,11500.0,9190.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,85.71,0.0,0.0,0.0,0.0,100.0,21.74,0.5386,69.55,1.1905,1.93
2008-02-12,12500.0,13491.47,0.08,0.13,0.04,0.02,0.0,12412.15,9000.0,11500.0,9713.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,85.71,0.0,0.0,0.0,0.0,100.0,21.86,0.5396,69.61,1.1905,2.04
2008-02-13,12500.0,13094.66,0.08,0.13,0.04,0.03,0.0,12047.09,9000.0,11500.0,9428.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,85.68,0.0,0.0,0.0,0.0,100.0,20.9,0.5516,70.78,1.19,1.98
2008-02-14,12500.0,13160.79,0.08,0.13,0.04,0.02,0.0,12107.93,9000.0,11500.0,9475.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,85.71,0.0,0.0,0.0,0.0,100.0,21.73,0.536,69.34,1.1905,1.99
2008-02-15,12500.0,13491.47,0.08,0.13,0.04,0.02,0.0,12412.15,9000.0,11500.0,9713.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,85.71,0.0,0.0,0.0,0.0,100.0,21.62,0.5405,69.73,1.1905,2.04
2008-02-18,12500.0,13491.47,0.08,0.13,0.04,0.03,0.0,12412.15,9000.0,11500.0,9713.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,85.65,0.0,0.0,0.0,0.0,100.0,21.08,0.5471,70.38,1.1896,2.04
2008-02-19,12500.0,13160.79,0.08,0.13,0.04,0.03,0.0,12107.93,9000.0,11500.0,9475.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,88.24,0.0,0.0,0.0,0.0,100.0,21.83,0.5381,69.49,1.2255,1.99
2008-02-20,12500.0,12962.39,0.08,0.13,0.04,0.03,0.0,11925.4,9000.0,11500.0,9332.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,88.18,0.0,0.0,0.0,0.0,100.0,22.03,0.5348,69.17,1.2248,1.96
2008-02-21,12500.0,13226.93,0.08,0.14,0.04,0.02,0.0,12168.78,9000.0,11500.0,9523.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,88.24,0.0,0.0,0.0,0.0,100.0,21.83,0.5363,69.35,1.2255,2.0
2008-02-22,12500.0,12896.26,0.08,0.14,0.04,0.02,0.0,11864.56,9000.0,11500.0,9285.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,88.24,0.0,0.0,0.0,0.0,100.0,21.4,0.544,70.06,1.2255,1.95
2008-02-25,12500.0,13557.6,0.08,0.15,0.04,0.02,0.0,12472.99,9000.0,11500.0,9761.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,88.24,0.0,0.0,0.0,0.0,100.0,21.7,0.5367,69.4,1.2255,2.05
2008-02-26,12500.0,16004.58,0.08,0.15,0.04,0.03,0.0,14724.22,9000.0,11500.0,11523.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,88.24,0.0,0.0,0.0,0.0,100.0,21.1,0.5492,70.55,1.2255,2.42
2008-02-27,12500.0,16467.53,0.08,0.14,0.04,0.03,0.0,15150.12,9000.0,11500.0,11856.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,88.24,0.0,0.0,0.0,0.0,100.0,22.27,0.5497,70.33,1.2255,2.49
2008-02-28,12500.0,15673.91,0.08,0.14,0.04,0.03,0.0,14420.0,9000.0,11500.0,11285.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,88.24,0.0,0.0,0.0,0.0,100.0,21.43,0.5448,70.12,1.2255,2.37
2008-02-29,12500.0,14681.89,0.08,0.16,0.04,0.03,0.0,13507.34,9000.0,11500.0,10570.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,88.23,0.0,0.0,0.0,0.0,100.0,21.98,0.5326,69.0,1.2254,2.22
2008-03-03,12500.0,14285.08,0.08,0.16,0.04,0.03,0.0,13142.28,9000.0,11500.0,10285.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,88.24,0.0,0.0,0.0,0.0,100.0,21.14,0.5375,69.58,1.2255,2.16
2008-03-04,12500.0,14615.76,0.08,0.17,0.04,0.03,0.0,13446.5,9000.0,11500.0,10523.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,88.24,0.0,0.0,0.0,0.0,100.0,22.14,0.533,69.01,1.2255,2.21
2008-03-05,12500.0,15210.97,0.08,0.18,0.04,0.03,0.0,13994.09,9000.0,11500.0,10951.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,88.24,0.0,0.0,0.0,0.0,100.0,22.2,0.5355,69.2,1.2255,2.3
2008-03-06,12500.0,14748.03,0.08,0.19,0.04,0.03,0.0,13568.18,9000.0,11500.0,10618.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,88.24,0.0,0.0,0.0,0.0,100.0,21.33,0.5465,70.28,1.2255,2.23
2008-03-07,12500.0,14285.08,0.08,0.2,0.04,0.03,0.0,13142.28,9000.0,11500.0,10285.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,88.12,0.0,0.0,0.0,0.0,100.0,21.19,0.5438,70.09,1.2239,2.16
2008-03-10,12500.0,13822.14,0.08,0.2,0.04,0.03,0.0,12716.37,9000.0,11500.0,9951.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,88.18,0.0,0.0,0.0,0.0,100.0,22.12,0.5327,68.98,1.2248,2.09
2008-03-11,12500.0,13822.14,0.08,0.2,0.04,0.03,0.0,12716.37,9000.0,11500.0,9951.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,88.18,0.0,0.0,0.0,0.0,100.0,22.65,0.5286,68.52,1.2248,2.09
2008-03-12,11500.0,12594.68,0.06,0.19,0.03,0.02,0.0,12594.68,8000.0,11500.0,8761.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,78.43,0.0,0.0,0.0,0.0,100.0,22.96,0.5291,68.49,1.1275,2.07
2008-03-13,11500.0,12472.99,0.06,0.19,0.03,0.02,0.0,12472.99,8000.0,11500.0,8676.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,78.43,0.0,0.0,0.0,0.0,100.0,23.1,0.5282,68.38,1.1275,2.05
2008-03-14,10500.0,12166.13,0.05,0.17,0.03,0.02,0.0,12166.13,8000.0,10500.0,9269.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.02,0.0,0.0,0.0,100.0,78.43,0.0,0.0,0.0,0.0,100.0,25.18,0.6232,74.82,1.0294,2.19
2008-03-17,10500.0,11443.94,0.05,0.16,0.03,0.02,0.0,11443.94,8000.0,10500.0,8719.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,78.43,0.0,0.0,0.0,0.0,100.0,24.19,0.6332,75.81,1.0294,2.06
2008-03-18,10500.0,11499.49,0.05,0.16,0.03,0.02,0.0,11499.49,8000.0,10500.0,8761.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,78.17,0.0,0.0,0.0,0.0,100.0,25.06,0.6244,74.94,1.026,2.07
2008-03-19,10500.0,11555.05,0.05,0.16,0.03,0.02,0.0,11555.05,8000.0,10500.0,8803.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,78.38,0.0,0.0,0.0,0.0,100.0,24.92,0.6258,75.08,1.0288,2.08
2008-03-20,10500.0,11499.49,0.05,0.16,0.03,0.02,0.0,11499.49,8000.0,10500.0,8761.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,77.85,0.0,0.0,0.0,0.0,100.0,24.92,0.6258,75.08,1.0218,2.07
2008-03-21,10500.0,11499.49,0.05,0.16,0.03,0.02,0.0,11499.49,8000.0,10500.0,8761.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,78.42,0.0,0.0,0.0,0.0,100.0,24.92,0.6258,75.08,1.0292,0.0
2008-03-24,10500.0,11499.49,0.05,0.16,0.03,0.02,0.0,11499.49,8000.0,10500.0,8761.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,78.42,0.0,0.0,0.0,0.0,100.0,25.36,0.6215,74.64,1.0293,0.0
2008-03-25,10500.0,11388.39,0.05,0.16,0.03,0.02,0.0,11388.39,8000.0,10500.0,8676.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,78.43,0.0,0.0,0.0,0.0,100.0,25.36,0.6214,74.64,1.0294,2.05
2008-03-26,10500.0,11555.05,0.05,0.16,0.03,0.02,0.0,11555.05,8000.0,10500.0,8803.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,78.43,0.0,0.0,0.0,0.0,100.0,25.54,0.6197,74.46,1.0294,2.08
2008-03-27,10500.0,11666.15,0.05,0.16,0.03,0.02,0.0,11666.15,8000.0,10500.0,8888.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,78.31,0.0,0.0,0.0,0.0,100.0,25.04,0.6246,74.96,1.0278,2.1
2008-03-28,10500.0,11499.49,0.05,0.16,0.03,0.02,0.0,11499.49,8000.0,10500.0,8761.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,78.43,0.0,0.0,0.0,0.0,100.0,24.69,0.6282,75.31,1.0294,2.07
2008-03-31,10500.0,11610.6,0.05,0.16,0.03,0.02,0.0,11610.6,8000.0,10500.0,8846.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,78.34,0.0,0.0,0.0,0.0,100.0,24.86,0.6264,75.14,1.0283,2.09
2008-04-01,10500.0,12332.79,0.05,0.16,0.03,0.02,0.0,12332.79,8000.0,10500.0,9396.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,77.99,0.0,0.0,0.0,0.0,100.0,24.62,0.6289,75.38,1.0236,2.22
2008-04-02,10500.0,12832.77,0.05,0.16,0.03,0.02,0.0,12832.77,8000.0,10500.0,9777.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,78.43,0.0,0.0,0.0,0.0,100.0,23.87,0.6366,76.13,1.0294,2.31
2008-04-03,13000.0,15337.95,0.06,0.19,0.04,0.03,0.0,15337.95,8000.0,13000.0,9438.74,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,100.0,78.4,0.0,0.0,0.0,0.0,100.0,19.26,0.4526,61.53,1.274,2.23
2008-04-04,13000.0,15475.51,0.06,0.18,0.04,0.03,0.0,15475.51,8000.0,13000.0,9523.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,78.43,0.0,0.0,0.0,0.0,100.0,19.46,0.4513,61.38,1.2745,2.25
2008-04-07,13000.0,15406.73,0.06,0.18,0.04,0.03,0.0,15406.73,8000.0,13000.0,9481.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,78.35,0.0,0.0,0.0,0.0,100.0,19.19,0.454,61.69,1.2733,2.24
2008-04-08,13000.0,15062.83,0.06,0.18,0.04,0.03,0.0,15062.83,8000.0,13000.0,9269.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,78.41,0.0,0.0,0.0,0.0,100.0,19.25,0.4533,61.61,1.2741,2.19
2008-04-09,13000.0,15269.17,0.06,0.18,0.04,0.03,0.0,15269.17,8000.0,13000.0,9396.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,78.43,0.0,0.0,0.0,0.0,100.0,19.33,0.452,61.46,1.2745,2.22
2008-04-10,10500.0,12166.13,0.05,0.14,0.03,0.02,0.0,12166.13,8000.0,10500.0,9269.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.02,0.01,0.0,0.0,100.0,78.43,0.0,0.0,0.0,0.0,100.0,23.57,0.6398,76.43,1.0294,2.19
2008-04-11,10500.0,11666.15,0.05,0.15,0.03,0.02,0.0,11666.15,8000.0,10500.0,8888.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,78.43,0.0,0.0,0.0,0.0,100.0,23.78,0.6375,76.22,1.0294,2.1
2008-04-14,10500.0,11666.15,0.05,0.17,0.03,0.02,0.0,11666.15,8000.0,10500.0,8888.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.66,0.0,0.0,0.0,0.0,100.0,23.81,0.6372,76.19,0.0349,2.1
2008-04-15,10500.0,11555.05,0.05,0.18,0.03,0.02,0.0,11555.05,8000.0,10500.0,8803.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.66,0.0,0.0,0.0,0.0,100.0,23.66,0.6387,76.34,0.0349,2.08
2008-04-16,10500.0,11555.05,0.05,0.19,0.03,0.02,0.0,11555.05,8000.0,10500.0,8803.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.66,0.0,0.0,0.0,0.0,100.0,23.98,0.6354,76.02,0.0349,2.08
2008-04-17,10500.0,11499.49,0.05,0.19,0.03,0.02,0.0,11499.49,8000.0,10500.0,8761.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.66,0.0,0.0,0.0,0.0,100.0,23.74,0.638,76.26,0.0349,2.07
2008-04-18,10500.0,11499.49,0.05,0.19,0.03,0.02,0.0,11499.49,8000.0,10500.0,8761.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.66,0.0,0.0,0.0,0.0,100.0,23.66,0.6387,76.34,0.0349,2.07
2008-04-21,10500.0,11443.94,0.06,0.2,0.03,0.02,0.0,11443.94,8000.0,10500.0,8719.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.66,0.0,0.0,0.0,0.0,100.0,23.72,0.6381,76.28,0.0349,2.06
2008-04-22,8000.0,8592.21,0.05,0.15,0.02,0.02,0.0,8592.21,8000.0,8000.0,8592.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,100.0,2.66,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0266,2.03
2008-04-23,12500.0,13028.53,0.08,0.24,0.03,0.03,0.0,13028.53,8000.0,12500.0,8338.26,0.01,0.0,0.0,0.0,0.0,2000.0,2500.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.66,0.0,0.0,0.0,0.0,100.0,19.99,0.4762,64.11,0.0416,1.97
2008-04-24,16318.0,17180.63,0.1,0.31,0.04,0.03,0.0,17180.63,8000.0,16318.0,8422.91,0.0,0.0,0.0,0.0,0.0,3818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.66,0.0,0.0,0.0,0.0,100.0,23.3,0.3325,48.86,0.0543,1.99
2008-04-25,16318.0,17525.97,0.1,0.31,0.04,0.03,0.0,17525.97,8000.0,16318.0,8592.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.66,0.0,0.0,0.0,0.0,100.0,23.36,0.3316,48.72,0.0543,2.03
