DATE,VIE FP Equity_DX_SI_QTY,VIE FP Equity_DX_SHORT_INTEREST_VALUE,VIE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VIE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VIE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VIE FP Equity_DX_SI_MV,VIE FP Equity_DX_DSS,VIE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VIE FP Equity_DX_SUPPLY_SI_QTY,VIE FP Equity_DX_BROKER_SI_QTY,VIE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VIE FP Equity_DX_BROKER_SI_MV_NEW_x,VIE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VIE FP Equity_DX_SUPPLY_SI_QTY_INC_x,VIE FP Equity_DX_BROKER_SI_MV_INC_x,VIE FP Equity_DX_SUPPLY_SI_MV_NEW,VIE FP Equity_DX_BROKER_SI_QTY_ADD,VIE FP Equity_DX_BROKER_SI_QTY_NEW,VIE FP Equity_DX_SUPPLY_SI_MV_DEC,VIE FP Equity_DX_BROKER_SI_QTY_INC,VIE FP Equity_DX_SUPPLY_SI_QTY_DEC,VIE FP Equity_DX_BROKER_SI_MV_NEW_y,VIE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VIE FP Equity_DX_BROKER_SI_MV_INC_y,VIE FP Equity_DX_SUPPLY_SI_QTY_INC_y,VIE FP Equity_DX_BROKER_SI_MV_ADD,VIE FP Equity_DX_SUPPLY_SI_QTY_ADD,VIE FP Equity_DX_BROKER_SI_QTY_DEC,VIE FP Equity_DX_SUPPLY_SI_MV,VIE FP Equity_DX_BROKER_SI_MV_DEC,VIE FP Equity_DX_SUPPLY_SI_MV_RMV,VIE FP Equity_DX_BROKER_SI_MV_RMV,VIE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VIE FP Equity_DX_UTILIZATION_QUANTITY,VIE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VIE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VIE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VIE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VIE FP Equity_DX_ACTIVE_UTILIZATION_MV,VIE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VIE FP Equity_DX_BROKER_SI_CON_RATIO,VIE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VIE FP Equity_DX_DEMAND_SUPPLY_RATIO,VIE FP Equity_PX_LAST
2016-12-30,6636968.0,102488483.58,1.41,2.08,1.18,109.14,1.0,59145559.8,5317429.0,3830159.0,82112078.1,0.0,0.0,15149.0,3.04,0.0,0.0,0.0,0.79,187186.0,50000.0,0.0,0.0,3.04,15149.0,0.0,187186.0,7100.0,85.47,0.1,0.0,0.0,6.56,6.56,75719816.0,1169270232.81,0.0,1218.58,6.55,19.95,0.183,29.86,0.0819,16.175
2017-01-02,6418474.0,100186821.29,1.37,2.04,1.14,106.71,1.0,58337187.5,5144073.0,3737375.0,80294525.2,0.0,0.0,16913.0,0.0,0.0,0.0,0.0,3.01,0.0,190269.0,0.0,0.0,0.0,16913.0,0.0,0.0,92784.0,83.61,1.52,0.0,0.0,6.33,6.33,76079256.0,1187531307.99,0.0,1232.93,6.35,20.49,0.1894,31.31,0.079,16.35
2017-01-03,5601737.0,86395422.26,1.19,1.85,0.99,92.58,1.0,40727560.53,5157756.0,2640708.0,79547916.57,0.0,0.0,3345.0,2.08,0.0,0.0,0.0,0.1,121717.0,6000.0,0.0,0.0,2.08,3345.0,0.0,16338.0,0.0,84.63,0.0,0.0,20.37,6.34,6.34,76212912.0,1175429463.05,0.0,1244.22,6.37,18.99,0.2042,35.79,0.0688,16.155
2017-01-04,5377995.0,82662269.45,1.15,1.78,0.95,88.2,0.0,37588742.25,5129204.0,2445518.0,78838236.76,0.0,0.0,6651.0,0.0,0.0,0.0,0.0,0.78,0.0,35179.0,0.0,0.0,0.0,6651.0,0.0,0.0,195190.0,82.49,3.07,0.0,0.0,6.36,6.36,75565808.0,1161481403.79,24.0,1216.48,6.35,19.75,0.2115,37.4,0.0666,16.1
2017-01-05,5415688.0,81664690.61,1.15,1.8,0.96,88.1,0.0,38760225.67,4996850.0,2570429.0,75348913.98,0.0,0.0,43775.0,3.63,0.0,0.0,0.0,3.46,233383.0,212942.0,0.0,0.0,3.63,43775.0,0.0,36813.0,108472.0,79.82,1.86,0.0,0.0,6.19,6.19,75755160.0,1142333476.99,0.0,1209.8,6.19,19.59,0.2101,37.3,0.0671,15.795
2017-01-06,4864186.0,72605431.92,1.04,1.6,0.86,78.27,0.0,37472239.66,4640220.0,2510445.0,69262396.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06,0.0,356630.0,0.0,0.0,0.0,0.0,0.0,0.0,59984.0,73.39,1.02,0.0,0.0,5.74,5.74,76232368.0,1137884942.02,0.0,1204.02,5.75,21.9,0.2429,41.89,0.0601,15.635
2017-01-09,4759906.0,71253383.01,1.01,1.55,0.84,75.93,0.0,37503731.29,4491741.0,2505344.0,67239088.73,0.0,0.0,0.0,0.0,0.0,44199.0,0.0,2.54,0.0,148479.0,0.0,0.0,0.0,0.0,0.73,0.0,49300.0,70.25,0.81,0.0,0.0,5.55,5.55,76430584.0,1144127147.82,0.0,1196.09,5.55,22.06,0.2422,41.87,0.0588,15.68
2017-01-10,4557527.0,66091875.85,0.97,1.52,0.81,71.78,0.0,33617225.03,4289362.0,2318158.0,62203028.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,0.0,202379.0,0.0,0.0,0.0,0.0,0.0,0.0,187186.0,66.93,2.95,0.0,0.0,5.3,5.3,76623368.0,1111168869.61,0.0,1192.78,5.31,23.23,0.2593,43.43,0.0563,15.19
2017-01-11,4806408.0,70159934.28,1.02,1.55,0.85,74.56,0.0,35258636.45,4342208.0,2415444.0,63383929.94,0.0,0.0,6849.0,0.0,0.0,97286.0,0.0,1.92,0.0,117303.0,0.0,0.0,0.0,6849.0,1.49,163300.0,0.0,66.04,0.0,0.0,0.0,5.37,5.37,76447448.0,1115916070.31,0.0,1163.52,5.37,21.84,0.2385,41.3,0.0595,15.29
2017-01-12,4844496.0,70808410.69,1.03,1.54,0.86,75.75,0.0,35304756.31,4380296.0,2415444.0,64023543.03,0.0,0.0,46157.0,0.0,0.0,0.0,0.0,0.12,0.0,8069.0,0.0,0.0,0.0,46157.0,0.0,0.0,0.0,66.56,0.0,0.0,0.0,5.42,5.42,76426056.0,1117063067.13,0.0,1164.77,5.41,21.58,0.2376,41.26,0.06,15.31
2017-01-13,4771441.0,69945605.34,1.02,1.55,0.85,74.65,0.0,35408526.01,4307241.0,2415444.0,63140795.22,0.0,0.0,23017.0,0.0,0.0,0.0,0.0,1.98,0.0,130419.0,0.0,0.0,0.0,23017.0,0.0,34347.0,0.0,66.04,0.0,0.0,0.0,5.32,5.32,76697888.0,1124331245.98,0.0,1175.84,5.32,21.97,0.2415,41.76,0.0589,15.355
2017-01-16,4749900.0,69312404.3,1.01,1.58,0.84,74.31,0.0,35812007.18,4237904.0,2454156.0,61841157.8,0.0,0.0,0.0,0.77,0.0,0.0,0.0,1.02,47796.0,69337.0,0.0,0.0,0.77,0.0,0.0,0.0,9084.0,65.11,0.14,0.0,0.0,5.26,5.26,76366344.0,1114367651.96,0.0,1171.91,5.26,22.09,0.2423,41.92,0.0589,15.285
2017-01-17,4781227.0,71001975.62,1.02,1.62,0.85,75.32,0.0,37390306.57,4341945.0,2517839.0,64478568.58,0.0,0.0,13171.0,1.09,0.0,144634.0,0.0,2.2,72636.0,142833.0,0.0,0.0,1.09,13171.0,2.22,233703.0,153587.0,66.27,2.37,0.0,0.0,5.34,5.34,76980952.0,1143179287.91,0.0,1178.06,5.33,21.83,0.2404,42.01,0.0588,15.555
2017-01-18,5180860.0,76466709.23,1.1,1.76,0.92,81.91,0.0,41241628.28,4486813.0,2794250.0,66222948.51,0.0,0.0,66500.0,4.77,0.0,0.0,0.0,0.17,308110.0,89229.0,0.0,0.0,4.77,66500.0,0.0,167597.0,31699.0,69.9,0.48,0.0,0.0,5.52,5.52,76734088.0,1132553899.37,0.0,1193.8,5.53,20.16,0.2088,38.39,0.0638,15.46
2017-01-19,4978168.0,73641424.99,1.06,1.7,0.88,78.36,0.0,42205097.69,4225302.0,2853069.0,62504371.15,0.0,0.0,49498.0,0.9,0.0,0.0,0.0,5.16,58819.0,330921.0,0.0,0.0,0.9,49498.0,0.0,19912.0,0.0,65.44,0.0,0.0,0.0,5.2,5.2,77011504.0,1139221676.57,0.0,1191.88,5.2,21.33,0.2285,40.35,0.0613,15.495
2017-01-20,5117582.0,75606045.3,1.09,1.8,0.91,80.56,0.0,42903021.14,4119254.0,2903997.0,60856964.19,0.0,0.0,16600.0,0.81,0.0,0.0,0.0,1.87,50928.0,122648.0,0.0,0.0,0.81,16600.0,0.0,0.0,0.0,63.53,0.0,0.0,0.0,5.08,5.08,76979864.0,1137283796.29,0.0,1189.06,5.07,20.73,0.2268,39.18,0.0631,15.475
2017-01-23,5006863.0,75356503.21,1.07,1.81,0.89,79.63,0.0,44102595.63,3965652.0,2930280.0,59685609.07,0.0,110000.0,77444.0,1.14,1.69,0.0,0.0,5.26,74079.0,341046.0,0.0,110000.0,1.14,77444.0,0.0,0.0,47796.0,61.34,0.78,0.0,0.0,4.89,4.89,77128336.0,1160830983.33,0.0,1196.53,4.88,21.12,0.2334,40.51,0.0617,15.765
2017-01-24,4947872.0,74563124.18,1.05,1.81,0.88,79.57,0.0,43523552.17,3948798.0,2888143.0,59507342.88,0.0,0.0,1291.0,0.0,0.0,0.0,0.0,0.05,0.0,18145.0,0.0,0.0,0.0,1291.0,0.0,0.0,42137.0,62.31,0.51,0.0,0.0,4.87,4.87,77145328.0,1162559716.83,0.0,1216.53,4.87,21.43,0.2358,40.9,0.061,15.785
2017-01-25,5042873.0,76428057.08,1.07,1.85,0.9,81.21,0.0,45211509.37,4111298.0,2983144.0,62309425.24,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,116511.0,0.0,0.0,0.0,1.85,0.0,0.0,162500.0,21510.0,65.0,0.35,0.0,0.0,5.12,5.12,76140672.0,1153961962.83,0.0,1203.55,5.12,21.02,0.2321,40.06,0.0628,15.875
2017-01-26,5692053.0,86484172.13,1.21,2.08,1.01,91.93,1.0,53923549.16,4571265.0,3549039.0,69455092.76,0.0,0.0,136384.0,9.06,0.0,0.0,0.0,0.0,565895.0,0.0,0.0,0.0,9.06,136384.0,0.0,323583.0,0.0,72.8,0.0,0.0,0.0,5.63,5.63,76638280.0,1164430162.45,0.0,1219.19,5.63,18.48,0.194,35.24,0.0701,15.915
2017-01-27,5912098.0,90109711.98,1.26,2.21,1.05,95.63,1.0,57333457.24,5140689.0,3761648.0,78352220.34,0.0,0.0,24437.0,3.57,0.0,0.0,0.0,0.0,221400.0,1.0,0.0,0.0,3.57,24437.0,0.0,544988.0,8791.0,81.8,0.14,0.0,0.0,6.26,6.26,76921552.0,1172405954.03,0.0,1224.26,6.26,17.96,0.192,33.89,0.072,15.965
2017-01-30,6665115.0,100600600.1,1.42,2.58,1.18,107.18,1.0,69421699.0,5175272.0,4599412.0,78113501.25,0.0,0.0,5153.0,14.64,0.0,0.0,0.0,1.39,917764.0,89900.0,0.0,0.0,14.64,5153.0,0.0,119330.0,80000.0,82.5,1.29,0.0,0.0,6.37,6.37,76081304.0,1148341002.18,0.0,1211.97,6.37,20.66,0.1826,29.61,0.082,15.81
2017-01-31,6639998.0,99809451.24,1.41,2.62,1.18,106.1,1.0,69293739.51,5139680.0,4609887.0,77257348.63,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.69,10475.0,35592.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,80.88,0.0,0.0,0.0,6.22,6.22,77503144.0,1164992259.37,0.0,1220.77,6.21,20.69,0.1845,29.87,0.0803,15.745
2017-02-01,7392573.0,109286844.31,1.58,2.93,1.31,117.17,1.0,79372259.16,5349176.0,5369038.0,79078632.66,0.0,0.0,247355.0,13.16,0.0,0.0,0.0,4.23,848220.0,265844.0,0.0,0.0,13.16,247355.0,0.0,227985.0,89069.0,84.22,1.27,0.0,0.0,6.51,6.51,76869416.0,1136385923.92,0.0,1206.48,6.53,26.46,0.1812,26.98,0.0899,15.485
2017-02-02,7720179.0,115088098.02,1.64,3.09,1.37,121.53,1.0,81388773.59,5383612.0,5459608.0,80255867.85,0.0,0.0,179436.0,0.92,0.0,0.0,0.0,2.28,90570.0,145000.0,0.0,0.0,0.92,179436.0,0.0,0.0,0.0,83.5,0.0,0.0,0.0,6.54,6.54,76975984.0,1147514791.06,0.0,1195.26,6.53,26.32,0.1879,29.03,0.0937,15.615
2017-02-03,7531969.0,112965482.91,1.6,2.96,1.34,119.28,1.0,74412043.68,5294730.0,4961420.0,79411071.84,0.0,0.0,144844.0,0.0,0.0,0.0,0.0,9.77,0.0,631460.0,0.0,0.0,0.0,144844.0,0.0,397734.0,498188.0,82.8,7.35,0.0,0.0,6.44,6.44,76985112.0,1154633052.03,0.0,1204.43,6.43,24.6,0.1679,27.39,0.0915,15.71
2017-02-06,7671048.0,113989508.11,1.63,3.02,1.36,121.47,1.0,71464228.06,5434148.0,4809263.0,80749834.64,0.0,0.0,291236.0,0.38,0.0,0.0,0.0,3.06,14210.0,196367.0,0.0,0.0,0.38,291236.0,0.0,44549.0,166367.0,85.4,2.53,0.0,0.0,6.59,6.59,76968928.0,1143735542.04,0.0,1207.15,6.61,25.45,0.172,27.66,0.0931,15.565
2017-02-07,7596654.0,112738986.68,1.62,2.99,1.35,119.74,1.0,69942656.77,5688800.0,4712923.0,84425267.68,0.0,0.0,8447.0,3.66,0.0,0.0,0.0,0.0,232706.0,0.0,0.0,0.0,3.66,8447.0,0.0,246205.0,329046.0,88.71,5.39,0.0,0.0,6.96,6.96,76104704.0,1129440305.01,0.0,1186.21,6.96,20.86,0.1586,28.08,0.0929,15.545
2017-02-08,7896450.0,121409780.3,1.68,3.05,1.4,125.99,1.0,73899363.96,5899537.0,4806389.0,90706772.16,0.0,0.0,66168.0,4.14,0.0,0.0,0.0,3.07,267759.0,201456.0,0.0,0.0,4.14,66168.0,0.0,346025.0,174293.0,92.12,2.78,0.0,0.0,7.19,7.19,76201904.0,1171622238.26,0.0,1194.58,7.16,25.86,0.1731,27.49,0.0962,16.105
2017-02-09,8470152.0,131605262.42,1.8,3.19,1.5,139.69,1.0,79628036.44,6199445.0,5124883.0,96324078.49,0.0,0.0,205299.0,6.55,0.0,0.0,0.0,0.6,350664.0,68296.0,0.0,0.0,6.55,205299.0,0.0,162905.0,32170.0,101.5,0.49,0.0,0.0,7.54,7.54,75991416.0,1180719099.81,0.0,1226.03,7.65,25.68,0.1923,31.51,0.1031,16.275
2017-02-10,8264165.0,128523078.08,1.76,3.05,1.47,136.43,1.0,77159522.64,6067347.0,4961436.0,94358487.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,132098.0,0.0,0.0,0.0,0.0,0.0,0.0,163447.0,99.41,2.22,0.0,0.0,7.38,7.38,76171056.0,1184601055.03,0.0,1240.31,7.42,26.4,0.1905,30.54,0.1005,16.29
2017-02-13,8409491.0,130462029.35,1.79,3.08,1.49,138.41,1.0,76013423.22,6221445.0,4899772.0,96517415.88,0.0,0.0,33007.0,0.36,0.0,276000.0,0.0,1.54,18954.0,100856.0,0.0,0.0,0.36,33007.0,4.49,221947.0,356618.0,101.42,5.67,0.0,0.0,7.55,7.55,76231408.0,1182628554.78,0.0,1241.54,7.55,25.95,0.196,32.04,0.102,16.25
2017-02-14,9146440.0,141851149.59,1.95,3.29,1.62,150.31,1.0,89641255.83,6085847.0,5779991.0,94384743.48,0.0,0.0,202663.0,16.95,0.0,0.0,0.0,7.29,1043128.0,447727.0,0.0,0.0,16.95,202663.0,0.0,109466.0,162909.0,98.98,2.65,0.0,0.0,7.42,7.42,75943560.0,1177800465.54,0.0,1234.58,7.42,24.45,0.1981,33.65,0.1115,16.245
2017-02-15,9191507.0,143471465.21,1.96,3.32,1.63,150.83,1.0,93904706.75,6114158.0,6016010.0,95436712.04,0.0,0.0,613.0,4.53,0.0,0.0,0.0,3.11,294838.0,191565.0,0.0,0.0,4.53,613.0,0.0,219263.0,58819.0,99.31,0.96,0.0,0.0,7.46,7.46,75868208.0,1184237031.46,0.0,1232.71,7.46,23.75,0.2076,35.57,0.1121,16.35
2017-02-16,8812691.0,136086137.05,1.88,3.18,1.56,144.88,1.0,88348865.17,5780940.0,5721312.0,89269644.55,0.0,0.0,95262.0,1.01,0.0,0.0,0.0,8.05,45766.0,522831.0,0.0,0.0,1.01,95262.0,0.0,94351.0,340464.0,94.43,5.38,0.0,0.0,7.09,7.09,75801616.0,1170533393.64,0.0,1232.13,7.12,24.15,0.2387,39.77,0.108,16.175
2017-02-17,8677942.0,132555508.51,1.85,3.18,1.54,141.47,1.0,88224971.99,5865772.0,5775778.0,89599629.76,0.0,0.0,139047.0,4.4,0.0,0.0,0.0,3.16,274047.0,195369.0,0.0,0.0,4.4,139047.0,0.0,141154.0,219581.0,94.93,4.01,0.0,0.0,7.19,7.19,75693088.0,1156211434.76,0.0,1223.0,7.2,24.63,0.212,34.99,0.1064,16.0
2017-02-20,8498862.0,129901200.2,1.81,3.12,1.51,137.58,1.0,85366267.8,5644626.0,5585138.0,86275514.54,0.0,0.0,11560.0,0.25,0.0,0.0,0.0,3.76,42066.0,232706.0,0.0,0.0,0.25,11560.0,0.0,0.0,232706.0,90.38,3.86,0.0,0.0,6.87,6.87,76563888.0,1170243844.75,0.0,1226.15,6.86,25.35,0.2208,36.28,0.1034,16.01
2017-02-21,7889571.0,120663787.96,1.68,2.9,1.4,127.89,1.0,80130724.75,5369106.0,5239327.0,82115576.11,0.0,0.0,8989.0,1.53,0.0,0.0,0.0,5.74,95275.0,359713.0,0.0,0.0,1.53,8989.0,0.0,75204.0,441086.0,86.2,7.04,0.0,0.0,6.52,6.52,76972832.0,1177229215.57,0.0,1234.97,6.52,26.83,0.2081,32.97,0.0958,16.02
2017-02-22,7480196.0,115438251.72,1.59,2.84,1.33,121.6,1.0,72995064.51,5247159.0,4729952.0,80976870.32,0.0,0.0,40662.0,0.88,0.0,0.0,0.0,3.55,51691.0,221947.0,0.0,0.0,0.88,40662.0,0.0,59338.0,561066.0,84.09,8.98,0.0,0.0,6.38,6.38,77059976.0,1189229387.44,0.0,1235.8,6.37,29.05,0.2183,32.56,0.0909,16.165
2017-02-23,7617184.0,110752975.83,1.62,2.91,1.35,122.03,1.0,70479371.32,5281075.0,4847313.0,76786220.71,0.0,0.0,151662.0,2.29,0.0,0.0,0.0,2.67,126339.0,188388.0,0.0,0.0,2.29,151662.0,0.0,70642.0,8978.0,84.85,0.09,0.0,0.0,6.41,6.41,77065072.0,1120517248.41,0.0,1226.43,6.47,27.41,0.222,34.61,0.0925,15.23
2017-02-24,8539088.0,123301377.04,1.82,2.99,1.52,132.38,1.0,81562002.35,5280440.0,5648478.0,76247665.25,0.0,0.0,173180.0,11.49,0.0,0.0,0.0,2.78,843950.0,173815.0,0.0,0.0,11.49,173180.0,0.0,0.0,42785.0,80.8,0.95,0.0,0.0,6.42,6.42,76941000.0,1111000524.94,0.0,1170.42,6.46,26.37,0.2543,40.4,0.1039,15.125
2017-02-27,10250577.0,151048355.17,2.18,3.48,1.82,157.74,1.0,103760193.92,5747023.0,7041466.0,84685805.62,0.0,0.0,347777.0,20.31,0.0,0.0,0.0,1.45,1392988.0,91445.0,0.0,0.0,20.31,347777.0,0.0,210251.0,0.0,87.12,0.0,0.0,0.0,6.97,6.97,76727008.0,1130618145.26,0.0,1166.05,6.95,22.38,0.2731,45.37,0.1243,15.435
2017-02-28,10530154.0,155318883.76,2.24,3.5,1.87,164.34,1.0,108656920.71,5701453.0,7366613.0,84095951.09,0.0,0.0,29845.0,8.32,0.0,36344.0,0.0,1.17,536803.0,91143.0,0.0,0.0,8.32,29845.0,0.59,15728.0,248000.0,88.33,3.82,0.0,0.0,6.9,6.9,76904944.0,1134341440.53,0.0,1188.47,6.92,20.88,0.2504,42.97,0.1275,15.45
2017-03-01,10744824.0,161870369.96,2.29,3.57,1.91,169.42,1.0,114109663.44,5512019.0,7574507.0,83038359.19,0.0,0.0,28799.0,3.27,0.0,40000.0,0.0,3.36,196062.0,218233.0,0.0,0.0,3.27,28799.0,0.62,0.0,28168.0,85.9,0.44,0.0,0.0,6.72,6.72,76487856.0,1152286677.6,0.0,1190.28,6.73,20.17,0.2488,43.25,0.131,15.78
2017-03-02,10489965.0,162136928.75,2.24,3.4,1.86,168.75,1.0,116410066.35,5320449.0,7531520.0,82234903.59,0.0,0.0,14091.0,0.77,0.0,0.0,0.0,3.62,39256.0,233963.0,0.0,0.0,0.77,14091.0,0.0,28302.0,82243.0,84.5,0.0,0.0,0.0,6.5,6.5,76595008.0,1183881867.54,0.0,1217.89,6.49,20.88,0.2364,41.24,0.1281,16.19
2017-03-03,9648354.0,149773446.97,2.05,3.05,1.71,157.8,1.0,104681433.76,5331912.0,6743542.0,82768401.65,0.0,0.0,139879.0,5.58,0.0,0.0,0.0,3.74,333008.0,276479.0,0.0,0.0,5.58,139879.0,0.0,148063.0,1120986.0,86.17,16.73,0.0,0.0,6.51,6.51,76626720.0,1189492838.27,0.0,1238.79,6.5,22.2,0.1825,31.72,0.1177,16.26
2017-03-06,9311319.0,144630475.09,1.98,2.89,1.65,153.66,1.0,103974021.75,5043878.0,6693854.0,78345341.99,0.0,0.0,0.0,4.62,0.0,0.0,0.0,6.68,240376.0,415658.0,0.0,0.0,4.62,0.0,0.0,127624.0,290064.0,82.05,4.58,0.0,0.0,6.15,6.15,76955376.0,1195329318.17,0.0,1250.89,6.16,22.37,0.1867,31.96,0.1136,16.27
2017-03-07,9332229.0,142727925.42,1.98,2.9,1.66,153.27,1.0,103610192.34,5084415.0,6774526.0,77761487.09,0.0,0.0,174225.0,1.37,0.0,98000.0,0.0,2.23,81817.0,133688.0,0.0,0.0,1.37,174225.0,1.57,0.0,99145.0,82.74,1.57,0.0,0.0,6.2,6.2,76885224.0,1175889331.17,0.0,1247.55,6.22,21.8,0.1818,31.49,0.1139,16.02
2017-03-08,9113823.0,139126579.5,1.94,2.82,1.62,148.2,1.0,100159923.86,5123968.0,6561218.0,78219660.55,0.0,0.0,58775.0,0.5,0.0,0.0,0.0,0.31,46954.0,19222.0,0.0,0.0,0.5,58775.0,0.0,0.0,260262.0,82.19,4.86,0.0,0.0,6.3,6.3,76269816.0,1164292813.18,0.0,1222.55,6.3,22.54,0.1731,28.94,0.112,15.99
2017-03-09,7774031.0,119861538.84,1.65,2.41,1.38,127.09,1.0,76486019.54,5411072.0,4960763.0,83428972.26,0.0,0.0,318635.0,1.22,0.0,0.0,0.0,0.74,71699.0,44610.0,0.0,0.0,1.22,318635.0,0.0,13079.0,1672154.0,86.55,26.91,0.0,0.0,6.67,6.67,75757368.0,1168041998.65,0.0,1213.67,6.66,14.4,0.1415,27.22,0.0958,16.15
2017-03-10,7414063.0,113639060.94,1.58,2.31,1.32,121.39,1.0,70584722.64,5613127.0,4605103.0,86035211.9,0.0,0.0,146876.0,6.24,0.0,0.0,0.0,2.65,378137.0,165564.0,0.0,0.0,6.24,146876.0,0.0,220743.0,733797.0,90.16,11.73,0.0,0.0,6.91,6.91,75569984.0,1158299034.84,0.0,1215.22,6.91,17.95,0.1515,28.35,0.0913,16.055
2017-03-13,7565854.0,116760170.26,1.61,2.36,1.34,124.62,1.0,71231791.42,5884084.0,4615695.0,90806226.19,0.0,0.0,266016.0,3.6,0.0,0.0,0.0,0.0,222002.0,0.0,0.0,0.0,3.6,266016.0,0.0,4941.0,211410.0,94.62,2.99,0.0,0.0,7.23,7.23,75480048.0,1164847121.77,0.0,1214.02,7.23,15.61,0.141,28.03,0.093,16.165
2017-03-14,8105899.0,123856248.33,1.72,2.58,1.44,133.23,1.0,73990331.34,6140660.0,4842373.0,93827854.24,0.0,0.0,508941.0,3.63,0.0,0.0,0.0,11.79,226678.0,759294.0,0.0,0.0,3.63,508941.0,0.0,506929.0,0.0,99.21,0.0,0.0,0.0,7.6,7.6,74647424.0,1140595248.52,0.0,1206.16,7.6,13.65,0.1262,24.09,0.1003,16.005
2017-03-15,8368964.0,128475050.9,1.78,2.66,1.49,136.28,1.0,72451919.96,6613646.0,4719574.0,101528517.32,0.0,0.0,48123.0,0.31,0.0,0.0,0.0,1.07,20000.0,67134.0,0.0,0.0,0.31,48123.0,0.0,491997.0,142799.0,105.61,2.59,0.0,0.0,8.17,8.17,74343152.0,1141269126.86,0.0,1187.89,8.16,14.64,0.1316,24.9,0.1034,16.08
2017-03-16,8482839.0,130911556.83,1.8,2.74,1.51,138.9,1.0,70651405.32,6834316.0,4578087.0,105470697.66,0.0,0.0,103214.0,0.58,0.0,6300.0,0.0,1.73,26434.0,113933.0,0.0,0.0,0.58,103214.0,0.1,231389.0,174221.0,109.49,2.76,0.0,0.0,8.44,8.44,74120432.0,1143864824.77,0.0,1189.0,8.43,15.43,0.131,24.7,0.1048,16.165
2017-03-17,8479241.0,131139356.41,1.8,2.77,1.51,139.73,1.0,71308969.21,6840024.0,4610713.0,105787339.36,0.0,0.0,87530.0,2.7,0.0,30978.0,0.0,2.74,160986.0,175691.0,0.0,0.0,2.7,87530.0,0.53,93869.0,159338.0,110.64,2.6,0.0,0.0,8.47,8.47,73923432.0,1143294700.07,0.0,1195.47,8.47,15.47,0.1317,24.68,0.105,16.2
2017-03-20,7729345.0,120463904.85,1.64,2.49,1.37,127.8,1.0,62063400.51,6537447.0,3982184.0,101887856.39,0.0,0.0,11000.0,0.21,0.0,0.0,0.0,5.02,11000.0,314477.0,0.0,0.0,0.21,11000.0,0.0,900.0,639529.0,106.13,10.71,0.0,0.0,8.15,8.15,73682384.0,1148359621.02,0.0,1195.41,8.15,16.79,0.1451,26.84,0.0964,16.325
2017-03-21,8503094.0,135688929.25,1.81,2.74,1.51,142.42,1.0,69431782.54,7122803.0,4351018.0,113662804.66,0.0,0.0,319461.0,6.41,0.0,0.0,0.0,1.97,368834.0,130925.0,0.0,0.0,6.41,319461.0,0.0,396820.0,0.0,116.76,0.0,0.0,0.0,8.88,8.88,73122128.0,1166853295.13,0.0,1198.47,8.88,19.74,0.1368,23.88,0.106,16.715
2017-03-22,7723966.0,122444783.49,1.64,2.46,1.37,131.06,1.0,62943775.77,6433742.0,3970570.0,101991405.22,0.0,0.0,508.0,2.62,0.0,0.0,0.0,11.23,144829.0,689569.0,0.0,0.0,2.62,508.0,0.0,0.0,525277.0,107.4,8.22,0.0,0.0,7.99,7.99,74089400.0,1174508088.46,0.0,1236.86,7.99,20.86,0.1376,24.88,0.0959,16.605
2017-03-23,7888618.0,126297584.08,1.68,2.53,1.4,133.74,1.0,63003388.29,6838694.0,3935227.0,109488193.05,0.0,0.0,356481.0,3.73,0.0,0.0,0.0,3.91,219737.0,232160.0,0.0,0.0,3.73,356481.0,0.0,280631.0,255080.0,113.92,4.64,0.0,0.0,8.41,8.41,74431616.0,1191657813.83,0.0,1239.32,8.42,20.69,0.1406,25.23,0.0971,16.77
2017-03-24,7914357.0,126860782.8,1.68,2.55,1.4,134.88,1.0,64493375.58,6803523.0,4023494.0,109055006.44,0.0,0.0,117428.0,4.38,0.0,0.0,0.0,3.89,249237.0,234249.0,0.0,0.0,4.38,117428.0,0.0,81650.0,160970.0,114.08,2.67,0.0,0.0,8.36,8.36,74544760.0,1194892599.3,0.0,1248.94,8.37,21.52,0.1456,25.03,0.0973,16.79
