DATE,ABCA FP Equity_DX_SI_QTY,ABCA FP Equity_DX_SHORT_INTEREST_VALUE,ABCA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ABCA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ABCA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ABCA FP Equity_DX_SI_MV,ABCA FP Equity_DX_DSS,ABCA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ABCA FP Equity_DX_SUPPLY_SI_QTY,ABCA FP Equity_DX_BROKER_SI_QTY,ABCA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ABCA FP Equity_DX_BROKER_SI_MV_NEW_x,ABCA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ABCA FP Equity_DX_SUPPLY_SI_QTY_INC_x,ABCA FP Equity_DX_BROKER_SI_MV_INC_x,ABCA FP Equity_DX_SUPPLY_SI_MV_NEW,ABCA FP Equity_DX_BROKER_SI_QTY_ADD,ABCA FP Equity_DX_BROKER_SI_QTY_NEW,ABCA FP Equity_DX_SUPPLY_SI_MV_DEC,ABCA FP Equity_DX_BROKER_SI_QTY_INC,ABCA FP Equity_DX_SUPPLY_SI_QTY_DEC,ABCA FP Equity_DX_BROKER_SI_MV_NEW_y,ABCA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ABCA FP Equity_DX_BROKER_SI_MV_INC_y,ABCA FP Equity_DX_SUPPLY_SI_QTY_INC_y,ABCA FP Equity_DX_BROKER_SI_MV_ADD,ABCA FP Equity_DX_SUPPLY_SI_QTY_ADD,ABCA FP Equity_DX_BROKER_SI_QTY_DEC,ABCA FP Equity_DX_SUPPLY_SI_MV,ABCA FP Equity_DX_BROKER_SI_MV_DEC,ABCA FP Equity_DX_SUPPLY_SI_MV_RMV,ABCA FP Equity_DX_BROKER_SI_MV_RMV,ABCA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ABCA FP Equity_DX_UTILIZATION_QUANTITY,ABCA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ABCA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ABCA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ABCA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ABCA FP Equity_DX_ACTIVE_UTILIZATION_MV,ABCA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ABCA FP Equity_DX_BROKER_SI_CON_RATIO,ABCA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ABCA FP Equity_DX_DEMAND_SUPPLY_RATIO,ABCA FP Equity_PX_LAST
2015-02-24,1699944.0,6647287.36,6.16,36.12,3.08,8.16,1.0,6647287.36,1031.0,1699944.0,4031.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,1228.0,0.0,0.01,0.0,0.0,0.19,0.19,532837.0,2083551.37,0.0,2.56,0.19,0.63,0.9768,98.83,3.1842,4.82
2015-02-25,1698379.0,6682502.81,6.16,36.39,3.08,8.15,1.0,6682502.81,866.0,1698379.0,3407.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,1565.0,0.0,0.01,0.0,0.0,0.12,0.12,717699.0,2823884.18,0.0,3.46,0.12,0.54,0.9784,98.91,2.3636,4.85
2015-02-26,1698109.0,6653888.13,6.15,36.52,3.08,8.15,1.0,6653888.13,596.0,1698109.0,2335.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.08,0.08,717969.0,2813297.26,0.0,3.49,0.08,0.53,0.9786,98.92,2.3632,4.83
2015-02-27,1692513.0,6741806.84,6.13,38.02,3.07,8.12,1.0,6741806.84,0.0,1692513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.0,0.0,0.0,0.0,0.0,0.0,0.0,5596.0,0.0,0.03,0.0,0.0,0.0,0.0,720817.0,2871238.79,0.0,3.5,0.0,0.49,0.9852,99.26,2.348,4.91
2015-03-02,1692513.0,6851652.98,6.13,36.75,3.07,8.13,1.0,6851652.98,0.0,1692513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.985,99.24,2.3211,4.99
2015-03-03,1702591.0,7058201.19,6.17,35.43,3.09,8.18,1.0,7037473.37,10078.0,1697591.0,41779.0,0.0,0.0,0.0,0.0,0.0,5078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,10078.0,0.0,0.05,0.0,0.0,0.0,5.46,1.38,174355.0,722799.94,0.0,0.87,5.46,0.51,0.9727,98.62,2.3311,5.11
2015-03-04,1697603.0,7023751.05,6.15,33.37,3.08,8.15,1.0,7023751.05,5090.0,1697603.0,21059.63,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.02,12.0,5000.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,2.76,0.7,179355.0,742072.72,0.0,0.93,2.76,0.53,0.9781,98.9,2.3243,5.1
2015-03-05,1697795.0,7079639.92,6.15,32.83,3.08,8.15,1.0,7079639.92,5282.0,1697795.0,22025.43,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,2.86,0.72,179355.0,747892.89,0.0,0.92,2.86,0.54,0.9779,98.89,2.3215,5.14
2015-03-06,1698149.0,7108669.04,6.15,31.8,3.08,8.16,1.0,7108669.04,5636.0,1698149.0,23593.02,0.0,0.0,354.0,0.0,0.0,0.0,0.0,0.0,354.0,0.0,0.0,0.0,0.0,354.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3.05,0.77,179355.0,750802.98,0.0,0.94,3.05,0.56,0.9773,98.86,2.323,5.16
2015-03-09,1699075.0,7209033.42,6.16,30.85,3.08,8.16,1.0,7209033.42,6562.0,1699075.0,27842.02,0.0,0.0,926.0,0.01,0.0,0.0,0.0,0.0,926.0,0.0,0.0,0.0,0.01,926.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3.53,0.9,179355.0,760988.3,0.0,0.93,3.53,0.63,0.9761,98.79,2.3242,5.23
2015-03-10,1704963.0,7151025.09,6.18,30.81,3.09,8.2,1.0,7130053.89,7450.0,1699963.0,31247.09,0.0,0.0,888.0,0.01,0.0,0.0,0.0,0.0,888.0,0.0,0.0,0.0,0.01,888.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.02,1.02,723579.0,3034864.44,0.0,3.79,1.03,0.69,0.9683,98.4,2.3323,5.17
2015-03-11,1696712.0,7130183.24,6.15,30.05,3.07,8.15,1.0,7130183.24,4199.0,1696712.0,17645.68,0.0,0.0,1749.0,0.01,0.0,0.0,0.0,0.03,1749.0,5000.0,0.0,0.0,0.01,1749.0,0.0,0.0,5000.0,0.02,0.03,0.0,0.0,0.57,0.57,726830.0,3054396.44,0.0,3.78,0.58,0.81,0.9787,98.92,2.321,5.18
2015-03-12,1697907.0,6983685.26,6.15,29.99,3.08,8.16,1.0,6983685.26,5394.0,1697907.0,22186.14,0.0,0.0,1195.0,0.01,0.0,0.0,0.0,0.0,1195.0,0.0,0.0,0.0,0.01,1195.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.74,0.74,720037.0,2961594.35,0.0,3.7,0.75,0.88,0.9772,98.85,2.3405,5.07
2015-03-13,1697925.0,6969984.62,6.15,29.07,3.08,8.16,1.0,6969984.62,5412.0,1697925.0,22216.27,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.75,0.75,720019.0,2955679.05,0.0,3.69,0.75,0.87,0.9776,98.87,2.3406,5.06
2015-03-16,1696325.0,7004701.7,5.91,28.69,3.07,8.15,1.0,7004701.7,3812.0,1696325.0,15741.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,0.02,0.01,0.0,0.0,0.52,0.52,722349.0,2982824.2,0.0,3.66,0.52,0.76,0.9798,98.98,2.336,5.09
2015-03-17,1695501.0,6946279.09,5.91,28.41,3.07,8.14,1.0,6946279.09,2988.0,1695501.0,12241.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.0,0.0,0.0,0.0,0.0,0.0,0.0,824.0,0.02,0.0,0.0,0.0,0.41,0.41,723173.0,2962759.38,0.0,3.67,0.41,0.71,0.9807,99.03,2.3349,5.05
2015-03-18,1694991.0,6930438.8,5.91,28.29,3.07,8.14,1.0,6930438.8,2478.0,1694991.0,10131.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,0.01,0.0,0.0,0.0,0.34,0.34,725862.0,2967887.25,0.0,3.63,0.34,0.67,0.9815,99.07,2.3272,5.04
2015-03-19,1694720.0,6956828.09,5.91,28.3,3.07,8.14,1.0,6956828.09,2207.0,1694720.0,9059.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,0.01,0.0,0.0,0.0,0.3,0.3,726133.0,2980777.03,0.0,3.66,0.3,0.65,0.9819,99.09,2.3268,5.06
2015-03-20,1692763.0,6962527.4,5.9,27.97,3.07,8.13,1.0,6962527.4,2207.0,1692763.0,9077.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957.0,0.01,0.01,0.0,0.0,0.3,0.3,724430.0,2979663.26,0.0,3.65,0.3,0.53,0.9842,99.21,2.3296,5.07
2015-03-23,1692763.0,6989992.99,5.9,28.62,3.07,8.13,1.0,6989992.99,2207.0,1692763.0,9113.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.3,0.3,729373.0,3011828.68,0.0,3.69,0.3,0.53,0.9842,99.2,2.3138,5.09
2015-03-24,1691511.0,6971100.42,5.9,28.5,3.07,8.12,1.0,6971100.42,955.0,1691511.0,3935.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1252.0,0.0,0.0,0.0,0.0,0.0,0.0,1252.0,0.0,0.01,0.0,0.0,0.13,0.13,734542.0,3027214.16,0.0,3.74,0.13,0.46,0.9857,99.28,2.2998,5.08
2015-03-25,1692257.0,6809430.57,5.9,24.04,3.07,8.13,1.0,6809430.57,1701.0,1692257.0,6844.61,0.0,0.0,746.0,0.0,0.0,0.0,0.0,0.0,746.0,0.0,0.0,0.0,0.0,746.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.23,0.23,733796.0,2952703.35,0.0,3.69,0.23,0.51,0.9847,99.23,2.3008,4.96
2015-03-26,1692242.0,6823098.78,5.9,22.65,3.07,8.13,1.0,6823098.78,1686.0,1692242.0,6797.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.01,0.0,0.0,0.0,0.23,0.23,733811.0,2958716.86,0.0,3.65,0.23,0.49,0.9851,99.25,2.3008,4.97
2015-03-27,1687603.0,6831776.25,5.88,22.36,3.06,8.1,1.0,6831776.25,1403.0,1687603.0,5679.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,4639.0,0.01,0.02,0.0,0.0,0.19,0.19,734608.0,2973849.59,0.0,3.66,0.19,0.26,0.9907,99.53,2.2929,4.99
2015-03-30,1687554.0,6968483.26,5.88,22.23,3.06,8.1,1.0,6968483.26,1354.0,1687554.0,5591.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.01,0.0,0.0,0.0,0.18,0.18,734657.0,3033648.11,0.0,3.69,0.18,0.26,0.9907,99.53,2.2928,5.09
2015-03-31,1688707.0,6945844.61,5.89,21.65,3.06,8.11,1.0,6945844.61,2507.0,1688707.0,10311.58,0.0,0.0,1153.0,0.01,0.0,0.0,0.0,0.0,1153.0,0.0,0.0,0.0,0.01,1153.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.34,0.34,733845.0,3018388.23,0.0,3.74,0.34,0.29,0.989,99.45,2.2933,5.07
2015-04-01,10655.0,43652.35,0.04,0.13,0.02,0.05,0.0,43652.35,4455.0,10655.0,18251.64,0.0,0.0,1948.0,0.01,0.0,0.0,0.0,0.0,1948.0,0.0,0.0,0.0,0.01,1948.0,0.0,0.0,0.0,0.02,0.0,0.0,8.06,0.61,0.61,731897.0,2998500.64,0.0,3.7,0.6,39.31,0.5229,60.69,0.0145,5.05
2015-04-02,10348.0,42646.45,0.04,0.13,0.02,0.05,0.0,42646.45,4148.0,10348.0,17094.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,0.02,0.0,0.0,0.0,0.57,0.57,729146.0,3004976.02,0.0,3.67,0.56,40.66,0.5174,59.34,0.0141,5.08
2015-04-03,10348.0,42646.45,0.04,0.13,0.02,0.05,0.0,42646.45,4148.0,10348.0,17094.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.57,0.57,729146.0,3004976.02,0.0,3.69,0.56,40.67,0.5174,59.33,0.0141,0.0
2015-04-06,10348.0,42646.45,0.04,0.13,0.02,0.05,0.0,42646.45,4148.0,10348.0,17094.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.57,0.57,729146.0,3004976.02,0.0,3.7,0.56,40.4,0.5184,59.6,0.0141,0.0
2015-04-07,11607.0,48682.55,0.04,0.14,0.02,0.06,0.0,48682.55,5407.0,11607.0,22678.26,0.0,0.0,1258.0,0.01,0.0,0.0,0.0,0.0,1259.0,0.0,0.0,0.0,0.01,1258.0,0.0,1.0,0.0,0.03,0.0,0.0,0.0,0.74,0.74,727231.0,3050181.81,0.0,3.74,0.74,35.77,0.5405,64.23,0.0158,5.17
2015-04-08,11607.0,47929.24,0.04,0.14,0.02,0.06,0.0,47929.24,5407.0,11607.0,22327.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.73,0.73,732312.0,3023964.81,0.0,3.78,0.74,35.98,0.5393,64.02,0.0157,5.09
2015-04-09,11642.0,48546.01,0.04,0.14,0.02,0.06,0.0,48546.01,5442.0,11642.0,22692.61,0.0,0.0,35.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.74,0.74,732422.0,3054128.46,0.0,3.75,0.74,35.78,0.5405,64.22,0.0158,5.14
2015-04-10,11642.0,48829.35,0.04,0.14,0.02,0.06,0.0,48829.35,5442.0,11642.0,22825.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.74,0.74,733170.0,3075091.4,0.0,3.78,0.74,35.88,0.5399,64.12,0.0158,5.17
2015-04-13,11642.0,48734.9,0.04,0.14,0.02,0.06,0.0,48734.9,5442.0,11642.0,22780.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.72,0.72,745902.0,3122441.23,0.0,3.86,0.73,35.89,0.5398,64.11,0.0155,5.16
2015-04-14,11642.0,48357.11,0.04,0.14,0.02,0.06,0.0,48357.11,5442.0,11642.0,22604.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.72,0.72,754868.0,3135478.13,0.0,3.88,0.71,36.12,0.5385,63.88,0.0153,5.12
2015-04-15,11642.0,48168.22,0.04,0.14,0.02,0.06,0.0,48168.22,5442.0,11642.0,22516.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.69,0.69,780303.0,3228466.27,0.0,3.99,0.69,35.97,0.5393,64.03,0.0148,5.1
2015-04-16,11642.0,48168.22,0.04,0.14,0.02,0.06,0.0,48168.22,5442.0,11642.0,22516.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.69,0.69,782706.0,3238408.56,0.0,3.97,0.68,36.24,0.5378,63.76,0.0148,5.1
2015-04-17,11642.0,47790.43,0.04,0.15,0.02,0.06,0.0,47790.43,5442.0,11642.0,22339.42,0.0,0.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.69,0.69,782630.0,3212697.3,0.0,3.97,0.69,36.16,0.5383,63.84,0.0148,5.06
2015-04-20,11206.0,46091.56,0.04,0.14,0.02,0.06,0.0,46091.56,5006.0,11206.0,20590.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,0.03,0.0,0.0,0.0,0.63,0.63,785624.0,3231361.17,0.0,3.98,0.63,37.33,0.5321,62.67,0.0142,5.07
2015-04-21,10406.0,42632.23,0.04,0.13,0.02,0.05,0.0,42632.23,4206.0,10406.0,17231.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.02,0.0,0.0,0.0,0.53,0.53,786424.0,3221891.69,0.0,3.98,0.53,40.23,0.5191,59.77,0.0132,5.05
2015-04-22,10406.0,42294.54,0.04,0.13,0.02,0.05,0.0,42294.54,4206.0,10406.0,17095.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.54,0.54,780737.0,3173257.3,0.0,3.93,0.54,40.24,0.5191,59.76,0.0133,5.01
2015-04-23,10378.0,42349.13,0.04,0.14,0.02,0.05,0.0,42349.13,4178.0,10378.0,17049.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.02,0.0,0.0,0.0,0.53,0.53,780765.0,3186039.25,0.0,3.91,0.53,40.52,0.518,59.48,0.0132,5.03
2015-04-24,11580.0,47254.08,0.04,0.15,0.02,0.06,0.0,42349.13,5380.0,10378.0,21953.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.0,0.0,0.03,0.0,0.0,0.0,100.0,0.7,0.0,0.0,0.0,0.0,100.0,36.3,0.4274,53.38,0.015,5.03
2015-04-27,11666.0,47605.02,0.04,0.16,0.02,0.06,0.0,42700.06,5380.0,10464.0,21953.97,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.7,0.0,0.0,0.0,0.0,100.0,35.96,0.429,53.78,0.0151,5.03
2015-04-28,16296.0,66630.7,0.06,0.22,0.03,0.08,0.0,61715.99,5505.0,15094.0,22508.71,0.0,0.0,488.0,0.0,0.0,5000.0,0.0,0.0,0.0,363.0,0.0,0.0,0.0,488.0,0.03,0.0,370.0,0.03,0.0,0.0,0.0,100.0,0.71,0.0,0.0,0.0,0.0,100.0,29.97,0.3006,37.72,0.0211,5.04
2015-04-29,16296.0,66366.29,0.06,0.22,0.03,0.08,0.0,61471.08,5096.0,15094.0,20753.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.64,0.0,0.0,0.0,0.0,100.0,30.8,0.2969,36.03,0.0206,5.02
2015-04-30,17282.0,69961.22,0.06,0.24,0.03,0.09,0.0,65095.26,6082.0,16080.0,24621.23,0.0,0.0,986.0,0.01,0.0,0.0,0.0,0.0,986.0,0.0,0.0,0.0,0.01,986.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.77,0.77,786179.0,3182619.98,0.0,3.93,0.77,28.89,0.3066,39.94,0.0218,4.99
2015-05-01,17282.0,69961.22,0.06,0.23,0.03,0.09,0.0,65095.26,6082.0,16080.0,24621.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.77,0.77,786829.0,3185251.32,0.0,3.93,0.77,28.94,0.3067,39.97,0.0218,0.0
2015-05-04,16949.0,69163.17,0.07,0.23,0.03,0.09,0.0,64258.21,5749.0,15747.0,23459.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,0.03,0.0,0.0,0.0,100.0,0.75,0.0,0.0,0.0,0.0,100.0,29.34,0.3033,38.92,0.0222,5.03
2015-05-05,17558.0,71363.41,0.07,0.24,0.03,0.09,0.0,64002.71,6358.0,15747.0,25841.7,0.0,0.0,609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.8,0.0,0.0,0.0,0.0,100.0,28.41,0.2885,37.45,0.0221,5.01
2015-05-06,16107.0,65596.58,0.06,0.22,0.03,0.08,0.0,58221.19,5369.0,14296.0,21865.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,989.0,0.0,0.0,0.0,0.0,0.0,0.0,1451.0,0.03,0.0,0.0,0.0,100.0,0.68,0.0,0.0,0.0,0.0,100.0,29.75,0.2822,34.63,0.0204,5.02
2015-05-07,14769.0,59548.43,0.06,0.2,0.03,0.07,0.0,52246.5,5369.0,12958.0,21647.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.03,0.01,0.0,0.0,100.0,0.68,0.0,0.0,0.0,0.0,100.0,28.31,0.2748,33.7,0.0186,4.97
2015-05-08,14666.0,59490.07,0.06,0.2,0.03,0.07,0.0,52144.07,5266.0,12855.0,21360.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.03,0.0,0.0,0.0,100.0,0.66,0.0,0.0,0.0,0.0,100.0,28.52,0.2753,33.95,0.0185,5.0
2015-05-11,16443.0,66698.16,0.06,0.26,0.03,0.08,0.0,56415.38,7043.0,13908.0,28568.7,0.0,0.0,1777.0,0.01,0.0,0.0,0.0,0.0,1777.0,0.0,0.0,0.0,0.01,1777.0,0.0,0.0,724.0,0.04,0.0,0.0,0.0,0.89,0.89,785434.0,3185976.01,0.0,3.93,0.89,30.34,0.279,33.13,0.0207,5.0
2015-05-12,15719.0,63888.9,0.06,0.27,0.03,0.08,0.0,56528.21,6319.0,13908.0,25683.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.8,0.8,786158.0,3195290.62,0.0,3.93,0.79,29.88,0.2757,31.87,0.0198,5.01
2015-05-13,15757.0,63787.69,0.06,0.27,0.03,0.08,0.0,56456.38,6357.0,13946.0,25734.49,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.8,0.8,788406.0,3191635.35,0.0,3.93,0.8,29.97,0.2759,31.85,0.0198,4.99
2015-05-14,15757.0,64171.18,0.06,0.28,0.03,0.08,0.0,56795.79,6357.0,13946.0,25889.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.8,0.8,789082.0,3213576.58,0.0,3.94,0.79,30.05,0.2758,31.79,0.0198,5.02
2015-05-15,15757.0,63787.69,0.06,0.29,0.03,0.08,0.0,56456.38,6357.0,13946.0,25734.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.8,0.8,788614.0,3192477.38,0.0,3.94,0.8,30.04,0.2758,31.8,0.0198,4.99
2015-05-18,15757.0,64554.68,0.06,0.31,0.03,0.08,0.0,57135.21,6357.0,13946.0,26043.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.8,0.8,788251.0,3229376.71,0.0,3.96,0.8,30.34,0.2755,31.57,0.0198,5.05
2015-05-19,13950.0,57377.94,0.05,0.27,0.03,0.07,0.0,49929.09,9550.0,12139.0,39280.24,0.0,0.0,3193.0,0.0,0.0,3193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3193.0,0.02,0.0,5000.0,0.05,0.02,0.0,0.0,1.2,1.2,785421.0,3230526.21,0.0,3.99,1.22,29.37,0.4361,57.72,0.0175,5.07
2015-05-20,13950.0,57264.77,0.05,0.28,0.03,0.07,0.0,49830.61,9550.0,12139.0,39202.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,1.2,1.2,785421.0,3224154.36,0.0,3.98,1.2,29.69,0.4349,57.47,0.0175,5.06
2015-05-21,13844.0,56941.95,0.05,0.29,0.03,0.07,0.0,49493.1,9444.0,12033.0,38844.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.05,0.0,0.0,0.0,1.19,1.19,785527.0,3230962.2,0.0,3.98,1.19,29.98,0.4326,57.1,0.0174,5.07
2015-05-22,14188.0,58587.07,0.05,0.3,0.03,0.07,0.0,51108.83,9788.0,12377.0,40417.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,0.0,0.05,0.0,0.0,0.0,1.23,1.23,788094.0,3254307.62,0.0,4.01,1.23,29.02,0.4406,58.34,0.0178,5.09
