DATE,VMX FP Equity_DX_SI_QTY,VMX FP Equity_DX_SHORT_INTEREST_VALUE,VMX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VMX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VMX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VMX FP Equity_DX_SI_MV,VMX FP Equity_DX_DSS,VMX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VMX FP Equity_DX_SUPPLY_SI_QTY,VMX FP Equity_DX_BROKER_SI_QTY,VMX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VMX FP Equity_DX_BROKER_SI_MV_NEW_x,VMX FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VMX FP Equity_DX_SUPPLY_SI_QTY_INC_x,VMX FP Equity_DX_BROKER_SI_MV_INC_x,VMX FP Equity_DX_SUPPLY_SI_MV_NEW,VMX FP Equity_DX_BROKER_SI_QTY_ADD,VMX FP Equity_DX_BROKER_SI_QTY_NEW,VMX FP Equity_DX_SUPPLY_SI_MV_DEC,VMX FP Equity_DX_BROKER_SI_QTY_INC,VMX FP Equity_DX_SUPPLY_SI_QTY_DEC,VMX FP Equity_DX_BROKER_SI_MV_NEW_y,VMX FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VMX FP Equity_DX_BROKER_SI_MV_INC_y,VMX FP Equity_DX_SUPPLY_SI_QTY_INC_y,VMX FP Equity_DX_BROKER_SI_MV_ADD,VMX FP Equity_DX_SUPPLY_SI_QTY_ADD,VMX FP Equity_DX_BROKER_SI_QTY_DEC,VMX FP Equity_DX_SUPPLY_SI_MV,VMX FP Equity_DX_BROKER_SI_MV_DEC,VMX FP Equity_DX_SUPPLY_SI_MV_RMV,VMX FP Equity_DX_BROKER_SI_MV_RMV,VMX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VMX FP Equity_DX_UTILIZATION_QUANTITY,VMX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VMX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VMX FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VMX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VMX FP Equity_DX_ACTIVE_UTILIZATION_MV,VMX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VMX FP Equity_DX_BROKER_SI_CON_RATIO,VMX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VMX FP Equity_DX_DEMAND_SUPPLY_RATIO,VMX FP Equity_PX_LAST
2014-05-23,151201.0,601779.98,0.6,1.02,0.44,0.6,0.0,0.0,151201.0,0.0,601779.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,100.0,16.92,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1692,3.98
2014-05-26,151201.0,591195.91,0.6,1.08,0.44,0.6,0.0,0.0,151201.0,0.0,591195.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,100.0,16.92,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1692,3.91
2014-05-27,151201.0,585147.87,0.6,1.09,0.44,0.59,0.0,0.0,151201.0,0.0,585147.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,100.0,16.92,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1692,3.87
2014-05-28,151201.0,603291.99,0.6,1.11,0.44,0.59,0.0,0.0,151201.0,0.0,603291.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,100.0,16.43,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1643,3.99
2014-05-29,156201.0,691970.43,0.62,1.14,0.46,0.62,0.0,0.0,156201.0,0.0,691970.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.62,0.0,0.0,0.0,42.75,17.14,209210.0,926800.3,0.0,0.81,43.47,3.11,0.9398,96.89,0.1714,4.43
2014-05-30,156201.0,657606.21,0.62,1.09,0.46,0.69,0.0,0.0,156201.0,0.0,657606.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,40.55,16.21,229000.0,964090.0,0.0,0.91,43.02,2.89,0.9438,97.11,0.1621,4.21
2014-06-02,151201.0,675868.47,0.6,1.05,0.44,0.64,0.0,0.0,151201.0,0.0,675868.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,100.0,21.69,0.0,0.0,0.0,0.0,100.0,3.05,1.0,100.0,0.2169,4.47
2014-06-03,156201.0,707590.53,0.62,1.07,0.46,0.7,0.0,0.0,156201.0,0.0,707590.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.7,0.0,0.0,0.0,40.55,16.77,229000.0,1037370.0,0.0,0.96,41.96,3.02,0.9414,96.98,0.1677,4.53
2014-06-04,156201.0,706028.52,0.62,1.05,0.46,0.71,0.0,0.0,156201.0,0.0,706028.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,40.55,16.77,229000.0,1035080.0,0.0,1.02,40.86,3.16,0.9388,96.84,0.1677,4.52
2014-06-05,151201.0,672844.45,0.6,1.0,0.44,0.68,0.0,0.0,151201.0,0.0,672844.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,100.0,21.69,0.0,0.0,0.0,0.0,100.0,3.17,1.0,100.0,0.2169,4.45
2014-06-06,156201.0,760698.87,0.62,1.04,0.46,0.7,0.0,0.0,156201.0,0.0,760698.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.7,0.0,0.0,0.0,40.55,16.77,229000.0,1115230.0,0.0,1.04,40.19,3.25,0.9371,96.75,0.1677,4.87
2014-06-09,156201.0,804435.15,0.62,0.94,0.46,0.76,0.0,0.0,156201.0,0.0,804435.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,40.55,16.77,229000.0,1179350.0,0.0,1.04,42.22,2.99,0.942,97.01,0.1677,5.15
2014-06-10,169201.0,840928.97,0.68,1.0,0.5,0.87,0.0,0.0,169201.0,0.0,840928.97,0.0,0.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,43.93,18.17,216000.0,1073520.0,0.0,1.05,45.16,7.31,0.814,89.88,0.1817,4.97
2014-06-11,164201.0,804584.9,0.66,0.95,0.48,0.82,0.0,0.0,164201.0,0.0,804584.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,42.63,17.63,221000.0,1082900.0,0.0,1.14,41.83,8.18,0.8498,91.82,0.1763,4.9
2014-06-12,164201.0,798016.86,0.66,0.93,0.48,0.81,0.0,0.0,164201.0,0.0,798016.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,42.63,16.66,221000.0,1074060.0,0.0,1.1,42.31,8.02,0.8524,91.98,0.1666,4.86
2014-06-13,164201.0,883401.38,0.66,0.93,0.48,0.8,0.0,0.0,164201.0,0.0,883401.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,42.63,17.52,221000.0,1188980.0,0.0,1.1,42.12,8.08,0.8514,91.92,0.1752,5.38
2014-06-16,164201.0,837425.1,0.66,0.89,0.48,0.88,0.0,0.0,164201.0,0.0,837425.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,42.63,17.63,221000.0,1127100.0,0.0,1.1,44.46,7.35,0.8639,92.65,0.1763,5.1
2014-06-17,164201.0,832499.07,0.66,0.83,0.48,0.84,0.0,0.0,164201.0,0.0,832499.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,42.63,17.63,221000.0,1120470.0,0.0,1.19,41.43,8.32,0.8475,91.68,0.1763,5.07
2014-06-18,178201.0,891005.0,0.71,0.9,0.52,0.9,0.0,0.0,178201.0,0.0,891005.0,0.0,0.0,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,41.42,18.25,252000.0,1260000.0,0.0,1.29,41.3,15.23,0.7418,84.77,0.1825,5.0
2014-06-19,192766.0,1019732.14,0.77,0.97,0.57,0.97,0.0,0.0,192766.0,0.0,1019732.14,0.0,0.0,14565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14565.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,44.81,19.75,237435.0,1256031.15,0.0,1.2,44.54,14.16,0.6374,78.2,0.1975,5.29
2014-06-20,192766.0,998527.88,0.77,0.93,0.57,1.01,0.0,0.0,192766.0,0.0,998527.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,44.81,19.75,237435.0,1229913.3,0.0,1.19,45.91,13.4,0.6532,79.38,0.1975,5.18
2014-06-23,192766.0,934915.1,0.77,0.96,0.57,0.99,0.0,0.0,192766.0,0.0,934915.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,44.81,19.75,237435.0,1151559.75,0.0,1.19,45.49,13.63,0.6484,79.02,0.1975,4.85
2014-06-24,207331.0,976529.01,0.83,1.04,0.61,1.03,0.0,0.0,207331.0,0.0,976529.01,0.0,0.0,14565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14565.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,48.19,21.24,222870.0,1049717.7,0.0,1.15,47.18,15.05,0.5502,71.35,0.2124,4.71
2014-06-25,178201.0,853582.79,0.71,0.93,0.52,0.84,0.0,0.0,178201.0,0.0,853582.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,29130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,41.42,18.25,252000.0,1207080.0,0.0,1.22,40.82,15.53,0.7376,84.47,0.1825,4.79
2014-06-26,178201.0,876748.92,0.71,0.95,0.52,0.85,0.0,0.0,178201.0,0.0,876748.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,41.42,18.25,252000.0,1239840.0,0.0,1.19,41.77,14.94,0.7459,85.06,0.1825,4.92
2014-06-27,178201.0,873184.9,0.71,0.98,0.52,0.87,0.0,0.0,178201.0,0.0,873184.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,41.42,18.34,252000.0,1234800.0,0.0,1.21,41.98,14.81,0.7477,85.19,0.1834,4.9
2014-06-30,178201.0,839326.71,0.71,0.96,0.52,0.87,0.0,0.0,178201.0,0.0,839326.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,41.42,17.63,252000.0,1186920.0,0.0,1.21,41.87,14.88,0.7467,85.12,0.1763,4.71
2014-07-01,178201.0,857146.81,0.71,0.95,0.52,0.84,0.0,0.0,178201.0,0.0,857146.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,41.42,18.66,252000.0,1212120.0,0.0,1.23,40.61,15.67,0.7358,84.33,0.1866,4.81
2014-07-02,178201.0,830416.66,0.71,0.96,0.52,0.85,0.0,0.0,178201.0,0.0,830416.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,41.42,18.66,252000.0,1174320.0,0.0,1.19,41.86,14.88,0.7466,85.12,0.1866,4.66
2014-07-03,78201.0,369108.72,0.31,0.42,0.23,0.37,0.0,0.0,78201.0,0.0,369108.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,23.68,8.19,252000.0,1189440.0,0.0,1.21,23.31,35.25,0.5435,64.75,0.0819,4.72
2014-07-04,78201.0,373800.78,0.31,0.41,0.23,0.37,0.0,0.0,78201.0,0.0,373800.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,23.68,8.19,252000.0,1204560.0,0.0,1.17,23.83,34.24,0.5497,65.76,0.0819,4.78
2014-07-07,78201.0,358160.58,0.31,0.41,0.23,0.37,0.0,0.0,78201.0,0.0,358160.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,23.68,8.64,252000.0,1154160.0,0.0,1.2,23.68,34.53,0.5479,65.47,0.0864,4.58
2014-07-08,78201.0,333136.26,0.31,0.41,0.23,0.36,0.0,0.0,78201.0,0.0,333136.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,23.68,8.64,252000.0,1073520.0,0.0,1.15,23.68,34.53,0.5479,65.47,0.0864,4.26
2014-07-09,65201.0,279712.29,0.26,0.33,0.19,0.28,0.0,0.0,65201.0,0.0,279712.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,19.75,7.2,265000.0,1136850.0,0.0,1.13,19.75,21.47,0.6628,78.53,0.072,4.29
2014-07-10,51201.0,209924.1,0.2,0.27,0.15,0.22,0.0,0.0,51201.0,0.0,209924.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,100.0,5.66,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0566,4.1
2014-07-11,51201.0,218116.26,0.2,0.28,0.15,0.21,0.0,0.0,51201.0,0.0,218116.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,100.0,5.66,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0566,4.26
2014-07-14,51201.0,229380.48,0.2,0.28,0.15,0.22,0.0,0.0,51201.0,0.0,229380.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,100.0,5.61,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0561,4.48
2014-07-15,51201.0,222724.35,0.2,0.29,0.15,0.23,0.0,0.0,51201.0,0.0,222724.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,100.0,5.52,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0552,4.35
2014-07-16,51201.0,222212.34,0.2,0.3,0.15,0.22,0.0,0.0,51201.0,0.0,222212.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,100.0,5.36,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0536,4.34
2014-07-17,51201.0,217092.24,0.2,0.31,0.15,0.22,0.0,0.0,51201.0,0.0,217092.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,100.0,5.36,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0536,4.24
2014-07-18,51201.0,210948.12,0.2,0.32,0.15,0.22,0.0,0.0,51201.0,0.0,210948.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,100.0,5.31,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0531,4.12
2014-07-21,51201.0,210948.12,0.2,0.35,0.15,0.21,0.0,0.0,51201.0,0.0,210948.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,100.0,5.31,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0531,4.12
2014-07-22,51201.0,214020.18,0.2,0.37,0.15,0.21,0.0,0.0,51201.0,0.0,214020.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,100.0,5.31,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0531,4.18
2014-07-23,51201.0,221188.32,0.2,0.39,0.15,0.21,0.0,0.0,51201.0,0.0,221188.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,100.0,5.31,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0531,4.32
2014-07-24,51201.0,209924.1,0.2,0.39,0.15,0.22,0.0,0.0,51201.0,0.0,209924.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,100.0,5.31,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0531,4.1
2014-07-25,51201.0,219652.29,0.2,0.39,0.15,0.21,0.0,0.0,51201.0,0.0,219652.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,100.0,5.27,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0527,4.29
2014-07-28,61201.0,259492.24,0.24,0.49,0.18,0.26,0.0,0.0,61201.0,0.0,259492.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.26,0.0,0.0,0.0,17.73,6.29,284000.0,1204160.0,0.0,1.22,17.73,16.34,0.7266,83.66,0.0629,4.24
2014-07-29,61201.0,276016.51,0.24,0.56,0.18,0.26,0.0,0.0,61201.0,0.0,276016.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,17.73,6.25,284000.0,1280840.0,0.0,1.2,17.73,16.34,0.7266,83.66,0.0625,4.51
2014-07-30,66201.0,286650.33,0.26,0.58,0.19,0.3,0.0,21650.0,61201.0,5000.0,265000.33,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.27,0.0,0.0,0.0,17.73,6.2,284000.0,1229720.0,0.0,1.2,18.51,14.27,0.6313,77.75,0.0671,4.33
2014-07-31,74801.0,315660.22,0.3,0.67,0.22,0.33,0.0,50640.0,62801.0,12000.0,265020.22,0.0,0.0,1600.0,0.03,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.03,1600.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,18.19,6.23,282400.0,1191728.0,0.0,1.27,17.71,16.62,0.5021,67.46,0.0742,4.22
2014-08-01,74801.0,308180.12,0.3,0.71,0.22,0.32,0.0,49440.0,62801.0,12000.0,258740.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,18.19,6.23,282400.0,1163488.0,0.0,1.22,17.88,16.67,0.5037,67.61,0.0742,4.12
2014-08-04,84801.0,349380.12,0.34,0.82,0.25,0.35,0.0,90640.0,62801.0,22000.0,258740.12,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,18.19,6.23,282400.0,1163488.0,0.0,1.16,18.19,26.91,0.4414,59.59,0.0841,4.12
2014-08-05,84801.0,342596.04,0.34,0.85,0.25,0.35,0.0,88880.0,62801.0,22000.0,253716.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,18.19,6.19,282400.0,1140896.0,0.0,1.16,18.19,26.91,0.4414,59.59,0.0836,4.04
2014-08-06,84801.0,338355.99,0.34,0.9,0.25,0.35,0.0,87780.0,62801.0,22000.0,250575.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,18.19,6.19,282400.0,1126776.0,0.0,1.14,18.19,26.93,0.4413,59.57,0.0836,3.99
2014-08-07,92801.0,339651.66,0.37,1.0,0.27,0.38,0.0,109800.0,62801.0,30000.0,229851.66,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,18.19,6.01,282400.0,1033584.0,0.0,1.13,18.19,33.41,0.4179,54.29,0.0889,3.66
2014-08-08,82801.0,310503.75,0.33,0.88,0.24,0.31,0.0,112500.0,52801.0,30000.0,198003.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,15.3,5.01,292400.0,1096500.0,0.0,1.07,15.3,37.41,0.5087,60.69,0.0786,3.75
2014-08-11,82801.0,308847.73,0.33,0.89,0.24,0.32,0.0,111900.0,52801.0,30000.0,196947.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,15.3,4.94,292400.0,1090652.0,0.0,1.1,15.3,37.38,0.5088,60.72,0.0774,3.73
2014-08-12,99801.0,375251.76,0.4,1.09,0.29,0.38,0.0,176720.0,77801.0,47000.0,292531.76,0.0,0.0,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.09,0.0,8000.0,0.29,0.03,0.0,0.0,22.54,7.27,267400.0,1005424.0,0.0,1.0,22.54,24.77,0.3715,50.73,0.0933,3.76
2014-08-13,109801.0,460066.19,0.44,1.19,0.32,0.42,0.0,196930.0,87801.0,47000.0,367886.19,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,25.43,8.21,257400.0,1078506.0,0.0,0.97,25.43,22.54,0.3157,46.16,0.1026,4.19
2014-08-14,108201.0,444706.11,0.43,1.15,0.32,0.46,0.0,193170.0,86201.0,47000.0,354286.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,24.97,8.06,259000.0,1064490.0,0.0,1.09,24.97,22.87,0.3248,46.84,0.1011,4.11
2014-08-15,108201.0,444706.11,0.43,1.17,0.32,0.45,0.0,193170.0,86201.0,47000.0,354286.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,24.97,8.06,259000.0,1064490.0,0.0,1.06,24.97,22.87,0.3247,46.83,0.1011,4.11
2014-08-18,108201.0,442542.09,0.43,1.19,0.32,0.45,0.0,192230.0,86201.0,47000.0,352562.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,24.97,8.06,259000.0,1059310.0,0.0,1.06,24.97,22.87,0.3247,46.83,0.1011,4.09
2014-08-19,108201.0,496642.59,0.43,1.21,0.32,0.45,0.0,215730.0,76201.0,47000.0,349762.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,22.07,7.17,269000.0,1234710.0,0.0,1.1,22.07,22.95,0.3245,46.78,0.1018,4.59
2014-08-20,98201.0,451724.6,0.39,1.07,0.29,0.45,0.0,170200.0,91201.0,37000.0,419524.6,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,10000.0,0.41,0.04,0.0,0.0,26.42,8.81,254000.0,1168400.0,0.0,1.17,26.16,23.64,0.3597,52.39,0.0949,4.6
2014-08-21,98201.0,445832.54,0.39,1.05,0.29,0.45,0.0,167980.0,91201.0,37000.0,414052.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,26.42,8.91,254000.0,1153160.0,0.0,1.17,26.15,23.64,0.3598,52.4,0.0959,4.54
2014-08-22,103201.0,469564.55,0.41,1.14,0.3,0.47,0.0,191100.0,81201.0,42000.0,369464.55,0.0,0.0,20000.0,0.0,0.0,20000.0,0.0,0.13,0.0,30000.0,0.0,0.0,0.0,20000.0,0.09,0.0,15000.0,0.37,0.06,0.0,0.0,22.23,7.98,284000.0,1292200.0,0.0,1.29,22.23,22.16,0.336,49.08,0.1014,4.55
