DATE,MEDCL FP Equity_DX_SI_QTY,MEDCL FP Equity_DX_SHORT_INTEREST_VALUE,MEDCL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,MEDCL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MEDCL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MEDCL FP Equity_DX_SI_MV,MEDCL FP Equity_DX_DSS,MEDCL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MEDCL FP Equity_DX_SUPPLY_SI_QTY,MEDCL FP Equity_DX_BROKER_SI_QTY,MEDCL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MEDCL FP Equity_DX_BROKER_SI_MV_NEW_x,MEDCL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MEDCL FP Equity_DX_SUPPLY_SI_QTY_INC_x,MEDCL FP Equity_DX_BROKER_SI_MV_INC_x,MEDCL FP Equity_DX_SUPPLY_SI_MV_NEW,MEDCL FP Equity_DX_BROKER_SI_QTY_ADD,MEDCL FP Equity_DX_BROKER_SI_QTY_NEW,MEDCL FP Equity_DX_SUPPLY_SI_MV_DEC,MEDCL FP Equity_DX_BROKER_SI_QTY_INC,MEDCL FP Equity_DX_SUPPLY_SI_QTY_DEC,MEDCL FP Equity_DX_BROKER_SI_MV_NEW_y,MEDCL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MEDCL FP Equity_DX_BROKER_SI_MV_INC_y,MEDCL FP Equity_DX_SUPPLY_SI_QTY_INC_y,MEDCL FP Equity_DX_BROKER_SI_MV_ADD,MEDCL FP Equity_DX_SUPPLY_SI_QTY_ADD,MEDCL FP Equity_DX_BROKER_SI_QTY_DEC,MEDCL FP Equity_DX_SUPPLY_SI_MV,MEDCL FP Equity_DX_BROKER_SI_MV_DEC,MEDCL FP Equity_DX_SUPPLY_SI_MV_RMV,MEDCL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MEDCL FP Equity_DX_UTILIZATION_QUANTITY,MEDCL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MEDCL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MEDCL FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MEDCL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MEDCL FP Equity_DX_ACTIVE_UTILIZATION_MV,MEDCL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MEDCL FP Equity_DX_BROKER_SI_CON_RATIO,MEDCL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MEDCL FP Equity_DX_DEMAND_SUPPLY_RATIO,MEDCL FP Equity_PX_LAST
2020-11-30,4032.0,43545.6,0.02,0.05,0.02,0.04,0.0,33825.6,1200.0,3132.0,12960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,44.27,0.5066,55.73,1.68,10.8
2020-12-01,4032.0,43545.6,0.02,0.05,0.02,0.04,0.0,33825.6,1200.0,3132.0,12960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,44.13,0.5069,55.87,1.68,10.8
2020-12-02,4032.0,44553.6,0.02,0.05,0.02,0.04,0.0,34608.6,1200.0,3132.0,13260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,44.09,0.507,55.91,1.68,11.05
2020-12-03,4032.0,43545.6,0.02,0.05,0.02,0.04,0.0,33825.6,1200.0,3132.0,12960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,43.83,0.5076,56.17,1.68,10.8
2020-12-04,4032.0,42537.6,0.02,0.05,0.02,0.04,0.0,33042.6,1200.0,3132.0,12660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,44.07,0.507,55.93,1.68,10.55
2020-12-07,4032.0,42134.4,0.02,0.05,0.02,0.04,0.0,32729.4,1200.0,3132.0,12540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,44.31,0.5065,55.69,1.68,10.45
2020-12-08,4032.0,40723.2,0.02,0.05,0.02,0.04,0.0,31633.2,1200.0,3132.0,12120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,44.41,0.5062,55.59,1.68,10.1
2020-12-09,3407.0,34070.0,0.02,0.04,0.02,0.03,0.0,33070.0,400.0,3307.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,175.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,35.4,0.5426,64.6,4.2588,10.0
2020-12-10,3407.0,32570.92,0.02,0.04,0.02,0.03,0.0,31614.92,400.0,3307.0,3824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,34.42,0.5486,65.58,4.2588,9.56
2020-12-11,3407.0,32911.62,0.02,0.04,0.02,0.03,0.0,31945.62,400.0,3307.0,3864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,34.5,0.5481,65.5,4.2588,9.66
2020-12-14,3407.0,34240.35,0.02,0.04,0.02,0.03,0.0,33235.35,400.0,3307.0,4020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,34.44,0.5484,65.56,4.2588,10.05
2020-12-15,3407.0,32843.48,0.02,0.04,0.02,0.03,0.0,31879.48,400.0,3307.0,3856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,34.43,0.5485,65.57,4.2588,9.64
2020-12-16,3407.0,33320.46,0.02,0.04,0.02,0.03,0.0,32342.46,400.0,3307.0,3912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,34.45,0.5484,65.55,4.2588,9.78
2020-12-17,3407.0,33933.72,0.02,0.04,0.02,0.03,0.0,32937.72,400.0,3307.0,3984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,34.38,0.5488,65.62,4.2588,9.96
2020-12-18,3407.0,35092.1,0.02,0.04,0.02,0.03,0.0,34062.1,400.0,3307.0,4120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,34.44,0.5484,65.56,4.2588,10.3
2020-12-21,3407.0,34240.35,0.02,0.04,0.02,0.04,0.0,33235.35,400.0,3307.0,4020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,34.4,0.5487,65.6,4.2588,10.05
2020-12-22,3207.0,31685.16,0.02,0.04,0.01,0.03,0.0,31685.16,300.0,3207.0,2964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,30.44,0.5765,69.56,5.345,9.88
2020-12-23,4207.0,42070.0,0.03,0.06,0.02,0.04,0.0,42070.0,300.0,4207.0,3000.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,24.68,0.3882,52.43,7.0117,10.0
2020-12-24,4207.0,42280.35,0.03,0.06,0.02,0.04,0.0,42280.35,300.0,4207.0,3015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,24.68,0.3882,52.43,7.0117,10.05
2020-12-25,4207.0,42280.35,0.03,0.06,0.02,0.04,0.0,42280.35,300.0,4207.0,3015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,24.61,0.3882,52.43,7.0117,0.0
2020-12-28,4207.0,41228.6,0.03,0.06,0.02,0.04,0.0,41228.6,300.0,4207.0,2940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,24.75,0.3892,52.6,7.0117,9.8
2020-12-29,4182.0,42865.5,0.02,0.07,0.02,0.04,0.0,42865.5,300.0,4182.0,3075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,24.2,0.3902,52.8,6.97,10.25
2020-12-30,3207.0,32390.7,0.02,0.05,0.01,0.03,0.0,32390.7,300.0,3207.0,3030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,0.0,0.01,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,30.31,0.5776,69.69,5.345,10.1
2020-12-31,4207.0,42911.4,0.03,0.07,0.02,0.04,0.0,42911.4,300.0,4207.0,3060.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,24.73,0.3875,52.3,7.0117,10.2
2021-01-01,4207.0,42911.4,0.03,0.07,0.02,0.04,0.0,42911.4,300.0,4207.0,3060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,24.67,0.3875,52.31,7.0117,0.0
2021-01-04,4182.0,46002.0,0.02,0.07,0.02,0.04,0.0,46002.0,300.0,4182.0,3300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,24.3,0.3899,52.74,6.97,11.0
2021-01-05,4182.0,62730.0,0.02,0.08,0.02,0.05,0.0,62730.0,300.0,4182.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,24.2,0.3901,52.78,6.97,15.0
2021-01-06,4182.0,51438.6,0.02,0.07,0.02,0.06,0.0,51438.6,300.0,4182.0,3690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,24.58,0.4153,56.48,6.97,12.3
2021-01-07,5582.0,68658.6,0.03,0.08,0.03,0.07,0.0,60048.6,1000.0,4882.0,12300.0,0.0,0.0,700.0,0.01,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.01,700.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,39.65,0.3681,42.17,2.791,0.0
2021-01-08,7582.0,110697.2,0.05,0.11,0.03,0.1,0.0,85877.2,2000.0,5882.0,29200.0,0.0,0.0,1000.0,0.01,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.01,1000.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,29.09,0.4319,57.35,1.8955,14.6
2021-01-11,8803.0,128963.95,0.05,0.09,0.04,0.13,0.0,104058.95,2000.0,7103.0,29300.0,0.0,0.0,0.0,0.0,0.0,1221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.03,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,25.0,0.3371,49.04,2.2008,14.65
2021-01-12,8803.0,126763.2,0.05,0.08,0.04,0.13,0.0,102283.2,2000.0,7103.0,28800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,100.0,44.45,0.0,0.0,0.0,0.0,100.0,25.08,0.3378,49.12,1.9567,14.4
2021-01-13,7909.0,114680.5,0.05,0.08,0.04,0.12,0.0,90030.5,2000.0,6209.0,29000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.0,0.03,0.01,0.0,100.0,44.45,0.0,0.0,0.0,0.0,100.0,16.69,0.367,54.51,1.7579,14.5
2021-01-14,7564.0,108543.4,0.05,0.07,0.03,0.11,0.0,84148.4,2000.0,5864.0,28700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,0.03,0.0,0.0,100.0,40.01,0.0,0.0,0.0,0.0,100.0,16.71,0.3875,57.01,1.5131,14.35
2021-01-15,7564.0,106274.2,0.05,0.07,0.03,0.11,0.0,82389.2,2000.0,5864.0,28100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,100.0,40.01,0.0,0.0,0.0,0.0,100.0,16.81,0.3863,56.87,1.5131,14.05
2021-01-18,7564.0,117242.0,0.05,0.07,0.03,0.11,0.0,90892.0,2000.0,5864.0,31000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,100.0,40.01,0.0,0.0,0.0,0.0,100.0,17.04,0.3841,56.59,1.5131,15.5
2021-01-19,6164.0,93076.4,0.04,0.05,0.03,0.1,0.0,77976.4,1300.0,5164.0,19630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.02,0.01,0.0,100.0,36.12,0.0,0.0,0.0,0.0,100.0,20.71,0.3237,48.21,1.7127,15.1
2021-01-20,6164.0,99548.6,0.04,0.05,0.03,0.1,0.0,83398.6,1300.0,5164.0,20995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,6.02,0.0,0.0,0.0,0.0,100.0,20.37,0.3168,47.19,0.2854,16.15
2021-01-21,7189.0,112507.85,0.04,0.06,0.03,0.12,0.0,81207.85,2300.0,5189.0,35995.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.02,0.0,0.0,1000.0,975.0,0.04,0.01,0.0,100.0,10.65,0.0,0.0,0.0,0.0,100.0,26.93,0.2197,27.95,0.3328,15.65
2021-01-22,6214.0,93831.4,0.04,0.05,0.03,0.1,0.0,63631.4,2300.0,4214.0,34730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,0.04,0.02,0.0,100.0,10.65,0.0,0.0,0.0,0.0,100.0,31.64,0.2687,31.74,0.2877,15.1
2021-01-25,6214.0,87617.4,0.04,0.05,0.03,0.09,0.0,59417.4,2300.0,4214.0,32430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,100.0,10.65,0.0,0.0,0.0,0.0,100.0,31.76,0.2695,31.85,0.2877,14.1
2021-01-26,5214.0,70649.7,0.03,0.04,0.02,0.07,0.0,57099.7,1300.0,4214.0,17615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,36.12,0.0,0.0,0.0,0.0,100.0,37.79,0.3456,37.92,1.4487,13.55
2021-01-27,9909.0,133771.5,0.06,0.08,0.04,0.14,0.0,117571.5,1500.0,8709.0,20250.0,0.0,0.0,200.0,0.06,0.0,0.0,0.0,0.0,4495.0,0.0,0.0,0.0,0.06,200.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,37.51,0.0,0.0,0.0,0.0,100.0,19.96,0.5075,67.16,2.4779,13.5
2021-01-28,8909.0,118935.15,0.05,0.07,0.04,0.12,0.0,102915.15,1500.0,7709.0,20025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.02,0.01,0.0,100.0,37.51,0.0,0.0,0.0,0.0,100.0,14.3,0.5895,74.62,2.2278,13.35
2021-01-29,12709.0,178561.45,0.08,0.1,0.06,0.17,0.0,178561.45,1500.0,12709.0,21075.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,37.51,0.0,0.0,0.0,0.0,100.0,10.04,0.6914,82.18,3.178,14.05
2021-02-01,11155.0,156170.0,0.07,0.09,0.05,0.16,0.0,156170.0,1500.0,11155.0,21000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1554.0,0.02,0.01,0.0,100.0,37.51,0.0,0.0,0.0,0.0,100.0,11.47,0.6557,79.66,2.7894,14.0
2021-02-02,11155.0,156727.75,0.07,0.08,0.05,0.16,0.0,156727.75,1500.0,11155.0,21075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,37.51,0.0,0.0,0.0,0.0,100.0,11.44,0.6563,79.71,2.7894,14.05
2021-02-03,11155.0,153381.25,0.07,0.09,0.05,0.16,0.0,153381.25,1500.0,11155.0,20625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,37.51,0.0,0.0,0.0,0.0,100.0,11.44,0.6561,79.7,2.7894,13.75
2021-02-04,11155.0,155612.25,0.07,0.08,0.05,0.15,0.0,155612.25,1500.0,11155.0,20925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,37.51,0.0,0.0,0.0,0.0,100.0,11.48,0.6556,79.66,2.7894,13.95
2021-02-05,15155.0,208381.25,0.09,0.11,0.07,0.21,0.0,208381.25,1500.0,15155.0,20625.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,37.51,0.0,0.0,0.0,0.0,100.0,8.42,0.7343,85.02,3.7897,13.75
2021-02-08,16055.0,222361.75,0.1,0.12,0.07,0.22,0.0,209896.75,2400.0,15155.0,33240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.03,0.0,0.0,100.0,60.02,0.0,0.0,0.0,0.0,100.0,8.43,0.7345,85.04,4.0148,13.85
2021-02-09,16055.0,218348.0,0.1,0.12,0.07,0.22,0.0,218348.0,1500.0,16055.0,20400.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.01,0.0,900.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,7.94,0.6592,80.37,5.3517,13.6
2021-02-10,16055.0,215137.0,0.1,0.12,0.07,0.22,0.0,215137.0,1500.0,16055.0,20100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,7.97,0.6588,80.35,5.3517,13.4
2021-02-11,17262.0,220953.6,0.1,0.13,0.08,0.23,0.0,220953.6,1500.0,17262.0,19200.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,293.0,0.02,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,7.41,0.7079,83.57,5.754,12.8
2021-02-12,16962.0,219657.9,0.1,0.12,0.08,0.22,0.0,219657.9,1200.0,16962.0,15540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.02,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,7.86,0.7231,84.47,7.0675,12.95
2021-02-15,15062.0,201830.8,0.09,0.1,0.07,0.2,0.0,201830.8,200.0,15062.0,2680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0.02,0.0,100.0,33.33,0.0,0.0,0.0,0.0,100.0,8.82,0.7908,88.45,25.1033,13.4
2021-02-16,15362.0,207387.0,0.09,0.1,0.07,0.2,0.0,207387.0,200.0,15362.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,8.45,0.7645,86.9,38.405,13.5
2021-02-17,6019.0,81858.4,0.04,0.04,0.03,0.08,0.0,81858.4,0.0,6019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,9343.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.09,0.5114,67.35,0.0,13.6
2021-02-18,8419.0,109867.95,0.05,0.07,0.04,0.11,0.0,94207.95,1200.0,7219.0,15660.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.02,0.0,0.0,1200.0,0.0,0.02,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,15.14,0.6206,76.9,3.5079,13.05
2021-02-19,10437.0,131506.2,0.06,0.08,0.05,0.14,0.0,116386.2,1200.0,9237.0,15120.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,12.23,0.6802,81.3,4.3488,12.6
2021-02-22,7710.0,91363.5,0.05,0.08,0.03,0.1,0.0,77143.5,1200.0,6510.0,14220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2727.0,0.02,0.04,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,16.56,0.5961,74.93,3.2125,11.85
2021-02-23,7010.0,82718.0,0.04,0.07,0.03,0.08,0.0,68558.0,1200.0,5810.0,14160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.01,0.01,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,18.15,0.7029,81.85,2.9208,11.8
2021-02-24,6075.0,71685.0,0.04,0.06,0.03,0.07,0.0,57525.0,1200.0,4875.0,14160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935.0,0.01,0.01,0.0,100.0,50.0,0.0,0.0,0.0,0.0,100.0,20.87,0.6697,79.13,2.5313,11.8
2021-02-25,6075.0,71077.5,0.04,0.07,0.03,0.07,0.0,57037.5,1200.0,4875.0,14040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,0.16,0.0,0.0,0.0,0.0,100.0,20.92,0.6691,79.08,0.0082,11.7
2021-02-26,12075.0,140070.0,0.07,0.13,0.05,0.14,0.0,56550.0,7200.0,4875.0,83520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.08,0.0,0.0,0.97,0.97,732890.0,8501524.0,0.0,8.57,0.97,40.11,0.415,49.28,0.0163,11.6
2021-03-01,12075.0,141277.5,0.07,0.13,0.05,0.14,0.0,127237.5,7200.0,10875.0,84240.0,0.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.08,0.0,0.0,3.1,3.08,225136.0,2634091.2,0.0,2.61,3.1,39.06,0.4196,50.64,0.0517,11.7
2021-03-02,19524.0,229407.0,0.12,0.22,0.09,0.23,0.0,127781.25,14649.0,10875.0,172125.75,0.0,0.0,7449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7449.0,0.0,0.0,0.0,0.17,0.0,0.0,6.27,6.27,218887.0,2571922.25,0.0,2.56,6.27,31.63,0.3046,37.52,0.0836,11.75
