DATE,ALHPI FP Equity_DX_SI_QTY,ALHPI FP Equity_DX_SHORT_INTEREST_VALUE,ALHPI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALHPI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALHPI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALHPI FP Equity_DX_SI_MV,ALHPI FP Equity_DX_DSS,ALHPI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALHPI FP Equity_DX_SUPPLY_SI_QTY,ALHPI FP Equity_DX_BROKER_SI_QTY,ALHPI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALHPI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALHPI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALHPI FP Equity_DX_BROKER_SI_MV_INC_x,ALHPI FP Equity_DX_SUPPLY_SI_MV_NEW,ALHPI FP Equity_DX_BROKER_SI_QTY_ADD,ALHPI FP Equity_DX_SUPPLY_SI_MV_DEC,ALHPI FP Equity_DX_BROKER_SI_QTY_INC,ALHPI FP Equity_DX_SUPPLY_SI_QTY_DEC,ALHPI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALHPI FP Equity_DX_BROKER_SI_MV_INC_y,ALHPI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALHPI FP Equity_DX_BROKER_SI_MV_ADD,ALHPI FP Equity_DX_SUPPLY_SI_QTY_ADD,ALHPI FP Equity_DX_BROKER_SI_QTY_DEC,ALHPI FP Equity_DX_SUPPLY_SI_MV,ALHPI FP Equity_DX_BROKER_SI_MV_DEC,ALHPI FP Equity_DX_SUPPLY_SI_MV_RMV,ALHPI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALHPI FP Equity_DX_UTILIZATION_QUANTITY,ALHPI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALHPI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALHPI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALHPI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALHPI FP Equity_DX_ACTIVE_UTILIZATION_MV,ALHPI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALHPI FP Equity_DX_BROKER_SI_CON_RATIO,ALHPI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALHPI FP Equity_DX_DEMAND_SUPPLY_RATIO,ALHPI FP Equity_PX_LAST
2022-05-10,24664.0,488840.48,0.2,7.54,0.2,0.5,0.0,242438.24,12432.0,12232.0,246402.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,100.0,9.28,0.0,0.0,0.0,0.0,100.0,30.42,0.3585,45.83,0.1842,19.82
2022-05-11,37206.0,744120.0,0.3,10.12,0.3,0.74,0.0,370060.0,18703.0,18503.0,374060.0,0.0,6271.0,0.1,0.0,1000.0,0.0,5271.0,0.0,0.0,0.1,6271.0,0.02,0.0,0.0,0.37,0.0,0.0,13.97,13.97,115222.0,2304440.0,0.0,2.28,13.97,35.09,0.3216,37.99,0.2778,20.0
2022-05-12,27878.0,568711.2,0.22,7.63,0.22,0.56,0.0,282315.6,14039.0,13839.0,286395.6,0.0,0.0,0.0,0.0,0.0,0.09,0.0,4664.0,0.0,0.0,0.0,0.0,0.0,4664.0,0.28,0.09,0.0,10.48,10.48,119886.0,2445674.4,0.0,2.4,10.48,27.88,0.3238,42.88,0.2082,20.4
2022-05-13,27878.0,565923.4,0.22,7.63,0.22,0.57,0.0,280931.7,14039.0,13839.0,284991.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,10.5,10.5,119721.0,2430336.3,0.0,2.44,10.41,27.96,0.3221,42.46,0.2084,20.3
2022-05-16,27878.0,568711.2,0.22,7.63,0.22,0.56,0.0,282315.6,14039.0,13839.0,286395.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,10.5,10.5,119721.0,2442308.4,0.0,2.43,10.44,27.93,0.3228,42.63,0.2084,20.4
2022-05-17,27878.0,571499.0,0.22,7.4,0.22,0.57,0.0,283699.5,14039.0,13839.0,287799.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,10.56,10.56,118926.0,2437983.0,0.0,2.43,10.56,27.97,0.3231,42.7,0.2097,20.5
2022-05-18,25878.0,521441.7,0.21,6.4,0.21,0.53,0.0,258705.85,13039.0,12839.0,262735.85,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.27,0.02,0.0,9.86,9.86,119238.0,2402645.7,0.0,2.44,9.86,29.49,0.3522,44.51,0.1956,20.15
2022-05-19,25878.0,520147.8,0.21,6.12,0.21,0.52,0.0,258063.9,13039.0,12839.0,262083.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,9.86,9.86,119238.0,2396683.8,0.0,2.4,9.85,29.39,0.3528,44.69,0.1956,20.1
2022-05-20,25878.0,520147.8,0.21,6.51,0.21,0.52,0.0,258063.9,13039.0,12839.0,262083.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,9.86,9.86,119238.0,2396683.8,0.0,2.4,9.89,29.4,0.353,44.76,0.1956,20.1
2022-05-23,25878.0,520147.8,0.21,6.54,0.21,0.52,0.0,258063.9,13039.0,12839.0,262083.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,9.86,9.86,119238.0,2396683.8,0.0,2.4,9.86,29.37,0.3529,44.73,0.1956,20.1
2022-05-24,25878.0,520147.8,0.21,6.36,0.21,0.52,0.0,258063.9,13039.0,12839.0,262083.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,9.86,9.86,119238.0,2396683.8,0.0,2.4,9.86,29.37,0.3529,44.73,0.1956,20.1
2022-05-25,25878.0,520147.8,0.21,5.85,0.21,0.52,0.0,258063.9,13039.0,12839.0,262083.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,9.86,9.86,119238.0,2396683.8,0.0,2.4,9.85,29.37,0.3529,44.73,0.1956,20.1
2022-05-26,25878.0,521441.7,0.21,5.65,0.21,0.52,0.0,258705.85,13039.0,12839.0,262735.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,9.86,9.86,119238.0,2402645.7,0.0,2.4,9.85,29.36,0.353,44.76,0.1956,20.15
2022-05-27,25878.0,517560.0,0.21,5.66,0.21,0.52,0.0,256780.0,13039.0,12839.0,260780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,9.86,9.86,119238.0,2384760.0,0.0,2.4,9.85,29.42,0.3526,44.63,0.1956,20.0
2022-05-30,25878.0,517560.0,0.21,5.5,0.21,0.52,0.0,256780.0,13039.0,12839.0,260780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,9.86,9.86,119238.0,2384760.0,0.0,2.38,9.86,29.37,0.3529,44.73,0.1956,20.0
2022-05-31,25878.0,518853.9,0.21,5.53,0.21,0.52,0.0,257421.95,13039.0,12839.0,261431.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,9.86,9.86,119238.0,2390721.9,0.0,2.38,9.86,29.36,0.353,44.76,0.1956,20.05
2022-06-01,25878.0,517560.0,0.21,5.52,0.21,0.52,0.0,256780.0,13039.0,12839.0,260780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,9.86,9.86,119238.0,2384760.0,0.0,2.39,9.84,29.37,0.3527,44.67,0.1956,20.0
2022-06-02,25878.0,514972.2,0.21,5.43,0.21,0.52,0.0,255496.1,13039.0,12839.0,259476.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,9.86,9.86,119238.0,2372836.2,0.0,2.39,9.84,29.4,0.3526,44.65,0.1956,19.9
2022-06-03,25878.0,512384.4,0.21,5.2,0.21,0.51,0.0,254212.2,13039.0,12839.0,258172.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,9.86,9.86,119238.0,2360912.4,0.0,2.37,9.84,29.4,0.3526,44.65,0.1956,19.8
2022-06-06,25878.0,499962.96,0.21,5.14,0.21,0.51,0.0,248049.48,13039.0,12839.0,251913.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,9.86,9.86,119238.0,2303678.16,0.0,2.36,9.86,29.53,0.3519,44.42,0.1956,19.32
2022-06-07,25878.0,493752.24,0.21,4.95,0.21,0.5,0.0,244968.12,13039.0,12839.0,248784.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,9.86,9.86,119238.0,2275061.04,0.0,2.3,9.86,29.45,0.3524,44.57,0.1956,19.08
2022-06-08,25878.0,491682.0,0.21,4.59,0.21,0.49,0.0,243941.0,13039.0,12839.0,247741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,9.86,9.86,119238.0,2265522.0,0.0,2.27,9.86,29.4,0.3527,44.67,0.1956,19.0
2022-06-09,25878.0,483918.6,0.21,5.01,0.21,0.49,0.0,240089.3,13039.0,12839.0,243829.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,9.86,9.86,119238.0,2229750.6,0.0,2.27,9.86,29.48,0.3522,44.53,0.1956,18.7
2022-06-10,25878.0,486506.4,0.21,5.01,0.21,0.49,0.0,241373.2,13039.0,12839.0,245133.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,100.0,9.86,0.0,0.0,0.0,0.0,100.0,29.38,0.3534,44.85,0.1956,18.8
2022-06-13,25878.0,452865.0,0.21,4.72,0.21,0.48,0.0,224682.5,13039.0,12839.0,228182.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,100.0,9.86,0.0,0.0,0.0,0.0,100.0,29.89,0.35,43.82,0.1956,17.5
2022-06-14,25878.0,468391.8,0.21,4.67,0.21,0.46,0.0,232385.9,13039.0,12839.0,236005.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,100.0,9.86,0.0,0.0,0.0,0.0,100.0,29.15,0.3544,45.15,0.1956,18.1
2022-06-15,25878.0,478225.44,0.21,4.34,0.21,0.47,0.0,237264.72,13039.0,12839.0,240960.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,100.0,9.86,0.0,0.0,0.0,0.0,100.0,29.24,0.3538,44.98,0.1956,18.48
2022-06-16,23338.0,435953.84,0.19,4.06,0.19,0.43,0.0,192385.32,13039.0,10299.0,243568.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2540.0,0.24,0.05,0.0,100.0,9.86,0.0,0.0,0.0,0.0,100.0,33.46,0.3352,36.79,0.1764,18.68
2022-06-17,23338.0,436420.6,0.19,4.04,0.19,0.43,0.0,192591.3,13039.0,10299.0,243829.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,100.0,9.86,0.0,0.0,0.0,0.0,100.0,33.46,0.3348,36.56,0.1764,18.7
2022-06-20,20798.0,389754.52,0.17,3.53,0.17,0.39,0.0,193003.26,10499.0,10299.0,196751.26,0.0,0.0,0.0,0.0,0.0,0.04,0.0,2540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,100.0,8.09,0.0,0.0,0.0,0.0,100.0,34.34,0.3406,39.08,0.1603,18.74
2022-06-21,20798.0,381435.32,0.17,3.54,0.17,0.39,0.0,188883.66,10499.0,10299.0,192551.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,100.0,8.09,0.0,0.0,0.0,0.0,100.0,34.44,0.3411,39.21,0.1603,18.34
2022-06-22,20798.0,370204.4,0.17,3.73,0.17,0.38,0.0,183322.2,10499.0,10299.0,186882.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,100.0,8.09,0.0,0.0,0.0,0.0,100.0,34.48,0.3413,39.25,0.1603,17.8
2022-06-23,20798.0,357725.6,0.17,3.63,0.17,0.37,0.0,177142.8,10499.0,10299.0,180582.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,100.0,8.09,0.0,0.0,0.0,0.0,100.0,34.5,0.3414,39.27,0.1603,17.2
2022-06-24,20798.0,342751.04,0.17,3.63,0.17,0.36,0.0,169727.52,10499.0,10299.0,173023.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,100.0,8.09,0.0,0.0,0.0,0.0,100.0,34.17,0.3415,39.53,0.1603,16.48
2022-06-27,20798.0,342751.04,0.17,3.46,0.17,0.34,0.0,169727.52,10499.0,10299.0,173023.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,100.0,8.0,0.0,0.0,0.0,0.0,100.0,34.35,0.3407,39.1,0.1585,16.48
2022-06-28,20798.0,345246.8,0.17,3.43,0.17,0.34,0.0,170963.4,10499.0,10299.0,174283.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,100.0,8.0,0.0,0.0,0.0,0.0,100.0,34.31,0.3405,39.06,0.1585,16.6
2022-06-29,20798.0,332768.0,0.17,3.46,0.17,0.34,0.0,164784.0,10499.0,10299.0,167984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,100.0,8.0,0.0,0.0,0.0,0.0,100.0,34.57,0.3414,39.25,0.1585,16.0
2022-06-30,20798.0,334015.88,0.17,3.48,0.17,0.34,0.0,165401.94,10499.0,10299.0,168613.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,100.0,8.0,0.0,0.0,0.0,0.0,100.0,33.96,0.3406,39.3,0.1585,16.06
2022-07-01,20798.0,337759.52,0.17,3.47,0.17,0.34,0.0,167255.76,10499.0,10299.0,170503.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,100.0,8.0,0.0,0.0,0.0,0.0,100.0,33.98,0.3404,39.23,0.1585,16.24
2022-07-04,20798.0,334015.88,0.17,3.49,0.17,0.34,0.0,165401.94,10499.0,10299.0,168613.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,100.0,8.0,0.0,0.0,0.0,0.0,100.0,34.19,0.3409,39.27,0.1585,16.06
2022-07-05,20798.0,342335.08,0.17,3.54,0.17,0.34,0.0,169521.54,10499.0,10299.0,172813.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,100.0,8.0,0.0,0.0,0.0,0.0,100.0,33.88,0.3402,39.18,0.1585,16.46
2022-07-06,20798.0,344414.88,0.17,3.78,0.17,0.34,0.0,170551.44,10499.0,10299.0,173863.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,100.0,8.0,0.0,0.0,0.0,0.0,100.0,34.32,0.3405,39.06,0.1585,16.56
2022-07-07,20798.0,347742.56,0.17,3.86,0.17,0.34,0.0,172199.28,10499.0,10299.0,175543.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,100.0,8.0,0.0,0.0,0.0,0.0,100.0,34.3,0.3405,39.05,0.1585,16.72
2022-07-08,20798.0,353981.96,0.17,3.87,0.17,0.35,0.0,175288.98,10499.0,10299.0,178692.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,100.0,8.0,0.0,0.0,0.0,0.0,100.0,34.26,0.3403,39.0,0.1585,17.02
2022-07-11,20798.0,339423.36,0.17,3.85,0.17,0.35,0.0,168079.68,10499.0,10299.0,171343.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,100.0,8.0,0.0,0.0,0.0,0.0,100.0,34.53,0.3415,39.31,0.1585,16.32
2022-07-12,20798.0,354813.88,0.17,3.86,0.17,0.34,0.0,175700.94,10499.0,10299.0,179112.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,100.0,8.0,0.0,0.0,0.0,0.0,100.0,34.14,0.3398,38.86,0.1585,17.06
2022-07-13,20798.0,352734.08,0.17,3.88,0.17,0.35,0.0,174671.04,10499.0,10299.0,178063.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,100.0,8.0,0.0,0.0,0.0,0.0,100.0,34.37,0.3408,39.13,0.1585,16.96
2022-07-14,20798.0,367708.64,0.17,3.97,0.17,0.35,0.0,182086.32,10499.0,10299.0,185622.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,100.0,8.0,0.0,0.0,0.0,0.0,100.0,34.15,0.3398,38.88,0.1585,17.68
2022-07-15,20798.0,374364.0,0.17,4.12,0.17,0.37,0.0,185382.0,10499.0,10299.0,188982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,8.0,8.0,120738.0,2173284.0,0.0,2.14,7.97,34.26,0.3403,39.0,0.1585,18.0
2022-07-18,20798.0,390586.44,0.17,4.19,0.17,0.38,0.0,193415.22,10499.0,10299.0,197171.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,8.0,8.0,120738.0,2267459.64,0.0,2.17,7.98,34.15,0.3398,38.87,0.1585,18.78
2022-07-19,20798.0,402233.32,0.17,4.39,0.17,0.39,0.0,199182.66,10499.0,10299.0,203050.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,8.0,8.0,120738.0,2335072.92,0.0,2.27,7.97,34.21,0.3401,38.94,0.1585,19.34
2022-07-20,20798.0,378107.64,0.17,4.74,0.17,0.4,0.0,187235.82,10499.0,10299.0,190871.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,8.0,8.0,120738.0,2195016.84,0.0,2.34,8.02,34.62,0.3419,39.41,0.1585,18.18
2022-07-21,20798.0,378107.64,0.17,4.55,0.17,0.38,0.0,187235.82,10499.0,10299.0,190871.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,8.0,8.0,120738.0,2195016.84,0.0,2.19,7.98,34.35,0.3407,39.1,0.1585,18.18
2022-07-22,20798.0,382683.2,0.17,4.57,0.17,0.38,0.0,189501.6,10499.0,10299.0,193181.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,8.0,8.0,120738.0,2221579.2,0.0,2.19,8.01,34.29,0.3404,39.03,0.1585,18.4
2022-07-25,20798.0,384347.04,0.17,4.86,0.17,0.38,0.0,190325.52,10499.0,10299.0,194021.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,8.03,8.03,120191.0,2221129.68,0.0,2.21,8.03,34.33,0.3406,39.07,0.1591,18.48
2022-07-26,20798.0,396825.84,0.17,4.99,0.17,0.39,0.0,196504.92,10499.0,10299.0,200320.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,8.03,8.03,120191.0,2293244.28,0.0,2.22,8.08,34.2,0.34,38.93,0.1591,19.08
2022-07-27,20798.0,395162.0,0.17,5.65,0.17,0.4,0.0,195681.0,10499.0,10299.0,199481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,8.09,8.09,119238.0,2265522.0,0.0,2.28,8.06,34.36,0.3407,39.12,0.1603,19.0
2022-07-28,20798.0,395162.0,0.17,5.66,0.17,0.4,0.0,195681.0,10499.0,10299.0,199481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,8.09,8.09,119238.0,2265522.0,0.0,2.27,8.09,34.35,0.3407,39.1,0.1603,19.0
2022-07-29,20798.0,387258.76,0.17,5.64,0.17,0.39,0.0,191767.38,10499.0,10299.0,195491.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,8.09,8.09,119238.0,2220211.56,0.0,2.27,8.08,34.44,0.3411,39.2,0.1603,18.62
2022-08-01,10256.0,189736.0,0.08,2.84,0.08,0.19,0.0,93018.0,5228.0,5028.0,96718.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,5271.0,0.0,0.0,0.0,0.0,0.0,5271.0,0.1,0.1,0.0,4.03,4.03,124509.0,2303416.5,0.0,2.32,4.03,40.18,0.5169,59.62,0.0791,18.5
2022-08-02,15528.0,294100.32,0.12,4.22,0.12,0.29,0.0,145156.16,7864.0,7664.0,148944.16,0.0,2636.0,0.0,0.0,2636.0,0.0,0.0,0.0,0.0,0.0,2636.0,0.05,0.0,0.0,0.15,0.0,0.0,6.06,6.06,121873.0,2308274.62,0.0,2.25,6.09,32.16,0.3672,47.02,0.1197,18.94
2022-08-03,10256.0,197325.44,0.08,2.85,0.08,0.19,0.0,96738.72,5228.0,5028.0,100586.72,0.0,0.0,0.0,0.0,0.0,0.05,0.0,2636.0,0.0,0.0,0.0,0.0,0.0,2636.0,0.1,0.05,0.0,4.03,4.03,124509.0,2395553.16,0.0,2.36,4.03,40.44,0.5159,59.36,0.0791,19.24
2022-08-04,10256.0,197325.44,0.08,2.96,0.08,0.2,0.0,96738.72,5228.0,5028.0,100586.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,4.03,4.03,124509.0,2395553.16,0.0,2.4,4.03,40.25,0.5166,59.55,0.0791,19.24
2022-08-05,10256.0,197735.68,0.08,2.99,0.08,0.2,0.0,96939.84,5228.0,5028.0,100795.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,4.03,4.03,124509.0,2400533.52,0.0,2.39,4.03,40.28,0.5165,59.52,0.0791,19.28
2022-08-08,10256.0,199786.88,0.08,3.29,0.08,0.2,0.0,97945.44,5228.0,5028.0,101841.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,4.03,4.03,124509.0,2425435.32,0.0,2.4,4.03,40.38,0.5162,59.42,0.0791,19.48
2022-08-09,10256.0,203684.16,0.08,3.45,0.08,0.2,0.0,99856.08,5228.0,5028.0,103828.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,4.03,4.03,124509.0,2472748.74,0.0,2.43,4.03,40.49,0.5158,59.31,0.0791,19.86
2022-08-10,10256.0,203684.16,0.08,3.55,0.08,0.2,0.0,99856.08,5228.0,5028.0,103828.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,4.04,4.04,124299.0,2468578.14,0.0,2.47,4.04,40.25,0.5166,59.55,0.0792,19.86
2022-08-11,10256.0,214350.4,0.08,3.64,0.08,0.21,0.0,105085.2,5228.0,5028.0,109265.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,4.11,4.11,121975.0,2549277.5,0.0,2.42,4.11,40.88,0.5143,58.93,0.0806,20.9
2022-08-12,10256.0,217427.2,0.08,3.55,0.08,0.22,0.0,106593.6,5228.0,5028.0,110833.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,4.11,4.11,121862.0,2583474.4,0.0,2.55,4.11,40.43,0.516,59.38,0.0807,21.2
2022-08-15,10256.0,218452.8,0.08,3.33,0.08,0.22,0.0,107096.4,5228.0,5028.0,111356.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,100.0,4.1,0.0,0.0,0.0,0.0,100.0,40.31,0.5164,59.49,0.0805,21.3
2022-08-16,10256.0,218452.8,0.08,3.34,0.08,0.22,0.0,107096.4,5228.0,5028.0,111356.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,100.0,4.1,0.0,0.0,0.0,0.0,100.0,40.25,0.5166,59.55,0.0805,21.3
2022-08-17,10256.0,220504.0,0.08,3.08,0.08,0.22,0.0,108102.0,5228.0,5028.0,112402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,100.0,4.1,0.0,0.0,0.0,0.0,100.0,40.37,0.5162,59.44,0.0805,21.5
