DATE,FDJU FP Equity_DX_SI_QTY,FDJU FP Equity_DX_SHORT_INTEREST_VALUE,FDJU FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,FDJU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,FDJU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,FDJU FP Equity_DX_SI_MV,FDJU FP Equity_DX_DSS,FDJU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,FDJU FP Equity_DX_SUPPLY_SI_QTY,FDJU FP Equity_DX_BROKER_SI_QTY,FDJU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,FDJU FP Equity_DX_BROKER_SI_MV_NEW_x,FDJU FP Equity_DX_SUPPLY_SI_QTY_NEW_x,FDJU FP Equity_DX_SUPPLY_SI_QTY_INC_x,FDJU FP Equity_DX_BROKER_SI_MV_INC_x,FDJU FP Equity_DX_SUPPLY_SI_MV_NEW,FDJU FP Equity_DX_BROKER_SI_QTY_ADD,FDJU FP Equity_DX_BROKER_SI_QTY_NEW,FDJU FP Equity_DX_SUPPLY_SI_MV_DEC,FDJU FP Equity_DX_BROKER_SI_QTY_INC,FDJU FP Equity_DX_SUPPLY_SI_QTY_DEC,FDJU FP Equity_DX_BROKER_SI_MV_NEW_y,FDJU FP Equity_DX_SUPPLY_SI_QTY_NEW_y,FDJU FP Equity_DX_BROKER_SI_MV_INC_y,FDJU FP Equity_DX_SUPPLY_SI_QTY_INC_y,FDJU FP Equity_DX_BROKER_SI_MV_ADD,FDJU FP Equity_DX_SUPPLY_SI_QTY_ADD,FDJU FP Equity_DX_BROKER_SI_QTY_DEC,FDJU FP Equity_DX_SUPPLY_SI_MV,FDJU FP Equity_DX_BROKER_SI_MV_DEC,FDJU FP Equity_DX_SUPPLY_SI_MV_RMV,FDJU FP Equity_DX_BROKER_SI_MV_RMV,FDJU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,FDJU FP Equity_DX_UTILIZATION_QUANTITY,FDJU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,FDJU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,FDJU FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,FDJU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,FDJU FP Equity_DX_ACTIVE_UTILIZATION_MV,FDJU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,FDJU FP Equity_DX_BROKER_SI_CON_RATIO,FDJU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,FDJU FP Equity_DX_DEMAND_SUPPLY_RATIO,FDJU FP Equity_PX_LAST
2022-04-18,215259.0,7686898.89,0.23,0.97,0.11,7.74,0.0,3213400.06,202611.0,89986.0,7235238.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.28,0.0,0.0,0.0,1.03,1.03,19520548.0,697078769.08,0.0,696.47,1.04,23.91,0.3147,49.74,0.0109,0.0
2022-04-19,281446.0,10044807.74,0.3,1.27,0.15,10.12,0.0,3930504.01,225241.0,110129.0,8038851.29,0.0,0.0,24630.0,0.0,0.0,20143.0,0.0,0.07,0.0,2000.0,0.0,0.0,0.0,24630.0,0.74,0.0,0.0,8.07,0.0,0.0,0.0,1.14,1.14,19558664.0,698048718.16,0.0,698.31,1.14,35.82,0.2758,36.87,0.0142,35.69
2022-04-20,406441.0,14493686.06,0.44,1.87,0.21,14.49,0.0,8958255.58,376549.0,251213.0,13427737.34,0.0,0.0,16711.0,0.17,0.0,201542.0,0.0,2.4,4487.0,66945.0,0.0,0.0,0.17,16711.0,7.16,201542.0,64945.0,13.38,2.33,0.0,0.0,1.9,1.9,19432588.0,692966088.08,0.0,692.29,1.9,25.17,0.337,51.2,0.0205,35.66
2022-04-21,381896.0,14069048.64,0.41,1.81,0.2,13.72,0.0,9597888.36,369248.0,260529.0,13603096.32,0.0,0.0,12245.0,0.46,0.0,0.0,0.0,0.68,12245.0,19546.0,0.0,0.0,0.46,12245.0,0.0,0.0,2929.0,13.19,0.1,0.0,0.0,1.86,1.86,19474844.0,717453252.96,0.0,700.99,1.85,25.61,0.3677,54.47,0.0192,36.84
2022-04-22,159417.0,5576406.66,0.17,0.76,0.08,5.9,0.0,1416690.0,149769.0,40500.0,5238919.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.81,0.0,219479.0,0.0,0.0,0.0,0.0,0.0,0.0,220029.0,5.53,7.88,0.0,0.0,0.76,0.76,19526900.0,683050962.0,0.0,711.02,0.77,10.04,0.4455,65.15,0.0081,34.98
2022-04-25,367474.0,12810143.64,0.4,1.74,0.19,12.95,0.0,2070405.12,364816.0,59392.0,12717485.76,0.0,0.0,0.0,0.0,0.0,18892.0,0.0,0.85,0.0,20835.0,0.0,0.0,0.0,0.0,0.69,235882.0,0.0,12.79,0.0,0.0,0.0,1.83,1.83,19601120.0,683295043.2,0.0,686.44,1.83,22.37,0.4303,61.31,0.0184,34.86
2022-04-26,589044.0,20398593.72,0.64,2.75,0.31,20.58,0.0,1841277.1,580670.0,53170.0,20108602.1,0.0,0.0,5680.0,0.25,0.0,0.0,0.0,1.41,6990.0,39826.0,0.0,0.0,0.25,5680.0,0.0,250000.0,13212.0,20.25,0.49,0.0,0.0,2.87,2.87,19684214.0,681664330.82,0.0,687.0,2.86,10.83,0.528,71.05,0.0291,34.63
2022-04-27,729261.0,25524135.0,0.79,3.42,0.38,25.98,0.0,12441555.0,628584.0,355473.0,22000440.0,0.0,0.0,1214.0,0.0,0.0,302303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.0,11.08,46700.0,0.0,21.92,0.0,0.0,0.0,3.02,3.02,20170508.0,705967780.0,0.0,701.91,3.03,14.84,0.5295,70.72,0.0351,35.0
2022-04-28,718754.0,24648068.73,0.78,3.33,0.38,25.82,0.0,18467310.54,618077.0,538519.0,21195575.09,0.0,0.0,0.0,6.66,0.0,0.0,0.0,0.37,190000.0,10507.0,0.0,0.0,6.66,0.0,0.0,0.0,6954.0,21.7,0.24,0.0,0.0,2.96,2.96,20243592.0,694208932.29,0.0,710.74,2.96,15.04,0.5406,71.45,0.0345,35.53
2022-04-29,696789.0,23948629.97,0.75,3.21,0.36,25.29,0.0,17863973.41,596112.0,519755.0,20488362.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,21965.0,0.0,0.0,0.0,0.0,0.0,0.0,18764.0,21.17,0.67,0.0,0.0,2.85,2.85,20315584.0,698246390.08,0.0,721.24,2.85,14.99,0.5751,73.84,0.0333,35.61
2022-05-02,729836.0,25201237.08,0.79,3.37,0.38,26.55,0.0,19863037.2,629159.0,575240.0,21724860.27,0.0,0.0,55485.0,0.0,0.0,55485.0,0.0,2.12,0.0,59960.0,0.0,0.0,0.0,55485.0,1.98,37522.0,0.0,22.35,0.0,0.0,0.0,3.06,3.06,19907452.0,687404317.56,0.0,705.73,3.07,10.7,0.5315,71.27,0.0355,34.53
2022-05-03,1519836.0,53878186.2,1.64,6.86,0.8,53.06,0.0,33863258.0,1039159.0,955240.0,36838186.55,0.0,0.0,0.0,0.0,0.0,380000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.12,410000.0,0.0,35.9,0.0,0.0,0.0,5.06,5.06,19503124.0,691385745.8,0.0,676.79,5.04,34.32,0.3897,51.6,0.074,35.45
2022-05-04,1497254.0,53451967.8,1.62,7.1,0.78,53.44,0.0,34270179.3,1011868.0,959949.0,36123687.6,0.0,0.0,290.0,0.0,0.0,4709.0,0.0,0.98,0.0,32290.0,0.0,0.0,0.0,290.0,0.16,4709.0,0.0,35.75,0.0,0.0,0.0,4.94,4.94,19488800.0,695750160.0,0.0,690.11,4.92,34.83,0.3819,50.48,0.073,35.7
2022-05-05,646239.0,22198309.65,0.7,2.99,0.34,23.57,0.0,17758091.25,541352.0,516975.0,18595441.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.55,0.0,470516.0,0.0,0.0,0.0,0.0,0.0,0.0,442974.0,19.25,15.63,0.0,0.0,2.64,2.64,19957460.0,685538751.0,0.0,705.2,2.66,8.85,0.644,79.35,0.0315,34.35
2022-05-06,637228.0,21608401.48,0.69,2.87,0.33,22.36,0.0,17263174.08,532341.0,509088.0,18051683.31,0.0,0.0,1201.0,0.04,0.0,0.0,0.0,0.36,1201.0,10212.0,0.0,0.0,0.04,1201.0,0.0,0.0,9088.0,18.26,0.61,0.0,0.0,2.6,2.6,19956652.0,676730069.32,0.0,682.91,2.6,9.21,0.6363,78.83,0.0311,33.91
2022-05-09,631222.0,20224352.88,0.68,2.81,0.33,21.83,0.0,16214963.4,529338.0,506085.0,16959989.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3003.0,0.0,0.0,0.0,0.0,0.0,0.0,3003.0,17.84,0.11,0.0,0.0,2.58,2.58,19978968.0,640126134.72,0.0,667.92,2.6,8.92,0.6532,79.92,0.0308,32.04
2022-05-10,739587.0,23970014.67,0.8,3.26,0.39,24.06,0.0,13756424.5,532006.0,424450.0,17242314.46,0.0,0.0,2668.0,0.09,0.0,8000.0,0.0,0.0,2668.0,0.0,0.0,0.0,0.09,2668.0,0.26,0.0,92303.0,17.07,3.73,0.0,0.0,2.59,2.59,20042462.0,649576193.42,0.0,644.33,2.58,8.17,0.6644,80.8,0.0359,32.41
2022-05-11,587495.0,19064212.75,0.63,2.57,0.31,19.41,0.0,8770423.75,530220.0,270275.0,17205639.0,0.0,0.0,8962.0,0.44,0.0,0.0,0.0,0.34,13290.0,10748.0,0.0,0.0,0.44,8962.0,0.0,0.0,167465.0,17.19,5.37,0.0,0.0,2.56,2.56,20209652.0,655803207.4,0.0,655.7,2.55,10.17,0.5706,74.27,0.0283,32.45
2022-05-12,454636.0,14916607.16,0.49,1.97,0.24,15.29,0.0,9982015.97,416207.0,304237.0,13655751.67,0.0,0.0,26106.0,0.29,0.0,26106.0,0.0,5.29,8765.0,163298.0,0.0,0.0,0.29,26106.0,0.89,23179.0,909.0,13.56,0.03,0.0,0.0,2.01,2.01,20315252.0,666543418.12,0.0,664.37,2.0,14.04,0.3379,54.13,0.0219,32.81
2022-05-13,452491.0,15819085.36,0.49,1.97,0.24,15.36,0.0,10692760.72,413062.0,305857.0,14440647.52,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.36,8946.0,11091.0,0.0,0.0,0.31,0.0,0.0,7946.0,7326.0,13.7,0.23,0.0,0.0,1.99,1.99,20317640.0,710304694.4,0.0,678.46,1.98,13.89,0.3192,52.13,0.0218,34.96
2022-05-16,508381.0,17767915.95,0.55,2.17,0.27,18.09,0.0,12959599.8,467952.0,370804.0,16354922.4,0.0,0.0,30651.0,1.17,0.0,46600.0,0.0,0.73,31651.0,22361.0,0.0,0.0,1.17,30651.0,1.63,46600.0,13304.0,16.34,0.42,0.0,0.0,2.25,2.25,20290984.0,709169890.8,0.0,708.21,2.26,12.45,0.2461,43.87,0.0245,34.95
2022-05-17,550880.0,19231220.8,0.59,2.38,0.29,19.5,0.0,14669007.45,510451.0,420195.0,17819844.41,0.0,0.0,32306.0,0.0,0.0,63409.0,0.0,0.73,0.0,20910.0,0.0,0.0,0.0,32306.0,2.19,31103.0,14018.0,17.77,0.44,0.0,0.0,2.46,2.46,20225456.0,706070668.96,0.0,703.56,2.46,11.26,0.2072,39.17,0.0266,34.91
2022-05-18,524919.0,18372165.0,0.57,2.34,0.27,18.79,0.0,13798190.0,517292.0,394234.0,18105220.0,0.0,0.0,9208.0,1.01,0.0,0.0,0.0,1.04,27517.0,29884.0,0.0,0.0,1.01,9208.0,0.0,27517.0,53478.0,18.11,1.74,0.0,0.0,2.49,2.49,20230596.0,708070860.0,0.0,707.95,2.49,17.07,0.1993,36.56,0.0253,35.0
2022-05-19,517701.0,17710551.21,0.56,2.34,0.27,18.35,0.0,13856760.5,485272.0,405050.0,16601155.12,0.0,0.0,43349.0,1.82,0.0,0.0,0.0,2.93,52110.0,84130.0,0.0,0.0,1.82,43349.0,0.0,8761.0,41294.0,16.86,1.58,0.0,0.0,2.36,2.36,20047152.0,685813069.92,0.0,695.95,2.36,23.61,0.1778,28.79,0.0252,34.21
2022-05-20,592541.0,20537471.06,0.64,2.66,0.31,20.71,0.0,16425027.4,577620.0,473890.0,20020309.2,0.0,0.0,52359.0,1.18,0.0,44044.0,0.0,0.03,36240.0,1269.0,0.0,0.0,1.18,52359.0,1.53,41258.0,11444.0,19.83,0.43,0.0,0.0,2.81,2.81,19953470.0,691587270.2,0.0,685.24,2.81,25.39,0.17,26.9,0.0289,34.66
2022-05-23,603334.0,20983956.52,0.65,2.71,0.32,21.21,0.0,16857274.74,570905.0,484683.0,19856075.9,0.0,0.0,14724.0,1.21,0.0,0.0,0.0,0.73,32232.0,21439.0,0.0,0.0,1.21,14724.0,0.0,0.0,21439.0,19.7,0.74,0.0,0.0,2.76,2.76,20083568.0,698506495.04,0.0,693.82,2.76,24.73,0.1917,32.04,0.0292,34.78
2022-05-24,645517.0,21992764.19,0.7,2.92,0.34,22.69,0.0,18154744.62,613088.0,532866.0,20887908.16,0.0,0.0,8304.0,1.66,0.0,0.0,0.0,0.21,48183.0,6000.0,0.0,0.0,1.66,8304.0,0.0,39879.0,0.0,21.16,0.0,0.0,0.0,2.98,2.98,19957230.0,679942826.1,0.0,688.98,2.98,23.11,0.1777,30.25,0.0314,34.07
2022-05-25,618164.0,21240115.04,0.67,2.77,0.32,21.63,0.0,17369426.68,585735.0,505513.0,20125854.6,0.0,0.0,18661.0,0.63,0.0,0.0,0.0,1.7,18661.0,46014.0,0.0,0.0,0.63,18661.0,0.0,0.0,46014.0,20.03,1.62,0.0,0.0,2.85,2.85,19939664.0,685126855.04,0.0,681.75,2.85,20.68,0.1792,31.5,0.0301,34.36
2022-05-26,575364.0,20051435.4,0.62,2.58,0.3,20.16,0.0,16125548.05,535935.0,462713.0,18677334.75,0.0,0.0,6079.0,0.22,0.0,42173.0,0.0,3.08,5926.0,90899.0,0.0,0.0,0.22,6079.0,1.51,35020.0,90899.0,18.47,3.28,0.0,0.0,2.6,2.6,20040192.0,698400691.2,0.0,690.09,2.61,14.88,0.1842,34.91,0.028,34.85
2022-05-27,601877.0,21071713.77,0.65,2.72,0.32,21.26,0.0,17127802.26,572448.0,489226.0,20041404.48,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.46,49913.0,13400.0,0.0,0.0,1.8,0.0,0.0,49913.0,23400.0,19.98,0.8,0.0,0.0,2.78,2.78,20010600.0,700571106.0,0.0,697.89,2.78,18.45,0.1904,33.18,0.0292,35.01
2022-05-30,683067.0,23968821.03,0.74,3.09,0.36,24.04,0.0,18292136.28,587421.0,521292.0,20612602.89,0.0,0.0,23117.0,2.39,0.0,0.0,0.0,1.83,67653.0,52680.0,0.0,0.0,2.39,23117.0,0.0,44536.0,35587.0,20.52,1.3,0.0,0.0,2.85,2.85,20016104.0,702365089.36,0.0,699.54,2.85,29.23,0.2181,32.71,0.0332,35.09
2022-05-31,656764.0,22290570.16,0.71,3.0,0.34,23.02,0.0,17426051.78,604027.0,513437.0,20500676.38,0.0,0.0,39863.0,0.96,0.0,0.0,0.0,0.8,32403.0,23257.0,0.0,0.0,0.96,39863.0,0.0,0.0,40258.0,21.06,1.46,0.0,0.0,2.96,2.96,19817444.0,672604049.36,0.0,689.69,2.96,31.25,0.2366,33.96,0.0322,33.94
2022-06-01,460132.0,15354604.84,0.5,1.84,0.24,15.82,0.0,11425821.26,425620.0,342398.0,14202939.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.31,859.0,178407.0,0.0,0.0,0.0,0.0,0.0,0.0,171898.0,14.43,5.88,0.0,0.0,2.08,2.08,20003826.0,667527673.62,0.0,676.86,2.09,15.5,0.2471,44.14,0.0225,33.37
2022-06-02,782088.0,26332902.96,0.84,3.13,0.41,26.27,0.0,5891071.55,749533.0,174965.0,25236776.11,0.0,0.0,10652.0,0.56,0.0,0.0,0.0,5.98,16572.0,176128.0,0.0,0.0,0.56,10652.0,0.0,489389.0,184005.0,25.0,6.38,0.0,0.0,3.65,3.65,19808704.0,666959063.68,0.0,661.16,3.64,11.21,0.4381,64.44,0.038,33.67
2022-06-03,1034905.0,35259213.35,1.12,4.3,0.54,36.72,0.0,29747539.1,954352.0,873130.0,32514772.64,0.0,0.0,134001.0,7.72,0.0,489389.0,0.0,0.61,226216.0,18774.0,0.0,0.0,7.72,134001.0,18.09,89592.0,17440.0,32.17,0.56,0.0,0.0,4.56,4.56,19992352.0,681139432.64,0.0,675.18,4.55,26.17,0.341,50.88,0.0494,34.07
2022-06-06,709686.0,24171905.16,0.77,3.03,0.37,24.96,0.0,19435521.56,929930.0,570626.0,31673415.8,0.0,0.0,3668.0,0.29,0.0,0.0,0.0,1.11,7800.0,33090.0,0.0,0.0,0.29,3668.0,0.0,5000.0,310304.0,31.67,11.42,0.0,0.0,4.44,4.44,20034604.0,682378612.24,0.0,683.28,4.43,32.38,0.2729,37.16,0.0339,34.06
2022-06-07,726569.0,24884988.25,0.78,3.22,0.38,25.0,0.0,12956672.25,684209.0,378297.0,23434158.25,0.0,0.0,29330.0,0.26,0.0,16056.0,0.0,16.6,7619.0,487349.0,0.0,0.0,0.26,29330.0,0.55,212298.0,216004.0,23.32,7.9,0.0,0.0,3.26,3.26,20298432.0,695221296.0,0.0,692.42,3.26,28.46,0.2252,32.73,0.0346,34.25
2022-06-08,874593.0,29386324.8,0.94,3.86,0.46,29.94,0.0,18854068.8,617133.0,561133.0,20735668.8,0.0,0.0,0.0,0.03,0.0,206699.0,0.0,2.3,643.0,67719.0,0.0,0.0,0.03,0.0,7.04,643.0,24506.0,21.08,0.95,0.0,0.0,3.0,3.0,19948276.0,670262073.6,0.0,679.18,3.01,23.6,0.303,47.57,0.0425,33.6
2022-06-09,554663.0,18803075.7,0.6,2.47,0.29,18.91,0.0,10927088.7,313452.0,322333.0,10626022.8,0.0,0.0,0.0,0.42,0.0,0.0,0.0,10.92,12415.0,316096.0,0.0,0.0,0.42,0.0,0.0,12415.0,251215.0,10.58,8.6,0.0,0.0,1.52,1.52,20298820.0,688129998.0,0.0,685.69,1.52,10.91,0.3915,60.57,0.0269,33.9
2022-06-10,540368.0,18107731.68,0.58,2.42,0.28,18.35,0.0,11040539.7,304240.0,329470.0,10195082.4,0.0,0.0,5844.0,0.27,0.0,0.0,0.0,0.55,7137.0,16349.0,0.0,0.0,0.27,5844.0,0.0,1293.0,0.0,10.32,0.0,0.0,0.0,1.47,1.47,20357368.0,682175401.68,0.0,690.36,1.47,11.11,0.4088,61.9,0.0262,33.51
2022-06-13,428539.0,13876092.82,0.46,1.94,0.22,14.39,0.0,7047215.58,273641.0,217641.0,8860495.58,0.0,0.0,4078.0,0.26,0.0,2274.0,0.0,1.41,8022.0,40895.0,0.0,0.0,0.26,4078.0,0.08,6218.0,122125.0,9.11,4.15,0.0,0.0,1.32,1.32,20422220.0,661271483.6,0.0,680.4,1.32,13.75,0.3904,59.83,0.0207,32.38
2022-06-14,502830.0,16140843.0,0.54,2.29,0.26,16.26,0.0,9907247.7,347932.0,308637.0,11168617.2,0.0,0.0,43728.0,2.19,0.0,20815.0,0.0,0.67,70181.0,17429.0,0.0,0.0,2.19,43728.0,0.67,47992.0,0.0,11.21,0.0,0.0,0.0,1.68,1.68,20415316.0,655331643.6,0.0,659.85,1.67,13.55,0.2688,47.21,0.0242,32.1
2022-06-15,735673.0,24262495.54,0.79,3.37,0.39,23.91,0.0,18285958.88,581774.0,554456.0,19186906.52,0.0,0.0,136911.0,8.22,0.0,0.0,0.0,1.29,250656.0,39429.0,0.0,0.0,8.22,136911.0,0.0,136360.0,4837.0,18.76,0.16,0.0,0.0,2.78,2.78,20363236.0,671579523.28,0.0,657.76,2.77,24.13,0.1861,30.07,0.0351,32.98
2022-06-16,731253.0,23590221.78,0.79,3.31,0.38,24.02,0.0,16067093.0,534246.0,498050.0,17234775.96,0.0,0.0,755.0,0.96,0.0,0.0,0.0,2.39,24161.0,74708.0,0.0,0.0,0.96,755.0,0.0,26425.0,80567.0,17.52,2.62,0.0,0.0,2.53,2.53,20585580.0,664090810.8,0.0,672.28,2.54,27.27,0.1931,27.94,0.0346,32.26
2022-06-17,675135.0,21948638.85,0.73,3.12,0.35,22.1,0.0,15990076.01,544036.0,491851.0,17686610.36,0.0,0.0,0.0,0.0,0.0,43720.0,0.0,1.31,0.0,39700.0,0.0,0.0,0.0,0.0,1.42,49490.0,49919.0,17.59,1.63,0.0,0.0,2.58,2.58,20546164.0,667955791.64,0.0,664.14,2.58,29.51,0.2155,30.53,0.032,32.51
2022-06-20,710775.0,23547975.75,0.77,3.15,0.37,23.3,0.0,13812592.73,579440.0,416921.0,19196847.2,0.0,0.0,5334.0,0.0,0.0,17820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5334.0,0.59,30070.0,92750.0,18.87,3.06,0.0,0.0,2.75,2.75,20523584.0,679946337.92,0.0,669.64,2.74,28.08,0.197,29.14,0.0337,33.13
2022-06-21,616999.0,20595426.62,0.61,2.8,0.32,20.48,0.0,14477406.7,469911.0,433715.0,15685629.18,0.0,0.0,13979.0,1.13,0.0,24198.0,0.0,5.6,33482.0,173508.0,0.0,0.0,1.13,13979.0,0.83,50000.0,40886.0,15.59,1.33,0.0,0.0,2.23,2.23,20630452.0,688644487.76,0.0,684.34,2.23,33.46,0.2699,37.67,0.0292,33.38
2022-06-22,557324.0,18609048.36,0.55,2.54,0.29,18.59,0.0,12489195.6,425059.0,374040.0,14192720.01,0.0,0.0,1695.0,0.0,0.0,0.0,0.0,2.3,0.0,69852.0,0.0,0.0,0.0,1695.0,0.0,23305.0,59675.0,14.17,1.99,0.0,0.0,2.01,2.01,20717168.0,691746239.52,0.0,691.49,2.01,34.47,0.3106,41.91,0.0264,33.39
2022-06-23,587568.0,19507257.6,0.58,2.68,0.31,19.67,0.0,13551609.2,456181.0,408181.0,15145209.2,0.0,0.0,0.0,0.73,0.0,14809.0,0.0,1.0,20210.0,29958.0,0.0,0.0,0.73,0.0,0.49,61080.0,878.0,15.24,0.03,0.0,0.0,2.16,2.16,20688164.0,686847044.8,0.0,690.98,2.16,32.59,0.3085,43.29,0.0278,33.2
2022-06-24,624042.0,21155023.8,0.61,2.86,0.33,20.83,0.0,15319342.2,499898.0,451898.0,16946542.2,0.0,0.0,0.0,1.51,0.0,4357.0,0.0,0.27,47360.0,8000.0,0.0,0.0,1.51,0.0,0.14,51717.0,8000.0,16.65,0.27,0.0,0.0,2.36,2.36,20659996.0,700373864.4,0.0,687.88,2.36,30.25,0.2824,41.43,0.0295,33.9
2022-06-27,675589.0,22767349.3,0.66,3.16,0.35,22.81,0.0,16966096.5,544445.0,503445.0,18347796.5,0.0,0.0,20432.0,1.92,0.0,0.0,0.0,0.0,51547.0,0.0,0.0,0.0,1.92,20432.0,0.0,24115.0,0.0,18.4,0.0,0.0,0.0,2.57,2.57,20609100.0,694526670.0,0.0,697.18,2.57,27.8,0.2672,41.54,0.0319,33.7
2022-06-28,679430.0,22978322.6,0.67,3.19,0.36,23.06,0.0,17182014.26,556043.0,508043.0,18805374.26,0.0,0.0,2268.0,0.29,0.0,0.0,0.0,0.15,8198.0,4357.0,0.0,0.0,0.29,2268.0,0.0,13687.0,3600.0,18.75,0.12,0.0,0.0,2.64,2.64,20543828.0,694792262.96,0.0,694.09,2.63,27.7,0.2662,41.32,0.0322,33.82
2022-06-29,655691.0,21860737.94,0.64,3.06,0.34,22.22,0.0,16146695.36,536400.0,484304.0,17883576.0,0.0,0.0,940.0,0.51,0.0,0.0,0.0,1.76,13805.0,51948.0,0.0,0.0,0.51,940.0,0.0,31365.0,37544.0,18.12,1.32,0.0,0.0,2.53,2.53,20627402.0,687717582.68,0.0,697.17,2.53,28.73,0.3,45.01,0.031,33.34
2022-06-30,679151.0,22425566.02,0.67,3.17,0.36,22.8,0.0,16766367.28,555764.0,507764.0,18351327.28,0.0,0.0,29641.0,0.83,0.0,0.0,0.0,0.35,23839.0,10277.0,0.0,0.0,0.83,29641.0,0.0,0.0,379.0,18.51,0.01,0.0,0.0,2.63,2.63,20596702.0,680103100.04,0.0,686.35,2.63,27.83,0.2821,43.2,0.0321,33.02
2022-07-01,722735.0,22751697.8,0.71,3.36,0.38,23.97,0.0,16095818.44,559303.0,511303.0,17606858.44,0.0,0.0,0.0,0.0,0.0,3539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,3539.0,0.0,18.35,0.0,0.0,0.0,2.65,2.65,20575868.0,647728324.64,0.0,675.4,2.65,26.13,0.2608,41.01,0.0342,31.48
2022-07-04,686748.0,21131235.96,0.68,3.03,0.36,22.51,0.0,15676730.37,588128.0,509481.0,18096698.56,0.0,0.0,2482.0,0.64,0.0,18841.0,0.0,1.8,20491.0,51257.0,0.0,0.0,0.64,2482.0,0.59,77600.0,41154.0,18.44,1.31,0.0,0.0,2.78,2.78,20558864.0,632596245.28,0.0,644.19,2.78,27.21,0.2811,43.74,0.0325,30.77
2022-07-05,980138.0,30247058.68,0.96,4.26,0.51,30.66,0.0,23293930.36,742738.0,754826.0,22920894.68,0.0,0.0,37822.0,3.86,0.0,105248.0,0.0,3.23,147627.0,102282.0,0.0,0.0,3.86,37822.0,3.25,219070.0,7530.0,23.06,0.25,0.0,0.0,3.51,3.51,20407986.0,629790447.96,0.0,632.95,3.51,21.51,0.2107,35.38,0.0463,30.86
2022-07-06,810451.0,25164503.55,0.8,3.5,0.42,25.28,0.0,21653866.35,655050.0,697387.0,20339302.5,0.0,0.0,24970.0,1.43,0.0,0.0,0.0,4.47,47809.0,141787.0,0.0,0.0,1.43,24970.0,0.0,29129.0,105248.0,20.28,3.25,0.0,0.0,3.1,3.1,20444270.0,634794583.5,0.0,633.19,3.1,16.15,0.2742,46.35,0.0384,31.05
2022-07-07,606477.0,19110090.27,0.6,2.6,0.32,19.14,0.0,16069973.96,547293.0,509996.0,17245202.43,0.0,0.0,19390.0,0.72,0.0,0.0,0.0,4.52,23100.0,146289.0,0.0,0.0,0.72,19390.0,0.0,19142.0,210491.0,17.08,6.4,0.0,0.0,2.6,2.6,20462552.0,644775013.52,0.0,638.75,2.6,20.37,0.2509,43.75,0.0289,31.51
2022-07-08,574863.0,18108184.5,0.57,2.41,0.3,18.18,0.0,14546668.5,534086.0,461799.0,16823709.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,1.08,5000.0,35236.0,0.0,0.0,0.15,0.0,0.0,22029.0,53197.0,16.86,1.68,0.0,0.0,2.53,2.53,20545954.0,647197551.0,0.0,647.37,2.54,16.04,0.2362,43.04,0.0273,31.5
2022-07-11,524328.0,16458655.92,0.52,2.18,0.27,16.61,0.0,13231293.07,465144.0,421513.0,14600870.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,0.0,76342.0,0.0,0.0,0.0,0.0,0.0,7400.0,40286.0,14.72,1.27,0.0,0.0,2.2,2.2,20650764.0,648227481.96,0.0,652.68,2.21,12.72,0.2656,47.36,0.0248,31.39
2022-07-12,551881.0,17439439.6,0.54,2.28,0.29,17.47,0.0,14222085.6,484697.0,450066.0,15316425.2,0.0,0.0,20553.0,0.93,0.0,0.0,0.0,0.03,28553.0,1000.0,0.0,0.0,0.93,20553.0,0.0,0.0,0.0,15.26,0.0,0.0,0.0,2.3,2.3,20629012.0,651876779.2,0.0,649.85,2.29,16.06,0.249,44.72,0.0261,31.6
