DATE,ES FP Equity_DX_SI_QTY,ES FP Equity_DX_SHORT_INTEREST_VALUE,ES FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ES FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ES FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ES FP Equity_DX_SI_MV,ES FP Equity_DX_DSS,ES FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ES FP Equity_DX_SUPPLY_SI_QTY,ES FP Equity_DX_BROKER_SI_QTY,ES FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ES FP Equity_DX_BROKER_SI_MV_NEW_x,ES FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ES FP Equity_DX_SUPPLY_SI_QTY_INC_x,ES FP Equity_DX_BROKER_SI_MV_INC_x,ES FP Equity_DX_SUPPLY_SI_MV_NEW,ES FP Equity_DX_BROKER_SI_QTY_ADD,ES FP Equity_DX_BROKER_SI_QTY_NEW,ES FP Equity_DX_SUPPLY_SI_MV_DEC,ES FP Equity_DX_BROKER_SI_QTY_INC,ES FP Equity_DX_SUPPLY_SI_QTY_DEC,ES FP Equity_DX_BROKER_SI_MV_NEW_y,ES FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ES FP Equity_DX_BROKER_SI_MV_INC_y,ES FP Equity_DX_SUPPLY_SI_QTY_INC_y,ES FP Equity_DX_BROKER_SI_MV_ADD,ES FP Equity_DX_SUPPLY_SI_QTY_ADD,ES FP Equity_DX_BROKER_SI_QTY_DEC,ES FP Equity_DX_SUPPLY_SI_MV,ES FP Equity_DX_BROKER_SI_MV_DEC,ES FP Equity_DX_SUPPLY_SI_MV_RMV,ES FP Equity_DX_BROKER_SI_MV_RMV,ES FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ES FP Equity_DX_UTILIZATION_QUANTITY,ES FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ES FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ES FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ES FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ES FP Equity_DX_ACTIVE_UTILIZATION_MV,ES FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ES FP Equity_DX_BROKER_SI_CON_RATIO,ES FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ES FP Equity_DX_DEMAND_SUPPLY_RATIO,ES FP Equity_PX_LAST
2014-06-20,62996.0,2274785.56,2.88,25.8,0.49,2.33,0.0,2270777.35,14605.0,62885.0,527386.55,0.0,0.0,200.0,0.01,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.01,200.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,12.04,6.25,106713.0,3853406.43,0.0,3.91,12.03,36.46,0.3039,39.22,0.2697,36.11
2014-06-23,63096.0,2271456.0,2.88,25.34,0.49,2.32,0.0,2267460.0,14605.0,62985.0,525780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,12.04,6.25,106713.0,3841668.0,0.0,3.84,12.05,36.68,0.3035,38.95,0.2702,36.0
2014-06-24,63235.0,2258121.85,2.89,26.0,0.49,2.32,0.0,2258121.85,14744.0,63235.0,526508.24,0.0,0.0,250.0,0.01,0.0,0.0,0.0,0.0,250.0,111.0,0.0,0.0,0.01,250.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,12.16,6.31,106463.0,3801793.73,0.0,3.83,12.17,36.68,0.303,38.84,0.2707,35.71
2014-06-25,63535.0,2280906.5,2.9,24.39,0.49,2.32,0.0,2280906.5,15044.0,63535.0,540079.6,0.0,0.0,300.0,0.01,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.01,300.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,12.41,6.44,106163.0,3811251.7,0.0,3.78,12.42,36.67,0.301,38.51,0.272,35.9
2014-06-26,63745.0,2275696.5,2.91,25.32,0.5,2.33,0.0,2275696.5,15254.0,63745.0,544567.8,0.0,0.0,210.0,0.01,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.01,210.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,12.59,6.53,105953.0,3782522.1,0.0,3.81,12.58,36.45,0.2996,38.48,0.2729,35.7
2014-06-27,66090.0,2346855.9,3.02,27.37,0.51,2.41,0.0,2274237.95,17599.0,64045.0,624940.49,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.01,0.0,0.0,2345.0,0.0,0.63,0.0,0.0,0.0,14.24,7.54,105953.0,3762391.03,0.0,3.77,14.27,35.32,0.2812,37.09,0.283,35.51
2014-06-30,58740.0,2085270.0,2.68,23.66,0.46,2.1,0.0,2012672.5,18036.0,56695.0,640278.0,0.0,0.0,333.0,0.54,0.0,193.0,0.0,0.0,15244.0,0.0,0.0,0.0,0.54,333.0,0.01,104.0,22787.0,0.64,0.85,0.0,0.0,14.56,7.72,105859.0,3757994.5,0.0,3.74,14.58,11.13,0.4839,67.73,0.2515,35.5
2014-07-01,59665.0,2058442.5,2.73,24.38,0.46,2.12,0.0,1987890.0,18257.0,57620.0,629866.5,0.0,0.0,221.0,0.0,0.0,704.0,0.0,0.0,221.0,0.0,0.0,0.0,0.0,221.0,0.03,0.0,0.0,0.65,0.0,0.0,0.0,14.72,7.82,105737.0,3647926.5,0.0,3.76,14.7,11.02,0.4714,66.83,0.2555,34.5
2014-07-02,59791.0,2020935.8,2.73,23.81,0.47,2.07,0.0,1951814.8,18709.0,57746.0,632364.2,0.0,0.0,1215.0,0.01,0.0,704.0,0.0,0.04,437.0,820.0,0.0,0.0,0.01,1215.0,0.03,57.0,1015.0,0.64,0.08,0.0,0.0,15.0,8.01,106057.0,3584726.6,0.0,3.66,14.96,10.98,0.4475,64.89,0.2561,33.8
2014-07-03,59791.0,2067572.78,2.73,22.02,0.47,2.04,0.0,1996856.68,18794.0,57746.0,649896.52,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,15.06,8.05,105972.0,3664511.76,0.0,3.59,15.08,10.93,0.4434,64.52,0.2561,34.58
2014-07-04,60761.0,2087140.35,2.78,20.22,0.47,2.11,0.0,2016894.6,19764.0,58716.0,678893.4,0.0,0.0,15.0,0.03,0.0,0.0,0.0,0.11,970.0,3365.0,0.0,0.0,0.03,15.0,0.0,4320.0,0.0,0.68,0.0,0.0,0.0,15.31,8.46,109337.0,3755725.95,0.0,3.78,15.29,12.03,0.4373,63.89,0.2602,34.35
2014-07-07,60389.0,2079193.27,2.76,20.36,0.47,2.09,0.0,2008783.92,19277.0,58344.0,663707.11,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,206.0,487.0,0.0,0.0,0.01,0.0,0.0,0.0,578.0,0.66,0.02,0.0,0.0,14.95,8.26,109646.0,3775111.78,0.0,3.76,14.96,11.52,0.4393,64.11,0.2586,34.43
2014-07-08,62068.0,2101001.8,2.84,20.77,0.48,2.15,0.0,1981714.4,20956.0,58544.0,709360.6,0.0,0.0,1679.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,1679.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,16.07,8.99,109446.0,3704747.1,0.0,3.76,16.06,11.34,0.4203,62.53,0.2661,33.85
2014-07-09,62321.0,2109565.85,2.85,20.86,0.48,2.12,0.0,1981714.4,21209.0,58544.0,717924.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.72,0.0,0.0,0.0,16.23,9.14,109446.0,3704747.1,0.0,3.7,16.25,11.46,0.4156,62.15,0.2684,33.85
2014-07-10,62884.0,2092150.68,2.87,20.69,0.49,2.14,0.0,1966489.89,20774.0,59107.0,691150.98,0.0,0.0,65.0,0.03,0.0,0.0,0.0,0.02,1065.0,500.0,0.0,0.0,0.03,65.0,0.0,0.0,502.0,0.7,0.02,0.0,0.0,15.96,8.95,109381.0,3639105.87,0.0,3.71,15.93,12.74,0.4129,61.69,0.2709,33.27
2014-07-11,62719.0,2094814.6,2.87,20.34,0.49,2.1,0.0,1968662.8,20607.0,58942.0,688273.8,0.0,0.0,308.0,0.02,0.0,0.0,0.0,0.02,672.0,475.0,0.0,0.0,0.02,308.0,0.0,0.0,837.0,0.69,0.03,0.0,0.0,15.89,8.89,109073.0,3643038.2,0.0,3.62,15.9,12.26,0.4108,61.69,0.2707,33.4
2014-07-14,64078.0,2163273.28,2.93,21.28,0.5,2.16,0.0,2035761.76,19166.0,60301.0,647044.16,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,1359.0,1441.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,14.93,8.32,109227.0,3687503.52,0.0,3.64,14.94,13.97,0.3982,60.33,0.2781,33.76
2014-07-15,64339.0,2192029.73,2.94,21.66,0.5,2.19,0.0,2063347.34,19427.0,60562.0,661877.89,0.0,0.0,411.0,0.01,0.0,0.0,0.0,0.01,411.0,150.0,0.0,0.0,0.01,411.0,0.0,0.0,150.0,0.66,0.0,0.0,0.0,15.15,8.44,108816.0,3707361.12,0.0,3.69,15.13,13.66,0.3947,60.08,0.2794,34.07
2014-07-16,64086.0,2193663.78,2.93,21.66,0.5,2.2,0.0,2073037.26,19174.0,60562.0,656326.02,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.02,0.0,733.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,14.98,8.33,108816.0,3724771.68,0.0,3.72,14.97,13.65,0.3983,60.38,0.2783,34.23
2014-07-17,63958.0,2145790.9,2.92,21.93,0.5,2.2,0.0,2031855.1,19046.0,60562.0,638993.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,14.9,8.27,108816.0,3650776.8,0.0,3.73,14.89,13.41,0.4017,60.72,0.2777,33.55
2014-07-18,64606.0,2183682.8,2.95,22.56,0.5,2.19,0.0,2046995.6,19694.0,60562.0,665657.2,0.0,128.0,1000.0,0.0,0.0,0.0,0.0,0.02,0.0,480.0,0.0,128.0,0.0,1000.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,15.45,8.55,107816.0,3644180.8,0.0,3.62,15.46,13.58,0.3911,59.86,0.2804,33.8
2014-07-21,64606.0,2184974.92,2.95,22.99,0.5,2.2,0.0,2048206.84,19694.0,60562.0,666051.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,328.0,0.0,0.0,0.0,0.0,0.0,328.0,0.0,0.67,0.0,0.0,0.0,15.45,7.54,107816.0,3646337.12,0.0,3.64,15.45,13.49,0.3919,59.95,0.2475,33.82
2014-07-22,64606.0,2180452.5,2.95,22.62,0.5,2.2,0.0,2043967.5,19694.0,60562.0,664672.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,15.45,7.54,107816.0,3638790.0,0.0,3.66,15.43,13.52,0.3913,59.89,0.2475,33.75
2014-07-23,64478.0,2169684.7,2.95,22.47,0.5,2.19,0.0,2037911.3,19566.0,60562.0,658395.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,15.36,7.5,107816.0,3628008.4,0.0,3.64,15.36,13.57,0.3929,60.03,0.2472,33.65
2014-07-24,65116.0,2182037.16,2.97,23.62,0.51,2.21,0.0,2050812.0,20204.0,61200.0,677036.04,0.0,0.0,936.0,0.02,0.0,0.0,0.0,0.01,638.0,298.0,0.0,0.0,0.02,936.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,15.75,7.74,108114.0,3622900.14,0.0,3.64,15.75,13.43,0.3873,59.44,0.2494,33.51
2014-07-25,65116.0,2165107.0,2.97,23.93,0.51,2.2,0.0,2034900.0,20204.0,61200.0,671783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,15.75,7.74,108114.0,3594790.5,0.0,3.63,15.74,13.3,0.3876,59.49,0.2494,33.25
2014-07-28,67005.0,2228586.3,3.06,24.16,0.52,2.24,0.0,2035512.0,21998.0,61200.0,731653.48,0.0,0.0,2217.0,0.0,0.0,0.0,0.0,0.02,0.0,423.0,0.0,0.0,0.0,2217.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,16.9,8.43,108165.0,3597567.9,0.0,3.59,16.93,13.02,0.3691,57.79,0.2566,33.26
2014-07-29,67005.0,2237967.0,3.06,23.85,0.52,2.25,0.0,2044080.0,21998.0,61200.0,734733.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,16.9,8.42,108165.0,3612711.0,0.0,3.61,16.89,13.01,0.3689,57.77,0.2566,33.4
2014-07-30,67005.0,2241987.3,3.06,24.18,0.52,2.25,0.0,2047752.0,21998.0,61200.0,736053.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,16.9,8.42,108165.0,3619200.9,0.0,3.62,16.89,13.04,0.369,57.77,0.2566,33.46
2014-07-31,66462.0,2259708.0,3.04,24.18,0.52,2.24,0.0,2080800.0,21455.0,61200.0,729470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,16.55,8.22,108165.0,3677610.0,0.0,3.62,16.56,13.31,0.3731,58.14,0.2545,34.0
2014-08-01,66401.0,2207833.25,3.03,24.05,0.52,2.27,0.0,2032871.75,21455.0,61139.0,713378.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.73,0.0,0.0,0.0,16.55,8.22,108165.0,3596486.25,0.0,3.66,16.58,12.89,0.3767,58.54,0.2543,33.25
2014-08-04,65767.0,2203194.5,3.0,23.89,0.51,2.21,0.0,2026917.5,21300.0,60505.0,713550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,634.0,0.71,0.05,0.0,0.0,16.45,8.21,108173.0,3623795.5,0.0,3.6,16.45,13.35,0.3791,58.65,0.2534,33.5
2014-08-05,67611.0,2248065.75,3.09,25.19,0.53,2.28,0.0,2006604.25,22860.0,60349.0,760095.0,0.0,0.0,1560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1560.0,0.0,0.0,156.0,0.77,0.0,0.0,0.0,17.66,8.76,106613.0,3544882.25,0.0,3.58,17.63,12.81,0.3612,57.16,0.2591,33.25
2014-08-06,67611.0,2237924.1,3.09,27.15,0.53,2.26,0.0,1997551.9,22704.0,60349.0,751502.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,17.54,8.7,106769.0,3534053.9,0.0,3.55,17.54,12.85,0.3613,57.17,0.2591,33.1
2014-08-07,67311.0,2213185.68,3.07,27.43,0.52,2.24,0.0,1974411.12,22704.0,60049.0,746507.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.75,0.01,0.0,0.0,17.54,8.7,106769.0,3510564.72,0.0,3.53,17.54,12.88,0.3642,57.41,0.2579,32.88
2014-08-08,67311.0,2204435.25,3.07,27.5,0.52,2.24,0.0,1966604.75,22704.0,60049.0,743556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,17.54,8.7,106769.0,3496684.75,0.0,3.49,17.56,12.82,0.3675,57.74,0.2579,32.75
2014-08-11,65266.0,2173357.8,2.98,26.59,0.51,2.16,0.0,1999631.7,20659.0,60049.0,687944.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,2045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,16.21,7.92,106769.0,3555407.7,0.0,3.5,16.2,13.55,0.3824,58.99,0.2501,33.3
2014-08-12,65266.0,2128324.26,2.98,26.57,0.51,2.18,0.0,1958197.89,19793.0,60049.0,645449.73,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.04,0.0,1346.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,15.49,7.58,107956.0,3520445.16,0.0,3.6,15.49,13.12,0.3853,59.32,0.2501,32.61
2014-08-13,65266.0,2092427.96,2.98,26.8,0.51,2.15,0.0,1925170.94,19793.0,60049.0,634563.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,15.49,7.59,107956.0,3461069.36,0.0,3.52,15.5,13.35,0.3836,59.14,0.2501,32.06
2014-08-14,65266.0,2081985.4,2.98,29.35,0.51,2.12,0.0,1915563.1,19793.0,60049.0,631396.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,15.49,7.59,107956.0,3443796.4,0.0,3.46,15.49,13.53,0.3815,58.92,0.2501,31.9
2014-08-15,64295.0,2079943.25,2.94,33.8,0.5,2.07,0.0,1943523.3,18822.0,60078.0,608891.7,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.03,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.6,0.0,0.0,0.0,14.73,7.21,108956.0,3524726.6,0.0,3.47,14.74,13.78,0.3922,59.83,0.2464,32.35
2014-08-18,64295.0,2094731.1,2.94,34.81,0.5,2.1,0.0,1957341.24,18822.0,60078.0,613220.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,14.73,7.21,108956.0,3549786.48,0.0,3.53,14.7,13.63,0.3939,60.0,0.2464,32.58
2014-08-19,64314.0,2094063.84,2.94,35.91,0.5,2.11,0.0,1956758.32,18841.0,60097.0,613462.96,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.05,19.0,1693.0,0.0,0.0,0.0,19.0,0.0,1693.0,0.0,0.62,0.0,0.0,0.0,14.66,7.33,109675.0,3571018.0,0.0,3.58,14.65,13.54,0.3935,59.98,0.2501,32.56
2014-08-20,64314.0,2113358.04,2.94,38.23,0.5,2.11,0.0,1974787.42,18841.0,60097.0,619115.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,14.71,7.24,109221.0,3589002.06,0.0,3.57,14.69,13.65,0.3927,59.89,0.247,32.86
2014-08-21,64338.0,2072326.98,2.94,41.19,0.5,2.12,0.0,1936497.41,18865.0,60121.0,607641.65,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,14.74,7.25,109123.0,3514851.83,0.0,3.59,14.74,13.32,0.3951,60.16,0.2473,32.21
2014-08-22,64338.0,2084551.2,2.94,42.41,0.5,2.09,0.0,1947920.4,18865.0,60121.0,611226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,14.74,7.25,109123.0,3535585.2,0.0,3.53,14.73,13.6,0.392,59.84,0.2473,32.4
2014-08-25,64371.0,2066309.1,2.94,45.45,0.5,2.1,0.0,1930943.4,18898.0,60154.0,606625.8,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,14.76,7.26,109123.0,3502848.3,0.0,3.55,14.75,13.41,0.3928,59.95,0.2474,32.1
2014-08-26,66733.0,2202189.0,3.05,45.1,0.52,2.17,0.0,1985082.0,21260.0,60154.0,701580.0,0.0,0.0,2362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2362.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,16.31,8.17,109069.0,3599277.0,0.0,3.51,16.3,13.37,0.3673,57.6,0.2565,33.0
2014-08-27,64516.0,2148382.8,2.95,41.64,0.5,2.15,0.0,2003128.2,19043.0,60154.0,634131.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,2217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,14.89,7.33,108845.0,3624538.5,0.0,3.59,14.89,13.62,0.3911,59.77,0.2482,33.3
2014-08-28,62651.0,2070615.55,2.86,41.8,0.49,2.1,0.0,1926451.45,18682.0,58289.0,617440.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,1865.0,0.62,0.06,0.0,0.0,14.65,7.18,108845.0,3597327.25,0.0,3.63,14.64,10.89,0.4084,61.66,0.2409,33.05
2014-08-29,66047.0,2213895.44,3.02,41.26,0.51,2.2,0.0,1990719.28,20978.0,59389.0,703182.56,0.0,0.0,2296.0,0.03,0.0,0.0,0.0,0.0,1100.0,0.0,0.0,0.0,0.03,2296.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,16.22,8.07,108382.0,3632964.64,0.0,3.59,16.2,10.52,0.3892,59.98,0.254,33.52
2014-09-01,66047.0,2196062.75,3.02,40.13,0.51,2.23,0.0,1974684.25,20978.0,59389.0,697518.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,16.22,8.07,108362.0,3603036.5,0.0,3.64,16.2,10.41,0.3911,60.17,0.2541,33.25
2014-09-02,104375.0,3507000.0,4.77,66.91,0.81,3.5,0.0,3283291.2,20306.0,97717.0,682281.6,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.02,39000.0,672.0,0.0,0.0,1.31,0.0,0.0,0.0,672.0,0.68,0.02,0.0,0.0,15.74,7.82,108685.0,3651816.0,0.0,3.61,15.74,38.01,0.3012,38.11,0.4022,33.6
2014-09-03,104375.0,3517437.5,4.77,67.09,0.81,3.52,0.0,3293062.9,20306.0,97717.0,684312.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,15.82,7.84,108051.0,3641318.7,0.0,3.62,15.83,37.9,0.3011,38.2,0.4031,33.7
2014-09-04,104375.0,3553968.75,4.77,60.58,0.81,3.54,0.0,3327263.85,20306.0,97717.0,691419.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,100.0,7.83,0.0,0.0,0.0,0.0,100.0,37.93,0.3003,38.04,0.4026,34.05
2014-09-05,104375.0,3611375.0,4.77,59.72,0.81,3.56,0.0,3381008.2,20306.0,97717.0,702587.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,100.0,7.86,0.0,0.0,0.0,0.0,100.0,37.72,0.3004,38.26,0.404,34.6
2014-09-08,104375.0,3693831.25,4.77,57.04,0.81,3.58,0.0,3458204.63,20306.0,97717.0,718629.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,100.0,7.88,0.0,0.0,0.0,0.0,100.0,37.14,0.2992,38.64,0.4048,35.39
2014-09-09,103049.0,3668544.4,4.71,54.73,0.8,3.58,0.0,3431519.6,20388.0,96391.0,725812.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,1408.0,0.71,0.05,0.0,0.0,100.0,7.95,0.0,0.0,0.0,0.0,100.0,36.56,0.3025,39.59,0.4017,35.6
2014-09-10,102049.0,3677845.96,4.66,52.78,0.79,3.56,0.0,3437891.64,20388.0,95391.0,734783.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.72,0.03,0.0,0.0,100.0,7.95,0.0,0.0,0.0,0.0,100.0,36.77,0.3069,40.06,0.3978,36.04
2014-09-11,102284.0,3766096.88,4.67,51.1,0.8,3.59,0.0,3520949.32,22123.0,95626.0,814568.86,0.0,0.0,1500.0,0.01,0.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.01,1500.0,0.0,235.0,0.0,0.79,0.0,0.0,0.0,17.28,8.62,105891.0,3898906.62,0.0,3.81,17.08,36.42,0.3052,40.17,0.3988,36.82
2014-09-12,102284.0,3794736.4,4.67,48.98,0.8,3.64,0.0,3547724.6,22123.0,95626.0,820763.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,17.32,8.63,105618.0,3918427.8,0.0,3.88,17.06,35.96,0.3047,40.51,0.3992,37.1
2014-09-15,100392.0,3683382.48,4.59,47.25,0.78,3.6,0.0,3521175.99,20231.0,95971.0,742275.39,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.07,0.0,2237.0,0.0,0.0,0.0,0.0,0.01,345.0,0.0,0.75,0.0,0.0,0.0,16.15,7.91,105000.0,3852450.0,0.0,3.89,16.16,36.33,0.3125,41.24,0.3927,36.69
2014-09-16,100392.0,3663304.08,4.59,45.46,0.78,3.57,0.0,3501981.79,20231.0,95971.0,738229.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,16.25,7.94,104272.0,3804885.28,0.0,3.82,16.26,36.6,0.3132,41.09,0.3939,36.49
2014-09-17,100392.0,3623147.28,4.59,45.48,0.78,3.56,0.0,3463593.39,20511.0,95971.0,740241.99,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,16.49,8.06,103858.0,3748235.22,0.0,3.81,16.46,36.71,0.3131,40.98,0.3945,36.09
2014-09-18,100672.0,3654393.6,4.6,44.29,0.78,3.54,0.0,3493911.3,20511.0,96251.0,744549.3,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,16.49,8.06,103858.0,3770045.4,0.0,3.76,16.48,36.67,0.3113,40.81,0.3955,36.3
