DATE,VLA FP Equity_DX_SI_QTY,VLA FP Equity_DX_SHORT_INTEREST_VALUE,VLA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VLA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VLA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VLA FP Equity_DX_SI_MV,VLA FP Equity_DX_DSS,VLA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VLA FP Equity_DX_SUPPLY_SI_QTY,VLA FP Equity_DX_BROKER_SI_QTY,VLA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VLA FP Equity_DX_BROKER_SI_MV_NEW_x,VLA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VLA FP Equity_DX_SUPPLY_SI_QTY_INC_x,VLA FP Equity_DX_BROKER_SI_MV_INC_x,VLA FP Equity_DX_SUPPLY_SI_MV_NEW,VLA FP Equity_DX_BROKER_SI_QTY_ADD,VLA FP Equity_DX_BROKER_SI_QTY_NEW,VLA FP Equity_DX_SUPPLY_SI_MV_DEC,VLA FP Equity_DX_BROKER_SI_QTY_INC,VLA FP Equity_DX_SUPPLY_SI_QTY_DEC,VLA FP Equity_DX_BROKER_SI_MV_NEW_y,VLA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VLA FP Equity_DX_BROKER_SI_MV_INC_y,VLA FP Equity_DX_SUPPLY_SI_QTY_INC_y,VLA FP Equity_DX_BROKER_SI_MV_ADD,VLA FP Equity_DX_SUPPLY_SI_QTY_ADD,VLA FP Equity_DX_BROKER_SI_QTY_DEC,VLA FP Equity_DX_SUPPLY_SI_MV,VLA FP Equity_DX_BROKER_SI_MV_DEC,VLA FP Equity_DX_SUPPLY_SI_MV_RMV,VLA FP Equity_DX_BROKER_SI_MV_RMV,VLA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VLA FP Equity_DX_UTILIZATION_QUANTITY,VLA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VLA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VLA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VLA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VLA FP Equity_DX_ACTIVE_UTILIZATION_MV,VLA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VLA FP Equity_DX_BROKER_SI_CON_RATIO,VLA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VLA FP Equity_DX_DEMAND_SUPPLY_RATIO,VLA FP Equity_PX_LAST
2013-09-11,168401.0,540567.21,0.63,1.4,0.31,0.53,0.0,505257.21,22888.0,157401.0,73470.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19745.0,0.0,0.07,0.0,0.0,0.0,100.0,19.8,0.0,0.0,0.0,0.0,100.0,30.58,0.4198,56.48,1.4565,3.21
2013-09-12,176401.0,582123.3,0.66,1.36,0.32,0.56,0.0,545823.3,14388.0,165401.0,47480.4,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,8000.0,8500.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,12.44,0.0,0.0,0.0,0.0,100.0,30.05,0.4255,57.29,1.5257,3.3
2013-09-13,176401.0,583887.31,0.66,1.25,0.32,0.55,0.0,547477.31,14388.0,165401.0,47624.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,12.44,0.0,0.0,0.0,0.0,100.0,31.56,0.413,55.31,1.5257,3.31
2013-09-16,176401.0,589179.34,0.66,1.22,0.32,0.55,0.0,552439.34,14388.0,165401.0,48055.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,7.77,0.0,0.0,0.0,0.0,100.0,31.62,0.4127,55.25,0.9527,3.34
2013-09-17,170901.0,622079.64,0.64,1.15,0.31,0.49,0.0,582039.64,14388.0,159901.0,52372.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0,0.05,0.06,0.0,0.0,100.0,6.94,0.0,0.0,0.0,0.0,100.0,35.97,0.3806,49.15,0.8242,3.64
2013-09-18,180901.0,665715.68,0.68,0.98,0.33,0.63,0.0,625235.68,44388.0,169901.0,163347.84,0.0,0.0,30000.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.11,0.0,20000.0,0.16,0.0,0.0,0.0,100.0,21.41,0.0,0.0,0.0,0.0,100.0,30.6,0.281,38.37,0.8724,3.68
2013-09-19,176046.0,640807.44,0.66,0.85,0.32,0.61,0.0,600767.44,44388.0,165046.0,161572.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4855.0,0.16,0.02,0.0,0.0,100.0,21.41,0.0,0.0,0.0,0.0,100.0,31.68,0.2949,39.29,0.849,3.64
2013-09-20,176046.0,640807.44,0.66,0.8,0.32,0.61,0.0,600767.44,44388.0,165046.0,161572.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,100.0,21.41,0.0,0.0,0.0,0.0,100.0,31.47,0.2951,39.45,0.849,3.64
2013-09-23,216046.0,803691.12,0.81,0.97,0.4,0.76,0.0,762771.12,84388.0,205046.0,313923.36,0.0,0.0,0.0,0.12,0.0,10000.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.12,0.0,0.04,40000.0,0.0,0.31,0.0,0.0,0.0,100.0,29.67,0.0,0.0,0.0,0.0,100.0,30.27,0.2597,31.53,0.7597,3.72
2013-09-24,216046.0,833937.56,0.81,0.93,0.4,0.77,0.0,791477.56,84388.0,205046.0,325737.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,100.0,40.7,0.0,0.0,0.0,0.0,100.0,30.5,0.259,31.05,1.0419,3.86
2013-09-25,216046.0,911714.12,0.81,0.9,0.4,0.79,0.0,865294.12,84388.0,205046.0,356117.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,100.0,35.75,0.0,0.0,0.0,0.0,100.0,29.44,0.2561,31.04,0.9152,4.22
2013-09-26,215046.0,907494.12,0.81,0.74,0.39,0.83,0.0,865294.12,83388.0,205046.0,351897.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,100.0,42.9,0.0,0.0,0.0,0.0,100.0,27.78,0.2579,32.18,1.1064,4.22
2013-09-27,235530.0,972738.9,0.88,0.71,0.43,0.92,0.0,931438.9,96761.0,225530.0,399622.93,0.0,0.0,13373.0,0.06,0.0,10000.0,0.0,0.0,13373.0,0.0,0.0,0.0,0.06,13373.0,0.03,0.0,2889.0,0.41,0.0,0.0,0.0,100.0,51.23,0.0,0.0,0.0,0.0,100.0,25.06,0.2515,35.3,1.2471,4.13
2013-09-30,162530.0,640368.2,0.61,0.48,0.3,0.68,0.0,600968.2,96761.0,152530.0,381238.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73000.0,0.4,0.23,0.0,0.0,100.0,51.23,0.0,0.0,0.0,0.0,100.0,31.97,0.334,47.03,0.8606,3.94
2013-10-01,256340.0,1074064.6,0.96,0.73,0.47,1.05,0.0,1032164.6,96761.0,246340.0,405428.59,0.0,0.0,0.0,0.02,0.0,88810.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.02,0.0,0.37,0.0,1000.0,0.38,0.0,0.0,0.0,100.0,51.23,0.0,0.0,0.0,0.0,100.0,29.03,0.2563,35.79,1.3573,4.19
2013-10-02,256340.0,1102262.0,0.96,0.69,0.47,1.08,0.0,1059262.0,96761.0,246340.0,416072.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,100.0,51.23,0.0,0.0,0.0,0.0,100.0,29.73,0.2542,34.6,1.3573,4.3
2013-10-03,268230.0,1134612.9,1.0,0.68,0.49,1.15,0.0,1092312.9,108761.0,258230.0,460059.03,0.0,0.0,12000.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,0.05,0.0,110.0,0.47,0.0,0.0,0.0,100.0,57.2,0.0,0.0,0.0,0.0,100.0,28.65,0.2323,32.46,1.4106,4.23
2013-10-04,263085.0,1102326.15,0.98,0.65,0.48,1.12,0.0,1060426.15,108761.0,253085.0,455708.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5145.0,0.46,0.02,0.0,0.0,100.0,57.34,0.0,0.0,0.0,0.0,100.0,29.19,0.2421,33.36,1.3869,4.19
2013-10-07,261127.0,1104567.21,0.98,0.64,0.48,1.11,0.0,1062267.21,107247.0,251127.0,453654.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,1958.0,0.45,0.01,0.0,0.0,100.0,55.11,0.0,0.0,0.0,0.0,100.0,28.6,0.2426,33.87,1.3418,4.23
2013-10-08,270171.0,1153630.17,1.01,0.65,0.49,1.15,0.0,1110930.17,115847.0,260171.0,494666.69,0.0,0.0,8600.0,0.04,0.0,444.0,0.0,0.0,8600.0,0.0,0.0,0.0,0.04,8600.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,100.0,60.64,0.0,0.0,0.0,0.0,100.0,31.0,0.2449,32.5,1.4143,4.27
2013-10-09,270171.0,1129314.78,1.01,0.64,0.49,1.08,0.0,1087514.78,125847.0,260171.0,526040.46,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,100.0,65.88,0.0,0.0,0.0,0.0,100.0,26.28,0.232,33.5,1.4143,4.18
2013-10-10,270171.0,1126613.07,1.01,0.64,0.49,1.07,0.0,1084913.07,125847.0,260171.0,524781.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,100.0,65.88,0.0,0.0,0.0,0.0,100.0,26.7,0.2315,33.17,1.4143,4.17
2013-10-11,248457.0,1038550.26,0.93,0.59,0.45,1.06,0.0,996750.26,120533.0,238457.0,503827.94,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,5000.0,5314.0,0.0,0.0,0.02,0.0,0.0,0.0,26714.0,0.5,0.02,0.0,0.0,100.0,53.11,0.0,0.0,0.0,0.0,100.0,26.79,0.2206,30.99,1.0947,4.18
2013-10-14,248457.0,1036065.69,0.93,0.58,0.45,1.06,0.0,994365.69,120533.0,238457.0,502622.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,100.0,53.11,0.0,0.0,0.0,0.0,100.0,26.8,0.2206,30.95,1.0947,4.17
2013-10-15,258432.0,1072492.8,0.97,0.6,0.47,1.1,0.0,1030992.8,120508.0,248432.0,500108.2,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,10000.0,25.0,0.0,0.0,0.04,0.0,0.0,0.0,25.0,0.5,0.0,0.0,0.0,100.0,63.54,0.0,0.0,0.0,0.0,100.0,29.53,0.2256,29.93,1.3626,4.15
2013-10-16,276932.0,1102189.36,1.04,0.65,0.51,1.17,0.0,1062389.36,119008.0,266932.0,473651.84,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.01,20000.0,1500.0,0.0,0.0,0.08,0.0,0.0,0.0,1500.0,0.49,0.01,0.0,0.0,100.0,63.01,0.0,0.0,0.0,0.0,100.0,27.86,0.2413,34.89,1.4663,3.98
2013-10-17,275232.0,1111937.28,1.03,0.63,0.5,1.13,0.0,1071537.28,117308.0,265232.0,473924.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,0.46,0.01,0.0,0.0,100.0,62.44,0.0,0.0,0.0,0.0,100.0,27.35,0.2461,36.12,1.465,4.04
2013-10-18,274147.0,1165124.75,1.03,0.62,0.5,1.15,0.0,1122624.75,116667.0,264147.0,495834.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,0.0,0.0,0.0,0.0,0.0,1085.0,0.47,0.0,0.0,0.0,100.0,62.07,0.0,0.0,0.0,0.0,100.0,27.59,0.2452,35.74,1.4586,4.25
2013-10-21,274347.0,1251022.32,1.03,0.59,0.5,1.14,0.0,1204510.32,116867.0,264147.0,532913.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.5,0.0,0.0,0.0,100.0,52.96,0.0,0.0,0.0,0.0,100.0,29.31,0.233,31.73,1.2433,4.56
2013-10-22,264347.0,1266222.13,0.99,0.53,0.48,1.14,0.0,1217364.13,106867.0,254147.0,511892.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.49,0.04,0.0,0.0,100.0,56.88,0.0,0.0,0.0,0.0,100.0,31.18,0.2492,31.76,1.4071,4.79
2013-10-23,264547.0,1248661.84,0.99,0.51,0.48,1.23,0.0,1200517.84,106867.0,254347.0,504412.24,0.0,0.0,0.0,0.0,0.0,13500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,13300.0,0.51,0.0,0.0,0.0,100.0,56.88,0.0,0.0,0.0,0.0,100.0,29.24,0.2273,30.41,1.4082,4.72
2013-10-24,242547.0,1113290.73,0.91,0.46,0.44,1.12,0.0,1066472.73,111867.0,232347.0,513469.53,0.0,0.0,5000.0,0.03,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.03,5000.0,0.0,0.0,30000.0,0.53,0.15,0.0,0.0,100.0,59.71,0.0,0.0,0.0,0.0,100.0,32.28,0.2477,35.27,1.2946,4.59
2013-10-25,251547.0,1220002.95,0.94,0.47,0.46,1.15,0.0,1170532.95,120867.0,241347.0,586204.95,0.0,0.0,9000.0,0.03,0.0,0.0,0.0,0.0,9000.0,0.0,0.0,0.0,0.03,9000.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,100.0,64.51,0.0,0.0,0.0,0.0,100.0,31.49,0.2557,37.28,1.3426,4.85
2013-10-28,301139.0,1526774.73,1.13,0.55,0.55,1.42,0.0,1475060.73,120459.0,290939.0,610727.13,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,50000.0,408.0,0.0,0.0,0.23,0.0,0.0,0.0,408.0,0.58,0.0,0.0,0.0,100.0,64.12,0.0,0.0,0.0,0.0,100.0,31.74,0.2871,41.67,1.6029,5.07
2013-10-29,295866.0,1701229.5,1.11,0.51,0.54,1.43,0.0,1642579.5,115186.0,285666.0,662319.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,5273.0,0.0,0.0,0.0,0.0,0.0,0.0,5273.0,0.59,0.01,0.0,0.0,100.0,61.31,0.0,0.0,0.0,0.0,100.0,30.93,0.2795,41.23,1.5749,5.75
2013-10-30,297467.0,1621195.15,1.11,0.5,0.54,1.54,0.0,1565605.15,113787.0,287267.0,620139.15,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,3000.0,1399.0,0.0,0.0,0.02,0.0,0.0,0.0,1399.0,0.66,0.0,0.0,0.0,100.0,60.16,0.0,0.0,0.0,0.0,100.0,32.08,0.2654,38.41,1.5728,5.45
2013-10-31,165170.0,792816.0,0.62,0.27,0.3,0.91,0.0,743856.0,107700.0,154970.0,516960.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.05,9700.0,6087.0,0.0,0.0,0.04,0.0,0.0,0.0,141997.0,0.59,0.65,0.0,0.0,100.0,57.33,0.0,0.0,0.0,0.0,100.0,13.42,0.2735,48.0,0.8792,4.8
2013-11-01,311033.0,1474296.42,1.16,0.44,0.57,1.56,0.0,1426896.42,81247.0,301033.0,385110.78,0.0,0.0,0.0,0.0,0.0,172316.0,0.0,0.17,0.0,26453.0,0.0,0.0,0.0,0.0,0.87,0.0,26253.0,0.39,0.19,0.0,0.0,100.0,43.25,0.0,0.0,0.0,0.0,100.0,16.04,0.3517,56.01,1.6556,4.74
2013-11-04,311033.0,1514730.71,1.16,0.42,0.57,1.55,0.0,1466030.71,81247.0,301033.0,395672.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,100.0,43.25,0.0,0.0,0.0,0.0,100.0,15.8,0.3558,56.46,1.6556,4.87
2013-11-05,352033.0,1587668.83,1.32,0.47,0.64,1.75,0.0,1542568.83,81247.0,342033.0,366423.97,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,41000.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,100.0,37.03,0.0,0.0,0.0,0.0,100.0,14.42,0.4032,61.06,1.6044,4.51
2013-11-06,442672.0,1965463.68,1.66,0.56,0.81,2.11,1.0,1921063.68,81247.0,432672.0,360736.68,0.0,0.0,0.0,0.39,0.0,1989.0,0.0,0.0,88650.0,0.0,0.0,0.0,0.39,0.0,0.01,0.0,0.0,0.37,0.0,0.0,0.0,100.0,43.25,0.0,0.0,0.0,0.0,100.0,18.37,0.3101,50.52,2.3563,4.44
2013-11-07,514672.0,2161622.4,1.93,0.68,0.94,2.42,1.0,2119622.4,81247.0,504672.0,341237.4,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,72000.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,100.0,42.53,0.0,0.0,0.0,0.0,100.0,15.77,0.3665,57.06,2.694,4.2
2013-11-08,514672.0,2197649.44,1.93,0.69,0.94,1.88,1.0,2154949.44,81247.0,504672.0,346924.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,100.0,43.25,0.0,0.0,0.0,0.0,100.0,20.31,0.278,46.12,2.7395,4.27
2013-11-11,403465.0,1815592.5,1.51,0.53,0.74,1.84,1.0,1770592.5,72572.0,393465.0,326574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,8675.0,0.0,0.0,0.0,0.0,0.0,0.0,111207.0,0.31,0.04,0.0,0.0,100.0,38.63,0.0,0.0,0.0,0.0,100.0,20.6,0.2854,47.01,2.1476,4.5
2013-11-12,467976.0,2026336.08,1.75,0.61,0.86,2.16,1.0,1983036.08,102572.0,457976.0,444136.76,0.0,0.0,30000.0,0.18,0.0,30000.0,0.0,0.0,34511.0,0.0,0.0,0.0,0.18,30000.0,0.14,0.0,0.0,0.46,0.0,0.0,0.0,100.0,56.64,0.0,0.0,0.0,0.0,100.0,18.21,0.2346,40.1,2.5839,4.33
2013-11-13,479976.0,2049497.52,1.8,0.63,0.88,2.19,1.0,2006797.52,102572.0,469976.0,437982.44,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,100.0,54.6,0.0,0.0,0.0,0.0,100.0,17.35,0.2469,42.13,2.5549,4.27
2013-11-14,494876.0,2083427.96,1.85,0.66,0.9,2.23,1.0,2041327.96,117472.0,484876.0,494557.12,0.0,0.0,14900.0,0.06,0.0,0.0,0.0,0.0,14900.0,0.0,0.0,0.0,0.06,14900.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,100.0,62.54,0.0,0.0,0.0,0.0,100.0,18.73,0.2428,41.31,2.6347,4.21
2013-11-15,497298.0,2083678.62,1.86,0.66,0.91,2.23,0.0,2007072.85,122968.0,479015.0,515235.92,0.0,0.0,5496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5496.0,0.0,0.0,5861.0,0.52,0.03,0.0,0.0,100.0,65.45,0.0,0.0,0.0,0.0,100.0,18.75,0.2398,41.33,2.6471,4.19
2013-11-18,497298.0,2073732.66,1.86,0.66,0.91,2.22,0.0,1997492.55,122968.0,479015.0,512776.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,100.0,65.45,0.0,0.0,0.0,0.0,100.0,18.5,0.2407,41.55,2.6471,4.17
2013-11-19,507787.0,2061615.22,1.9,0.67,0.93,2.25,0.0,1990881.9,122107.0,490365.0,495754.42,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,11350.0,861.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,100.0,65.0,0.0,0.0,0.0,0.0,100.0,18.14,0.2491,42.92,2.7029,4.06
2013-11-20,509348.0,2037392.0,1.91,0.68,0.93,2.23,0.0,1967704.0,124033.0,491926.0,496132.0,0.0,0.0,1926.0,0.0,0.0,0.0,0.0,0.0,1561.0,0.0,0.0,0.0,0.0,1926.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,100.0,64.92,0.0,0.0,0.0,0.0,100.0,18.24,0.2518,43.29,2.6661,4.0
2013-11-21,515031.0,2199182.37,1.93,0.68,0.94,2.26,0.0,2124790.43,124033.0,497609.0,529620.91,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,4317.0,0.5,0.0,0.0,0.0,100.0,64.92,0.0,0.0,0.0,0.0,100.0,17.63,0.2608,44.66,2.6958,4.27
2013-11-22,516188.0,2131856.44,1.93,0.66,0.94,2.31,0.0,2059903.58,121775.0,498766.0,502930.75,0.0,0.0,0.0,0.01,0.0,1657.0,0.0,0.0,2000.0,2258.0,0.0,0.0,0.01,0.0,0.01,0.0,2500.0,0.52,0.0,0.0,0.0,100.0,64.82,0.0,0.0,0.0,0.0,100.0,18.2,0.2539,43.54,2.7476,4.13
2013-11-25,521188.0,2110811.4,1.95,0.66,0.95,2.3,0.0,2040252.3,121775.0,503766.0,493188.75,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,100.0,64.82,0.0,0.0,0.0,0.0,100.0,17.87,0.255,43.85,2.7742,4.05
2013-11-26,535469.0,2168649.45,2.0,0.67,0.98,2.34,0.0,2098090.35,123275.0,518047.0,499263.75,0.0,0.0,0.0,0.01,0.0,13000.0,0.0,0.02,3500.0,2000.0,0.0,0.0,0.01,0.0,0.06,3500.0,2219.0,0.5,0.01,0.0,0.0,100.0,65.62,0.0,0.0,0.0,0.0,100.0,16.73,0.2418,42.68,2.8502,4.05
2013-11-27,536419.0,2226138.85,2.01,0.67,0.98,2.34,0.0,2153837.55,124775.0,518997.0,517816.25,0.0,0.0,0.0,0.01,0.0,1500.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.01,0.0,0.01,1500.0,2050.0,0.51,0.0,0.0,0.0,100.0,66.42,0.0,0.0,0.0,0.0,100.0,16.78,0.2413,42.7,2.8553,4.15
2013-11-28,532631.0,2226397.58,1.99,0.67,0.97,2.36,0.0,2153573.62,124775.0,515209.0,521559.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3788.0,0.52,0.0,0.0,0.0,100.0,66.42,0.0,0.0,0.0,0.0,100.0,16.62,0.2383,42.3,2.8351,4.18
2013-11-29,331591.0,1362839.01,1.24,0.41,0.61,1.42,0.0,1291234.59,122596.0,314169.0,503869.56,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.01,15000.0,2179.0,0.0,0.0,0.07,0.0,0.0,0.0,216040.0,0.51,1.02,0.0,0.0,100.0,64.58,0.0,0.0,0.0,0.0,100.0,24.57,0.1717,28.02,1.7468,4.11
2013-12-02,523723.0,2335804.58,1.96,0.67,0.96,2.19,0.0,2258102.46,122596.0,506301.0,546778.16,0.0,0.0,0.0,0.0,0.0,192132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.51,0.0,0.0,0.0,100.0,65.26,0.0,0.0,0.0,0.0,100.0,17.87,0.1961,35.47,2.7877,4.46
2013-12-03,525223.0,2221693.29,1.96,0.68,0.96,2.28,0.0,2131078.23,126596.0,503801.0,535501.08,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,2500.0,0.56,0.01,0.0,0.0,100.0,67.58,0.0,0.0,0.0,0.0,100.0,18.48,0.1905,34.06,2.8039,4.23
2013-12-04,522521.0,2194588.2,1.95,0.67,0.96,2.21,0.0,2104615.8,126596.0,501099.0,531703.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2702.0,0.54,0.01,0.0,0.0,100.0,67.39,0.0,0.0,0.0,0.0,100.0,18.16,0.1955,35.18,2.7813,4.2
2013-12-05,524849.0,2283093.15,1.96,0.68,0.96,2.2,0.0,2174560.65,130124.0,499899.0,566039.4,0.0,0.0,3528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3528.0,0.0,0.0,1200.0,0.54,0.01,0.0,0.0,100.0,69.26,0.0,0.0,0.0,0.0,100.0,17.96,0.1956,35.31,2.7937,4.35
2013-12-06,519530.0,2259955.5,1.94,0.67,0.95,2.17,0.0,2151423.0,130124.0,494580.0,566039.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5319.0,0.56,0.02,0.0,0.0,100.0,69.26,0.0,0.0,0.0,0.0,100.0,19.01,0.1872,33.1,2.7654,4.35
2013-12-09,504872.0,2282021.44,1.89,0.67,0.92,2.17,0.0,2169247.44,130124.0,479922.0,588160.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15100.0,0.56,0.0,0.0,0.0,100.0,65.78,0.0,0.0,0.0,0.0,100.0,19.03,0.1864,32.99,2.5523,4.52
2013-12-10,508748.0,2258841.12,1.9,0.68,0.93,2.24,0.0,2148063.12,132050.0,483798.0,586302.0,0.0,0.0,1926.0,0.05,0.0,0.0,0.0,0.0,7273.0,0.0,0.0,0.0,0.05,1926.0,0.0,0.0,3397.0,0.6,0.01,0.0,0.0,100.0,42.27,0.0,0.0,0.0,0.0,100.0,19.23,0.1815,31.97,1.6285,4.44
